TIME_25_1;HRR_25_1;TIME_25_2;HRR_25_2;TIME_25_3;HRR_25_3;TIME_50_1;HRR_50_1;TIME_50_2;HRR_50_2;TIME_50_3;HRR_50_3;TIME_75_1;HRR_75_1;TIME_75_2;HRR_75_2;TIME_75_3;HRR_75_3
90.0;38.821388666489;90.0;67.2405443681727;90.0;24.7515294073155;90.0;531.289631816248;90.0;527.75617706212;90.0;548.917717444807;90.0;840.0277238624;90.0;801.894664843849;90.0;838.305741098028
95.0;172.878623718303;95.0;185.272380068452;95.0;169.154915008733;95.0;548.785998011687;95.0;565.20873269794;95.0;542.840328819073;95.0;837.81533366124;95.0;780.846917511842;95.0;815.877172912544
100.0;254.835412374865;100.0;247.34429378181;100.0;256.53968649981;100.0;588.357952409351;100.0;558.109071041243;100.0;566.574464355899;100.0;815.232832016131;100.0;835.230226394837;100.0;862.425555502964
105.0;279.992965209252;105.0;285.703422782642;105.0;279.904108326;105.0;535.788070847109;105.0;557.940593404401;105.0;567.411392595669;105.0;916.617646185829;105.0;820.62311058754;105.0;860.786017750752
110.0;293.354885273749;110.0;290.121388955982;110.0;294.049285906927;110.0;560.839782495434;110.0;555.233752005182;110.0;584.404311356562;110.0;830.383268434707;110.0;821.619410165004;110.0;878.17240383232
115.0;302.555919789375;115.0;308.709995972216;115.0;306.53750391032;115.0;582.434496671599;115.0;588.080535580848;115.0;576.605321263049;115.0;896.766739675821;115.0;840.305927448149;115.0;873.718334871202
120.0;311.24723322351;120.0;313.021796529007;120.0;313.553600294828;120.0;563.891586680243;120.0;580.295983872196;120.0;561.544629331249;120.0;913.355282351757;120.0;900.355402309877;120.0;864.242028504269
125.0;311.849002255028;125.0;319.234794340791;125.0;308.500252426859;125.0;561.43305689949;125.0;589.672517025776;125.0;578.812457303046;125.0;859.907424064761;125.0;872.639530774067;125.0;960.990503473371
130.0;311.474659428451;130.0;310.54578518715;130.0;299.748458139269;130.0;557.550826181622;130.0;602.527563434002;130.0;569.396714295925;130.0;929.102068430049;130.0;876.698661844638;130.0;906.609377782787
135.0;314.709800748439;135.0;323.2125229846;135.0;319.848190672472;135.0;562.964257946471;135.0;576.706596912292;135.0;589.393001572939;135.0;933.419596280924;135.0;904.733701785459;135.0;928.150099689901
140.0;320.104238884564;140.0;322.963212013778;140.0;307.472594662896;140.0;591.253913628492;140.0;575.207570316152;140.0;571.015250873411;140.0;955.599070140544;140.0;888.575340864423;140.0;974.593710888387
145.0;319.767025377332;145.0;314.668444473768;145.0;313.331898403473;145.0;559.11899786966;145.0;630.208450371004;145.0;623.259469183845;145.0;992.021852017187;145.0;910.340695040222;145.0;966.440916759622
150.0;327.500421069594;150.0;320.507324377546;150.0;317.133337542759;150.0;624.127275205536;150.0;585.038410307709;150.0;589.122060525531;150.0;976.326216650883;150.0;959.534304940071;150.0;1016.45282308322
155.0;331.339657324174;155.0;333.863454262678;155.0;320.928089925258;155.0;583.714601094764;155.0;604.590446741451;155.0;585.969760356668;155.0;1032.29604059932;155.0;1005.60672280658;155.0;1025.107141118
160.0;334.513003013982;160.0;315.106129355532;160.0;323.751725333203;160.0;613.231163682217;160.0;612.01498619423;160.0;624.874896256819;160.0;967.41242263889;160.0;960.755533270893;160.0;1190.74645213481
165.0;320.573747148622;165.0;319.874466588279;165.0;322.340732132063;165.0;601.803310100153;165.0;587.376274167241;165.0;605.515577910379;165.0;1028.71373948949;165.0;1057.63351754143;165.0;1082.71148094299
170.0;321.854463678533;170.0;334.095199506298;170.0;333.474525724827;170.0;590.19479316859;170.0;614.959259271513;170.0;607.192306340602;170.0;1058.56325316538;170.0;1037.64793596627;170.0;1128.60017699204
175.0;325.329649716442;175.0;335.699817438422;175.0;327.118327097725;175.0;619.043575200582;175.0;614.042438218359;175.0;623.986518047825;175.0;1215.30117554751;175.0;1057.50128683973;175.0;1139.13678918878
180.0;343.811537204966;180.0;338.59149499088;180.0;321.094253633373;180.0;621.549937157424;180.0;641.170042799249;180.0;634.717930976818;180.0;1108.20921529352;180.0;1073.55736165811;180.0;1197.46970784266
185.0;335.491464254951;185.0;335.542614866785;185.0;344.545033683168;185.0;644.451044342784;185.0;667.75329305147;185.0;645.930126652009;185.0;1187.20423889894;185.0;1121.79917893759;185.0;1081.50595413687
190.0;325.346362201612;190.0;331.430834812898;190.0;338.611859903148;190.0;652.15815261312;190.0;634.599904747022;190.0;657.509872959943;190.0;951.506020589633;190.0;986.486690118544;190.0;747.492754025569
195.0;340.398915416316;195.0;335.44628432758;195.0;336.5163409786;195.0;677.561206171701;195.0;645.782678120456;195.0;690.449304020649;195.0;656.53619564803;195.0;692.700105342959;195.0;503.942913117466
200.0;343.147353595037;200.0;346.987074573941;200.0;324.647134779683;200.0;695.821750476662;200.0;658.481041901725;200.0;699.295564085209;200.0;429.847281926067;200.0;476.87339209975;200.0;371.969172685802
205.0;317.205300807725;205.0;350.993051607627;205.0;338.940102031364;205.0;679.424487615922;205.0;686.668705307547;205.0;710.13803088308;205.0;354.942221835109;205.0;354.984038970409;205.0;314.197780716188
210.0;340.811615580116;210.0;337.993694911331;210.0;332.077751017716;210.0;690.840792735989;210.0;683.058440598155;210.0;716.752720573312;210.0;316.665153434513;210.0;301.394480471013;210.0;284.182738973747
215.0;352.091484077613;215.0;334.464675617509;215.0;333.16173886953;215.0;700.54372165371;215.0;710.629002477942;215.0;706.834234300754;215.0;304.674276822806;215.0;297.369340624139;215.0;274.756351959573
220.0;349.396843124389;220.0;340.518244043524;220.0;348.8307164986;220.0;722.767439785034;220.0;739.850109161282;220.0;744.781383420039;220.0;301.960563482125;220.0;281.676386542585;220.0;271.111196247753
225.0;342.891065602258;225.0;338.901035232994;225.0;345.442819136532;225.0;747.377185888693;225.0;686.804132218198;225.0;752.424402660676;225.0;290.79980548146;225.0;279.154669422873;225.0;289.507484463475
230.0;337.241601419144;230.0;341.828053296095;230.0;343.707785299815;230.0;731.792635892847;230.0;716.873484671069;230.0;764.841004232356;230.0;291.955145289768;230.0;280.878709133048;230.0;296.563794518362
235.0;346.409008399375;235.0;341.635108138766;235.0;350.526008599255;235.0;758.617033399634;235.0;752.905782154578;235.0;744.605192824119;235.0;281.604349542881;235.0;285.617888874324;235.0;310.473224623114
240.0;349.305922683631;240.0;344.862081479907;240.0;336.606761466679;240.0;752.568003899418;240.0;755.777301286055;240.0;798.804070849093;240.0;280.201434192255;240.0;279.781275977456;240.0;293.820957884157
245.0;334.152964493329;245.0;339.734803171901;245.0;346.926897246276;245.0;767.066903640145;245.0;781.243860341485;245.0;781.218714490979;245.0;256.91221528585;245.0;281.529734286813;245.0;288.909514009717
250.0;348.840650982895;250.0;341.99788344052;250.0;341.694106605284;250.0;777.612867158886;250.0;798.952750409343;250.0;807.820168559302;250.0;244.514695282437;250.0;270.649816746706;250.0;281.621584132475
255.0;349.111801815046;255.0;344.073630899556;255.0;352.23956046379;255.0;836.744393395593;255.0;825.452013021802;255.0;804.15245714071;255.0;226.373688068248;255.0;260.960660047498;255.0;257.307957739079
260.0;346.56674072095;260.0;339.85927717008;260.0;346.833299551538;260.0;799.709337966087;260.0;792.022718790238;260.0;784.299501975176;260.0;209.806783141292;260.0;242.622376375239;260.0;238.436032272825
265.0;352.0346085002;265.0;342.033649914394;265.0;350.79611212263;265.0;811.635976492779;265.0;830.24569051116;265.0;721.444098554814;265.0;199.492881677301;265.0;232.24359724205;265.0;207.145597350204
270.0;367.56504217996;270.0;350.314484220128;270.0;356.022725973684;270.0;743.328729472113;270.0;770.031783785388;270.0;609.633178331762;270.0;177.470420436566;270.0;216.460856380971;270.0;192.875507353061
275.0;369.442501861189;275.0;350.180297091412;275.0;350.995198813568;275.0;663.04892488576;275.0;669.965465873269;275.0;430.920283330603;275.0;160.989940486037;275.0;195.286633535218;275.0;173.307045270547
280.0;371.535348796527;280.0;342.687239791323;280.0;361.818446157716;280.0;529.721137568993;280.0;527.610786777641;280.0;323.440636328942;280.0;156.467884612691;280.0;177.484464501259;280.0;153.662073866113
285.0;359.176552357248;285.0;348.382261463423;285.0;355.923735257997;285.0;405.217959003067;285.0;364.775957765806;285.0;272.684175101734;285.0;146.303959128162;285.0;165.52775751274;285.0;134.967517955259
290.0;381.617472096531;290.0;354.664521923312;290.0;357.274907228579;290.0;318.036509126133;290.0;297.554066399006;290.0;235.133571094516;290.0;133.653203569532;290.0;146.844594731293;290.0;121.674267335524
295.0;377.416403217131;295.0;354.421360691304;295.0;368.681676935768;295.0;260.004660872151;295.0;262.20139785875;295.0;214.211521030796;295.0;126.67138697139;295.0;124.11883972548;295.0;103.155812792763
300.0;377.71783794149;300.0;354.829566371811;300.0;363.302102144332;300.0;229.298078369194;300.0;240.985904856124;300.0;200.465743385998;300.0;118.518759969326;300.0;112.208978818913;300.0;89.9420011620273
305.0;388.355936436507;305.0;350.937982752474;305.0;369.217035434053;305.0;210.538858713108;305.0;215.849409565636;305.0;192.975386066737;305.0;109.297954147788;305.0;94.7686142993516;305.0;73.9933891982436
310.0;382.695418689141;310.0;368.21861861218;310.0;381.764313730392;310.0;199.446778908685;310.0;212.604622351352;310.0;179.527886257056;310.0;98.543191488359;310.0;87.3514391884721;310.0;65.9155124442202
315.0;391.789524040903;315.0;363.719451448792;315.0;361.289058901592;315.0;190.960995555147;315.0;206.88335813822;315.0;186.961013024518;315.0;86.416997068115;315.0;72.2731454395947;315.0;59.071643713381
320.0;395.518859402068;320.0;352.109219712064;320.0;380.184441231924;320.0;181.373863237975;320.0;198.969874419111;320.0;181.435455216021;320.0;75.0183209265961;320.0;65.9926937431153;320.0;52.9319387610625
325.0;404.28197360214;325.0;362.050190737992;325.0;386.607061306625;325.0;174.501990870064;325.0;196.635589498793;325.0;186.279872867932;325.0;65.1001320486047;325.0;63.0322155107174;325.0;49.3115368482603
330.0;406.675567688279;330.0;373.578223910875;330.0;394.193899974068;330.0;177.021310925597;330.0;193.89078569548;330.0;177.090031812566;330.0;56.2453988105361;330.0;57.1470914938049;330.0;45.6927930692245
335.0;400.467627134867;335.0;381.829145932232;335.0;396.367516422649;335.0;173.99474183735;335.0;187.799481450188;335.0;175.391658449875;335.0;51.9762773403339;335.0;47.9927660086252;335.0;42.7765670874477
340.0;418.027716090221;340.0;367.558017280886;340.0;408.019051200607;340.0;170.356106144943;340.0;187.456311778287;340.0;172.989391781901;340.0;49.837980367618;340.0;43.9624771960091;340.0;40.6156147446356
345.0;401.395904150659;345.0;391.345549048986;345.0;398.323817116254;345.0;168.753138945975;345.0;188.029034349057;345.0;172.201754047071;345.0;42.9430643755838;345.0;41.6631794817454;345.0;37.4648212623578
350.0;396.818233052229;350.0;407.937575123775;350.0;397.896605206547;350.0;167.7963917099;350.0;188.380958702558;350.0;171.529655281308;350.0;40.8269098063651;350.0;37.9988756263977;350.0;36.1389002555905
355.0;403.238898693424;355.0;395.16476283677;355.0;411.106141809825;355.0;161.853388482185;355.0;185.380721173427;355.0;167.854703603302;355.0;37.1990770307137;355.0;35.7672434458863;355.0;33.8861094770397
360.0;408.146280101363;360.0;408.960931863358;360.0;404.41618097506;360.0;163.221483512316;360.0;179.304719920304;360.0;168.238769859313;360.0;37.4207197331516;360.0;32.0082197511058;360.0;31.9325736294487
365.0;411.240634755307;365.0;394.21268662482;365.0;404.417663900427;365.0;158.509024843951;365.0;176.101514265332;365.0;162.042262529406;365.0;37.2287085716871;365.0;32.7941073003582;365.0;29.7939621680955
370.0;412.791680911411;370.0;397.674426700202;370.0;397.023482389848;370.0;159.849016948862;370.0;170.535068450336;370.0;151.349746654476;370.0;35.0490261231928;370.0;29.8251632565197;370.0;27.7257404348386
375.0;428.785237600045;375.0;411.544466803691;375.0;409.328414044008;375.0;161.875288612325;375.0;161.834564417539;375.0;139.565931266876;375.0;31.178419179817;375.0;28.4869050856026;375.0;27.0456986220632
380.0;426.30506299461;380.0;398.828559092651;380.0;426.147987710036;380.0;150.402991802827;380.0;150.683662517104;380.0;132.760205647525;380.0;28.9654466615262;380.0;25.9701073288031;380.0;26.6902147811
385.0;419.696712665481;385.0;423.597483489447;385.0;418.818068080185;385.0;151.683780051429;385.0;144.856218963342;385.0;125.711009156983;385.0;27.7529672380097;385.0;25.1559912697586;385.0;25.4394904851868
390.0;442.857791433996;390.0;419.045574081793;390.0;436.882117419445;390.0;140.98618119303;390.0;133.496439857642;390.0;118.381630756426;390.0;25.7789707375675;390.0;24.7929921141767;390.0;25.0542959879005
395.0;451.099689719878;395.0;418.09381655724;395.0;417.844912512565;395.0;132.34031150582;395.0;128.151788738221;395.0;102.895078969008;395.0;26.6272443677058;395.0;23.2815653379491;395.0;23.6992486733339
400.0;428.370499467864;400.0;438.905620174122;400.0;429.671480504216;400.0;124.402847934582;400.0;122.23597367013;400.0;97.9869857017389;400.0;25.9832119917672;400.0;22.207121417171;400.0;21.9204759179636
405.0;448.096641447846;405.0;425.471899840581;405.0;449.386405527331;405.0;114.544489123055;405.0;115.754366436621;405.0;95.0578340086986;405.0;25.3827121376132;405.0;18.4914169893631;405.0;20.4988050145285
410.0;447.403038770163;410.0;444.184992747935;410.0;450.012670616689;410.0;108.584198946446;410.0;107.029975924733;410.0;85.8153629129919;410.0;25.2214836653125;410.0;16.961836242253;410.0;18.6546175879371
415.0;445.117680811202;415.0;429.7691145675;415.0;452.905512037113;415.0;99.3871219077003;415.0;102.223047914503;415.0;81.9527072097776;415.0;23.1454129730625;415.0;18.542710107704;415.0;17.2529567163833
420.0;449.214333815875;420.0;441.830483725144;420.0;445.174441260436;420.0;96.3730564584778;420.0;94.7944672149981;420.0;74.6731572008647;420.0;21.2658419543724;420.0;19.7184783936883;420.0;17.8560750971185
425.0;465.74572897576;425.0;453.97189139453;425.0;447.821383791195;425.0;92.6387032312304;425.0;88.2422305138151;425.0;69.6036141168093;425.0;19.3710254245919;425.0;18.9068411610055;425.0;18.3798275829866
430.0;471.145492620243;430.0;456.809817950503;430.0;482.825884726702;430.0;87.3427874335038;430.0;80.6688022705118;430.0;64.7087005530457;430.0;16.8345942110169;430.0;16.3712706089013;430.0;17.7881298345395
435.0;460.604156962862;435.0;451.105536457745;435.0;460.329665927233;435.0;81.3794990557286;435.0;72.1593876875216;435.0;61.4116291895154;435.0;14.8767628515983;435.0;15.7884508904034;435.0;17.7475153045724
440.0;460.617720148128;440.0;480.273980987246;440.0;456.999599235282;440.0;74.7598861867014;440.0;67.6833511250252;440.0;57.4306734878949;440.0;13.4357040725283;440.0;13.8634320823271;440.0;16.9614648496258
445.0;427.931881466275;445.0;513.341434151053;445.0;451.462311659117;445.0;67.7619937937479;445.0;65.1367576471744;445.0;53.860530243069;445.0;14.6012597489802;445.0;13.2566501656329;445.0;14.3412555798638
450.0;430.574492770467;450.0;451.385201831681;450.0;457.180646860335;450.0;64.5299778113846;450.0;59.4775672183266;450.0;49.8265703068087;450.0;14.2449432567359;450.0;11.5100327797117;450.0;13.7273257364064
455.0;433.376246524652;455.0;445.958251314946;455.0;424.62491960487;455.0;59.9975179335596;455.0;52.7496069263529;455.0;47.5606432780931;455.0;11.8359823901371;455.0;10.7269688541937;455.0;13.8731501462436
460.0;420.476473334147;460.0;435.856266808296;460.0;419.038926366417;460.0;56.5781531796479;460.0;48.2691672673717;460.0;45.1175084755515;460.0;10.9629999102539;460.0;11.0605025377728;460.0;13.2436333504791
465.0;414.80861634878;465.0;442.429255130838;465.0;426.40609730967;465.0;51.0989978224832;465.0;43.4623626744214;465.0;41.6470980291354;465.0;11.2061974428765;465.0;9.87177217744911;465.0;11.5609929354006
470.0;416.216904596536;470.0;429.626063743493;470.0;417.620192135893;470.0;47.365567111737;470.0;41.1895368893451;470.0;37.1156456769544;470.0;12.3398897175218;470.0;9.63168802702726;470.0;10.6175555566558
475.0;413.875485450327;475.0;421.788653915727;475.0;407.740432076284;475.0;46.2617370451292;475.0;40.7275040397844;475.0;33.0914637474532;475.0;12.690190717344;475.0;8.91474521420442;475.0;11.4651807851738
480.0;398.232891343358;480.0;429.031248996173;480.0;406.323969554669;480.0;41.847945952414;480.0;36.7124248264637;480.0;30.8807427903613;480.0;12.535979015356;480.0;8.20790863442912;480.0;11.9537444235491
485.0;371.668476795891;485.0;400.235618207813;485.0;386.489930553974;485.0;41.2032898241913;485.0;36.5927476891735;485.0;30.1449522421593;485.0;13.4069568343306;485.0;6.86537877319655;485.0;12.2756961166884
490.0;355.495807552994;490.0;403.93202762563;490.0;383.457485826548;490.0;37.0062865922684;490.0;34.5411826437725;490.0;30.2588728422215;490.0;11.9794925719201;490.0;6.92292296329871;490.0;13.4128734795837
495.0;341.540958828582;495.0;395.188544317137;495.0;356.009315284554;495.0;35.5442820912441;495.0;32.7504896826648;495.0;29.8052502176441;495.0;10.8817916192078;495.0;6.30866099229393;495.0;11.9278913242963
500.0;308.932259060927;500.0;367.770945490361;500.0;330.813095840724;500.0;36.165160047343;500.0;30.424389447978;500.0;27.7699563076304;500.0;10.7569555265662;500.0;5.78758098464764;500.0;10.7057093714782
505.0;295.632538537579;505.0;355.103817692479;505.0;316.015265072696;505.0;36.7508348688087;505.0;30.4052211495924;505.0;24.6668468680021;505.0;11.7581404477386;505.0;6.97542896398162;505.0;10.2098925793827
510.0;268.801764872106;510.0;313.605202779177;510.0;286.221297663334;510.0;32.2694503505109;510.0;32.0900552403948;510.0;23.5822947613192;510.0;11.5475151209433;510.0;6.56695531954118;510.0;11.2806009358292
515.0;242.717726791272;515.0;290.550189139245;515.0;255.933852993733;515.0;32.2337337760516;515.0;32.9778304062499;515.0;23.0093098272836;515.0;10.4822025309601;515.0;6.89444682667519;515.0;8.77507626704567
520.0;213.448493431561;520.0;265.585635686765;520.0;237.527720550342;520.0;30.7393740166805;520.0;31.2860279869466;520.0;20.1778033585082;520.0;10.3429354390401;520.0;5.86012428075584;520.0;6.64564311703146
525.0;203.682253238682;525.0;237.122601761019;525.0;215.289065739903;525.0;27.8904567549379;525.0;29.0093328401901;525.0;18.7764117961108;525.0;9.12543674244106;525.0;5.88483740185466;525.0;7.6159210408689
530.0;187.435289926464;530.0;215.223374612544;530.0;201.248205706149;530.0;24.2047362510929;530.0;26.9576506297349;530.0;18.92808151329;530.0;9.44214626676186;530.0;6.25580069073404;530.0;8.43636886093053
535.0;183.282267666236;535.0;196.862261376809;535.0;183.158939853416;535.0;21.4693345469163;535.0;24.0067446938374;535.0;20.16196572453;535.0;9.23668689328962;535.0;5.40700525609061;535.0;8.12900405779084
540.0;169.189311764474;540.0;180.614848191095;540.0;176.792574176899;540.0;20.8406259908265;540.0;21.5698537837743;540.0;21.080889232888;540.0;10.6747330823346;540.0;5.57331402808107;540.0;8.38601552853668
545.0;159.289371451674;545.0;166.061570224945;545.0;164.589327690462;545.0;19.0690334207435;545.0;21.1869015934079;545.0;18.9370668984174;545.0;9.6435884861477;545.0;4.70233697265388;545.0;5.6608283811526
550.0;150.758648091343;550.0;157.454002450837;550.0;158.237485033829;550.0;18.5428912232946;550.0;22.5750358622951;550.0;16.5630441973735;550.0;8.28151226211426;550.0;4.58446449689405;;
555.0;146.673444678877;555.0;146.571388437017;555.0;151.530372776557;555.0;18.18041812671;555.0;22.8746285876899;555.0;13.8574655905545;555.0;8.44683049053685;555.0;3.51270752168459;;
560.0;137.589299260142;560.0;142.469881026827;560.0;140.041816360121;560.0;17.3669516015553;560.0;19.3265447630657;560.0;13.1986144607087;560.0;8.2006571569102;560.0;3.47297737169246;;
565.0;130.03324372134;565.0;139.798613272086;565.0;135.654287546;565.0;20.4227266454975;565.0;18.3210491745174;565.0;11.610206386718;565.0;8.19321089082063;565.0;4.01075708733575;;
570.0;130.830143993796;570.0;133.231325560846;570.0;127.379493673687;570.0;19.5121994897751;570.0;17.2960433824941;570.0;11.8337364623629;570.0;7.32707979187098;570.0;4.69268183984999;;
575.0;131.12157481119;575.0;127.451386845217;575.0;124.458570828858;575.0;18.0417919077377;575.0;17.2640394121461;575.0;10.0061990288042;575.0;7.07772707000464;575.0;5.51572730981366;;
580.0;124.927725589241;580.0;124.718944435599;580.0;122.537828674353;580.0;19.3217944029025;580.0;16.7236369332302;580.0;9.20248553117738;580.0;7.29403426505817;580.0;7.32718853237219;;
585.0;118.853181545763;585.0;120.633036519582;585.0;116.675895315503;585.0;19.7064427641456;585.0;16.009295777012;585.0;8.39853667141484;585.0;7.57268808176412;585.0;6.43953687447348;;
590.0;117.986438495919;590.0;113.98665406114;590.0;112.3515024695;590.0;19.4449864495662;590.0;15.9388113350209;590.0;6.79308071146993;590.0;8.48350621548462;590.0;6.03046667718514;;
595.0;111.416748131605;595.0;113.088471574466;595.0;109.873909817675;595.0;15.142127686465;595.0;13.9472041965408;595.0;7.1824501416831;595.0;8.86930637314753;595.0;6.15695548903569;;
600.0;106.230856453115;600.0;106.232921773073;600.0;105.313846232733;600.0;13.0772571094753;600.0;12.9296803141795;600.0;6.55207218788636;600.0;7.22918745056702;600.0;5.60843522659804;;
605.0;106.275165317051;605.0;107.233825569946;605.0;104.797537759723;605.0;12.298924687676;605.0;12.3144042427495;605.0;5.67545369862297;605.0;6.5235308869623;605.0;5.76346798647742;;
610.0;100.63663207952;610.0;101.902519273081;610.0;103.607702861286;610.0;11.5822666214811;610.0;11.2369976608722;610.0;5.15794002161267;610.0;6.22981229868595;610.0;6.02661116677486;;
615.0;98.7394590111622;615.0;102.43255879957;615.0;103.603101149315;615.0;11.6729648535244;615.0;11.1220943315776;615.0;5.49720286234801;615.0;5.00476821473967;615.0;5.14573242487814;;
620.0;97.2109021885373;620.0;100.345195448724;620.0;99.3176674822729;620.0;11.4893607718817;620.0;12.5918455912223;620.0;4.66549751595525;620.0;3.77604632343968;620.0;4.02762548175683;;
625.0;93.740382938655;625.0;96.6025671728744;625.0;98.7011230805916;625.0;12.5266062704238;625.0;10.9020439969855;625.0;3.84324001609761;625.0;4.78458983258009;625.0;4.58366196925453;;
630.0;91.8539511037361;630.0;92.7825947830696;630.0;97.0507923611059;630.0;11.69814168335;630.0;9.94683609936309;630.0;4.10553402192134;630.0;3.68211766224512;630.0;4.39331029326061;;
635.0;90.4835236991832;635.0;91.4753486283435;635.0;94.2369135249954;635.0;8.62191916049283;635.0;8.960253009936;635.0;3.47518332601472;635.0;2.42510300437006;635.0;5.33793700685412;;
640.0;88.8323808705072;640.0;91.9500583120835;640.0;92.0410919159048;640.0;8.92767104926175;640.0;8.16855349378143;640.0;3.56292859803721;640.0;3.09947155835403;640.0;5.90520386984513;;
645.0;86.2812136269083;645.0;88.8539170380852;645.0;89.8190965605074;645.0;8.83847703018786;645.0;7.93434318315193;645.0;3.35774618271024;645.0;4.13593221544064;645.0;6.65763920750188;;
650.0;82.3585657528372;650.0;87.710039879202;650.0;89.1976100823286;650.0;9.01062262125593;650.0;7.73511688430115;650.0;3.257715158258;650.0;3.01877636228454;650.0;6.75953828994413;;
655.0;79.2037437130811;655.0;85.3871357076997;655.0;88.024602063374;655.0;9.3587397531016;655.0;7.39612280284528;655.0;3.32539737790527;655.0;3.37880811233584;655.0;5.43213052479598;;
660.0;79.1044692365845;660.0;82.0803681335585;660.0;87.8660172520324;660.0;8.74340925779104;660.0;7.76919815918672;660.0;3.52046522156078;660.0;3.73269007703981;660.0;6.15874763180563;;
665.0;79.2388694572984;665.0;80.5658514352786;665.0;87.543307661732;665.0;7.92732420702268;665.0;7.78375316976651;665.0;3.43764918300068;665.0;2.69958962803464;665.0;6.82009377445845;;
670.0;76.0883663333791;670.0;82.1935309049514;670.0;86.629873593797;670.0;5.96883368662778;670.0;8.55250370702295;670.0;2.93677325060837;670.0;2.4788881079191;670.0;6.95428464296139;;
675.0;73.4585324703072;675.0;78.8404364440498;675.0;84.2297024248796;675.0;6.72472483973131;675.0;8.55336021448208;675.0;2.92720201299088;675.0;2.88943259966246;675.0;6.33997676215345;;
680.0;70.5259125604924;680.0;78.4663187634516;680.0;83.6230068191562;680.0;7.32188933465714;680.0;7.94361652135939;680.0;3.37641445268275;680.0;3.30795581999362;680.0;5.66158642437278;;
