TIME_25_1;HRR_25_1;TIME_25_2;HRR_25_2;TIME_25_3;HRR_25_3;TIME_50_1;HRR_50_1;TIME_50_2;HRR_50_2;TIME_50_3;HRR_50_3;TIME_75_1;HRR_75_1;TIME_75_2;HRR_75_2;TIME_75_3;HRR_75_3
140.0;334.162223440796;140.0;335.28869258806;140.0;329.124297464689;140.0;642.663382027048;140.0;655.546214469861;140.0;663.746228276813;140.0;998.174972340748;140.0;991.27529108927;140.0;972.156347910092
145.0;328.524677573547;145.0;350.832497107017;145.0;334.327591423911;145.0;625.58128908835;145.0;658.573208505491;145.0;649.676800862221;145.0;989.040821915029;145.0;1004.61324659179;145.0;999.718899955171
150.0;339.977726093063;150.0;343.341618020703;150.0;337.802673230082;150.0;634.266030506652;150.0;691.55257319403;150.0;698.189450977254;150.0;1038.40558622736;150.0;1073.77194528641;150.0;1039.67874481162
155.0;339.522403938529;155.0;346.955329178048;155.0;324.78530112829;155.0;658.816986454419;155.0;699.163251068453;155.0;710.977590222557;155.0;1060.73622105825;155.0;1105.5332481637;155.0;1067.19711748342
160.0;342.625084405253;160.0;353.280309283045;160.0;322.443435620883;160.0;651.489666707401;160.0;690.24848358758;160.0;709.446303848957;160.0;1151.47409755008;160.0;1067.85511764968;160.0;1120.22804215728
165.0;346.450376021002;165.0;363.443235917601;165.0;342.982400658175;165.0;683.753993932952;165.0;695.295493318724;165.0;717.268036477999;165.0;1141.35674922662;165.0;994.453147453237;165.0;999.229403063841
170.0;353.396780536375;170.0;359.462673828471;170.0;346.678626485948;170.0;682.683466663775;170.0;702.310312000972;170.0;739.585489321383;170.0;1071.1015898197;170.0;937.574818104148;170.0;921.591027323535
175.0;346.688784284927;175.0;359.122579237593;175.0;345.240429420313;175.0;704.679622585986;175.0;704.414379510284;175.0;756.319197496013;175.0;927.905329901022;175.0;751.021830649291;175.0;856.691090853276
180.0;353.758260164703;180.0;363.095257570704;180.0;349.765091671133;180.0;694.608777954517;180.0;704.0587177074;180.0;775.935099826209;180.0;819.078715343423;180.0;657.405114508291;180.0;691.517093030356
185.0;353.492259737647;185.0;363.873625226127;185.0;348.820443517563;185.0;677.006694897606;185.0;726.6165406415;185.0;779.375172993101;185.0;712.652181296507;185.0;581.995162837387;185.0;623.805956305774
190.0;370.3305668657;190.0;359.589121880273;190.0;344.611464832558;190.0;734.906523000872;190.0;743.328906217624;190.0;775.219940834242;190.0;593.885413625531;190.0;485.482335706626;190.0;526.047689606176
195.0;358.915740706163;195.0;370.515850348813;195.0;360.911919107949;195.0;729.173123335907;195.0;751.266243282906;195.0;769.991045464214;195.0;485.991844906359;195.0;450.390988414054;195.0;447.817562959346
200.0;360.505031149076;200.0;366.924165321758;200.0;359.343860452449;200.0;734.374553994847;200.0;772.933113742299;200.0;824.653534930758;200.0;441.328205825746;200.0;415.074727093352;200.0;400.017986166142
205.0;372.449730145133;205.0;365.498352315188;205.0;365.206880363279;205.0;790.793215288468;205.0;783.933418061206;205.0;861.072699957315;205.0;404.359150549007;205.0;369.922287561145;205.0;368.789122180008
210.0;369.690234673935;210.0;378.286041767666;210.0;370.361625172344;210.0;787.540042676897;210.0;834.936743357225;210.0;851.407494816112;210.0;380.461374245514;210.0;337.762912932261;210.0;336.362976119517
215.0;366.792148399227;215.0;385.201598323238;215.0;360.707622546805;215.0;799.726794647931;215.0;820.0920323248;215.0;874.610950591734;215.0;364.519835595413;215.0;300.172904039724;215.0;321.000558505556
220.0;378.831670381035;220.0;381.855443678859;220.0;376.935821709093;220.0;845.98978949001;220.0;841.411800328402;220.0;853.53270383969;220.0;347.12664819853;220.0;274.105810787484;220.0;286.863405902235
225.0;379.097530407368;225.0;384.20755873951;225.0;372.264794931521;225.0;840.643331397595;225.0;901.821105580117;225.0;794.908164084988;225.0;309.079265094125;225.0;235.981775271944;225.0;255.528822386558
230.0;393.626545244301;230.0;382.77580690294;230.0;372.03674863206;230.0;883.808087269501;230.0;823.523743507409;230.0;703.204416448973;230.0;282.188378593268;230.0;201.951951449187;230.0;236.123993088815
235.0;384.177370961649;235.0;389.296717656183;235.0;376.842700478682;235.0;840.482837105932;235.0;772.474711618716;235.0;631.70591521599;235.0;233.18394497238;235.0;179.45358628194;235.0;214.69645113833
240.0;376.419141148848;240.0;397.076897314528;240.0;380.453900025198;240.0;795.201311697991;240.0;676.653633590936;240.0;549.769076915526;240.0;211.678971762294;240.0;159.060340226085;240.0;187.768126075099
245.0;386.123511809224;245.0;402.062164938995;245.0;381.604652242972;245.0;732.813085136268;245.0;612.016929974796;245.0;513.540633705806;245.0;185.362682769441;245.0;145.071571140305;245.0;174.624841704399
250.0;398.89400978153;250.0;391.103805832605;250.0;387.500406996953;250.0;666.527957225154;250.0;540.922402435927;250.0;475.115776956084;250.0;170.993926107537;250.0;136.42922411429;250.0;161.401563712806
255.0;398.133906960943;255.0;407.367312711146;255.0;394.676784311717;255.0;582.097926120926;255.0;484.446111731826;255.0;460.815989815218;255.0;158.233027452156;255.0;119.900490160144;255.0;142.319929446441
