TIME_25_1;HRR_25_1;TIME_25_2;HRR_25_2;TIME_25_3;HRR_25_3;TIME_50_1;HRR_50_1;TIME_50_2;HRR_50_2;TIME_50_3;HRR_50_3;TIME_75_1;HRR_75_1;TIME_75_2;HRR_75_2;TIME_75_3;HRR_75_3
55.0;-3.15344461670497;55.0;5.40779693363646;55.0;4.85744752036182;55.0;498.484399214663;55.0;496.115516859179;55.0;503.627565175863;55.0;802.747959006082;55.0;761.648364306327;55.0;768.395934773524
60.0;-1.81252206312423;60.0;6.23612969083107;60.0;1.9248916318371;60.0;520.259730126812;60.0;492.903468813675;60.0;513.960977650927;60.0;791.542883600616;60.0;796.367792919702;60.0;790.722601513486
65.0;-3.98829175225566;65.0;6.00344141451606;65.0;3.85903090245617;65.0;558.195197867451;65.0;512.605993849528;65.0;514.076274053408;65.0;763.487755093016;65.0;833.067524374622;65.0;783.863907506901
70.0;-4.3044290063518;70.0;7.0672375185107;70.0;1.17701501236268;70.0;530.995378250299;70.0;520.802917236369;70.0;505.012938549342;70.0;829.679007771311;70.0;807.375207237473;70.0;753.264499223266
75.0;-4.63188939320371;75.0;7.31379688289673;75.0;1.40659076433257;75.0;569.767443463666;75.0;546.149004063709;75.0;553.174182641855;75.0;838.489038125987;75.0;782.968339211362;75.0;766.73527323647
80.0;-3.61471379737665;80.0;8.3211556075769;80.0;1.76870072058019;80.0;565.987566709496;80.0;544.110991565978;80.0;558.57921711136;80.0;842.972103588767;80.0;809.347733364515;80.0;777.290793504785
85.0;24.7547840293297;85.0;7.58706125033601;85.0;7.47487475513956;85.0;570.575950011417;85.0;563.60856347543;85.0;567.212319731553;85.0;781.470165610925;85.0;815.469642560689;85.0;793.861255535136
90.0;146.071848593747;90.0;59.1959728619152;90.0;122.662346312412;90.0;568.906992171491;90.0;551.965150022955;90.0;545.874774175313;90.0;820.058616942462;90.0;838.275878148754;90.0;762.373697141666
95.0;222.005016690724;95.0;161.91638920204;95.0;206.26312818704;95.0;561.44189198141;95.0;554.461437430024;95.0;556.145133147448;95.0;823.807026455863;95.0;819.7429053047;95.0;804.838572154898
100.0;255.005874710404;100.0;229.943667357121;100.0;247.249783187709;100.0;589.926977368482;100.0;558.826163892182;100.0;552.558324840946;100.0;830.94664359623;100.0;840.32721159211;100.0;819.778891988713
105.0;262.560350191851;105.0;264.454502668825;105.0;255.105119515381;105.0;586.691987871663;105.0;542.049801022048;105.0;564.185698769348;105.0;832.974079943615;105.0;862.140405888131;105.0;798.804739542193
110.0;275.406232456441;110.0;280.124878175585;110.0;262.890262479981;110.0;598.391725564114;110.0;576.220062290061;110.0;562.386196985177;110.0;825.954216906279;110.0;838.663941052945;110.0;818.743594114268
115.0;276.289453293053;115.0;276.377520437371;115.0;275.672077579192;115.0;592.477060491654;115.0;560.416093502056;115.0;552.349884910049;115.0;873.032855710882;115.0;870.999708279804;115.0;823.35392453282
120.0;291.04951053028;120.0;285.832976068062;120.0;279.851080766181;120.0;590.71627061578;120.0;575.914295813268;120.0;557.940372457963;120.0;894.955437935733;120.0;848.540350796576;120.0;807.047778417251
125.0;297.665805781711;125.0;290.768861161282;125.0;278.170494868185;125.0;600.288239674229;125.0;569.120945810567;125.0;584.921669785604;125.0;869.331833976958;125.0;855.139314682424;125.0;829.947380619724
130.0;293.676710013125;130.0;288.07951033895;130.0;295.840539884701;130.0;586.796451178263;130.0;565.380599084427;130.0;576.528530789626;130.0;872.565128075413;130.0;857.779674542107;130.0;843.816289719586
135.0;298.774317648134;135.0;301.114353159013;135.0;300.622289291959;135.0;601.415507824203;135.0;561.517888016641;135.0;584.202957063417;135.0;858.170066715278;135.0;876.927216876281;135.0;842.384424442604
140.0;304.698702237545;140.0;297.280030140817;140.0;287.764972303629;140.0;628.540607818289;140.0;562.572310214628;140.0;572.92295766445;140.0;856.733179255865;140.0;849.405006463481;140.0;823.248959117856
145.0;303.199572990561;145.0;305.838188885666;145.0;295.675911977984;145.0;608.767090895795;145.0;566.819136706668;145.0;608.185939483448;145.0;929.837600147384;145.0;864.89812629143;145.0;837.033029315592
150.0;308.952231264295;150.0;298.563255752495;150.0;298.005073239484;150.0;598.171491498344;150.0;584.253642995358;150.0;608.954922358906;150.0;920.778959316428;150.0;875.789126607893;150.0;861.284318039168
155.0;309.782866041351;155.0;317.462616879884;155.0;305.621776803776;155.0;622.537283913656;155.0;598.488862050611;155.0;609.89239070435;155.0;888.721091210439;155.0;891.993765539781;155.0;847.645495310482
160.0;310.759089275805;160.0;311.947081980194;160.0;306.741621358341;160.0;614.838505323306;160.0;607.514028295064;160.0;617.913850576284;160.0;911.958300432742;160.0;898.307828895256;160.0;901.045603196897
165.0;314.07721416839;165.0;317.410601218363;165.0;301.172735243101;165.0;607.726745329623;165.0;612.594578889241;165.0;608.630249069867;165.0;891.215419386546;165.0;903.17600817843;165.0;836.128209501985
170.0;322.9699022438;170.0;321.254680226764;170.0;311.425117121038;170.0;620.711826884065;170.0;602.716021899391;170.0;618.68065472336;170.0;914.497645832762;170.0;876.961803642509;170.0;869.204994640534
175.0;319.616024880409;175.0;323.946862140063;175.0;316.99059322275;175.0;626.538195807925;175.0;606.546206918368;175.0;641.858428769509;175.0;899.175075812628;175.0;911.050973195753;175.0;926.558835449355
180.0;303.526970967138;180.0;320.776202525144;180.0;319.936357951544;180.0;642.58693167295;180.0;602.985836469839;180.0;643.916005564109;180.0;908.973915009949;180.0;915.520362675775;180.0;880.638917634535
185.0;315.96645818906;185.0;317.188808959663;185.0;318.640411791707;185.0;631.24749806228;185.0;627.624466557219;185.0;639.740304806868;185.0;925.373272938863;185.0;918.747274673078;185.0;881.333482617472
190.0;313.217067201544;190.0;309.582401419108;190.0;306.88843899892;190.0;648.208015423207;190.0;607.79523350083;190.0;638.636132055831;190.0;895.442807617935;190.0;892.728336440548;190.0;875.218759598236
195.0;318.642477401982;195.0;318.603541847735;195.0;309.886459629209;195.0;615.284466776912;195.0;644.468530776811;195.0;650.757948997011;195.0;901.488298668002;195.0;943.791404966232;195.0;885.870143481656
200.0;311.100914060895;200.0;325.16526834458;200.0;327.255261303995;200.0;650.43535286774;200.0;624.715644603624;200.0;662.773788299104;200.0;927.042177246834;200.0;932.898851805636;200.0;905.840445868955
205.0;320.676642724335;205.0;317.236573971279;205.0;321.040731898749;205.0;647.190907898545;205.0;612.223777907267;205.0;661.051004445406;205.0;966.87031146498;205.0;968.274795983683;205.0;899.571321007207
210.0;328.754614952897;210.0;324.75772634371;210.0;323.458779338766;210.0;647.760513439369;210.0;617.553298286611;210.0;660.880245239397;210.0;907.610997723842;210.0;939.921622201658;210.0;931.507807782638
215.0;320.323504481161;215.0;325.41856884461;215.0;323.364794905696;215.0;638.370346427716;215.0;625.426447841753;215.0;662.297750537828;215.0;954.931162996288;215.0;948.459518581324;215.0;882.691189956494
220.0;322.970113455732;220.0;332.394450663122;220.0;327.057454129372;220.0;647.870412195832;220.0;623.238008301944;220.0;661.29727194829;220.0;967.074775598224;220.0;939.554681325092;220.0;940.184867047867
225.0;324.827055107672;225.0;321.409588281779;225.0;340.567199551226;225.0;640.21193605255;225.0;639.520168808104;225.0;660.342736190968;225.0;972.11424403152;225.0;924.438743491808;225.0;945.772055191119
230.0;317.166891830344;230.0;336.530567184387;230.0;330.142786949499;230.0;655.346751296159;230.0;642.37975283613;230.0;668.387085823539;230.0;949.956980794078;230.0;959.353008188906;230.0;976.560346916243
235.0;329.600207695733;235.0;343.587372356668;235.0;325.517811181159;235.0;663.814436711703;235.0;626.292240489903;235.0;666.560080419577;235.0;1052.96998506487;235.0;999.608904445829;235.0;996.045886206993
240.0;329.760721682982;240.0;326.528511917255;240.0;334.112097334004;240.0;666.706588397255;240.0;629.304982106637;240.0;656.489009718779;240.0;982.451159905958;240.0;988.060611844172;240.0;973.836473676752
245.0;329.329606230439;245.0;328.994446916415;245.0;339.319327430277;245.0;670.188790556694;245.0;634.769917293111;245.0;668.664626656989;245.0;1029.67416870938;245.0;970.19285871204;245.0;1015.36739194001
250.0;340.135597089488;250.0;341.278188899587;250.0;334.679500207356;250.0;668.416090266708;250.0;637.968584887653;250.0;691.843350998994;250.0;1008.55552377658;250.0;1025.19183017376;250.0;1029.84793290569
255.0;336.783975509678;255.0;337.504519045069;255.0;333.392141554934;255.0;685.563587738551;255.0;636.869201874745;255.0;681.49882029713;255.0;1052.02343158553;255.0;1038.37033691408;255.0;1011.51151501633
260.0;325.96570895802;260.0;342.454905431625;260.0;334.368249475524;260.0;672.50654848667;260.0;632.360832949812;260.0;671.438567043298;260.0;1059.47341911072;260.0;1054.12094828938;260.0;1020.01044451617
265.0;337.395745576993;265.0;337.955189647917;265.0;334.90493112263;265.0;671.285492917789;265.0;650.898172673878;265.0;660.538319762225;265.0;1130.06594046103;265.0;1099.21223102408;265.0;1036.35414173879
270.0;335.50136568478;270.0;339.446569230033;270.0;339.222660639703;270.0;659.635615675193;270.0;654.126713459109;270.0;683.82413812954;270.0;1049.46137095001;270.0;1076.22116114539;270.0;943.339351097691
275.0;332.202727126859;275.0;341.827746599062;275.0;343.727387173416;275.0;681.320758751104;275.0;677.897375639513;275.0;687.808634887401;275.0;1053.64263737291;275.0;1035.64964032244;275.0;893.812899191694
280.0;338.971164680035;280.0;352.39944750738;280.0;336.906532634177;280.0;695.483108338426;280.0;688.524433847977;280.0;678.884612908773;280.0;926.951511633473;280.0;1051.84799820555;280.0;816.999592554248
285.0;341.437269003356;285.0;350.955487100771;285.0;336.922372236828;285.0;703.112085882027;285.0;679.557856894442;285.0;671.649474835199;285.0;861.366543361589;285.0;965.767164928068;285.0;743.608344885729
290.0;350.260898614274;290.0;358.242012257566;290.0;351.260575510369;290.0;715.310851616874;290.0;676.999305710321;290.0;686.329981382458;290.0;818.305002539388;290.0;846.031089485743;290.0;654.923485596516
295.0;345.930896049809;295.0;365.352258073995;295.0;349.045219508295;295.0;701.606483249833;295.0;677.996951839813;295.0;701.027800611;295.0;685.318571296682;295.0;774.541907854531;295.0;588.838968372676
300.0;340.559465687974;300.0;351.764750821916;300.0;352.868307613427;300.0;700.352137353233;300.0;670.292883056552;300.0;714.178721927159;300.0;639.019910783141;300.0;718.812780429379;300.0;533.971988692206
305.0;353.540294411743;305.0;361.317113869033;305.0;341.908648011204;305.0;715.889258480214;305.0;727.402670530122;305.0;694.750234485878;305.0;589.894526315287;305.0;667.321073802903;305.0;490.545120544893
310.0;340.030719128349;310.0;357.732653499683;310.0;344.179937388991;310.0;713.074679298449;310.0;694.226364371464;310.0;705.143736546021;310.0;541.867505897047;310.0;611.172549043276;310.0;454.181201509718
315.0;337.142212358591;315.0;355.455714016954;315.0;342.390768303934;315.0;746.220541034709;315.0;717.760541027366;315.0;700.00867523898;315.0;468.279476110808;315.0;551.679287479909;315.0;420.436475854312
320.0;339.568373669018;320.0;352.422223293176;320.0;346.241166839732;320.0;724.191331401005;320.0;716.645997333637;320.0;713.316854325237;320.0;452.494386900896;320.0;507.63309588285;320.0;380.773527932114
325.0;341.472032296344;325.0;352.824204836728;325.0;361.345400608511;325.0;746.893592280675;325.0;711.28390709561;325.0;746.206697817085;325.0;408.59758786935;325.0;471.390246213188;325.0;363.989016503485
330.0;347.57756617343;330.0;352.096683173803;330.0;368.261555289784;330.0;736.766888447481;330.0;751.780153800543;330.0;762.47135989235;330.0;383.774213497822;330.0;446.659266838437;330.0;340.497956554175
335.0;346.466737083425;335.0;350.528275340974;335.0;361.835381070243;335.0;776.351246242725;335.0;740.523208598824;335.0;766.559614395676;335.0;352.456430924625;335.0;403.431152230068;335.0;325.330424530912
340.0;347.503573868556;340.0;348.767223206289;340.0;346.933963046667;340.0;746.219018279766;340.0;801.537066435737;340.0;742.386787007891;340.0;320.897605184085;340.0;368.722013598396;340.0;313.900766133967
345.0;355.017051046051;345.0;353.085484138447;345.0;356.560310558529;345.0;767.128101200392;345.0;757.56389814582;345.0;776.054710786741;345.0;302.373439410781;345.0;333.523053446553;345.0;284.316608686774
350.0;349.641684423004;350.0;366.449807109744;350.0;362.518600161032;350.0;777.296951800669;350.0;796.824489014279;350.0;808.764105103239;350.0;284.706336973054;350.0;304.767923270919;350.0;269.947768871865
355.0;350.012582481999;355.0;365.088657748938;355.0;360.876592050651;355.0;783.561311127939;355.0;782.436759082128;355.0;791.889228263455;355.0;278.608624914739;355.0;281.743655886767;355.0;245.403581123078
360.0;354.015027711095;360.0;358.218693683936;360.0;360.889428673269;360.0;804.636387359122;360.0;803.897335294114;360.0;814.884233270158;360.0;257.847169723798;360.0;267.416069742537;360.0;236.916289984865
365.0;354.347770182754;365.0;369.746239786156;365.0;366.912286840552;365.0;814.029167164462;365.0;818.364400280268;365.0;820.104246300486;365.0;240.737448520033;365.0;239.609501276563;365.0;211.179502087983
370.0;367.02449504677;370.0;363.083603857388;370.0;356.534116746327;370.0;810.25242481256;370.0;823.117810804082;370.0;805.620653598047;370.0;219.290417635683;370.0;225.978123628611;370.0;198.824144612083
375.0;355.852948738111;375.0;356.65058559434;375.0;358.787955496755;375.0;866.182758872329;375.0;774.509964853842;375.0;763.18720419908;375.0;209.173948260853;375.0;207.871779566571;375.0;185.836126938676
380.0;359.773628356782;380.0;378.040255946403;380.0;368.77091789758;380.0;828.967370599049;380.0;735.470754780291;380.0;732.409492729643;380.0;186.978544993871;380.0;201.84221863368;380.0;175.644621213494
385.0;360.049029994029;385.0;361.722826919099;385.0;367.912933000568;385.0;832.8830462279;385.0;668.569391038815;385.0;635.580336695523;385.0;178.749633351038;385.0;188.696062549097;385.0;171.054504354213
390.0;367.753902575204;390.0;368.87027554296;390.0;367.285868489795;390.0;843.187812409906;390.0;665.957977453919;390.0;578.370621614494;390.0;170.913284769958;390.0;179.643430273513;390.0;155.430512570389
395.0;371.887379948928;395.0;362.684006511964;395.0;369.304371373797;395.0;804.218559069382;395.0;601.594777827063;395.0;557.843461807173;395.0;161.243730575451;395.0;172.427938824976;395.0;155.959733582503
400.0;372.222225447228;400.0;362.177881376384;400.0;370.147177050527;400.0;785.332169911761;400.0;575.564171846794;400.0;519.052426125256;400.0;162.167827122509;400.0;167.811715999052;400.0;141.392612316124
405.0;364.418954012025;405.0;373.543847257059;405.0;376.349359853335;405.0;758.361424137646;405.0;513.216502504513;405.0;492.03687797798;405.0;152.548603951365;405.0;157.661791118432;405.0;133.021078626628
410.0;370.66720294554;410.0;376.599390482229;410.0;376.353861644747;410.0;691.521815356517;410.0;469.605008358042;410.0;425.09699251643;410.0;149.621748198789;410.0;148.792285164738;410.0;128.282670215256
415.0;373.449280922499;415.0;368.695618338343;415.0;386.0494716226;415.0;654.986194064615;415.0;444.719615728757;415.0;415.577068191856;415.0;146.336848314475;415.0;144.106679113347;415.0;122.963613664155
420.0;373.455649359506;420.0;376.126842289449;420.0;376.323827736183;420.0;607.167060019586;420.0;412.888123574359;420.0;387.328102205987;420.0;144.070537675878;420.0;137.310071576337;420.0;117.519615506349
425.0;381.102602206392;425.0;380.759268959514;425.0;376.752631849885;425.0;559.591790873689;425.0;386.689187575826;425.0;363.48853405763;425.0;139.885510949347;425.0;134.426264161757;425.0;114.664485174561
430.0;369.711234945652;430.0;392.351336143917;430.0;381.291848142058;430.0;517.639049351251;430.0;368.706388674642;430.0;345.913014750977;430.0;130.983901234546;430.0;129.132750951309;430.0;108.347478649992
435.0;388.81189070237;435.0;385.545400999737;435.0;370.766606211362;435.0;498.373051239594;435.0;366.260503364613;435.0;330.217678615589;435.0;129.957930220077;435.0;122.847325037318;435.0;106.074027783428
440.0;371.138670263871;440.0;383.491125205112;440.0;388.059135319326;440.0;457.040757587355;440.0;346.219947528901;440.0;326.1238585534;440.0;132.77172913546;440.0;122.269137731158;440.0;104.740179527094
445.0;378.027183242387;445.0;388.200468878995;445.0;378.142367801799;445.0;432.11251960942;445.0;323.620618020674;445.0;302.261502674999;445.0;123.211653780976;445.0;120.425652672029;445.0;105.935741142867
450.0;377.360181029197;450.0;373.80552102698;450.0;384.163496661539;450.0;420.126545194127;450.0;320.281124680049;450.0;289.102746372471;450.0;117.68714737745;450.0;117.309342864405;450.0;104.395046879599
455.0;375.707524854273;455.0;386.42445280421;455.0;376.862440608583;455.0;374.854829231219;455.0;300.195528060713;455.0;267.337493457094;455.0;110.695268726175;455.0;116.405459120214;455.0;105.251018236273
460.0;386.366332408015;460.0;387.701629443952;460.0;387.633794180375;460.0;362.840052899625;460.0;277.065242784141;460.0;255.716380111512;460.0;103.117215913571;460.0;118.549706647551;460.0;98.845890966929
465.0;385.4490517489;465.0;392.64417291131;465.0;382.806738090147;465.0;355.70372094072;465.0;256.22362388163;465.0;242.102724978172;465.0;102.400354654993;465.0;119.817321434135;465.0;97.68793534273
470.0;389.929122355996;470.0;386.012056912772;470.0;381.512066256926;470.0;343.877939791188;470.0;241.820715377601;470.0;232.853483816538;470.0;100.912118419798;470.0;122.485254586395;470.0;94.2915521596066
475.0;386.635568402859;475.0;396.500116068114;475.0;386.510338476876;475.0;318.751947813346;475.0;226.8356767942;475.0;220.624460077411;475.0;98.7775826479269;475.0;115.827368049438;475.0;91.169502571082
480.0;394.783773043008;480.0;406.732902072169;480.0;390.611804118874;480.0;308.243887325522;480.0;215.014737890149;480.0;216.422082236088;480.0;92.3354588303038;480.0;107.475548227588;480.0;90.9528080027877
485.0;393.675390403619;485.0;395.794424015464;485.0;394.433642675413;485.0;303.015430142609;485.0;205.949517076914;485.0;210.938792888846;485.0;94.9590588337661;485.0;99.1590288589088;485.0;87.2798194344928
490.0;386.085376997661;490.0;391.518829995097;490.0;408.097747357402;490.0;295.561411627174;490.0;195.804515409391;490.0;195.307931270614;490.0;89.0046269939839;490.0;91.3377235967137;490.0;82.4579106528664
495.0;399.490818690236;495.0;398.363159732308;495.0;392.578116383389;495.0;272.16760253513;495.0;181.670022704827;495.0;184.25449503565;495.0;82.8534625365499;495.0;81.6362845405308;495.0;76.8749111318843
500.0;397.782456590243;500.0;405.390681675678;500.0;410.759069396028;500.0;257.711073928554;500.0;172.646529785715;500.0;177.949170557455;500.0;78.4489167628428;500.0;74.8325979707764;500.0;69.9606666419845
505.0;394.515272689301;505.0;398.86122349916;505.0;407.789087413962;505.0;254.765658397394;505.0;159.476162607687;505.0;175.02240983304;505.0;71.9175762599606;505.0;71.9376318752685;505.0;66.8264926018439
510.0;412.379997537909;510.0;405.896435564879;510.0;409.963859790269;510.0;240.892132685536;510.0;153.806448918701;510.0;163.468542579602;510.0;69.6663480527141;510.0;67.6712806850174;510.0;61.3928367114903
515.0;404.817934895269;515.0;411.264646050414;515.0;399.132480002404;515.0;222.229906243565;515.0;146.505977976117;515.0;157.993377702375;515.0;64.5681950966423;515.0;63.9046078101011;515.0;54.9543128588574
520.0;403.145507037219;520.0;410.939081785665;520.0;422.058383694965;520.0;201.575304721488;520.0;138.278044899919;520.0;149.388613107747;520.0;60.5034640375673;520.0;61.2797893332351;520.0;51.7234257038092
525.0;412.13297630784;525.0;412.755438395326;525.0;430.615519590422;525.0;186.037004757377;525.0;130.229622170955;525.0;140.538146059118;525.0;56.4179620698701;525.0;56.8725183948005;525.0;45.7247334191864
530.0;417.673831700869;530.0;423.5097018324;530.0;419.717798829395;530.0;173.648847836908;530.0;127.32996056691;530.0;133.496852765201;530.0;51.082595924709;530.0;52.7877920878645;530.0;44.5302357263884
535.0;400.230645047233;535.0;420.557591153126;535.0;436.797281338259;535.0;171.4403403974;535.0;126.364231793925;535.0;130.302325887202;535.0;47.2394722807708;535.0;50.5040489353911;535.0;43.6740600596816
540.0;419.04330084165;540.0;415.21783076885;540.0;455.612303777725;540.0;167.846332901259;540.0;118.498182337123;540.0;126.953493034568;540.0;44.798411217082;540.0;49.7909439956265;540.0;41.1035701090243
545.0;423.93661901196;545.0;438.833093538238;545.0;470.705242979813;545.0;156.906898791392;545.0;114.993218676133;545.0;122.372414586011;545.0;41.9488724393498;545.0;45.8525551464779;545.0;39.3182542515178
550.0;439.513041479141;550.0;435.652609910474;550.0;451.014599254732;550.0;147.583358459967;550.0;112.033060032274;550.0;120.228195529193;550.0;38.6733042269846;550.0;42.5349457219293;550.0;36.6023143693239
555.0;460.427849199736;555.0;442.313847025873;555.0;454.539049933777;555.0;141.082422737648;555.0;110.957406961596;555.0;119.156503411546;555.0;34.7325305881356;555.0;45.0361552497977;555.0;33.6470496506126
560.0;456.638160098787;560.0;439.523368359673;560.0;454.714934504737;560.0;136.61537272736;560.0;109.977815287415;560.0;116.175165956257;560.0;32.7308796130732;560.0;40.9898329030758;560.0;31.4045140807286
565.0;442.839263877641;565.0;445.726571754601;565.0;457.378485723248;565.0;132.206056321286;565.0;104.537220822667;565.0;108.988749453877;565.0;33.1047025944931;565.0;38.3454879401753;565.0;29.7235018866246
570.0;437.330032347912;570.0;455.101417638224;570.0;463.774008264148;570.0;134.539903254316;570.0;101.119546678635;570.0;111.881196065124;570.0;29.8179482796044;570.0;37.3991591292221;570.0;29.2078590144369
575.0;439.103034075743;575.0;448.488803364216;575.0;472.070247088563;575.0;127.874238380463;575.0;98.016976178024;575.0;108.96156403033;575.0;27.5193170066829;575.0;38.9966832774934;575.0;28.4357692252059
580.0;439.125717503531;580.0;465.375519401995;580.0;456.163133563498;580.0;118.965561714961;580.0;96.7629616625696;580.0;107.253960637955;580.0;27.0425985158006;580.0;37.4798402962412;580.0;26.9878755089232
585.0;443.168623563793;585.0;459.489887278176;585.0;464.699302895609;585.0;115.361337917497;585.0;93.5247308476705;585.0;104.64569024922;585.0;25.6361576678156;585.0;34.870961627919;585.0;27.7807467786165
590.0;458.839467288107;590.0;450.994009708796;590.0;476.226915650337;590.0;115.015707592777;590.0;96.7983831623882;590.0;102.690641599271;590.0;25.0363995741159;590.0;33.2351188550651;590.0;27.8154319709649
595.0;459.186814839813;595.0;479.71058580586;595.0;491.528722271227;595.0;111.943449795632;595.0;96.7893621719283;595.0;100.673092754046;595.0;23.6347474893395;595.0;31.1463711989442;595.0;25.5583420030282
600.0;445.952484809756;600.0;474.180436053658;600.0;497.732214513582;600.0;113.185578373233;600.0;89.5968687806579;600.0;93.1471173127829;600.0;22.3158200050132;600.0;31.3112613844599;600.0;23.3414325925452
605.0;463.909093913629;605.0;468.600209457233;605.0;490.442454261128;605.0;111.123490908049;605.0;89.3443113957726;605.0;87.8029936944424;605.0;21.5740054691429;605.0;29.3040552302835;605.0;22.9568138268041
610.0;478.248641015909;610.0;497.9829874114;610.0;487.380935808562;610.0;108.903757807595;610.0;84.6283828309251;610.0;87.6279828525275;610.0;23.4671839702548;610.0;26.8182545838157;610.0;21.4756259719436
615.0;470.017173102106;615.0;504.351638395405;615.0;505.89690035439;615.0;109.979235562068;615.0;84.3045857662632;615.0;85.0283690947846;615.0;21.8628784990725;615.0;24.7976043607789;615.0;19.4213625996913
620.0;490.280395455048;620.0;508.748795935641;620.0;499.212278200293;620.0;106.1273180241;620.0;85.3689708787681;620.0;86.8246735477262;620.0;20.7660856729774;620.0;24.5602036198737;620.0;15.9585898205475
625.0;505.055014910455;625.0;531.236994006015;625.0;521.950912809871;625.0;101.995485866987;625.0;86.07826285728;625.0;85.5687457361721;625.0;19.1208850239227;625.0;23.2427251585461;625.0;15.4352025280594
630.0;500.358665263199;630.0;516.630844108083;630.0;519.472248388231;630.0;102.861273791312;630.0;84.8613434788864;630.0;83.359039961886;630.0;16.5546187229703;630.0;20.8350381967055;630.0;13.9407765591698
635.0;494.384161501753;635.0;514.718037313607;635.0;520.611887958101;635.0;100.690745550441;635.0;83.7089091485871;635.0;82.6743062423742;635.0;15.0510250497813;635.0;20.2960911868425;635.0;13.657912567392
640.0;519.27644666105;640.0;536.797391894875;640.0;549.306633739392;640.0;101.442429849778;640.0;78.2630505478658;640.0;80.5682186252412;640.0;13.3513107258773;640.0;19.5644526937783;640.0;13.5905186914695
645.0;524.785075089651;645.0;523.993367305923;645.0;537.259363369656;645.0;101.255320130143;645.0;73.8839657762246;645.0;77.1590256336372;645.0;12.8448763003307;645.0;18.3786860217152;645.0;13.0709059886452
650.0;538.634657989599;650.0;560.031941094594;650.0;553.592093702264;650.0;97.2620324927812;650.0;73.2102895350377;650.0;70.8754538455898;650.0;12.724884186222;650.0;16.6601068141491;650.0;12.6708810273079
655.0;539.571160150927;655.0;567.751311237302;655.0;557.315124760287;655.0;90.965215950092;655.0;69.8715257495622;655.0;67.6186686377834;655.0;10.8813327507421;655.0;14.3149548278223;655.0;11.8078135242773
660.0;532.403665475451;660.0;561.96602883602;660.0;564.993755120122;660.0;89.229426106514;660.0;69.373347945134;660.0;63.2266438066798;660.0;10.153771232941;660.0;13.6175881112791;660.0;10.3979147175468
665.0;542.14993370809;665.0;555.629005358523;665.0;575.077533731558;665.0;88.2824379885159;665.0;67.2852016016544;665.0;59.9659150072653;665.0;9.56912617344712;665.0;12.7448706522558;665.0;10.4462541112482
670.0;553.068876447257;670.0;555.879654504002;670.0;558.769431837237;670.0;85.5513563367139;670.0;66.7491469422335;670.0;63.6563669328163;670.0;8.55010433902976;670.0;12.2968729596381;670.0;9.74004665782781
