TIME_25_1;HRR_25_1;TIME_25_2;HRR_25_2;TIME_25_3;HRR_25_3;TIME_50_1;HRR_50_1;TIME_50_2;HRR_50_2;TIME_50_3;HRR_50_3;TIME_75_1;HRR_75_1;TIME_75_2;HRR_75_2;TIME_75_3;HRR_75_3;TIME_75_4;HRR_75_4
595.0;363.672228511438;595.0;353.424286821897;595.0;371.686277527583;595.0;205.054623259862;595.0;228.054581113887;595.0;124.484665368912;595.0;17.7550757106032;595.0;14.9371380920464;595.0;12.5170188799884;595.0;13.0396091126017
600.0;365.758121498304;600.0;351.816807209239;600.0;353.30854418597;600.0;184.160573314726;600.0;209.549931250988;600.0;115.158627610922;600.0;16.0595745369371;600.0;17.9725967698787;600.0;11.695678518207;600.0;12.0859268792922
605.0;362.114233519934;605.0;370.948246201243;605.0;361.799871301104;605.0;171.882416639236;605.0;205.677411786324;605.0;107.323988294004;605.0;14.7146647991574;605.0;18.997924957251;605.0;11.1437744995851;605.0;11.2659533192077
610.0;362.193548072704;610.0;372.808313534307;610.0;363.649332950419;610.0;156.807121726014;610.0;185.280610403055;610.0;101.946719290035;610.0;14.1636408882092;610.0;16.1037804469376;610.0;11.6174511758432;610.0;11.42836909865
615.0;363.813193061832;615.0;383.80739323908;615.0;381.707346518233;615.0;143.994306772098;615.0;182.576399617235;615.0;92.7979945491336;615.0;14.4413383134146;615.0;15.831040793373;615.0;9.86159216339761;615.0;10.4835056459347
620.0;361.94938895511;620.0;380.955115072158;620.0;383.84943944255;620.0;136.217947927591;620.0;164.973481373068;620.0;86.8653708575356;620.0;12.1798681029017;620.0;14.8877752985791;620.0;8.87364206941611;620.0;8.91369634387569
625.0;371.886288150166;625.0;374.572441155638;625.0;379.944225083913;625.0;125.170629518488;625.0;153.694440488669;625.0;80.2725921059537;625.0;12.7855201959762;625.0;12.7712109187508;625.0;8.83257654387212;625.0;11.1239731868532
630.0;368.374969652673;630.0;375.156045915341;630.0;382.464102689533;630.0;116.728612062773;630.0;146.426998935992;630.0;74.8124458418451;630.0;12.4044580038521;630.0;11.7079374022658;630.0;7.79606350622647;630.0;9.89678214558747
635.0;372.874759880342;635.0;377.930221108912;635.0;367.202018088017;635.0;103.767117948794;635.0;130.952051811096;635.0;68.9552323510409;635.0;12.7976440400836;635.0;11.1098723802325;635.0;6.99880332583828;635.0;8.6828027152053
640.0;372.616905352536;640.0;379.692389887356;640.0;384.930397734585;640.0;96.2614906406798;640.0;120.42606960251;640.0;63.3786848243055;640.0;12.2048901750563;640.0;10.4706722967574;640.0;7.06546107624962;640.0;7.7507613134933
645.0;376.126193829587;645.0;386.525586241204;645.0;386.377936614013;645.0;90.7005449150238;645.0;106.14368082215;645.0;59.0452436142776;645.0;10.6633493328328;645.0;11.2597925933655;645.0;7.1843368192827;645.0;7.661226773093
650.0;375.212805038188;650.0;388.458455937417;650.0;385.64121950326;650.0;83.8430630012784;650.0;105.587852273802;650.0;56.8239935676487;650.0;10.8834748385958;650.0;11.1208040805665;650.0;7.71805627852014;650.0;6.76256001564024
655.0;389.994816978944;655.0;395.5962964692;655.0;374.875509767149;655.0;79.3861398673614;655.0;93.9101547212255;655.0;52.0924250492905;655.0;10.6709257429121;655.0;11.2976679806604;655.0;6.92931719275783;655.0;7.01760598295107
660.0;387.317269162433;660.0;386.497723133546;660.0;380.36079546909;660.0;73.3904304325331;660.0;91.3310625206539;660.0;49.379563925099;660.0;10.4689138757755;660.0;10.9050291943041;660.0;6.26221193332537;660.0;6.5277518276605
665.0;377.232252090699;665.0;412.132784928953;665.0;393.714565742898;665.0;69.2386464977217;665.0;80.8081385434869;665.0;43.311728717052;665.0;9.46714707409692;665.0;9.13329810507302;665.0;5.29707825682131;665.0;6.78587716706179
670.0;384.012559151963;670.0;395.024391083157;670.0;396.275168293063;670.0;65.984606920634;670.0;75.1341337158005;670.0;42.9637289660127;670.0;8.20576668966423;670.0;8.12254237377256;670.0;5.94257108710998;670.0;6.81471709965014
675.0;380.531171929306;675.0;394.023108491988;675.0;386.412516597017;675.0;64.1596176398239;675.0;69.3829532120659;675.0;40.6168213582814;675.0;6.62577677915071;675.0;8.81350904041554;675.0;4.32015662717381;675.0;8.38120355729182
680.0;389.314857618513;680.0;402.785843730349;680.0;400.71418902759;680.0;62.5305435969854;680.0;65.6614511175411;680.0;37.7171129116121;680.0;7.69891240770453;680.0;9.55542366008977;680.0;4.47782381293543;680.0;8.07279854101753
685.0;388.889717276364;685.0;415.55822525787;685.0;400.880093861672;685.0;57.3301266751785;685.0;64.0750823147065;685.0;36.3068390886044;;;685.0;9.7907752082561;685.0;4.36533811323382;685.0;7.54055134769134
690.0;395.232121705062;690.0;424.892300332274;690.0;406.121229518106;690.0;52.1329171324671;690.0;59.2795299035043;690.0;33.8523562867115;;;690.0;11.1254427448303;690.0;3.98702039023457;690.0;7.64450439770348
695.0;404.320398666132;695.0;413.875991416401;695.0;409.541144552398;695.0;50.8282179652427;695.0;56.5985576585634;695.0;33.0374090897092;;;695.0;10.3149208037915;695.0;3.96907654206131;695.0;5.34973058703714
700.0;388.46831285503;700.0;408.542637644162;700.0;413.011968448893;700.0;49.8550553890288;700.0;53.9405410604568;700.0;31.0803219516344;;;700.0;11.3061699970069;;;700.0;6.46901599031613
705.0;400.611329617971;705.0;422.561416544505;705.0;414.420185883821;705.0;46.5556448961706;705.0;50.7417234970449;705.0;27.7015453306099;;;705.0;9.60072570010016;;;705.0;5.79120616713414
710.0;402.754121510686;710.0;429.851059025675;710.0;410.753357871474;710.0;43.7521558539819;710.0;47.6169055536939;710.0;25.9028390544254;;;710.0;9.66535757963969;;;710.0;6.25881561870476
715.0;411.891778354185;715.0;429.878102906411;715.0;410.62158785809;715.0;40.7172230639184;715.0;44.0319075548114;715.0;25.0583046628354;;;715.0;8.64225650171627;;;715.0;6.32943460307135
720.0;406.767835447175;720.0;420.744586047566;720.0;424.376282594634;720.0;38.6826880734041;720.0;44.5637097829201;720.0;24.1147620840729;;;720.0;7.83030443256288;;;720.0;6.47774923240529
725.0;420.27220110639;725.0;444.228093153189;725.0;423.951637380878;725.0;37.0777638675489;725.0;41.968422604702;725.0;22.3045249309691;;;;;;;;
730.0;433.929163187821;730.0;422.272423830756;730.0;436.065803312725;730.0;37.1148291848313;730.0;39.2257229799258;730.0;21.2995594086393;;;;;;;;
735.0;432.046839663401;735.0;437.616598389163;735.0;425.504186534251;735.0;33.9931091084483;735.0;36.9316504332001;735.0;19.988547139373;;;;;;;;
740.0;431.78363805406;740.0;460.393427245654;740.0;411.802979572025;740.0;32.2710300940884;740.0;35.8119117304218;740.0;18.2533798248278;;;;;;;;
745.0;431.629792004702;745.0;446.982021168774;745.0;439.868848618219;745.0;31.9901790099635;745.0;33.1961105255391;745.0;15.3142170305;;;;;;;;
750.0;427.402844252513;750.0;435.263703496829;750.0;434.271284829194;750.0;30.9562542087971;750.0;30.4777300850987;750.0;13.1289945486658;;;;;;;;
755.0;433.439016268251;755.0;446.118739985691;755.0;423.546803807995;755.0;30.8711692076166;755.0;29.4544302326487;755.0;12.1473540190707;;;;;;;;
760.0;422.582337568473;760.0;450.612116770884;760.0;423.403775135945;760.0;29.6902204637376;760.0;28.714063744706;760.0;12.6286282548366;;;;;;;;
765.0;430.336648757157;765.0;448.600078661373;765.0;416.624099848513;765.0;27.4860203994913;765.0;30.1208990581932;765.0;12.1075467733194;;;;;;;;
770.0;447.480338730758;770.0;446.238587534868;770.0;424.197200394768;770.0;24.9033519209925;770.0;30.5934170852121;770.0;11.2767423700106;;;;;;;;
775.0;442.849794702439;775.0;454.648674765687;775.0;430.239288517492;775.0;23.6934109620359;775.0;28.9439580576302;775.0;10.4590137083321;;;;;;;;
780.0;437.983989183164;780.0;462.043223322319;780.0;421.415264035074;780.0;23.4144977950373;780.0;27.1987921615843;780.0;11.5112343752659;;;;;;;;
785.0;434.306057025242;785.0;462.773715840198;785.0;417.639274506752;785.0;20.6994555742156;785.0;26.7667511046329;785.0;11.4477966067328;;;;;;;;
790.0;429.262800911185;790.0;457.054858733088;790.0;415.786620153721;790.0;22.2081015511276;790.0;25.4909175400609;790.0;10.6596122572725;;;;;;;;
795.0;422.683036490313;795.0;437.25961701459;795.0;421.582743538176;795.0;20.1333781072842;795.0;26.2325278356019;795.0;11.0687867931252;;;;;;;;
800.0;414.771422603132;800.0;423.42753796351;800.0;394.013618602352;800.0;16.6702421478142;800.0;26.8422107573777;800.0;10.073197230536;;;;;;;;
805.0;396.306294669071;805.0;418.625867808674;805.0;397.760049324536;805.0;15.1454028140287;805.0;25.8149384955225;805.0;8.51074237179797;;;;;;;;
810.0;393.641359959991;810.0;410.192063251093;810.0;389.61603471874;810.0;13.804271674294;810.0;24.9709627460179;810.0;8.3904681363673;;;;;;;;
815.0;386.717612636545;815.0;395.263322651131;815.0;371.05000713032;815.0;13.2993599677857;815.0;23.8774134710737;815.0;8.29968172444528;;;;;;;;
820.0;381.176969809862;820.0;367.247634687398;820.0;352.936473299661;820.0;13.4842739127015;820.0;22.9846361105055;820.0;7.63680215566598;;;;;;;;
825.0;372.996929362375;825.0;356.025160436067;825.0;346.587406917662;825.0;13.6565575006906;825.0;20.1480370694052;825.0;7.58055901416615;;;;;;;;
830.0;350.450928535493;830.0;333.395488673496;830.0;330.503324813974;830.0;13.5720795545534;830.0;20.1536848676307;830.0;7.88807328641704;;;;;;;;
835.0;346.683704296002;835.0;328.833694099664;835.0;330.463423235489;835.0;13.0390020125297;835.0;19.8353900153081;835.0;6.84169652068497;;;;;;;;
840.0;333.594953624497;840.0;319.965818420719;840.0;318.029299097873;840.0;13.3455457120235;840.0;19.4367401512521;840.0;6.50880890181009;;;;;;;;
845.0;321.632182237804;845.0;309.441009529353;845.0;310.326910726227;845.0;12.7142496505459;845.0;18.5085607968506;845.0;7.34343311019435;;;;;;;;
850.0;312.162082727065;850.0;296.925165275676;850.0;300.949679027177;850.0;12.8328846239292;850.0;18.0107750140434;850.0;7.2397720660299;;;;;;;;
855.0;312.467518811654;855.0;278.039654841641;855.0;296.375638107225;855.0;11.4892051027889;855.0;17.4092475461662;855.0;5.64135899785397;;;;;;;;
860.0;301.729933315219;860.0;277.051650760189;860.0;285.313476244613;860.0;9.97130186194136;860.0;16.5116256423877;;;;;;;;;;
865.0;284.83546317199;865.0;263.74039858891;865.0;279.195437266793;865.0;8.93383669071853;865.0;16.5018453324341;;;;;;;;;;
870.0;277.159461716769;870.0;258.714060503299;870.0;263.485827347366;870.0;7.1707134529752;870.0;16.12883460217;;;;;;;;;;
875.0;277.371534320261;875.0;254.993809594502;875.0;261.959795552231;875.0;7.58002005932865;875.0;16.0238730750301;;;;;;;;;;
880.0;262.488859457552;880.0;252.655535595909;880.0;252.863863721647;880.0;6.8796251034352;880.0;16.6420859404738;;;;;;;;;;
885.0;255.998059789756;885.0;245.198421910364;885.0;250.04584868942;885.0;6.75632706092371;885.0;14.5874268885396;;;;;;;;;;
890.0;251.846602073037;890.0;244.506136100342;890.0;234.340189442153;890.0;5.77138590274726;890.0;14.5322925772666;;;;;;;;;;
895.0;243.515011689683;895.0;242.971064092915;895.0;233.48562142984;895.0;5.65073887672871;895.0;15.4654313641934;;;;;;;;;;
900.0;232.978004311576;900.0;237.684727536235;900.0;229.15900103028;900.0;5.76729443349949;900.0;15.7056202725351;;;;;;;;;;
905.0;229.000032737111;905.0;233.952561162151;905.0;228.901705415109;905.0;6.07526585610738;905.0;14.3714783636167;;;;;;;;;;
910.0;229.423902258012;910.0;235.853618906722;910.0;220.992687959683;910.0;4.36217653647389;910.0;13.8369923561454;;;;;;;;;;
915.0;223.667512884138;915.0;232.155849072822;915.0;216.282997195997;915.0;4.53065975970423;915.0;14.407948485032;;;;;;;;;;
920.0;223.999777594473;920.0;229.78563114023;920.0;216.322421847714;920.0;4.50112899052244;920.0;14.2917943976406;;;;;;;;;;
925.0;222.894379946591;925.0;228.860385694419;925.0;209.412123735894;925.0;5.23233683401368;925.0;13.7089567699495;;;;;;;;;;
930.0;220.977115065211;930.0;234.695705680392;930.0;208.457789960427;930.0;4.20475497045244;930.0;13.2469252318018;;;;;;;;;;
935.0;217.641527820701;935.0;228.507146848562;935.0;202.688373134371;935.0;3.32946348103895;935.0;12.9434442044333;;;;;;;;;;
940.0;216.47848167138;940.0;225.60816831122;940.0;197.135673747575;940.0;4.17338177422082;940.0;13.1187786841773;;;;;;;;;;
945.0;218.069312826453;945.0;220.863490557029;945.0;193.45356267109;945.0;4.05137138785572;945.0;13.8238723509058;;;;;;;;;;
950.0;210.647310020496;950.0;223.703596174546;950.0;183.216719957687;950.0;4.78781546843301;950.0;14.7671335272346;;;;;;;;;;
955.0;209.550812840191;955.0;221.156612198015;955.0;182.993053162775;955.0;4.774732546505;955.0;13.5652298795565;;;;;;;;;;
960.0;211.139714301361;960.0;219.029235006413;960.0;183.738428314859;960.0;3.8133883156606;960.0;12.8609625242656;;;;;;;;;;
965.0;207.944460204189;965.0;212.983980134802;965.0;170.035687654342;965.0;2.66231939914452;965.0;14.0437247777845;;;;;;;;;;
970.0;211.898267462668;970.0;208.198870417561;970.0;168.605209064547;970.0;1.96337048998636;970.0;12.4592717794906;;;;;;;;;;
975.0;215.828709125982;975.0;205.693175766796;975.0;160.025124604985;975.0;2.75495119364085;975.0;12.3008938290198;;;;;;;;;;
980.0;212.519964235415;980.0;207.623279880159;980.0;155.282628172792;980.0;3.00956468340177;980.0;13.8444252766947;;;;;;;;;;
985.0;202.675140378852;985.0;198.720062524716;985.0;148.12284042774;985.0;2.12780010361141;985.0;13.8133870902258;;;;;;;;;;
990.0;206.227657133654;990.0;194.454289272126;990.0;140.604055625923;990.0;1.16014654362797;990.0;12.8314688217373;;;;;;;;;;
995.0;198.023262169617;995.0;186.606181593338;995.0;133.651462291427;995.0;1.9091312654116;995.0;12.4217587178545;;;;;;;;;;
1000.0;196.818269270081;1000.0;176.271816111354;1000.0;124.027949192742;1000.0;1.83938204579202;1000.0;12.6370648687378;;;;;;;;;;
1005.0;189.252454885958;1005.0;175.766266772682;1005.0;122.894938759397;1005.0;0.890156883246038;1005.0;11.4390195526894;;;;;;;;;;
1010.0;180.966023253557;1010.0;164.838058358649;1010.0;115.107093981292;1010.0;0.980639544566538;1010.0;12.8482430499121;;;;;;;;;;
1015.0;180.436833877924;1015.0;151.162605938209;1015.0;110.401887290027;1015.0;2.12747516910026;1015.0;12.1408079053018;;;;;;;;;;
1020.0;165.245043181254;1020.0;143.436358022495;1020.0;101.018625963398;1020.0;2.38766526393542;1020.0;12.1857590910573;;;;;;;;;;
1025.0;157.32156727358;1025.0;135.30111618015;1025.0;99.1184555696991;1025.0;3.0197187835612;1025.0;12.069563839079;;;;;;;;;;
1030.0;157.465986511284;1030.0;128.124515082177;1030.0;90.7383021379394;1030.0;2.15083831023879;1030.0;12.0092278469244;;;;;;;;;;
1035.0;148.419931131654;1035.0;117.497148337963;1035.0;85.1186862154854;1035.0;1.91018423078308;1035.0;11.7625586353535;;;;;;;;;;
1040.0;136.01075794301;1040.0;114.986186705347;1040.0;83.3276121549051;1040.0;1.09346661064825;1040.0;11.7431498261468;;;;;;;;;;
1045.0;131.7858220744;1045.0;106.878406721043;1045.0;81.934360219673;1045.0;0.0845482003388475;1045.0;11.9839400939255;;;;;;;;;;
1050.0;121.462796082947;1050.0;106.551550973307;1050.0;81.0147084652019;1050.0;1.3041511491422;1050.0;13.0099957702464;;;;;;;;;;
1055.0;112.937854398546;1055.0;98.5225767822782;1055.0;75.9650929142424;1055.0;1.41490973227773;1055.0;12.430286929881;;;;;;;;;;
1060.0;107.342745238673;1060.0;89.740220917573;1060.0;72.4270219263275;1060.0;2.39699026486249;1060.0;11.9908255557641;;;;;;;;;;
1065.0;100.340864311911;1065.0;84.2402937000229;1065.0;68.4474986619945;1065.0;2.1735208566954;1065.0;11.2632895101906;;;;;;;;;;
1070.0;92.4751136778069;1070.0;79.8988908446327;1070.0;67.0735502003653;1070.0;2.04719898956868;1070.0;9.98980192574076;;;;;;;;;;
1075.0;88.600815858847;1075.0;73.2154220782659;1075.0;61.6005154433027;1075.0;1.93650240704213;1075.0;10.1262797501909;;;;;;;;;;
1080.0;80.1804592996309;1080.0;66.22598978474;1080.0;57.6153827917949;1080.0;2.66438075861641;1080.0;11.0979722191202;;;;;;;;;;
1085.0;72.2241447183601;1085.0;63.8149391159909;1085.0;56.4757446878545;1085.0;2.81468238735228;1085.0;9.8964172962887;;;;;;;;;;
1090.0;67.6451705587641;1090.0;60.9211062075283;1090.0;53.2352235824004;;;1090.0;9.69778598156607;;;;;;;;;;
1095.0;61.33959798728;1095.0;57.1453137318004;1095.0;52.0568136648847;;;1095.0;10.7206247719364;;;;;;;;;;
1100.0;57.2558600767197;1100.0;50.9563893700496;1100.0;50.4308530816569;;;1100.0;9.62768172172616;;;;;;;;;;
1105.0;54.8339829693827;1105.0;47.0940964309871;1105.0;48.657906460266;;;1105.0;11.2042253038917;;;;;;;;;;
1110.0;51.3566848220447;1110.0;43.3476942648767;1110.0;46.8272675638872;;;1110.0;11.1214184287102;;;;;;;;;;
1115.0;47.0892001932197;1115.0;42.8505608945692;1115.0;43.9159576970314;;;1115.0;12.2903309611692;;;;;;;;;;
1120.0;44.1944140384515;1120.0;42.551294997576;1120.0;41.4049480833372;;;1120.0;11.5834515616736;;;;;;;;;;
1125.0;43.2895816379867;1125.0;39.3879332423823;1125.0;39.0862019922503;;;1125.0;10.8197493285146;;;;;;;;;;
1130.0;41.5087042766057;1130.0;37.0095555780503;1130.0;37.8219357596403;;;1130.0;10.7570509677275;;;;;;;;;;
1135.0;38.61942994558;1135.0;35.1326407416632;1135.0;36.4420370485264;;;1135.0;10.6037809587793;;;;;;;;;;
1140.0;35.8291118864516;1140.0;32.8034143481978;1140.0;36.213259613391;;;1140.0;9.57429430969192;;;;;;;;;;
1145.0;34.4504025627981;1145.0;31.989060535876;1145.0;33.724000842815;;;1145.0;9.2771529487167;;;;;;;;;;
1150.0;32.6319722660496;1150.0;29.5896368113687;1150.0;33.0913757302318;;;1150.0;9.45546686928317;;;;;;;;;;
1155.0;30.7816418399477;1155.0;29.776957699909;1155.0;31.7299810800413;;;1155.0;9.91541951948203;;;;;;;;;;
1160.0;30.2008358335764;1160.0;28.8429391515349;1160.0;30.1712434344323;;;1160.0;10.1102685184237;;;;;;;;;;
1165.0;28.5728378856728;1165.0;26.7686873154694;1165.0;28.6063872615323;;;1165.0;10.0921685606498;;;;;;;;;;
1170.0;27.5705693271744;1170.0;25.2645789402488;1170.0;29.1876711239099;;;1170.0;7.89957597359571;;;;;;;;;;
1175.0;25.9459772877141;1175.0;25.2119657723718;1175.0;30.1373409682647;;;1175.0;7.07295960479906;;;;;;;;;;
1180.0;24.703707953209;1180.0;23.1637480589275;1180.0;27.8513912356123;;;1180.0;7.88598003127638;;;;;;;;;;
1185.0;23.5365910448782;1185.0;22.2108383708214;1185.0;26.1271402263785;;;;;;;;;;;;;;
1190.0;22.4089177108463;1190.0;21.7762370595683;1190.0;24.9035251154513;;;;;;;;;;;;;;
1195.0;21.3593481614562;1195.0;21.9431273024805;1195.0;24.0134028537802;;;;;;;;;;;;;;
1200.0;20.7250274887458;1200.0;20.3381546959322;1200.0;22.9597411298661;;;;;;;;;;;;;;
1205.0;20.060301214328;1205.0;19.1137946635732;1205.0;22.7280705744473;;;;;;;;;;;;;;
1210.0;18.7883595511477;1210.0;16.9671988071315;1210.0;22.7926042142874;;;;;;;;;;;;;;
1215.0;18.6047607769794;1215.0;13.4336210019218;1215.0;21.4624397731164;;;;;;;;;;;;;;
1220.0;15.6386106633918;1220.0;11.8630697091375;1220.0;20.531279479014;;;;;;;;;;;;;;
1225.0;14.4209380052063;1225.0;12.0524039126282;1225.0;20.266872625594;;;;;;;;;;;;;;
1230.0;12.7258961990861;1230.0;12.3692189985868;1230.0;18.4019459670326;;;;;;;;;;;;;;
1235.0;13.0321838314879;1235.0;11.157123724783;1235.0;16.5794905001177;;;;;;;;;;;;;;
1240.0;9.9366201108535;1240.0;9.69454448755008;1240.0;16.509855250008;;;;;;;;;;;;;;
1245.0;10.533360159425;1245.0;9.4253123170318;1245.0;17.0661483197748;;;;;;;;;;;;;;
1250.0;10.7493722717789;1250.0;9.56147946973368;1250.0;16.1194540996636;;;;;;;;;;;;;;
1255.0;10.6330864995811;1255.0;8.75531406182543;1255.0;15.2357535064678;;;;;;;;;;;;;;
1260.0;8.97363222971229;1260.0;8.91360442176004;1260.0;14.3621056036155;;;;;;;;;;;;;;
1265.0;7.83441180546149;1265.0;9.1603596970064;1265.0;14.1258426734512;;;;;;;;;;;;;;
1270.0;6.70091800632648;1270.0;8.12467713164369;1270.0;13.1708334522846;;;;;;;;;;;;;;
1275.0;7.4171603722815;1275.0;7.32007917348385;1275.0;12.6385893625566;;;;;;;;;;;;;;
1280.0;5.28208385654726;1280.0;7.15144330933781;1280.0;11.9921785713632;;;;;;;;;;;;;;
1285.0;5.7282359435926;1285.0;6.98021570885174;1285.0;11.6828020843704;;;;;;;;;;;;;;
1290.0;5.04002989640196;1290.0;6.17856403052067;1290.0;11.8102179434887;;;;;;;;;;;;;;
1295.0;4.5599999567113;1295.0;6.32246997938718;1295.0;12.6444907246312;;;;;;;;;;;;;;
1300.0;2.43099999131094;1300.0;5.65094709683761;1300.0;12.2298756856627;;;;;;;;;;;;;;
1305.0;3.48761464266026;1305.0;6.81444564782154;1305.0;11.7183788731239;;;;;;;;;;;;;;
1310.0;3.66313139272991;1310.0;5.75835040707392;1310.0;11.0151039808254;;;;;;;;;;;;;;
1315.0;3.81857048095664;1315.0;5.14661605678909;1315.0;12.7846635710842;;;;;;;;;;;;;;
1320.0;3.50979874580844;1320.0;4.49551531364491;1320.0;11.8869458855161;;;;;;;;;;;;;;
1325.0;3.06755400396504;1325.0;4.51338425245734;1325.0;12.0160646832194;;;;;;;;;;;;;;
1330.0;2.01831196862783;1330.0;3.80306642022661;1330.0;11.0895479313734;;;;;;;;;;;;;;
1335.0;1.7816068776438;1335.0;3.98928672955436;1335.0;9.79113940249336;;;;;;;;;;;;;;
1340.0;1.78279491653608;1340.0;5.11609193052247;1340.0;9.76209961769491;;;;;;;;;;;;;;
1345.0;1.87859224358025;1345.0;4.28403680850743;1345.0;9.10708851646542;;;;;;;;;;;;;;
;;1350.0;4.08540803288018;1350.0;8.59192173655196;;;;;;;;;;;;;;
;;1355.0;2.56716624366969;1355.0;7.61443854682211;;;;;;;;;;;;;;
;;1360.0;2.99288731290444;1360.0;8.75416419060787;;;;;;;;;;;;;;
;;1365.0;2.05713429492203;1365.0;9.24019048166446;;;;;;;;;;;;;;
;;1370.0;1.57835060292258;1370.0;9.41028191567123;;;;;;;;;;;;;;
;;1375.0;2.52691264097378;1375.0;7.37133694583747;;;;;;;;;;;;;;
;;1380.0;3.52429178879055;1380.0;8.5292522839882;;;;;;;;;;;;;;
;;1385.0;3.232608009153;1385.0;8.98785952697074;;;;;;;;;;;;;;
;;1390.0;2.10831977290708;1390.0;8.976791356273;;;;;;;;;;;;;;
;;1395.0;2.08858611551767;1395.0;8.85881521873913;;;;;;;;;;;;;;
;;1400.0;3.2401200153442;1400.0;7.81020487165704;;;;;;;;;;;;;;
;;1405.0;2.4043337104478;1405.0;6.62878986586786;;;;;;;;;;;;;;
;;1410.0;2.56754638229062;1410.0;7.44838511107214;;;;;;;;;;;;;;
;;1415.0;2.60021771557703;1415.0;9.6657486578345;;;;;;;;;;;;;;
;;1420.0;2.8971638036723;1420.0;8.2276871883051;;;;;;;;;;;;;;
;;1425.0;3.47363815039429;1425.0;6.73981953306343;;;;;;;;;;;;;;
;;1430.0;2.22359796338895;1430.0;4.48913284874513;;;;;;;;;;;;;;
;;1435.0;2.47080461142374;1435.0;4.22753443105084;;;;;;;;;;;;;;
;;1440.0;2.6130470714988;1440.0;3.4805499477814;;;;;;;;;;;;;;
;;1445.0;1.83396690954024;1445.0;3.17186348804965;;;;;;;;;;;;;;
;;1450.0;0.373602327591658;1450.0;3.07060815736098;;;;;;;;;;;;;;
;;1455.0;-1.39985770208947;1455.0;5.32219408742306;;;;;;;;;;;;;;
;;1460.0;-0.442533116540349;1460.0;4.95417934338152;;;;;;;;;;;;;;
;;1465.0;-0.684591237827595;1465.0;3.87432421879074;;;;;;;;;;;;;;
;;1470.0;0.417350954534628;1470.0;7.04102702826482;;;;;;;;;;;;;;
;;1475.0;0.699888806526025;1475.0;5.23448078135164;;;;;;;;;;;;;;
;;1480.0;0.831947216750075;1480.0;2.28708708802814;;;;;;;;;;;;;;
;;1485.0;1.01754187656149;1485.0;1.28424545072397;;;;;;;;;;;;;;
;;1490.0;-0.224114703876204;1490.0;1.53951498886838;;;;;;;;;;;;;;
;;1495.0;-0.323986316817006;1495.0;1.74074276535668;;;;;;;;;;;;;;
;;1500.0;-0.472417282288425;1500.0;1.78200960080338;;;;;;;;;;;;;;
;;1505.0;-0.425614977197469;1505.0;2.6021795052285;;;;;;;;;;;;;;
;;1510.0;-1.38114097853293;1510.0;2.50218560466021;;;;;;;;;;;;;;
;;1515.0;-1.16106351423698;1515.0;2.45551857631872;;;;;;;;;;;;;;
;;1520.0;-1.14002731215853;1520.0;1.5317204986648;;;;;;;;;;;;;;
;;1525.0;-0.325443201776826;1525.0;1.23870620445072;;;;;;;;;;;;;;
;;1530.0;0.459546735858278;1530.0;0.78615887244562;;;;;;;;;;;;;;
;;1535.0;1.34579116353216;1535.0;3.05507190005073;;;;;;;;;;;;;;
;;1540.0;2.41535410252869;1540.0;2.31414001496722;;;;;;;;;;;;;;
;;1545.0;2.64204713342027;1545.0;1.65371280517198;;;;;;;;;;;;;;
;;1550.0;1.83754061854267;1550.0;1.54519379129477;;;;;;;;;;;;;;
;;1555.0;1.99972319736052;1555.0;0.624144257197379;;;;;;;;;;;;;;
;;1560.0;1.72325422942442;1560.0;0.635751311998849;;;;;;;;;;;;;;
;;1565.0;0.608894786642423;1565.0;-0.216347732671081;;;;;;;;;;;;;;
;;1570.0;-0.513495462066857;1570.0;-0.0270446681374591;;;;;;;;;;;;;;
;;1575.0;-0.665333738108976;1575.0;-0.107852377788636;;;;;;;;;;;;;;
;;1580.0;0.558929662455676;1580.0;1.7253660776097;;;;;;;;;;;;;;
;;1585.0;2.87614827585637;1585.0;1.58324427355492;;;;;;;;;;;;;;
;;1590.0;1.91288184972385;1590.0;1.48388647914795;;;;;;;;;;;;;;
;;1595.0;1.78804174198504;1595.0;1.66078777105601;;;;;;;;;;;;;;
;;1600.0;1.70969971012038;1600.0;0.824823760061171;;;;;;;;;;;;;;
;;1605.0;0.499418051087493;1605.0;1.01018559734311;;;;;;;;;;;;;;
;;1610.0;0.409282098424014;1610.0;0.15760865950272;;;;;;;;;;;;;;
;;;;1615.0;0.733164058934785;;;;;;;;;;;;;;
;;;;1620.0;-0.461596102263028;;;;;;;;;;;;;;
;;;;1625.0;0.483909553095632;;;;;;;;;;;;;;
;;;;1630.0;1.64446511230233;;;;;;;;;;;;;;
;;;;1635.0;1.80629026234525;;;;;;;;;;;;;;
;;;;1640.0;1.86834377954543;;;;;;;;;;;;;;
;;;;1645.0;0.78678018332205;;;;;;;;;;;;;;
;;;;1650.0;0.607150891981301;;;;;;;;;;;;;;
;;;;1655.0;-1.29867901375934;;;;;;;;;;;;;;
;;;;1660.0;-1.60229699841621;;;;;;;;;;;;;;
;;;;1665.0;-0.576114842841607;;;;;;;;;;;;;;
;;;;1670.0;-0.26904048112714;;;;;;;;;;;;;;
;;;;1675.0;0.99410128578267;;;;;;;;;;;;;;
;;;;1680.0;1.74826427195907;;;;;;;;;;;;;;
;;;;1685.0;1.16693180905246;;;;;;;;;;;;;;
;;;;1690.0;0.59729303275171;;;;;;;;;;;;;;
