Keywords
Material1;Material2;Material3;Material4;Product;Object;Scenario;Method;Reference;Comment;Owner;IsPublic;ImportDate
Polyamide PA12;;;;E2A-2;Cable containment;;ISO 5660;TRANSFEU;;TRANSFEU;1;2012-06-20 13:18:17
Scalars
Flux (kW/m2);tig (s);qmax (kw/m2);qtotal (MJ/m2);q180 (kw/m2);q300 (kw/m2);Sample mass (g);Mass loss (g);DHc (MJ/kg);Peak smoke production (m2/m2s);Total smoke produced (m2/m2);Specific extinction area (avg) (m2/kg);MARHE (kW/m2);Area exposed (m2);Observations;Test date (YYYY-MM-DD);Test identifier;Product thickness (mm);Thickness1 (mm);Thickness2 (mm);Thickness3 (mm);Thickness4 (mm);Product density (kg/m3);Density1 (kg/m3);Density2 (kg/m3);Density3 (kg/m3);Density4 (kg/m3);Product area weight (kg/m2);Area weight1 (kg/m2);Area weight2 (kg/m2);Area weight3 (kg/m2);Area weight4 (kg/m2)
25;19;733.24;88.9;;;;;26.86;;1071.89;;276.06;0.00943;;2011-06-18;c_EW_E2A-2_2;;;;;;;;;;;;;;;
VectorData
Time (s);HRR (kW/m2);SPR (m2/(m2*s))
224;109.907614;2.407606434
226;108.7229536;2.294532645
228;107.8952122;2.278602236
230;106.6389183;2.141258506
232;105.1675738;2.119452355
234;104.5162567;2.119487073
236;102.3155836;1.835635538
238;100.4049067;1.855888326
240;99.22693813;1.745445676
242;98.0361438;1.744154229
244;95.61116829;1.663395976
246;94.97825129;1.665903984
248;92.56259312;1.462483115
250;90.79618612;1.532990758
252;88.91102743;1.401516626
254;88.35687447;1.326234854
256;87.6035094;1.229937721
258;85.60563736;1.087864088
260;84.35665795;1.147114473
262;83.26996302;0.979127999
264;81.53310056;1.026743479
266;79.74214805;0.985824276
268;78.04290273;0.846056898
270;76.20903186;0.888899257
272;74.24408074;0.883147995
274;73.43999933;0.765391224
276;73.08458459;0.785135378
278;72.33731881;0.806054018
280;71.68998157;0.776212328
282;69.84630221;0.736017848
284;69.06581264;0.636603413
286;68.08713265;0.705687069
288;66.896592;0.725270073
290;66.77928424;0.705541176
292;65.32112308;0.665579066
294;63.5466622;0.615149954
296;62.47737684;0.765571467
298;61.63685418;0.755488174
300;60.61047359;0.677056209
302;59.80874645;0.735352602
304;59.40219785;0.655494911
306;58.27310221;0.656211046
308;56.4367805;0.625186994
310;56.15201592;0.616075959
312;54.75199795;0.576091561
314;53.94416908;0.486859562
316;53.37467888;0.535996793
318;52.52243901;0.527059325
320;52.11568911;0.556606563
322;51.5139037;0.555777146
324;50.42692377;0.595148659
326;49.7577052;0.585955844
328;49.01644068;0.526441068
330;47.75553582;0.495551799
332;47.32505772;0.555830639
334;47.02328618;0.515117814
336;46.53232223;0.544779856
338;46.38637261;0.535733294
340;46.60409718;0.47649513
342;45.96185852;0.485335675
344;45.55798164;0.465381844
346;44.99962564;0.525479067
348;43.94181302;0.466856165
350;42.76766862;0.516520014
352;42.46500348;0.604653684
354;42.21672072;0.547016287
356;41.35561873;0.517128553
358;41.39304551;0.52511975
360;40.61946137;0.555651964
362;40.68178877;0.477281582
364;40.08315568;0.456612025
366;39.28140004;0.516079621
368;39.5851537;0.457106368
370;39.23229818;0.38621256
372;38.93907717;0.44559771
374;39.52987301;0.427275212
376;39.57409972;0.437104655
378;38.53408443;0.415750654
380;38.20228434;0.416335122
382;38.28146519;0.454971626
384;37.45435044;0.405024727
386;37.58544717;0.405798214
388;37.78677049;0.453486455
390;37.31373767;0.454317097
392;37.22660513;0.505635859
394;38.11643202;0.466653731
396;36.99793194;0.485684816
398;36.66102087;0.455912387
400;36.67695943;0.425948672
402;35.78403843;0.406074618
404;35.35602819;0.396479296
406;35.50815388;0.406222318
408;35.54112685;0.485374686
410;35.19345128;0.406020861
412;35.47521625;0.503757683
414;34.9851966;0.466304832
416;34.20540624;0.573063511
418;34.6999332;0.564284262
420;35.22086908;0.534791783
422;35.04226635;0.515169551
424;34.93585233;0.544307472
426;35.27735029;0.545590625
428;34.81520616;0.404249478
430;34.27955978;0.533675206
432;34.40208694;0.475148207
434;34.26153361;0.437324878
436;33.59119259;0.397533779
438;33.81504539;0.447221241
440;33.31283054;0.475942844
442;32.56967815;0.484872276
444;32.9735837;0.416487915
446;33.00595127;0.456218303
448;32.54112888;0.436260779
450;32.38513311;0.446274092
452;32.9300732;0.397497568
454;32.92667216;0.397295351
456;32.33881478;0.426369669
458;32.30548869;0.357653109
460;32.52381241;0.327803668
462;31.33652894;0.326620592
464;31.68358088;0.347139248
466;32.41069411;0.357818724
468;31.7567787;0.337148436
470;31.73871742;0.317369856
472;32.403349;0.307906986
474;31.82918673;0.307483444
476;31.75141212;0.277119797
478;32.79131148;0.23844392
480;32.57764788;0.168749029
482;32.41307473;0.198366288
484;32.45845428;0.17917394
486;32.01912928;0.188857441
488;32.29235987;0.247980522
490;31.83857464;0.218665914
492;32.32571007;0.198724504
494;31.4577555;0.247823794
496;31.27614319;0.208113717
498;31.37434602;0.258164436
500;31.46178636;0.20814339
502;30.97793975;0.198687099
504;31.19973127;0.207813417
506;31.05899616;0.238403882
508;30.64555926;0.139074622
510;31.71896091;0.158905993
512;31.64490836;0.168824775
514;30.67761212;0.079431993
516;31.28361691;0.08919942
518;30.85084442;0.227936438
520;30.07550132;0.169136339
522;29.97361275;0.178753755
524;30.04747989;0.139299139
526;29.67400227;0.128784383
528;29.54682929;0.138545267
530;29.9901394;0.197985224
532;30.34098334;0.119177129
534;30.52850663;0.148439721
536;30.6540758;0.17874113
538;30.74092479;0.139050544
540;31.37028948;0.119644952
542;30.9769352;0.198671998
544;30.40213188;0.119186181
546;30.72410238;0.109264042
548;30.96377425;0.099295574
550;30.44409934;0.079593995
552;31.21428907;0.129109254
554;31.50960183;0.029750128
556;31.08228662;0.109250777
558;31.04546062;0.069528502
560;30.8696334;0.168842109
562;30.29152022;0.109058803
564;30.70045455;0.128835021
566;31.02513404;0.168840314
568;30.82050226;0.13877029
570;31.7988297;0.188281078
572;31.94769524;0.148677037
574;32.09657811;0.178699337
576;32.07619509;0.168873038
578;32.43478684;0.168881627
580;31.56933626;0.208607871
582;32.00118023;0.139001165
584;32.15824487;0.08905713
586;31.81235299;0.129079081
588;31.53818512;0.129348208
590;31.47576965;0.089371538
592;31.50877168;0.159197795
594;30.89128484;0.109513086
596;31.08776758;0.119212506
598;31.11675109;0.099291601
600;31.18642238;0.089549259
602;31.65366241;0.0996929
604;30.87195823;0.109029422
606;31.02177386;0.10897931
608;31.07513373;0.059573169
610;30.90029688;0.02972892
612;30.99515962;-0.05945938
614;31.73967045;-0.019864797
616;31.26788563;-0.0198971
618;31.50665527;-0.069539219
620;31.58255275;-0.119140274
622;30.84272459;-0.06966103
624;30.98794232;-0.109449713
626;30.11636589;-0.109055058
628;30.12533915;-0.099274966
630;30.64738031;-0.099305277
632;30.35750037;-0.089551869
634;29.77580906;-0.049652639
636;30.3126213;-0.039729818
638;30.39781652;-0.099497599
640;29.95793396;-0.059694133
642;30.65593075;-0.129039709
644;30.32864372;-0.069646687
646;30.70206197;-0.059565317
648;30.76963841;-0.10941408
650;30.13219573;-0.139062234
652;29.83828919;-0.07945201
654;29.27198726;-0.109257628
656;29.06128855;-0.158600558
658;29.51435775;-0.129116083
660;29.138992;-0.019855928
662;29.64386496;-0.049543702
664;29.69113542;-0.079419669
666;29.41422174;-0.059672201
668;29.77834642;-0.119534497
670;29.76345923;-0.019886157
672;29.62830547;-0.138952482
674;29.54130533;-0.079393179
676;30.20924899;-0.069632692
678;28.97515748;-0.079434205
680;29.41558276;-0.109175709
682;29.69368057;-0.138531633
684;29.46243641;-0.089309763
686;30.22113368;-0.099480314
688;30.35522492;-0.099466627
690;29.45232383;-0.089545114
692;29.35274489;-0.079442285
694;29.46526689;-0.119123901
696;28.96598897;-0.149135974
698;29.1298763;-0.119322624
700;29.27331902;-0.099271626
702;28.99896916;-0.089146438
704;29.36774482;-0.009908702
706;29.3225723;-0.0298253
708;28.76319862;-0.00990516
710;28.7884233;0.069451104
712;29.33914086;0.039788323
714;29.14134926;0.03971164
716;29.60277418;0.029841672
718;30.03347741;0.049747576
720;30.07765896;0.029834934
722;30.42021409;0
724;30.48222301;0
726;30.24651857;-0.049727411
728;30.55905574;0.019853088
730;30.13859207;0.029829576
732;29.52616882;0.069602345
734;30.22205659;0.109580076
736;29.52214298;0.139185533
738;29.88600619;0.139224658
740;30.18474918;0.109207647
742;29.79888228;0.059685857
744;29.91189372;0.119531487
746;30.33050455;0.089446728
748;29.56632195;0.10917987
750;30.11102616;0.188640985
752;29.75372262;0.268504698
754;29.77201932;0.257995212
756;29.71136762;0.308109905
758;29.40540141;0.298170876
760;29.47106596;0.32860449
762;29.11764266;0.338014588
764;28.1801924;0.3677782
766;28.59552602;0.27772953
768;28.39426318;0.376937833
770;28.44706294;0.356980394
772;28.86886682;0.366335826
774;28.34475033;0.3860886
776;29.09851748;0.377805527
778;28.53180345;0.376927701
780;28.13751988;0.377614126
782;28.12089625;0.376875757
784;27.96812323;0.308113488
786;27.64053932;0.307880298
788;28.03567081;0.287048937
790;27.73223669;0.335795087
792;27.85600984;0.336277057
794;27.91888523;0.388243779
796;27.54354262;0.348343445
798;28.07762261;0.328537607
800;27.98925492;0.348345889
802;28.29488049;0.288679511
804;28.20160629;0.288256345
806;27.64652813;0.248466022
808;27.82603333;0.228957642
810;27.36808522;0.288175226
812;27.63655394;0.267784922
814;27.65550151;0.36750417
816;27.18054372;0.277713658
818;27.72417463;0.238499933
820;27.58340308;0.258259267
822;27.77903166;0.258307968
824;27.66276886;0.347847646
826;27.89614093;0.308137899
828;28.13650287;0.308035555
830;27.61847354;0.328001146
832;28.05196991;0.317432642
834;27.85159923;0.26878573
836;28.15053221;0.278225663
838;27.61328244;0.327908817
840;27.28261249;0.308035555
842;27.24190997;0.278211566
844;27.36427566;0.317972186
846;26.90021273;0.317888966
848;27.36374153;0.258346577
850;27.90616598;0.288189109
852;27.19410451;0.309007924
854;27.40337884;0.30742631
856;27.34579972;0.268166671
858;27.13511077;0.308008686
860;27.76441273;0.298098924
862;28.07426369;0.228482694
864;27.72249623;0.218605878
866;27.78397748;0.258316779
868;27.68201783;0.16915595
870;26.57743223;0.237974649
872;26.93541229;0.209022275
874;26.80013919;0.219046762
876;26.88165328;0.219046762
878;27.53033259;0.208978457
880;27.15282448;0.168878513
882;26.78924359;0.188467166
884;26.79633989;0.178455337
886;26.58547907;0.129404053
888;26.0462105;0.129158389
890;26.67937743;0.119180839
892;26.86235437;0.109513812
894;26.92412181;0.139302701
896;26.86386704;0.099485335
898;26.62460061;0.188797093
900;25.98627038;0.208577043
902;26.25725259;0.168923715
904;26.18271137;0.168923715
906;25.73894561;0.128921467
908;26.38963422;0.168542128
910;26.38272269;0.178515726
912;26.16213065;0.158607995
914;26.32442496;0.188691847
916;26.42273831;0.119427398
918;26.82928516;0.089428193
920;26.3918295;0.159273336
922;26.96392486;0.169164493
924;26.7154758;0.198733783
926;26.55819995;0.148755539
928;26.10819238;0.188303532
930;26.35257326;0.178787896
932;26.19767959;0.149018895
934;25.78881122;0.218565945
936;26.36852189;0.089566025
938;26.52851686;0.109493186
940;26.2458983;0.139305718
942;25.85399239;0.13905528
944;26.33744499;0.169100745
946;26.00429681;0.129152604
948;26.06484023;0.08958202
950;26.0553796;0.159192618
952;26.57904058;0.099462324
954;26.28680098;0.109187282
956;26.10123244;0.11913152
958;26.30959196;0.148891749
960;26.24176349;0.159147756
962;25.9457313;0.099299217
964;26.51134843;0.128833457
966;26.82559203;0.158927075
968;26.37793233;0.198598434
970;26.00105359;0.168885686
972;25.79981409;0.20857951
974;26.01970878;0.238793962
976;25.78964757;0.188978415
978;25.54848984;0.198651568
980;25.93000336;0.178777353
982;25.51261193;0.158864884
984;24.98413539;0.129326158
986;25.26025217;0.158864884
988;25.87229738;0.1985324
990;25.68785545;0.178483098
992;25.81986563;0.169093196
994;25.97398995;0.179076032
996;26.10093509;0.189055874
998;25.69106193;0.109418772
1000;25.73045359;0.109263898
1002;26.10097495;0.129326158
1004;26.17304658;0.119190941
1006;26.10001736;0.079460627
1008;26.12957072;0.079424387
1010;25.85173976;0.059578671
1012;26.10944815;0.069518454
1014;25.52515293;0.079430178
1016;25.68716582;-0.009912574
1018;26.20492148;0.089363479
1020;25.25719985;0.049731454
1022;25.50220317;0.029842288
1024;26.00640382;0.039764435
1026;26.26672711;0.07969343
1028;25.71614548;0.059688033
1030;25.72260979;0.07941629
1032;25.5901171;0.03969406
1034;25.01209773;0.039708145
1036;25.14798805;0.029829128
1038;25.23503411;0.049710565
1040;25.86715822;-0.009942113
1042;25.81187814;0
1044;25.60162022;0.019888094
1046;25.66456587;0.019842437
1048;25.88354802;0.059624593
1050;25.93973747;0.109397832
1052;25.77910996;0.039686564
1054;26.2106219;0.148892516
1056;25.68846794;0.049608205
1058;25.48011459;0.089319969
1060;25.9926028;0.069433878
1062;25.62909162;0.069588692
1064;26.25752498;-0.009922864
1066;25.91774518;0.01984127
1068;25.99893207;0
1070;25.36964745;0.059645673
1072;25.11971534;0.019885759
1074;25.61148927;0
1076;25.52214583;-0.01985419
1078;25.80814641;0.059785458
1080;25.46507731;0.069753209
1082;25.636158;0.079547051
1084;25.99835308;0.109371675
1086;25.20227168;0.079537373
1088;25.63389049;0.099265918
1090;25.81466664;0.079695456
1092;25.47525187;0.06974708
1094;25.35619525;0.029828639
1096;25.65103737;-0.079533355
1098;26.18822932;-0.009922567
1100;25.34996072;0.039695162
1102;25.95100901;0.049621466
1104;26.12221149;0.039760291
1106;25.87653095;0.109371675
1108;25.55400881;0.109302161
1110;25.9714468;0.129429493
1112;25.82162107;0.109174254
1114;25.82163298;0.069722529
1116;25.91201085;0.119331748
1118;25.21674719;0.149145157
1120;24.7576297;0.089459339
1122;25.19037162;0.089336036
1124;25.60628618;0.069585587
1126;25.90223771;0.059640784
1128;25.97482545;0.089434079
1130;26.02929247;0.03975569
1132;26.33958847;0.069569458
1134;26.23288004;0.119281568
1136;25.88336779;0.158977857
1138;25.79974399;0.099399265
1140;26.04215475;0.099427332
1142;25.7169046;0.059677486
1144;26.2198786;0.049718688
1146;26.53283835;0.099371198
1148;26.20394401;0.139112651
1150;26.49049295;0.089440422
1152;26.8280094;0.0995286
1154;26.38722271;0.149036183
1156;26.26486514;0.109541313
1158;26.7809026;0.11921088
1160;26.42619691;0.109293201
1162;26.64874386;0.129158168
1164;26.49912779;0.169166693
1166;26.75948656;0.17892829
1168;26.76383134;0.198648735
1170;25.79563808;0.1986628
1172;26.07050448;0.228582834
1174;26.54463897;0.288015342
1176;26.56297626;0.26865284
1178;26.16657728;0.228402886
1180;26.81545007;0.228852419
1182;26.38697927;0.22841046
1184;26.15359321;0.248780754
1186;26.31096118;0.198613799
1188;26.34361666;0.198537582
1190;26.36111882;0.198623828
1192;26.36910421;0.248354995
1194;26.35712522;0.268025736
1196;26.41696589;0.209055949
1198;26.41829415;0.189101897
1200;26.26644065;0.267179113
