Keywords
Material1;Material2;Material3;Material4;Product;Object;Scenario;Method;Reference;Comment;Owner;IsPublic;ImportDate
Polyolefin;PP;;;Cable FIPEC 51 1x3x1.5 mm2;Data Cable;;ISO 5660;FIPEC Final Report on the European Commission, SMT4-CT96-2059, 410pp, ISBN 0 9532312 5 9, London 2000;;;1;2005-09-30 08:36:56
Scalars
Flux (kW/m2);tig (s);qmax (kw/m2);qtotal (MJ/m2);q180 (kw/m2);q300 (kw/m2);Mass loss (g);DHc (MJ/kg);Peak smoke production (m2/m2s);Total smoke produced (m2/m2);Specific extinction area (avg) (m2/kg);Area (m2);Thickness (mm);Density (kg/m3)
35;95;94;114.81;77.06;68.17;39.2;25.28;;;;0.008840;8.7;
VectorData
Time (s);HRR (kW/m2);SEA (m2/kg);SPR (m2/s)
0; 3.8; 15; 0.0006
5; 1.3; 0; 0.0006
10; 0.0; 0; 0.0007
15; 0.0; 150; 0.0007
20; 0.0; 0; 0.0008
25; 0.0; 0; 0.0010
30; 0.0; 313; 0.0012
35; 0.0; 1014; 0.0013
40; 0.0; 398; 0.0016
45; 0.2; 1222; 0.0018
50; 0.3; 0; 0.0021
55; 0.6; 0; 0.0025
60; 0.8; 457; 0.0028
65; 1.3; 0; 0.0032
70; 1.8; 219; 0.0035
75; 1.9; 0; 0.0037
80; 2.7; 0; 0.0039
85; 1.8; 433; 0.0043
90; 20.4; 441; 0.0045
95; 58.7; 217; 0.0042
100; 83.0; 87; 0.0026
105; 92.6; 99; 0.0038
110; 94.0; 123; 0.0048
115; 92.4; 142; 0.0050
120; 89.9; 128; 0.0047
125; 89.8; 141; 0.0047
130; 90.5; 140; 0.0048
135; 90.0; 141; 0.0053
140; 89.7; 161; 0.0053
145; 89.2; 176; 0.0055
150; 87.9; 173; 0.0056
155; 87.5; 188; 0.0061
160; 85.2; 183; 0.0061
165; 83.2; 196; 0.0061
170; 82.1; 187; 0.0058
175; 81.3; 169; 0.0056
180; 80.7; 192; 0.0059
185; 79.3; 176; 0.0054
190; 77.7; 152; 0.0049
195; 76.0; 159; 0.0045
200; 74.4; 140; 0.0040
205; 73.6; 117; 0.0034
210; 72.2; 97; 0.0026
215; 71.1; 70; 0.0021
220; 70.3; 74; 0.0023
225; 68.5; 80; 0.0023
230; 67.8; 88; 0.0023
235; 67.2; 91; 0.0026
240; 66.5; 107; 0.0031
245; 65.5; 138; 0.0034
250; 64.0; 142; 0.0036
255; 63.0; 134; 0.0038
260; 61.8; 153; 0.0041
265; 60.5; 157; 0.0044
270; 59.6; 158; 0.0044
275; 58.7; 178; 0.0045
280; 58.3; 168; 0.0045
285; 57.5; 161; 0.0045
290; 56.7; 172; 0.0041
295; 56.2; 157; 0.0035
300; 55.7; 125; 0.0029
305; 55.5; 91; 0.0023
310; 55.0; 73; 0.0020
315; 54.7; 86; 0.0022
320; 54.4; 93; 0.0023
325; 54.4; 101; 0.0023
330; 54.5; 123; 0.0026
335; 53.6; 110; 0.0026
340; 53.6; 113; 0.0026
345; 53.4; 99; 0.0025
350; 53.5; 98; 0.0023
355; 53.8; 88; 0.0022
360; 53.9; 72; 0.0019
365; 54.4; 71; 0.0016
370; 54.6; 61; 0.0014
375; 54.8; 50; 0.0012
380; 55.0; 43; 0.0010
385; 54.7; 31; 0.0007
390; 54.5; 16; 0.0004
395; 55.0; 16; 0.0004
400; 54.8; 22; 0.0005
405; 54.6; 24; 0.0006
410; 54.7; 26; 0.0005
415; 54.9; 28; 0.0007
420; 55.2; 30; 0.0009
425; 55.2; 46; 0.0010
430; 55.4; 51; 0.0011
435; 55.3; 68; 0.0015
440; 54.7; 64; 0.0015
445; 55.1; 73; 0.0017
450; 55.3; 110; 0.0021
455; 54.9; 107; 0.0023
460; 55.3; 98; 0.0026
465; 55.2; 124; 0.0030
470; 54.8; 149; 0.0032
475; 54.8; 148; 0.0034
480; 54.8; 177; 0.0037
485; 54.5; 175; 0.0038
