Keywords
Material1;Material2;Material3;Material4;Product;Object;Scenario;Method;Reference;Comment;Owner;IsPublic;ImportDate
Fabric: 100% Cotton FR; ;HR Urethane Foam;;;;;;ISO 5660;CBUF - Fire Safety of Upholstered Furniture, EC Report EUR 16477 EN, contact SP for more information.;;;1;2005-11-02 12:41:03
Scalars
Flux (kW/m2);tig (s);qmax (kw/m2);qtotal (MJ/m2);q180 (kw/m2);q300 (kw/m2);Mass loss (g);DHc (MJ/kg);Peak smoke production (m2/m2s);Total smoke produced (m2/m2);Specific extinction area (avg) (m2/kg);Area (m2);Thickness (mm);Density (kg/m3)
 ;;265;46;;;22.2;20.220;0.0373;4.7635;;;;
VectorData
Time (s);HRR (kW/m2);SEA (m2/kg);SPR (m2/s)
0; 3.4; 0; 0.0001
5; 2.8; 3; 0.0001
10; 29.2; 0; 0.0035
15; 173.4; 82; 0.0075
20; 264.9; 17; 0.0038
25; 237.8; 75; 0.0123
30; 172.3; 201; 0.0193
35; 143.5; 153; 0.0135
40; 131.0; 123; 0.0110
45; 122.0; 107; 0.0095
50; 112.8; 76; 0.0060
55; 104.7; 57; 0.0045
60; 99.6; 55; 0.0040
65; 96.3; 52; 0.0035
70; 95.8; 64; 0.0048
75; 94.3; 56; 0.0041
80; 96.3; 62; 0.0041
85; 98.0; 56; 0.0039
90; 102.6; 78; 0.0054
95; 109.2; 92; 0.0062
100; 118.0; 134; 0.0093
105; 138.4; 209; 0.0173
110; 158.5; 271; 0.0263
115; 165.8; 317; 0.0287
120; 166.1; 325; 0.0277
125; 173.4; 327; 0.0289
130; 185.7; 347; 0.0325
135; 197.0; 344; 0.0351
140; 212.7; 331; 0.0335
145; 221.1; 342; 0.0338
150; 228.8; 374; 0.0373
155; 236.1; 326; 0.0350
160; 242.8; 340; 0.0361
165; 249.9; 334; 0.0345
170; 249.6; 349; 0.0366
175; 245.2; 314; 0.0316
180; 242.2; 301; 0.0308
185; 232.5; 315; 0.0292
190; 228.6; 370; 0.0324
195; 219.5; 306; 0.0273
200; 212.8; 318; 0.0264
205; 207.4; 295; 0.0246
210; 198.1; 304; 0.0236
215; 187.6; 286; 0.0230
220; 175.7; 311; 0.0214
225; 166.3; 307; 0.0171
230; 159.1; 266; 0.0167
235; 149.2; 256; 0.0149
240; 138.4; 259; 0.0131
245; 126.0; 243; 0.0114
250; 113.3; 173; 0.0084
255; 101.1; 183; 0.0065
260; 87.1; 162; 0.0039
265; 75.7; 97; 0.0026
270; 66.2; 32; 0.0007
275; 57.2; 17; 0.0003
280; 50.3; 0; 0.0000
285; 43.6; 0; 0.0000
290; 36.6; 0; 0.0000
295; 31.7; 0; 0.0000
300; 27.2; 0; 0.0000
305; 22.4; 0; 0.0000
310; 18.2; 0; 0.0000
315; 15.1; 0; 0.0000
320; 12.2; 0; 0.0000
325; 10.2; 0; 0.0000
330; 9.7; 0; 0.0000
335; 9.1; 0; 0.0000
340; 8.6; 0; 0.0000
345; 8.5; 0; 0.0000
350; 7.7; 0; 0.0000
355; 8.5; 0; 0.0000
360; 7.6; 0; 0.0000
365; 8.0; 0; 0.0000
370; 7.4; 0; 0.0000
375; 7.3; 0; 0.0000
380; 7.3; 0; 0.0000
385; 6.6; 0; 0.0000
390; 7.0; 0; 0.0000
395; 6.3; 0; 0.0000
400; 6.6; 0; 0.0000
405; 6.6; 0; 0.0000
410; 5.8; 0; 0.0000
415; 6.4; 0; 0.0000
420; 5.7; 71; 0.0002
425; 5.8; 0; 0.0000
430; 6.4; 194; 0.0005
435; 6.0; 60; 0.0004
440; 6.0; 76; 0.0002
445; 6.4; 0; 0.0013
450; 5.4; 344; 0.0009
455; 5.9; 275; 0.0007
460; 6.0; 83; 0.0003
465; 5.3; 166; 0.0007
470; 6.0; 228; 0.0005
475; 5.8; 58; 0.0003
480; 5.0; 84; 0.0003
485; 5.8; 0; 0.0001
490; 5.6; 135; 0.0003
495; 5.2; 40; 0.0002
500; 5.7; 53; 0.0002
505; 5.3; 0; 0.0000
