Keywords
Material1;Material2;Material3;Material4;Product;Object;Scenario;Method;Reference;Comment;Owner;IsPublic;ImportDate
PVC;XLPE;;;cable FIPEC-14 1x95 mm2 ;Low Voltage 0,6/1 kV;;ISO 5660;FIPEC Final Report on the European Commission, SMT4-CT96-2059, 410pp, ISBN 0 9532312 5 9, London 2000;;;1;2005-10-03 08:05:20
Scalars
Flux (kW/m2);tig (s);qmax (kw/m2);qtotal (MJ/m2);q180 (kw/m2);q300 (kw/m2);Mass loss (g);DHc (MJ/kg);Peak smoke production (m2/m2s);Total smoke produced (m2/m2);Specific extinction area (avg) (m2/kg);Area (m2);Thickness (mm);Density (kg/m3)
50;13;245;199.18;114.03;95.59;76.0;21.88;;;;0.008600;22;
VectorData
Time (s);HRR (kW/m2);SEA (m2/kg);SPR (m2/s)
0; 0.0; 0; 0.0001
5; 0.0; 0; 0.0001
10; 0.0; 0; 0.0009
15; 47.3; 230; 0.0094
20; 98.4; 702; 0.0642
25; 115.1; 779; 0.0741
30; 118.4; 909; 0.0829
35; 118.6; 945; 0.0858
40; 119.3; 1098; 0.0929
45; 115.7; 1057; 0.0805
50; 116.1; 937; 0.0741
55; 116.8; 925; 0.0739
60; 116.9; 867; 0.0691
65; 118.7; 877; 0.0656
70; 120.8; 893; 0.0637
75; 123.3; 803; 0.0660
80; 126.6; 828; 0.0686
85; 127.1; 882; 0.0691
90; 128.8; 901; 0.0684
95; 129.0; 951; 0.0732
100; 130.6; 879; 0.0731
105; 132.9; 908; 0.0731
110; 133.1; 1025; 0.0759
115; 131.3; 893; 0.0677
120; 126.5; 809; 0.0587
125; 121.2; 858; 0.0574
130; 117.3; 802; 0.0524
135; 113.1; 781; 0.0490
140; 108.1; 733; 0.0429
145; 104.5; 723; 0.0413
150; 103.5; 702; 0.0377
155; 103.8; 679; 0.0366
160; 101.8; 559; 0.0322
165; 100.8; 682; 0.0325
170; 99.0; 697; 0.0348
175; 97.4; 586; 0.0328
180; 96.1; 650; 0.0320
185; 95.9; 654; 0.0325
190; 94.5; 571; 0.0305
195; 90.4; 561; 0.0288
200; 85.3; 557; 0.0273
205; 81.8; 518; 0.0226
210; 78.1; 512; 0.0194
215; 74.1; 501; 0.0179
220; 72.3; 458; 0.0169
225; 71.2; 448; 0.0156
230; 69.1; 383; 0.0108
235; 66.0; 250; 0.0083
240; 63.4; 213; 0.0071
245; 64.1; 204; 0.0060
250; 64.5; 165; 0.0049
255; 63.3; 169; 0.0049
260; 64.7; 144; 0.0046
265; 65.2; 157; 0.0052
270; 65.8; 132; 0.0041
275; 65.7; 130; 0.0036
280; 65.5; 109; 0.0034
285; 65.1; 104; 0.0029
290; 64.9; 115; 0.0028
295; 65.8; 105; 0.0032
300; 65.0; 91; 0.0030
305; 65.8; 120; 0.0035
310; 65.7; 126; 0.0037
315; 66.8; 108; 0.0038
320; 68.0; 145; 0.0049
325; 68.3; 195; 0.0052
330; 70.3; 167; 0.0061
335; 70.2; 189; 0.0073
340; 72.4; 235; 0.0077
345; 74.3; 253; 0.0081
350; 76.0; 192; 0.0082
355; 76.6; 214; 0.0102
360; 77.6; 272; 0.0104
365; 79.1; 297; 0.0111
370; 80.6; 265; 0.0114
375; 80.9; 278; 0.0133
380; 82.6; 332; 0.0143
385; 82.9; 328; 0.0154
390; 83.6; 335; 0.0160
395; 85.2; 339; 0.0158
400; 86.3; 383; 0.0180
405; 86.7; 371; 0.0180
410; 88.9; 363; 0.0196
415; 89.4; 342; 0.0185
420; 91.7; 419; 0.0216
425; 92.6; 399; 0.0218
430; 94.8; 382; 0.0226
435; 97.1; 408; 0.0236
440; 98.3; 440; 0.0248
445; 99.2; 456; 0.0265
450; 101.1; 462; 0.0279
455; 103.6; 474; 0.0310
460; 106.4; 470; 0.0309
465; 108.8; 499; 0.0334
470; 111.6; 513; 0.0365
475; 114.9; 552; 0.0381
480; 117.6; 562; 0.0403
485; 120.2; 537; 0.0405
490; 123.0; 591; 0.0441
495; 126.1; 575; 0.0443
500; 128.2; 599; 0.0471
505; 131.8; 598; 0.0502
510; 137.3; 602; 0.0515
515; 140.4; 638; 0.0521
520; 143.2; 654; 0.0556
525; 147.2; 667; 0.0583
530; 149.6; 642; 0.0589
535; 151.4; 619; 0.0588
540; 154.0; 638; 0.0601
545; 156.4; 704; 0.0648
550; 157.4; 675; 0.0650
555; 159.1; 662; 0.0669
560; 160.9; 718; 0.0695
565; 163.2; 689; 0.0696
570; 164.3; 728; 0.0742
575; 163.9; 731; 0.0743
580; 166.0; 722; 0.0756
585; 166.1; 748; 0.0756
590; 168.8; 775; 0.0767
595; 168.7; 787; 0.0797
600; 169.2; 775; 0.0810
605; 170.0; 782; 0.0808
610; 170.5; 794; 0.0829
615; 171.1; 790; 0.0855
620; 172.7; 795; 0.0844
625; 170.2; 863; 0.0844
630; 170.7; 811; 0.0812
635; 171.4; 849; 0.0871
640; 171.5; 823; 0.0830
645; 170.1; 858; 0.0826
650; 171.8; 856; 0.0835
655; 169.9; 804; 0.0804
660; 168.5; 888; 0.0803
665; 166.5; 845; 0.0766
670; 165.9; 811; 0.0762
675; 164.7; 824; 0.0734
680; 164.6; 878; 0.0739
685; 162.3; 840; 0.0726
690; 159.9; 788; 0.0688
695; 157.2; 835; 0.0674
700; 155.5; 869; 0.0667
705; 155.1; 840; 0.0655
710; 152.8; 814; 0.0632
715; 150.8; 864; 0.0626
720; 147.7; 838; 0.0604
725; 146.4; 812; 0.0594
730; 147.3; 911; 0.0636
735; 147.0; 857; 0.0592
740; 145.8; 892; 0.0605
745; 147.8; 928; 0.0603
750; 152.8; 897; 0.0601
755; 153.6; 932; 0.0600
760; 154.3; 1028; 0.0613
765; 154.8; 953; 0.0593
770; 157.5; 1038; 0.0595
775; 159.3; 1042; 0.0573
780; 159.5; 927; 0.0557
785; 160.6; 1018; 0.0544
790; 160.6; 1057; 0.0524
795; 159.8; 952; 0.0507
800; 160.2; 996; 0.0501
805; 158.9; 996; 0.0479
810; 159.9; 952; 0.0449
815; 160.6; 976; 0.0438
820; 161.9; 963; 0.0439
825; 161.9; 949; 0.0423
830; 163.5; 1004; 0.0443
835; 166.7; 1020; 0.0447
840; 169.0; 932; 0.0447
845; 176.0; 1072; 0.0476
850; 183.7; 1048; 0.0496
855; 190.7; 1011; 0.0542
860; 196.6; 1055; 0.0549
