Keywords
Material1;Material2;Material3;Material4;Product;Object;Scenario;Method;Reference;Comment;Owner;IsPublic;ImportDate
;RPPVC;;;Cable FIPEC 34 1.50 mm2;Wires;;ISO 5660;FIPEC Final Report on the European Commission, SMT4-CT96-2059, 410pp, ISBN 0 9532312 5 9, London 2000;;;1;2005-09-29 09:45:31
Scalars
Flux (kW/m2);tig (s);qmax (kw/m2);qtotal (MJ/m2);q180 (kw/m2);q300 (kw/m2);Mass loss (g);DHc (MJ/kg);Peak smoke production (m2/m2s);Total smoke produced (m2/m2);Specific extinction area (avg) (m2/kg);Area (m2);Thickness (mm);Density (kg/m3)
75;6;186;22.55;106.74;69.78;11.1;15.82;;;;0.008830;2.9;
VectorData
Time (s);HRR (kW/m2);SEA (m2/kg);SPR (m2/s)
0; 11.5; 1; 0.0006
5; 106.3; 0; 0.0006
10; 186.2; 0; 0.0718
15; 179.3; 1924; 0.1605
20; 160.2; 1214; 0.1405
25; 161.1; 1174; 0.1228
30; 162.9; 1062; 0.1193
35; 158.5; 1300; 0.1127
40; 155.5; 1784; 0.1061
45; 156.2; 1067; 0.0949
50; 161.0; 769; 0.0920
55; 163.6; 1015; 0.0918
60; 164.4; 930; 0.0929
65; 163.7; 849; 0.0962
70; 166.4; 900; 0.0977
75; 166.2; 773; 0.1003
80; 163.3; 789; 0.0999
85; 152.5; 861; 0.1025
90; 135.4; 1074; 0.0933
95; 120.9; 948; 0.0820
100; 110.5; 758; 0.0730
105; 103.7; 1793; 0.0678
110; 100.9; 2364; 0.0638
115; 99.3; 1727; 0.0656
120; 95.5; 1195; 0.0626
125; 90.5; 1032; 0.0596
130; 80.2; 1148; 0.0529
135; 66.5; 666; 0.0434
140; 53.6; 619; 0.0298
145; 44.0; 0; 0.0175
150; 36.9; 0; 0.0103
155; 31.5; 0; 0.0055
160; 27.4; 119; 0.0032
165; 24.6; 24; 0.0012
170; 22.8; 28; 0.0008
175; 21.4; 0; 0.0005
180; 20.2; 0; 0.0003
185; 19.4; 61; 0.0002
190; 18.5; 8; 0.0001
195; 17.8; 0; 0.0000
200; 16.8; 0; 0.0001
205; 16.2; 0; 0.0001
210; 15.7; 3; 0.0001
215; 14.9; 0; 0.0000
220; 14.6; 0; 0.0000
225; 14.3; 21; 0.0001
230; 13.8; 0; 0.0000
235; 13.9; 0; 0.0000
240; 13.9; 0; 0.0000
245; 14.0; 2; 0.0000
250; 14.2; 0; 0.0000
255; 14.2; 0; 0.0000
260; 14.2; 0; 0.0001
265; 14.1; 20; 0.0001
270; 13.9; 0; 0.0001
275; 13.7; 0; 0.0000
280; 13.5; 0; 0.0000
285; 13.5; 0; 0.0000
290; 13.2; 0; 0.0000
295; 12.9; 0; 0.0000
300; 12.9; 0; 0.0000
305; 12.5; 0; 0.0000
310; 12.4; 0; 0.0000
315; 12.3; 0; 0.0000
320; 12.0; 0; 0.0000
325; 11.9; 0; 0.0000
330; 11.8; 0; 0.0000
335; 11.7; 0; 0.0000
340; 11.7; 0; 0.0000
345; 11.6; 0; 0.0000
350; 11.2; 0; 0.0000
