Keywords
Material1;Material2;Material3;Material4;Product;Object;Scenario;Method;Reference;Comment;Owner;IsPublic;ImportDate
PE;XLPE;;;Cable FIPEC-04 1x150 mm2;Medium Voltage 12/20 kV;;ISO 5660;FIPEC Final Report on the European Commission, SMT4-CT96-2059, 410pp, ISBN 0 9532312 5 9, London 2000;;;1;2005-10-03 08:47:56
Scalars
Flux (kW/m2);tig (s);qmax (kw/m2);qtotal (MJ/m2);q180 (kw/m2);q300 (kw/m2);Mass loss (g);DHc (MJ/kg);Peak smoke production (m2/m2s);Total smoke produced (m2/m2);Specific extinction area (avg) (m2/kg);Area (m2);Thickness (mm);Density (kg/m3)
35;161;97;92.88;73.92;69.97;40.9;17.25;;;;0.007708;40;
VectorData
Time (s);HRR (kW/m2);SEA (m2/kg);SPR (m2/s)
0; 0.4; 4; 0.0000
10; 0.0; 0; 0.0000
20; 0.0; 0; 0.0002
30; 0.0; 0; 0.0000
40; 0.0; 0; 0.0000
50; 0.0; 0; 0.0000
60; 0.0; 0; 0.0000
70; 0.0; 11; 0.0000
80; 0.0; 0; 0.0003
90; 0.0; 163; 0.0003
100; 0.0; 124; 0.0002
110; 0.0; 92; 0.0004
120; 0.0; 97; 0.0006
130; 0.0; 228; 0.0012
140; 0.0; 251; 0.0017
150; 0.0; 310; 0.0023
160; 9.3; 90; 0.0019
170; 48.0; 15; 0.0005
180; 77.8; 39; 0.0013
190; 91.9; 37; 0.0014
200; 96.7; 66; 0.0027
210; 95.9; 47; 0.0019
220; 89.4; 48; 0.0016
230; 82.9; 29; 0.0008
240; 72.3; 26; 0.0008
250; 65.4; 22; 0.0007
260; 67.2; 25; 0.0007
270; 68.8; 19; 0.0005
280; 66.8; 24; 0.0007
290; 67.2; 35; 0.0009
300; 69.1; 45; 0.0009
310; 68.7; 41; 0.0011
320; 64.3; 24; 0.0007
330; 64.8; 25; 0.0007
340; 65.9; 12; 0.0003
350; 62.7; 10; 0.0002
360; 60.9; 17; 0.0004
370; 61.1; 7; 0.0002
380; 61.5; 1; 0.0000
390; 62.0; 0; 0.0000
400; 62.1; 3; 0.0001
410; 63.1; 2; 0.0000
420; 66.4; 6; 0.0002
430; 68.1; 2; 0.0000
440; 67.2; 1; 0.0000
450; 65.9; 0; 0.0000
460; 66.4; 0; 0.0000
470; 65.0; 0; 0.0000
480; 65.0; 0; 0.0000
490; 65.7; 0; 0.0000
500; 66.6; 11; 0.0003
510; 69.4; 2; 0.0000
520; 72.4; 2; 0.0001
530; 74.2; 6; 0.0002
540; 75.2; 8; 0.0003
550; 76.9; 13; 0.0003
560; 78.2; 7; 0.0002
570; 80.2; 6; 0.0002
580; 79.4; 17; 0.0005
590; 79.6; 8; 0.0002
600; 79.1; 0; 0.0000
610; 80.1; 5; 0.0002
620; 79.8; 4; 0.0001
630; 81.5; 5; 0.0001
640; 80.0; 10; 0.0003
650; 78.8; 4; 0.0001
660; 78.2; 9; 0.0003
670; 76.6; 0; 0.0000
680; 74.5; 0; 0.0000
690; 74.0; 7; 0.0002
700; 73.6; 1; 0.0000
710; 71.3; 0; 0.0000
720; 69.9; 8; 0.0002
730; 69.8; 0; 0.0000
740; 67.6; 0; 0.0000
750; 65.6; 0; 0.0000
760; 67.0; 0; 0.0000
770; 65.2; 0; 0.0000
780; 62.8; 0; 0.0000
790; 60.5; 0; 0.0000
800; 58.5; 0; 0.0000
810; 57.2; 0; 0.0000
820; 54.6; 0; 0.0000
830; 53.0; 0; 0.0000
840; 50.6; 0; 0.0000
850; 48.0; 0; 0.0000
860; 46.9; 0; 0.0000
870; 45.8; 0; 0.0000
880; 44.0; 0; 0.0000
890; 43.2; 0; 0.0000
900; 42.2; 0; 0.0000
910; 40.4; 0; 0.0000
920; 40.7; 0; 0.0000
930; 41.7; 0; 0.0000
940; 39.0; 0; 0.0000
950; 39.9; 7; 0.0001
960; 39.4; 13; 0.0002
970; 39.9; 0; 0.0000
980; 39.1; 0; 0.0000
990; 39.0; 0; 0.0000
1000; 38.8; 0; 0.0000
1010; 39.1; 0; 0.0000
1020; 39.6; 3; 0.0000
1030; 38.7; 0; 0.0000
1040; 39.2; 0; 0.0000
1050; 39.3; 0; 0.0000
1060; 38.9; 0; 0.0000
1070; 38.3; 0; 0.0000
1080; 39.2; 0; 0.0000
1090; 38.4; 0; 0.0000
1100; 38.8; 0; 0.0000
1110; 39.4; 0; 0.0000
1120; 39.1; 11; 0.0002
1130; 38.9; 13; 0.0002
1140; 38.5; 13; 0.0002
1150; 38.8; 0; 0.0000
1160; 38.6; 0; 0.0000
1170; 37.4; 0; 0.0000
1180; 38.0; 0; 0.0000
1190; 37.7; 2; 0.0000
1200; 37.6; 0; 0.0000
1210; 38.1; 0; 0.0000
1220; 38.4; 0; 0.0000
1230; 38.3; 0; 0.0000
1240; 37.9; 0; 0.0000
1250; 38.1; 0; 0.0000
1260; 37.3; 0; 0.0000
1270; 38.5; 0; 0.0000
1280; 39.1; 0; 0.0000
1290; 38.9; 0; 0.0000
1300; 39.4; 0; 0.0000
1310; 38.4; 0; 0.0000
1320; 38.5; 0; 0.0000
1330; 37.8; 0; 0.0000
