Keywords
Material1;Material2;Material3;Material4;Product;Object;Scenario;Method;Reference;Comment;Owner;IsPublic;ImportDate
Wool carpet "Velcro";Glue;Plywood;;IN16-4;Floor composite;;ISO 5660;TRANSFEU;;TRANSFEU;1;2011-03-17 14:47:41
Scalars
Flux (kW/m2);tig (s);qmax (kw/m2);qtotal (MJ/m2);q180 (kw/m2);q300 (kw/m2);Sample mass (g);Mass loss (g);DHc (MJ/kg);Peak smoke production (m2/m2s);Total smoke produced (m2/m2);Specific extinction area (avg) (m2/kg);MARHE (kW/m2);Area exposed (m2);Observations;Test date (YYYY-MM-DD);Test identifier;Product thickness (mm);Thickness1 (mm);Thickness2 (mm);Thickness3 (mm);Thickness4 (mm);Product density (kg/m3);Density1 (kg/m3);Density2 (kg/m3);Density3 (kg/m3);Density4 (kg/m3);Product area weight (kg/m2);Area weight1 (kg/m2);Area weight2 (kg/m2);Area weight3 (kg/m2);Area weight4 (kg/m2)
25;34;110.61;22.76;;;126.37;29.43;6.81;;1358.26;;41.63;0.0088;Distortion of the surface. End flame at 90s. 2nd ignition at 234s. End flame at 713s.
;2010-08-05;c_LSFIRE_IN16-4_25a;24;24;;;;;;;;;;12.46;;;
VectorData
THR (MJ/m2);HRR (kW/m2);Mass (g);SPR (m2/(m2*s))
65;45.15162206;124.4508129;0.649667167
67;38.3894221;124.4412077;0.672928052
69;32.74975466;124.3314278;0.610982102
71;28.09469448;124.5042225;0.566714828
73;24.57697223;124.2755943;0.557690181
75;20.87322367;124.268789;0.502515652
77;17.6162101;124.2321612;0.533805979
79;14.94609142;124.210155;0.556136518
81;13.29358324;124.1727538;0.675117457
83;11.52128241;124.0956699;0.7557716
85;10.32936042;124.1190803;0.744046574
87;9.751637643;124.0484565;0.735719596
89;8.523390643;124.0726531;0.725622685
91;7.65614889;124.0409986;0.636765614
93;6.541760363;124.0409986;0.504424818
95;5.497447415;124.1367344;0.504538604
97;4.795656127;124.0088553;0.448882386
99;3.748386922;123.9942597;0.515496264
101;3.390590621;123.9396357;0.57481443
103;2.594711861;123.9433734;0.666507119
105;2.337973758;123.8826096;0.711994185
107;2.307406238;123.7145638;0.711045976
109;2.269320163;123.721326;0.608581396
111;2.427967246;123.8306776;0.452309657
113;2.156258117;123.8391589;0.365495211
115;2.201007676;122.1635861;0.262323397
117;2.479052822;123.866164;0.29078536
119;2.352752123;123.7475832;0.353201484
121;2.245253945;123.7376753;0.523255975
123;2.710354611;123.6859247;0.596783637
125;2.564634756;123.6363821;0.728152847
127;2.496482025;123.5911777;0.777641776
129;2.68805005;121.7217167;0.766784408
131;2.627408512;123.5529339;0.722863669
133;2.569230012;123.4651305;0.663252753
135;2.718990868;123.5551249;0.537995318
137;2.56379649;123.5551249;0.407921519
139;2.504850031;123.5576605;0.357750303
141;2.706106847;123.5069689;0.294483396
143;2.578305161;123.5374995;0.350285138
145;2.532066184;123.4022582;0.384896108
147;2.692367701;123.1205315;0.49243194
149;2.549865998;121.2071374;0.586242728
151;2.527203291;123.3343216;0.668896724
153;2.670005758;123.3549618;0.64770917
155;2.524503091;123.3272264;0.648439907
157;2.527156672;123.3272264;0.608934283
159;2.744966875;123.2190072;0.478861663
161;2.607079991;123.2828561;0.402764165
163;2.4844927;123.311209;0.332014526
165;2.705155083;123.2656419;0.318769781
167;2.643892936;121.3068966;0.23707468
169;2.534801183;123.2763487;0.300126703
171;2.682039334;123.1917037;0.343796132
173;2.634516322;123.1876032;0.383898087
175;2.524666906;123.1731885;0.37739932
177;2.70509539;123.1362112;0.487558718
179;2.547141411;123.1214512;0.552401004
181;2.513665072;121.5845914;0.583816554
183;2.736309171;123.0567427;0.672703679
185;2.569662559;123.0522965;0.687900624
187;2.511357682;123.0442556;0.660117854
189;2.694449026;122.9649771;0.571111108
191;2.576994552;122.9924832;0.515669353
193;2.71981102;123.0398482;0.421253158
195;2.71361368;123.2632733;0.377901099
197;2.614219458;122.9189254;0.361667799
199;2.729212013;122.9481432;0.380571083
201;2.747943192;122.9596192;0.455232094
203;2.619623501;122.8437346;0.515840261
205;2.726317524;122.8471654;0.658618446
207;2.698502998;122.823997;0.747547227
209;2.581755824;122.7979079;0.865400007
211;2.680225365;122.7527338;0.8727469
213;2.736592734;121.1792297;0.92658544
215;2.70745475;122.7531397;0.877279396
217;2.731420201;122.7473626;0.823272629
219;2.733229983;122.7689582;0.685600773
221;2.608819394;122.7231059;0.588920705
223;2.436632716;122.7231059;0.4908742
225;2.691304784;122.2054155;0.52370204
227;2.601011128;122.6858818;0.532731018
229;2.510384177;122.6825244;0.621533741
231;2.704982779;122.5767551;0.733446791
233;2.585350016;122.6791372;0.85264255
235;2.300771204;122.6161957;0.934600211
237;2.487417008;122.5240625;0.978308815
239;2.348074774;122.4172821;1.056100972
241;2.269957921;122.4597174;0.992124833
243;2.470755688;122.4809624;1.000280187
245;2.224559775;122.4833347;0.977965824
247;2.492194368;122.5093414;0.994699863
249;3.444512486;122.3733868;0.903144659
251;3.625672182;121.9268265;0.927930944
253;3.615768883;122.3394733;0.710659881
255;4.66826894;122.3282819;0.515932687
257;6.882364326;122.3245617;0.349416364
259;9.922670484;122.2897493;0.313788977
261;12.82627438;122.2041495;0.274246073
263;14.31519804;120.208036;0.334014042
265;15.783143;122.149249;0.500969236
267;16.94799879;122.0945777;0.672724699
269;18.29764377;122.0824017;0.696658792
271;19.4436744;121.9417158;0.706930708
273;22.21035197;121.9450258;0.789079619
275;26.95220905;121.9450258;0.768678889
277;31.7777994;121.804383;0.807080795
279;36.1386234;121.6852022;0.833382584
281;38.72668587;121.8036873;0.890482523
283;42.02579826;121.6469238;0.928026416
285;44.09545322;121.5928881;0.956133326
287;47.19468927;121.3009089;0.913338565
289;51.13357541;121.4762435;0.960256875
291;52.10474971;121.3574685;0.988651747
293;53.95111105;121.2938446;1.027801252
295;56.16086249;121.2447988;1.096019773
297;56.26035132;121.2447988;1.170750124
299;56.51251503;121.034773;1.242907771
301;56.52025241;120.9629088;1.250499559
303;57.63595273;120.8523439;1.304996913
305;58.40947472;120.8342265;1.271283704
307;58.99783805;120.7381838;1.224360165
309;60.79980706;120.6384161;1.086030541
311;62.26297183;120.6361001;1.038698209
313;60.50687105;120.4998131;0.974659797
315;62.85452386;120.4735468;0.984298241
317;60.01342189;120.3621388;1.058449731
319;59.53852611;120.2849821;1.264629527
321;58.14024952;120.4144032;1.372930025
323;57.93468646;120.0976535;1.44843675
325;58.9595733;120.0095304;1.511221096
327;60.93827686;119.9267785;1.407653143
329;62.35483995;119.791835;1.266066516
331;61.3068619;119.7910489;1.190179865
333;62.26038587;119.6890732;1.091406663
335;63.82760683;119.6620639;0.927108165
337;64.3848471;119.5652908;0.920883673
339;66.01813475;119.41373;1.005538644
341;62.85969896;119.3508795;1.068473725
343;62.74930283;119.2708494;1.168005096
345;62.36497704;119.3276505;1.346015662
347;64.15967603;119.2224732;1.444728414
349;65.42919406;119.0241091;1.486993311
351;65.8627184;118.8717876;1.539668991
353;69.69735255;118.8311242;1.559570948
355;70.58844237;118.6385329;1.430952303
357;71.21711796;118.7872342;1.374179852
359;70.53762005;118.5325014;1.22603485
361;71.63118721;118.518709;1.141332709
363;70.04200938;118.4020515;1.002201184
365;69.25106763;118.4207604;1.022276286
367;67.22286902;118.3266623;1.067887267
369;67.85594571;118.2443636;1.179363194
371;65.71638665;118.1205988;1.192044348
373;63.39613124;118.0550696;1.223018878
375;63.14084168;117.9576652;1.194410253
377;62.31590276;117.8743553;1.111415366
379;61.48817973;117.8212441;1.013536261
381;60.31492718;117.750365;0.906064138
383;60.24392436;117.7148866;0.881298986
385;58.63559411;117.6340836;0.850505777
387;56.91656552;117.5289362;0.893063577
389;57.75214798;117.333939;0.887579326
391;57.08522291;117.2318426;0.981772663
393;56.16546722;117.154172;0.951428126
395;55.23312623;117.0839982;1.056964735
397;53.90480759;116.8350159;1.014395686
399;52.28348932;116.8740597;1.044729012
401;52.72496971;116.7766686;0.981434649
403;52.30033699;116.7564949;1.036066601
405;52.27112131;116.715966;0.891778986
407;53.44603517;116.6151403;0.886550348
409;52.89171341;116.6128111;0.870812085
411;52.56104584;116.5285603;0.917611603
413;52.46175212;116.4505094;0.94757622
415;52.60794864;116.3817914;1.122025557
417;52.73273789;116.3007501;1.218262667
419;52.21771604;116.174246;1.351211195
421;52.16716021;116.1389186;1.505194699
423;52.87657895;116.010906;1.536887477
425;52.67870618;115.985953;1.61979346
427;52.56539854;115.9383433;1.641260006
429;55.65556311;115.9209823;1.585050615
431;54.13952875;115.7968537;1.640656818
433;54.48039744;115.7417898;1.838375148
435;55.32796859;115.6335105;1.942335071
437;55.33207452;115.5452704;2.100475231
439;54.7584554;115.4514622;2.343984953
441;54.840604;115.3999972;2.321957683
443;54.86506743;115.292595;2.341726128
445;55.0574694;115.231227;2.214685729
447;56.42780917;115.1741094;2.235061676
449;57.58108636;115.0782443;1.99467334
451;56.95172054;115.0506132;2.001746296
453;56.4943034;114.9459195;1.978900556
455;57.86159248;114.9109693;2.118854887
457;58.54455683;114.8014969;2.230826547
459;59.81973327;114.6969074;2.424569236
461;60.19916336;114.6731039;2.487515916
463;59.58478969;114.5013965;2.597251164
465;61.33205132;114.4253722;2.625932528
467;61.94550001;114.4343082;2.49285259
469;61.51858539;114.3017249;2.573418458
471;61.44168015;114.2497328;2.670965723
473;62.68522596;114.1951094;2.805436548
475;61.61835668;114.0558415;2.863378169
477;61.16853823;113.9819816;3.216316957
479;60.00630567;113.8679257;3.302213886
481;60.15427187;113.7814866;3.366362774
483;61.05179233;113.7381279;3.157684488
485;59.84193168;113.6721153;3.180591672
487;58.26471638;113.6065701;2.975237747
489;59.26634048;113.5559828;2.880328466
491;56.90858788;113.4578055;2.747579348
493;56.88565087;113.4112134;2.783674705
495;56.78506086;113.3160441;2.661306006
497;55.55706148;113.2132392;2.533334513
499;53.39131443;113.3818286;2.471663702
501;52.96079322;113.0112288;2.456428916
503;50.98587426;112.9942007;2.320596464
505;50.77827908;112.9929002;2.142346258
507;48.97166009;112.8801279;1.98369033
509;48.77158439;112.8646721;1.773816396
511;47.09399779;112.7642263;1.532614954
513;46.74645602;112.8100923;1.438062503
515;44.91746543;112.6263642;1.376591911
517;43.12327014;112.6106064;1.323232561
519;43.39707858;112.5373651;1.296589841
521;40.66359901;112.4606317;1.26063049
523;40.47572622;112.3626332;1.214235861
525;38.82752685;112.7343053;1.157183408
527;38.75559742;112.3029257;1.082644353
529;37.72863615;112.2162116;0.955992364
531;36.63935438;112.115312;0.847866947
533;36.29415125;112.181913;0.690869077
535;35.66891122;112.1474633;0.583616656
537;34.87304566;112.0571498;0.483364504
539;34.33782015;112.0241357;0.491585726
541;32.56071028;111.9344876;0.53491795
543;32.2031604;111.9069778;0.556043635
545;31.37585465;111.8767158;0.609441474
547;29.98965982;111.749184;0.669914345
549;29.66877137;111.6917473;0.598390699
551;29.21234578;111.6937297;0.529749575
553;28.85980243;111.6847032;0.501767893
555;29.5718786;111.6305027;0.407026555
557;27.92212945;111.6065348;0.336204693
559;27.41735456;111.4951539;0.316856181
561;27.15590457;111.5157042;0.386960556
563;26.28164959;111.4767041;0.438414564
565;25.64853206;111.3756976;0.5492296
567;25.41346903;111.3230704;0.634763976
569;25.10287747;111.2625321;0.687868467
571;24.19519221;111.2053986;0.608335001
573;23.976028;111.1550698;0.488226596
575;23.96959589;110.965246;0.397679874
577;24.03337569;111.4032021;0.243870295
579;23.63826182;111.0958161;0.223004335
581;23.41252424;111.0241779;0.22614207
583;22.37892375;110.9886862;0.353568771
585;22.5213353;110.8679293;0.422884523
587;22.7732044;110.8783782;0.52204565
589;21.29300212;110.8425977;0.563925279
591;21.87418647;110.7271498;0.540080135
593;21.50332048;110.7271173;0.446932775
595;21.38064579;110.6652956;0.315152154
597;20.72217154;110.6499005;0.258141189
599;21.46084957;110.6226353;0.18143798
601;20.35007861;110.6184146;0.229253683
603;20.09302858;110.6098828;0.241376776
605;20.15299285;110.5514184;0.362814932
607;19.47471121;110.464916;0.402913151
609;19.24419965;110.3796838;0.472739007
611;19.68502722;110.3212934;0.456009724
613;19.62555482;110.3313189;0.459102223
615;19.09641385;110.277421;0.395625609
617;18.7005895;110.2130285;0.324376171
619;18.00342267;110.1954834;0.286225959
621;18.61747497;110.1743581;0.28384567
623;18.77770165;110.1510992;0.358646911
625;18.59849797;110.0753808;0.447744362
627;17.99188166;110.0683032;0.524990913
629;17.61490556;109.9816029;0.535779697
631;17.59242012;109.9477586;0.481614389
633;17.35604193;109.9005425;0.384503398
635;17.93912089;109.8793544;0.260509835
637;17.31870529;109.795453;0.236958842
639;16.69159598;109.7877382;0.228370237
641;16.70843719;109.7443822;0.3513141
643;16.16868426;109.6806248;0.401423176
645;16.84796455;109.6653808;0.518603657
647;16.33811087;109.580105;0.525684004
649;15.01630551;109.5146838;0.548692935
651;14.76749353;109.5265236;0.425403933
653;14.91232779;109.4774352;0.383224246
655;14.76847236;109.4560817;0.29547369
657;14.38108793;109.4247011;0.308689743
659;14.06467377;109.408338;0.353607041
661;12.65817457;109.3694889;0.438218715
663;12.12875355;109.2725217;0.527273208
665;12.20372566;109.2081728;0.513308014
667;12.45110797;109.1822826;0.53393349
669;13.83444186;109.1727997;0.552494584
671;14.17136978;109.0863862;0.753176561
673;11.89699338;109.0216304;0.837194178
675;9.314779867;108.9827483;1.097704298
677;6.915547925;109.0129012;1.246334799
679;5.092291225;108.9410098;1.311801302
681;4.073916075;108.9209568;1.317135388
683;3.151449217;108.9143915;1.381836162
685;2.788188532;108.7999888;1.450555679
687;2.513548275;108.809802;1.502800353
689;2.291843014;108.7214246;1.577006889
691;2.088666279;108.6682831;1.552290464
693;2.241951067;108.6425445;1.626664302
695;2.246034391;108.5805249;1.554407477
697;2.09009684;108.5612564;1.502826816
699;2.298981153;108.4909656;1.37315468
701;2.476938837;108.4760849;1.33801972
703;2.359094647;108.3620593;1.182158638
705;2.546338895;108.4137184;1.049522453
707;2.553788733;108.3884032;1.056186653
709;2.428957316;108.3281235;1.149564376
711;2.522810791;108.2765851;1.10124475
713;2.515649478;108.2233835;1.168283759
715;2.394700672;108.2016065;1.262400136
717;2.532238096;108.1265493;1.221665791
719;2.513708351;108.1047122;1.212851726
721;2.358334299;108.0376112;1.187554794
723;2.577358204;108.0392282;1.15703882
725;2.518833261;107.9967052;1.068145605
727;2.379038935;107.9901558;1.003588721
729;2.514931684;107.9649311;0.906236096
731;2.553507769;107.9649311;0.921371818
733;2.35985682;107.8479859;0.924112256
735;2.578384621;107.8461247;1.025919803
737;2.547075597;107.7547229;1.120620267
739;2.387321505;107.7061648;1.224489701
741;2.509628754;107.4847977;1.311876024
743;2.510149597;107.5945286;1.331831528
745;2.410978626;107.5464221;1.27782464
747;2.517192144;107.466725;1.164866877
749;2.518746137;107.5162208;1.105379072
751;2.41205123;107.5077198;1.016701638
753;2.534164836;107.4632447;0.936404873
755;2.552185738;107.3678807;0.893141164
757;2.431443001;107.4197377;0.92850894
759;2.554498686;107.3217726;0.987374168
761;2.521550831;107.2806528;1.072640572
763;2.12072315;107.1884036;1.078704535
765;2.231866167;107.1884036;1.164408692
767;1.998046135;107.0986332;1.105418516
769;2.114687685;107.0764935;1.092221861
771;2.676235183;107.0113749;1.002624208
773;2.552567981;107.0191483;1.033876151
775;2.350796782;107.0191483;0.931015946
777;2.50687324;107.4685058;0.892723649
779;2.536460567;106.896835;0.821108974
781;2.337620181;106.8503621;0.776028399
783;2.540885624;106.8543849;0.734534854
785;2.527905082;106.8100427;0.756159023
787;2.362307723;106.8227602;0.842697135
789;2.485309375;106.7190931;0.800211392
791;2.545830639;106.7683931;0.811499058
793;2.34892402;106.7683931;0.762692963
795;2.495944569;106.1509632;0.776306786
797;2.501528309;106.5654455;0.835074311
799;2.368459092;106.5115343;0.959098036
801;2.532329895;106.4111491;1.019527031
803;2.570739407;106.3951636;1.104595734
805;2.3936789;106.3004953;1.11144485
807;2.252101277;106.2766477;0.963602207
809;2.037898154;106.2676951;0.772935127
811;1.889387941;106.2483522;0.70089844
813;3.457672029;106.222704;0.567149514
815;2.959369342;106.1564041;0.397858145
817;2.750165799;106.1359724;0.447355751
819;3.181829499;106.1325102;0.486491041
821;2.398125746;106.0867021;0.464756763
823;2.569176252;106.0571061;0.40874583
825;3.037790959;105.9711787;0.555980701
827;4.265215853;105.9126377;0.584052625
829;3.546905313;105.9204414;0.690812176
831;2.388915834;105.799701;0.821936847
833;2.413306763;105.8072163;1.052184774
835;2.128053236;105.6708554;1.053154366
837;2.207458402;105.7277915;1.116151804
839;2.2823808;105.6420014;1.05592307
841;1.913645315;105.7172517;0.919444535
843;2.137581097;105.5594452;0.777840767
845;2.716991345;105.5481783;0.711872948
847;3.72544022;105.4825901;0.635555613
849;4.090439184;105.466711;0.496359103
851;4.001822978;105.4437851;0.473414381
853;4.290662734;105.3456988;0.444983005
855;5.667580673;105.3243458;0.52753819
857;5.558637544;105.2823935;0.539161274
859;4.322598352;105.2534198;0.757320765
861;3.308315858;105.1751892;0.922840907
863;2.385150139;105.1245136;1.060472865
865;2.254266314;105.1285364;0.99686895
867;2.485915953;105.0306602;1.014082417
869;2.471338902;105.1258588;0.934390072
871;2.32376913;104.9869558;0.915229474
873;2.538982711;104.9358855;0.811174625
875;2.484603789;104.9557869;0.911377274
877;2.556148749;104.8550841;0.963079977
879;2.556509856;104.7944879;1.067683083
881;2.502258566;104.7537473;1.064680932
883;2.337824122;104.6181411;1.18243013
885;2.463866189;104.6229517;1.17670337
887;2.53265907;104.6039412;1.174858531
889;2.285332606;104.5427992;1.150155346
891;2.495401474;104.5241382;1.072103691
893;2.4419283;104.4890375;0.987761622
895;2.334395435;104.4776046;0.894380929
897;2.500510513;104.4323417;0.823108857
899;2.483996978;104.3857794;0.727897122
901;2.293878843;104.3307485;0.733470362
903;2.439788739;104.2983845;0.804933892
905;2.472898544;104.2335383;0.912556634
907;2.322431944;104.199738;0.980755871
909;2.43294825;104.1227334;1.099579408
911;2.549579634;103.8392281;1.178942472
913;2.308128122;104.0984315;1.243002494
915;2.452321787;103.9752114;1.191259735
917;2.499187386;103.9949319;1.131254685
919;2.298723629;103.9441335;0.981677802
921;2.392883355;103.8709395;0.883047259
923;2.440417589;103.848286;0.751359192
925;2.296251966;103.8311063;0.721229032
927;2.447958037;103.7693292;0.722531911
929;2.498552076;103.7408093;0.826500938
931;2.497895986;103.6861555;0.926433551
933;2.409457189;103.6829194;1.019154894
935;2.42094292;103.5778916;1.112646844
937;2.334363837;103.49266;1.225565327
939;2.492144928;103.465681;1.277529773
941;2.446666556;103.424501;1.217038158
943;2.501506601;103.3835328;1.182851679
945;2.488605802;103.3505943;1.110190511
947;2.473868676;103.2928256;1.027226492
949;2.513448918;103.2973017;0.869822544
951;2.530698475;103.1881447;0.870672242
953;2.414890393;103.2320911;0.794118598
955;2.242724887;103.1946473;0.860531799
957;2.508214563;103.1109427;0.89263565
959;2.444356355;103.0802276;1.050994186
961;2.50875529;102.9962215;1.107991088
963;2.433359573;102.8365102;1.244314298
965;2.417813872;102.7742804;1.26895743
967;2.493010449;102.9037165;1.271528379
969;2.382692729;102.6979412;1.201914926
971;2.522920569;102.7754299;1.169586123
973;2.298307386;102.6929056;1.102777744
975;2.447323828;102.7081784;1.066736458
977;2.435632081;102.6632038;0.985897092
979;2.30296514;102.6274536;1.013487648
981;2.452755307;102.5905528;1.093602557
983;2.439563684;102.5088903;1.149208079
985;2.271623624;102.4066003;1.223008395
987;2.437894701;102.372574;1.337376318
989;2.378762667;102.3280973;1.482922601
991;2.209983554;102.2546916;1.409165726
993;2.353739126;102.2248541;1.356103074
995;2.394173677;102.2264573;1.229345906
997;2.252162056;102.1953347;1.191952896
999;2.430972384;102.1287789;1.061711895
1001;2.427048177;102.0939665;1.119823923
1003;2.214255253;102.0168102;1.185176256
1005;2.417263442;101.9728335;1.378214254
1007;2.419806458;101.8626484;1.487125917
1009;2.225684299;101.8678808;1.552752146
1011;2.496183376;101.8037303;1.585335428
1013;2.361265324;101.7816656;1.511396253
1015;2.221424477;101.7116779;1.367806608
1017;2.329765087;101.7135083;1.270758075
1019;2.435871924;101.6511264;1.21771011
1021;2.505502805;101.5875349;1.179949686
1023;2.357706243;101.5407003;1.335253053
1025;2.422241572;101.4695477;1.442158863
1027;2.21047283;101.4129573;1.523019112
1029;2.346580732;101.3668029;1.554063413
1031;2.380590086;101.3297671;1.569394363
1033;2.182374637;101.2499795;1.425981493
1035;2.355289753;101.2626379;1.354630528
1037;2.396189649;101.2065932;1.312874666
1039;2.185126915;101.1585479;1.38631785
1041;2.299308068;101.154132;1.409547943
1043;2.348102473;101.0133844;1.551608457
1045;2.207286407;101.0015137;1.590537805
1047;2.301212886;100.8638522;1.681336288
1049;2.372015403;100.8547481;1.619886159
1051;2.16937432;100.8031789;1.627741301
1053;2.318806015;100.7574027;1.481637862
1055;2.369752673;100.7200642;1.419556746
1057;2.1457899;100.6712482;1.33141354
1059;2.310893155;100.627181;1.336209847
1061;2.336253681;100.5336164;1.337719368
1063;2.165691556;100.4912727;1.465328267
1065;2.276762494;100.4368455;1.621671669
1067;2.394033736;100.3547596;1.627569944
1069;2.156036181;100.3243476;1.620008159
1071;2.385756427;100.2721891;1.607411567
1073;2.366573139;100.2296033;1.549304165
1075;2.126409338;100.1838872;1.435573026
1077;2.268386582;100.1493923;1.412494722
1079;2.310228467;100.090928;1.399014635
1081;2.135007051;100.0686521;1.472782867
1083;2.33895974;99.992131;1.554207224
1085;2.346470691;99.8969946;1.662349079
1087;2.140875167;99.8065455;1.780103023
1089;2.348951384;99.7937371;1.925351531
1091;2.305810088;99.7258058;1.868624032
1093;2.177610807;99.6575713;1.915370557
1095;2.266233655;99.6144409;1.859976989
1097;2.319510277;99.591515;1.805972149
1099;2.13043637;99.5330953;1.746550521
1101;2.318658142;99.4805134;1.784288181
1103;2.361022028;99.4210666;1.772719646
1105;2.152831236;99.4076071;1.868204805
1107;2.346205986;99.3065575;1.919683665
1109;2.333222896;99.2279045;1.974666684
1111;2.135406159;99.1865283;2.008076219
1113;2.250592316;99.12023;2.029627355
1115;2.240877441;99.0316265;1.973640329
1117;2.103310772;99.0038912;1.909983675
1119;2.26324954;98.9773361;1.848887222
1121;2.284859028;98.9223807;1.849684234
1123;2.119476904;98.9074091;1.911460657
1125;2.231698124;98.7900719;1.878281368
1127;2.291613671;98.7350559;2.074436006
1129;2.108022856;98.672266;2.153552506
1131;2.220458503;98.7301708;2.178113804
1133;2.284949393;98.51561;2.133774895
1135;2.118751873;98.496449;2.204282018
1137;2.221561854;98.446741;2.081682651
1139;2.251126672;98.4403889;2.039744664
1141;2.031571691;98.3416074;2.043759577
1143;2.198535743;98.2879977;1.952480976
1145;2.250108544;98.2069097;2.02282632
1147;2.059851005;98.1294817;2.086715517
1149;2.239096709;98.127954;2.16139872
1151;2.242650995;98.0025259;2.303456281
1153;2.031673746;97.9265043;2.460197738
1155;2.228242122;97.8891057;2.505602637
1157;2.227049857;96.6939906;2.505634557
1159;2.068033656;97.7841545;2.426015538
1161;2.183548198;97.7503101;2.409717348
1163;2.25115468;97.6751502;2.35705046
1165;2.059848866;97.587484;2.352674449
1167;2.227109526;97.5731777;2.446844618
1169;2.250521222;97.4120606;2.562436098
1171;2.055063322;97.4091117;2.518757744
1173;2.148087006;97.3176498;2.667624628
1175;1.966225637;97.2503536;2.600225232
1177;1.820650876;97.2263543;2.474483468
1179;1.931023536;97.143603;2.401555735
1181;1.974187759;97.1359961;2.456203612
1183;1.821854357;97.0823562;2.384458242
1185;1.969062635;97.0218046;2.599247786
1187;1.947530387;96.8653757;2.742255876
1189;1.802305943;96.8259506;2.776730644
1191;1.902196152;96.7259142;2.755641062
1193;2.038398761;96.7073889;2.61844207
1195;1.781035026;96.6363725;2.487897832
1197;2.049550197;96.6187397;2.508198136
1199;1.955298171;96.6217338;2.631934917
1201;1.950090097;96.4236266;2.684929814
