Keywords
Material1;Material2;Material3;Material4;Product;Object;Scenario;Method;Reference;Comment;Owner;IsPublic;ImportDate
polyester fabric;;;;IN8-3;Curtain;;ISO 5660;TRANSFEU;;TRANSFEU;1;2011-03-17 14:39:20
Scalars
Flux (kW/m2);tig (s);qmax (kw/m2);qtotal (MJ/m2);q180 (kw/m2);q300 (kw/m2);Sample mass (g);Mass loss (g);DHc (MJ/kg);Peak smoke production (m2/m2s);Total smoke produced (m2/m2);Specific extinction area (avg) (m2/kg);MARHE (kW/m2);Area exposed (m2);Observations;Test date (YYYY-MM-DD);Test identifier;Product thickness (mm);Thickness1 (mm);Thickness2 (mm);Thickness3 (mm);Thickness4 (mm);Product density (kg/m3);Density1 (kg/m3);Density2 (kg/m3);Density3 (kg/m3);Density4 (kg/m3);Product area weight (kg/m2);Area weight1 (kg/m2);Area weight2 (kg/m2);Area weight3 (kg/m2);Area weight4 (kg/m2)
75;11;98.53;4.26;;;1.81;1.73;21.82;;366.84;;50.10;0.0088;Distortion. End flame at 48s.
;2010-07-28;c_LSFIRE_IN8-3_75a;0.4;;;;;;;;;;;;;;
VectorData
THR (MJ/m2);HRR (kW/m2);Mass (g);SPR (m2/(m2*s))
61;13.39484022;0.89691559;0.345358978
63;12.57331446;0.89399485;0.289334339
65;11.72371082;0.92080974;0.231457536
67;11.22099117;0.9490863;0.143386771
69;10.68608346;0.90519911;0.061181018
71;10.12451586;0.91056161;0.021649657
73;9.669090276;0.92019364;0.069459174
75;9.36550199;0.9109634;0.135709561
77;8.992172763;0.86550788;0.1736481
79;9.134363036;0.85494165;0.22411613
81;8.694281794;0.84396882;0.226679054
83;8.780836677;0.84283986;0.17178688
85;8.256686524;0.83507738;0.105536493
87;7.820254262;0.8293273;0.067597954
89;7.796501254;0.82781717;0.091420864
91;7.631981764;0.82722853;0.075222406
93;7.255051579;0.82503446;0.161286104
95;6.854301564;0.83423054;0.219815207
97;6.940399481;0.8037938;0.226878979
99;7.125893296;0.82790018;0.152588039
101;6.770819418;0.79747388;0.153872185
103;6.327865254;0.78542668;0.06687702
105;6.00367631;0.79098187;0.026200748
107;5.972910951;0.79250899;0.100354209
109;5.83318589;0.76432577;0.169884578
111;5.992857749;0.74704956;0.179085186
113;6.050152132;0.77665169;0.200759309
115;5.739805266;0.76843832;0.182906479
117;5.522841983;0.76069505;0.101689245
119;5.24702419;0.77373095;0.032158876
121;5.080780595;0.77452567;0.060534004
123;4.973454478;0.7755188;0.080439152
125;4.848990321;0.72563577;0.166067693
127;5.024084621;0.74500802;0.257462298
129;4.749676392;0.77542546;0.30530336
131;4.586477981;0.76831525;0.266443478
133;4.300968254;0.77717055;0.224864208
135;4.505080072;0.76901219;0.139235667
137;4.375158951;0.75717697;0.047841061
139;3.993371713;0.75750315;-5.82867E-16
141;3.778458082;0.7353627;0.043331631
143;3.742403941;0.74274589;0.105178377
145;3.836958446;0.7145731;0.136604522
147;3.69952365;0.73017983;0.136604522
149;3.584525759;0.73478621;0.136604522
151;3.42444268;0.72272259;0.093272891
153;3.29313991;0.72576196;0.06227444
155;3.327769785;0.72361665;0.053771213
157;3.182033584;0.69685651;0.132462894
159;2.872670199;0.68782783;0.220786607
161;3.028035334;0.72275232;0.246273494
163;3.069235396;0.67982826;0.215425199
165;3.157031617;0.70075292;0.192502281
167;2.662887847;0.6957909;0.1138106
169;2.416370793;0.69477821;0.025486887
171;2.31654681;0.6885219;-5.27356E-16
173;2.122031112;0.68272527;0.040533569
175;2.06075236;0.69963672;0.176705665
177;2.048414505;0.69077099;0.235908939
179;2.1739407;0.68228646;0.247700108
181;2.06432845;0.64683868;0.269793187
183;1.900361589;0.67328307;0.229259618
185;1.590594454;0.66069172;0.093087522
187;1.317861631;0.65738562;0.033884249
189;1.416899987;0.68810838;0.028899334
191;1.25907029;0.62870727;0.029089225
193;1.323122779;0.63887744;0.029089225
195;1.285708658;0.62790575;0.029089225
197;1.080373707;0.64987362;0.029089225
199;0.981075707;0.6540099;0.022282971
201;0.973102769;0.66509499;0.003381035
203;1.005543087;0.65863061;0.01852951
205;0.991294605;0.67587593;0.131717949
207;0.990130965;0.67112889;0.205598054
209;1.015153793;0.71028299;0.227139363
211;0.985978717;0.73279395;0.223758328
213;0.982431484;0.62219623;0.208609853
215;0.99175339;0.63656187;0.095421414
217;0.990763796;0.65145106;0.02154131
219;0.990175676;0.62701432;0.032840994
221;0.991791209;0.62235919;0.061457451
223;0.99351928;0.64723187;0.08290387
225;1.000451152;0.65609759;0.176605513
227;0.999486709;0.65609759;0.183252648
229;1.002147681;0.63219458;0.151281249
231;1.009023002;0.64414374;0.126403139
233;0.987927615;0.65868329;0.104956721
235;0.996491707;0.67132939;0.011255077
237;0.992077921;0.64391273;0.004607943
239;0.983053908;0.61747877;0.021504685
241;0.99582721;0.62085919;0.063071605
243;0.991593655;0.60885058;0.110528858
245;0.987553961;0.61271986;0.133987485
247;0.98375069;0.60584093;0.133987485
249;1.000210076;0.61968354;0.116221148
251;1.000993674;0.62650746;0.07091588
253;1.005922791;0.65589161;0.023458626
255;0.986658263;0.61758698;-4.91274E-16
257;0.993577783;0.61877749;0.058597773
259;0.981346276;0.58880642;0.122537106
261;0.98485331;0.61964338;0.158704556
263;0.967230038;0.57635926;0.158704556
265;1.008760074;0.5998086;0.158704556
267;0.978788836;0.62045609;0.100106783
269;1.007421812;0.63976315;0.03616745
271;0.998100335;0.60053943;-4.82947E-16
273;0.995512494;0.60904482;-4.82947E-16
275;0.991200099;0.63617546;0.003579621
277;0.976195826;0.64218407;0.003579621
279;1.005361661;0.61655526;0.037116025
281;0.979744315;0.60769579;0.037116025
283;1.00296228;0.60102857;0.037116025
285;0.974662654;0.59303343;0.08542382
287;0.997161162;0.58109444;0.137367407
289;1.001145357;0.58567553;0.113255465
291;1.013724451;0.58851753;0.155627971
293;0.995118309;0.59044044;0.220036969
295;0.998606604;0.62717363;0.168149552
297;0.991166959;0.64256239;0.116205965
299;0.971506878;0.61673647;0.106781504
301;0.989584642;0.58467353;0.064408998
303;1.001600134;0.59898442;0.04362857
305;0.990404837;0.59212008;0.04362857
307;1.006612158;0.5885874;0.065461158
309;0.999096744;0.55574905;0.094534925
311;0.991352121;0.58256394;0.166360866
313;1.014104312;0.55860591;0.122732296
315;0.979308529;0.53794981;0.136452
317;1.003674786;0.5589931;0.153756526
319;0.973608191;0.55734291;0.132706933
321;1.015941079;0.57454481;0.06573649
323;0.977463296;0.56099005;0.06573649
325;0.991790027;0.56099005;0.052016786
327;1.014385624;0.58763573;0.041353877
329;1.00870114;0.5406776;0.05420985
331;0.999956144;0.55154472;0.066277988
333;0.985947253;0.53016639;0.081403196
335;0.99588626;0.52105922;0.107625382
337;1.008675777;0.57224097;0.083976791
339;0.992359723;0.56446798;0.113372568
341;0.995251172;0.51490669;0.096448932
343;1.003832516;0.54712659;0.081323724
345;1.006642238;0.53385785;0.081662501
347;1.004365814;0.52657426;0.119956024
349;0.987236911;0.52320897;0.073241442
351;0.987864937;0.55189593;0.165417306
353;0.999922317;0.51560337;0.240769332
355;0.998405152;0.53617682;0.305155572
357;0.982113421;0.53045398;0.262036435
359;0.990839726;0.52564631;0.264623728
361;0.991331537;0.53052829;0.172447864
363;1.020117495;0.53073583;0.097095838
365;0.986773501;0.5613058;0.006148636
367;1.003112667;0.53419003;0.006148636
369;1.008449626;0.56210208;0.030772901
371;0.995763206;0.53241704;0.099807736
373;0.997919706;0.50925529;0.151773285
375;0.987053216;0.53595598;0.202786501
377;0.990012856;0.52825104;0.317920301
379;0.997892198;0.55262859;0.308342838
381;1.011382473;0.57037464;0.239308003
383;0.998588646;0.51157243;0.187342453
385;0.995639159;0.5239711;0.136329237
387;0.990484934;0.538076;0.021195438
389;1.005829891;0.52310233;0.010346974
391;0.967488403;0.45514264;0.030946887
393;0.997193249;0.49720236;0.073735424
395;0.998505091;0.50829162;0.115367608
397;0.996593985;0.5121716;0.148952615
399;0.987744188;0.53172192;0.161644292
401;0.997819087;0.52027077;0.142144154
403;0.988827861;0.54281588;0.106519729
405;0.990519065;0.51804697;0.100139254
407;0.992991947;0.53335099;0.103198872
409;0.988359261;0.50037497;0.102142112
411;0.985961703;0.46191337;0.149099824
413;1.004617448;0.4893256;0.164723922
415;1.005026177;0.48071643;0.129472213
417;0.985308712;0.50003393;0.092827589
419;0.994622717;0.49973304;0.070845698
421;0.983088458;0.50079386;0.022788211
423;0.976244844;0.4996204;-4.13558E-16
425;0.994965399;0.49524712;0.017966558
427;0.992640869;0.49524712;0.070719627
429;0.992002555;0.52118099;0.173547031
431;0.995115974;0.48175598;0.228186821
433;0.983104432;0.49008772;0.228186821
435;1.00228054;0.49397213;0.218039692
437;0.99338535;0.47857894;0.165286623
439;0.975805895;0.49556886;0.062459219
441;0.991466603;0.48511684;0.007819429
443;1.007190001;0.4700055;0.038754588
445;0.978954344;0.47122104;0.06988934
447;0.983686691;0.45975058;0.105632144
449;0.992506717;0.46800828;0.105632144
451;0.985734542;0.46064021;0.105632144
453;0.993400271;0.47586575;0.074696985
455;1.002897944;0.48004661;0.035742804
457;0.989927612;0.48004661;-4.66294E-16
459;1.008345595;0.45536218;0.020311239
461;1.003321549;0.44821651;0.068587372
463;1.001959169;0.46245934;0.101941568
465;0.97509956;0.43006137;0.156395462
467;0.978518773;0.46302879;0.156395462
469;0.972141522;0.45569618;0.155531852
471;0.998446282;0.43476266;0.107255719
473;0.99093817;0.43173215;0.090774196
475;0.99512193;0.48027058;0.036320302
477;0.972214382;0.46110588;0.040930867
479;0.965558486;0.44437225;0.052042527
481;0.996684373;0.46957555;0.127576776
483;0.982238421;0.46455564;0.144582923
485;0.981770767;0.51562919;0.149221434
487;0.99222532;0.4268606;0.148475814
489;0.96692062;0.44297603;0.117916525
491;0.992718265;0.44297603;0.042382276
493;0.985106967;0.45234549;0.008503456
495;0.988312442;0.47006625;0.003864945
497;0.984141735;0.45892797;-4.4062E-16
499;0.995329302;0.44402418;-4.4062E-16
501;0.993242102;0.42903121;0.02978887
503;0.992522976;0.44521025;0.054416832
505;0.996002715;0.41572232;0.165793486
507;0.962831096;0.41145281;0.255940453
509;0.979254044;0.43370121;0.293280759
511;0.979540566;0.42404989;0.290232097
513;0.991231109;0.44619478;0.265604135
515;1.007060585;0.45185792;0.15422748
517;0.973751994;0.43244108;0.064080514
519;0.990780216;0.43294091;0.026740207
521;1.009471432;0.43493187;-4.16334E-16
523;0.994147054;0.42876448;-4.16334E-16
525;0.992631978;0.33392854;0.007986024
527;0.989740195;0.33682235;0.05460268
529;0.988905301;0.4144283;0.125774278
531;1.00651399;0.42576526;0.235525342
533;0.991775876;0.40525726;0.256204023
535;1.00591268;0.42238511;0.32497593
537;0.978193936;0.42238511;0.278359274
539;1.000241293;0.43017896;0.227976094
541;0.9883493;0.4289483;0.118225031
543;0.971078012;0.43110847;0.097546349
545;0.988399337;0.41891318;0.020788418
547;0.97964761;0.43169333;0.088806823
549;0.987074367;0.42565888;0.089912993
551;0.987709682;0.40078177;0.115543525
553;0.982852334;0.41913559;0.16816611
555;0.97500358;0.43797881;0.175414492
557;0.975471385;0.39538093;0.107396087
559;0.979730052;0.44543579;0.085501499
561;0.999171393;0.41118321;0.059870967
563;0.987136008;0.42550009;0.007248382
565;0.995478726;0.41082288;-4.1217E-16
567;1.017613081;0.40634999;-4.1217E-16
569;1.000986193;0.40634999;0.095284223
571;0.982945394;0.4082703;0.192866403
573;0.981791538;0.39646923;0.238948369
575;1.00892288;0.41475943;0.296082822
577;0.994807809;0.38702546;0.299530984
579;0.993421262;0.43180255;0.204246761
581;0.982072258;0.46562987;0.106664581
583;0.989464194;0.45322103;0.060582615
585;0.982735905;0.40701617;0.003448163
587;1.003675179;0.28169717;0.054409589
589;0.984976564;0.41500713;0.102679605
591;0.999549706;0.37207708;0.144959055
593;0.976782728;0.37369754;0.156043868
595;0.993996802;0.38464914;0.175397541
597;0.988237542;0.39376673;0.120987952
599;0.999124885;0.38273222;0.072717936
601;0.987843242;0.39329845;0.030438486
603;0.99139867;0.3772868;0.019353672
605;0.999258048;0.36685433;0.028733162
607;0.991601238;0.34933068;0.028733162
609;1.00671393;0.36318189;0.070854951
611;1.01415427;0.36730331;0.100287413
613;1.004621632;0.34860402;0.100287413
615;0.999130043;0.34860402;0.071554251
617;0.998410133;0.38706118;0.071554251
619;0.990350486;0.37597192;0.040702626
621;0.996066736;0.37799235;0.030920941
623;0.983053562;0.35386719;0.078403759
625;0.98691644;0.34015364;0.125696667
627;0.989225005;0.34015364;0.172643784
629;0.991778539;0.35414435;0.171793984
631;1.015866339;0.34179939;0.161328639
633;1.027614666;0.3620464;0.113845821
635;1.003866927;0.41107397;0.066552914
637;0.984347038;0.3533186;0.021651313
639;0.990492854;0.35458472;0.069678511
641;0.987233093;0.33237648;0.108177836
643;0.996443491;0.34159341;0.126935971
645;0.987062054;0.3629123;0.126935971
647;0.993915435;0.34312053;0.124890455
649;0.997710192;0.34276906;0.066442893
651;0.997415015;0.3383066;0.018758135
653;0.991358398;0.33889508;0.067176761
655;0.993556718;0.31205699;0.11625894
657;0.992010284;0.33559524;0.137385719
659;0.999363756;0.32619579;0.151248622
661;1.002244248;0.36743576;0.151248622
663;0.982063138;0.33168136;0.123679182
665;0.996327151;0.35259376;0.074597003
667;0.986005954;0.33868336;0.053470224
669;0.977934547;0.33536683;0.120437105
671;0.989313479;0.3378425;0.234179708
673;0.987829311;0.33397321;0.23918939
675;1.002074587;0.31245721;0.250703424
677;1.000988221;0.33820022;0.250703424
679;0.972816329;0.29268604;0.16987364
681;0.982219654;0.32808924;0.056131038
683;0.990119637;0.34672022;0.092322668
685;0.985617545;0.31430607;0.097721175
687;0.992425168;0.29854212;0.142130365
689;0.982307083;0.29066979;0.14693782
691;0.999831158;0.30718987;0.14693782
693;0.99793368;0.30469465;0.066129185
695;0.993931832;0.33043167;0.049216645
697;0.99948176;0.31877453;0.011677478
699;0.993926327;0.31790576;0.015182206
701;0.986062738;0.28256645;0.027815045
703;0.983423595;0.2968729;0.054830655
705;1.004808357;0.3478697;0.071140829
707;0.991035134;0.34724235;0.064270805
709;0.998590701;0.35245051;0.055958622
711;0.984364569;0.34699048;0.043325784
713;0.983939762;0.35058417;0.033234038
715;0.977457207;0.30957703;0.049049251
717;0.997543251;0.32894954;0.078006078
719;1.001301157;0.30278284;0.166379981
721;0.999932042;0.31637749;0.241776367
723;0.993934021;0.31897205;0.252464373
725;0.990137257;0.32609712;0.220338986
727;0.999506716;0.33151881;0.191382159
729;0.988833401;0.31410754;0.103008257
731;0.99765618;0.32058625;0.031188072
733;0.999286483;0.30170497;0.005407513
735;1.000459322;0.29656486;0.012461704
737;0.980695293;0.31598769;0.030431532
739;0.993468824;0.28574833;0.030431532
741;1.005181538;0.30172582;0.02685533
743;0.976982896;0.28566985;0.02502402
745;1.006853738;0.32493633;0.017969828
747;0.980147479;0.29921861;-3.96905E-16
749;0.991074593;0.29493397;0.018731644
751;0.976147508;0.28833246;0.08320167
753;0.982746707;0.26302096;0.178876204
755;0.995102623;0.2911317;0.195557596
757;0.969689803;0.2981144;0.195557596
759;0.997622145;0.30202384;0.176825951
761;1.000876992;0.3036782;0.117385364
763;0.996838377;0.30475007;0.02171083
765;1.000777861;0.27133367;0.077377461
767;0.993139461;0.26050071;0.10561279
769;0.994875797;0.24737147;0.131291029
771;0.993549866;0.24658145;0.223185366
773;0.989795529;0.27660284;0.227343975
775;0.983105057;0.2802943;0.154995953
777;1.000404785;0.29691346;0.126760624
779;0.999655695;0.27850645;0.101082385
781;0.99054367;0.28319131;0.00415861
783;0.974281188;0.27199385;-4.17028E-16
785;0.985412153;0.27290694;0.027875935
787;0.994888501;0.25734896;0.027875935
789;0.97843583;0.26459866;0.092941382
791;0.989075921;0.27644848;0.092941382
793;0.974928649;0.27880578;0.092941382
795;0.971520191;0.28563569;0.065065447
797;1.000546778;0.28177683;0.065065447
799;0.999508849;0.26646395;0.056371272
801;0.985943921;0.24890615;0.058970206
803;0.995676959;0.23024101;0.098873801
805;0.991114598;0.22435547;0.170484959
807;0.969361952;0.23638311;0.233207497
809;0.981617864;0.25607137;0.176836225
811;0.992491094;0.26664777;0.174237291
813;0.97459465;0.26317427;0.134333696
815;0.994036719;0.24035383;0.062722538
817;0.976959106;0.23347046;0.019986098
819;0.986345589;0.21556562;0.087164447
821;0.992285071;0.21177481;0.087164447
823;1.004396701;0.21557449;0.173438038
825;0.989890009;0.23303868;0.219973536
827;1.001183814;0.24312438;0.215437508
829;0.987240079;0.24381689;0.14825916
831;0.98667873;0.25256972;0.14825916
833;0.961795934;0.23301522;0.061985569
835;0.978047918;0.21675769;0.015450071
837;0.983964444;0.24184235;0.039093947
839;0.994698664;0.20020215;0.059566381
841;0.989361361;0.20328585;0.059566381
843;0.99062223;0.21324248;0.12277607
845;0.994872997;0.20548879;0.136706569
847;0.994639482;0.21967661;0.097612621
849;0.974825764;0.21813046;0.097794355
851;0.976960247;0.21372302;0.097794355
853;0.990857921;0.22319625;0.034584666
855;0.969207842;0.23537407;0.020654167
857;0.987461065;0.22782792;0.020654167
859;0.978183662;0.22154633;-4.4964E-16
861;0.991557268;0.23890675;0.005182385
863;0.987076501;0.21236512;0.053873155
865;0.983996319;0.19336337;0.128981051
867;0.980619083;0.21911055;0.192472598
869;0.982115384;0.19167929;0.192472598
871;0.990749771;0.21477716;0.187290213
873;1.012505952;0.22366818;0.138599443
875;0.973485051;0.20041309;0.063491547
877;0.956965427;0.21307848;-4.66294E-16
879;0.977789508;0.18345289;-4.66294E-16
881;1.008248639;0.1735836;-4.66294E-16
883;0.995062176;0.18541439;0.069184399
885;0.982203751;0.11871925;0.099610636
887;0.989426081;0.16927393;0.166621477
889;1.002961874;0.16427775;0.166621477
891;0.992106277;0.18707474;0.166621477
893;1.009717866;0.18930896;0.097437078
895;0.997320307;0.19576838;0.067010842
897;0.979383323;0.19784825;-4.55191E-16
899;0.995128641;0.17763097;-4.55191E-16
901;0.994786879;0.18033347;-4.55191E-16
903;0.975993039;0.16238874;0.036598674
905;0.975093321;0.14973847;0.063225652
907;0.986423624;0.16377793;0.166041085
909;0.987807369;0.16377793;0.211323385
911;0.999003108;0.17461089;0.211323385
913;0.99587006;0.15387474;0.176118319
915;0.989188345;0.18339813;0.149491341
917;0.995739647;0.15908446;0.046675908
919;0.983799425;0.16463522;0.001393608
921;1.000206704;0.14983937;0.001393608
923;1.004776663;0.15471691;0.052140606
925;1.003089857;0.1335211;0.096603965
927;0.963369528;0.14515477;0.130075627
929;1.001278158;0.14401302;0.152001852
931;0.993278926;0.14533702;0.158620525
933;0.981730431;0.14460619;0.106479919
935;0.984911838;0.14951319;0.06201656
937;0.985909498;0.16303849;0.028544898
939;0.979195626;0.13645226;0.006618673
941;0.992109058;0.13448034;0.012350957
943;0.997800805;0.20531592;0.078223238
945;0.979241489;0.12688543;0.1289035
947;0.986915476;0.10164224;0.17639249
949;0.994259756;-0.00161635;0.193409827
951;0.986134039;0.23981463;0.18105887
953;0.974658859;0.09036447;0.133074951
955;1.001244279;0.14103753;0.08239469
957;1.004941318;0.09758444;0.0349057
959;0.99315089;0.13769753;0.017888363
961;0.985197526;0.12744261;0.07004943
963;0.998571896;0.14860897;0.073291716
965;0.985226684;0.1034108;0.106657343
967;0.986708045;0.13515199;0.174265086
969;0.98843406;0.08099057;0.222190056
971;0.972913053;0.23067774;0.170028989
973;1.002442725;0.11503561;0.148898341
975;0.97152041;0.09932067;0.115532713
977;0.991075411;0.05474513;0.04792497
979;0.993922416;0.11706046;-4.38538E-16
981;1.004711852;0.16085484;-4.38538E-16
983;0.98206909;0.09977435;-4.38538E-16
985;0.981325401;0.15981269;-4.38538E-16
987;0.983303481;0.10493948;0.079150165
989;0.976240073;0.08375409;0.120351665
991;1.00568571;0.12691072;0.15016568
993;1.001168068;0.08313146;0.198714729
995;0.971277299;0.09833171;0.263413051
997;0.982639204;0.21947584;0.184262886
999;0.994130396;0.10960948;0.14656859
1001;0.966623812;0.15526289;0.116754575
1003;0.98408469;0.0887414;0.068205526
1005;0.972397921;0.07321498;0.003507204
1007;0.997783659;0.06109217;0.003507204
1009;0.994062457;0.10018657;0.026689762
1011;0.988652089;0.13443314;0.082607985
1013;1.002177959;0.11807054;0.153527105
1015;1.013753536;0.10576965;0.23317016
1017;0.988021659;-0.00530625;0.23317016
1019;0.964637626;-0.00530625;0.206480398
1021;0.98871453;0.08252969;0.171850227
1023;0.985884891;0.07175591;0.100931107
1025;0.992191141;0.1247568;0.021288052
1027;0.986099844;0.04002541;0.021288052
1029;1.000192812;0.10378495;0.021288052
1031;0.999082696;0.07701465;-4.16334E-16
1033;1.001953168;0.16468737;0.045571214
1035;0.983460481;0.11980051;0.111145167
1037;0.986485847;0.03083377;0.158767668
1039;0.960078458;0.08377495;0.162656677
1041;0.992791053;0.04653359;0.162656677
1043;0.972080896;0.13929609;0.117085464
1045;1.007810448;0.02358851;0.05151151
1047;0.965290609;0.06066222;0.003889009
1049;0.969797856;0.07831936;-4.4062E-16
1051;0.975455939;0.07498797;-4.4062E-16
1053;0.976843418;0.06595928;0.02598361
1055;0.997164771;0.04713119;0.072993351
1057;0.991788107;0.08392774;0.096802555
1059;0.985700962;0.06219377;0.103011572
1061;0.976944658;0.05134595;0.103011572
1063;0.998224799;0.06225295;0.077027962
1065;0.964639799;0.09907923;0.030018221
1067;1.009593384;0.07073905;0.006209017
1069;0.996594677;0.08700257;-4.34375E-16
1071;0.978998196;0.08179442;-4.34375E-16
1073;0.97728422;0.05805462;-4.34375E-16
1075;0.988321371;0.04289713;-4.34375E-16
1077;1.00946355;0.01110719;0.016546571
1079;0.99734431;0.10316649;0.025759202
1081;0.987116367;0.03136749;0.026875024
1083;0.983087615;0.0221164;0.05967797
1085;0.986488069;0.03751976;0.069068871
1087;0.9911273;0.08174383;0.065179497
1089;1.000328593;0.06193277;0.056492133
1091;0.983458167;0.08677156;0.05537631
1093;0.961959597;0.02552367;0.022573365
1095;1.005026292;0.01806643;0.013182463
1097;0.983229889;0.01963344;0.070456439
1099;0.985036431;0.04087228;0.069931172
1101;0.989273303;0.04880379;0.107566282
1103;0.989152447;0.04045693;0.117509493
1105;0.974338381;0.02364509;0.161408646
1107;0.968276131;0.05535655;0.138788344
1109;0.99345488;0.03603906;0.138788344
1111;1.006790977;0.04432204;0.101153234
1113;0.984315819;0.01910415;0.092376339
1115;0.978148362;0.06238984;0.048477186
1117;0.990128376;0.04201976;0.050133083
1119;0.990839033;0.03267559;0.1003774
1121;0.998273544;-0.04705101;0.151650288
1123;0.981301518;0.01067906;0.168987009
1125;0.983144709;0.09412034;0.168987009
1127;0.989158855;0.09967996;0.120020242
1129;0.986170466;0.02558286;0.069775925
1131;0.992398331;0.02919584;0.024170379
1133;0.987914491;0.02928058;0.071092696
1135;1.009772752;0.01691607;0.098817117
1137;0.985998763;-0.0573187;0.121799277
1139;0.999225686;0.03497344;0.121799277
1141;0.981866416;0.00627162;0.116131935
1143;0.976634257;0.05847597;0.050706581
1145;1.008985039;-0.04016764;0.022982161
1147;0.967821607;0.00565759;-4.2466E-16
1149;0.974537647;-0.05614331;0.008691761
1151;0.988996479;-0.00414625;0.03155446
1153;0.978883626;0.06071019;0.079046375
1155;0.980648429;0.06386794;0.079046375
1157;0.97852865;0.00138782;0.079046375
1159;0.988591865;-0.04296948;0.070354614
1161;0.989279014;0.01270575;0.13071448
1163;0.983689607;0.03999908;0.120654174
1165;0.990717591;0.00658711;0.14646164
1167;0.987023194;-0.00136344;0.170776838
1169;0.987710773;-0.08140136;0.170776838
1171;0.985483179;-0.01092141;0.087554273
1173;0.985026146;-0.0123046;0.050122665
1175;0.977461367;0.01382195;0.024315198
1177;1.005727096;0.02732351;-4.08007E-16
1179;0.985581841;-0.02141177;0.010372206
1181;0.995725617;-0.07671467;0.086861614
1183;0.97676253;0.00583281;0.141082153
1185;1.003991312;-0.02675759;0.181098131
1187;0.992503845;-0.03216442;0.212281912
1189;0.994855262;-0.0284242;0.201909706
1191;1.005684511;-0.04049643;0.137562177
1193;0.99238984;-0.0291506;0.103553882
1195;0.976378371;0.0604153;0.066283805
1197;0.981493418;-0.00706959;0.07265729
1199;0.991393319;-0.08565862;0.110214555
1201;0.978430089;0.00905;0.135629942
