Keywords
Material1;Material2;Material3;Material4;Product;Object;Scenario;Method;Reference;Comment;Owner;IsPublic;ImportDate
Phenolic foam;;;;(M14);;;ISO 5660;SBI Project;C990338_m14;;1;2003-08-12 15:04:36
Scalars
Flux (kW/m2);tig (s);qmax (kw/m2);qtotal (MJ/m2);q180 (kw/m2);q300 (kw/m2);Mass loss (g);DHc (MJ/kg);Peak smoke production (m2/m2s);Total smoke produced (m2/m2);Specific extinction area (avg) (m2/kg);Area (m2);Thickness (mm);Density (kg/m3)
50;19;39;53.13;30.91;29.29;22.6;20.61;NA;NA;26.86;0.0088;40;
VectorData
Time (s);HRR (kW/m2);SEA (m2/kg);SPR (m2/s)
0; 1.2; 377; 0.0013
5; 3.7; 364; 0.0013
10; 10.1; 19; 0.0005
15; 14.8; 5; 0.0002
20; 24.0; 11; 0.0003
25; 34.7; 7; 0.0003
30; 38.6; 9; 0.0003
35; 38.1; 5; 0.0001
40; 36.7; 12; 0.0003
45; 36.3; 11; 0.0003
50; 35.9; 16; 0.0004
55; 35.1; 14; 0.0004
60; 34.7; 25; 0.0006
65; 34.0; 69; 0.0012
70; 33.6; 40; 0.0009
75; 33.1; 50; 0.0011
80; 32.5; 38; 0.0009
85; 31.4; 59; 0.0014
90; 31.5; 55; 0.0010
95; 31.5; 42; 0.0010
100; 30.9; 42; 0.0009
105; 30.3; 20; 0.0004
110; 29.9; 24; 0.0006
115; 29.6; 18; 0.0004
120; 29.4; 36; 0.0008
125; 29.7; 16; 0.0003
130; 29.8; 31; 0.0006
135; 29.1; 18; 0.0004
140; 28.7; 12; 0.0003
145; 28.6; 23; 0.0004
150; 28.2; 25; 0.0004
155; 27.8; 24; 0.0005
160; 28.0; 17; 0.0004
165; 27.7; 26; 0.0006
170; 27.5; 7; 0.0002
175; 27.6; 20; 0.0005
180; 27.4; 1; 0.0000
185; 27.2; 4; 0.0001
190; 27.3; 3; 0.0001
195; 27.5; 1; 0.0000
200; 27.1; 6; 0.0001
205; 26.9; 0; 0.0000
210; 27.2; 10; 0.0003
215; 27.0; 5; 0.0001
220; 26.8; 8; 0.0002
225; 26.7; 13; 0.0003
230; 26.4; 9; 0.0001
235; 27.1; 1; 0.0000
240; 27.0; 0; 0.0000
245; 26.9; 0; 0.0000
250; 27.3; 3; 0.0001
255; 26.9; 9; 0.0002
260; 26.8; 16; 0.0003
265; 26.7; 1; 0.0000
270; 27.1; 12; 0.0003
275; 26.7; 20; 0.0003
280; 26.6; 29; 0.0007
285; 26.7; 32; 0.0006
290; 26.3; 21; 0.0004
295; 26.6; 8; 0.0002
300; 26.9; 11; 0.0003
305; 26.6; 12; 0.0002
310; 27.0; 9; 0.0002
315; 27.3; 21; 0.0005
320; 27.2; 15; 0.0002
325; 26.9; 5; 0.0001
330; 27.1; 14; 0.0004
335; 27.4; 10; 0.0002
340; 27.4; 9; 0.0002
345; 27.4; 27; 0.0005
350; 27.7; 25; 0.0004
355; 27.3; 25; 0.0004
360; 27.9; 37; 0.0006
365; 27.9; 19; 0.0004
370; 28.2; 29; 0.0006
375; 28.5; 17; 0.0003
380; 28.2; 21; 0.0004
385; 28.0; 18; 0.0003
390; 28.5; 19; 0.0004
395; 28.7; 30; 0.0006
400; 29.3; 28; 0.0004
405; 29.5; 25; 0.0005
410; 29.7; 23; 0.0005
415; 29.7; 21; 0.0004
420; 29.5; 28; 0.0004
425; 29.3; 46; 0.0006
430; 29.4; 47; 0.0008
435; 29.9; 26; 0.0005
440; 31.1; 43; 0.0006
445; 30.8; 32; 0.0005
450; 31.4; 29; 0.0006
455; 31.7; 10; 0.0002
460; 31.3; 36; 0.0004
465; 31.5; 33; 0.0005
470; 31.5; 24; 0.0004
475; 31.1; 30; 0.0005
480; 31.5; 36; 0.0006
485; 31.3; 24; 0.0004
490; 31.2; 34; 0.0004
495; 31.3; 15; 0.0003
500; 31.4; 31; 0.0005
505; 31.6; 9; 0.0001
510; 31.7; 21; 0.0003
515; 31.9; 16; 0.0003
520; 31.8; 21; 0.0003
525; 31.8; 22; 0.0003
530; 31.8; 14; 0.0002
535; 31.7; 15; 0.0002
540; 32.6; 37; 0.0004
545; 32.1; 24; 0.0004
550; 31.4; 18; 0.0003
555; 31.6; 3; 0.0000
560; 32.0; 24; 0.0003
565; 31.5; 19; 0.0003
570; 31.5; 1; 0.0000
575; 31.6; 18; 0.0002
580; 31.7; 8; 0.0001
585; 31.7; 2; 0.0000
590; 32.0; 20; 0.0002
595; 32.0; 0; 0.0000
600; 32.0; 6; 0.0001
605; 32.8; 23; 0.0003
610; 32.5; 21; 0.0004
615; 32.6; 22; 0.0003
620; 32.7; 21; 0.0003
625; 32.7; 21; 0.0002
630; 33.0; 34; 0.0004
635; 32.5; 10; 0.0001
640; 32.6; 20; 0.0002
645; 32.8; 27; 0.0004
650; 32.4; 16; 0.0002
655; 32.6; 18; 0.0003
660; 32.9; 4; 0.0001
665; 33.0; 0; 0.0000
670; 33.2; 0; 0.0000
675; 33.2; 0; 0.0000
680; 32.9; 2; 0.0000
685; 33.3; 14; 0.0002
690; 32.8; 10; 0.0001
695; 32.8; 0; 0.0000
700; 32.3; 35; 0.0005
705; 32.7; 19; 0.0002
710; 33.4; 0; 0.0000
715; 33.4; 3; 0.0000
720; 33.0; 0; 0.0000
725; 32.7; 0; 0.0000
730; 33.2; 0; 0.0000
735; 33.0; 5; 0.0001
740; 32.5; 15; 0.0002
745; 33.6; 8; 0.0001
750; 33.5; 12; 0.0002
755; 33.6; 9; 0.0001
760; 33.7; 0; 0.0000
765; 33.6; 0; 0.0000
770; 34.1; 0; 0.0000
775; 33.8; 20; 0.0002
780; 33.3; 17; 0.0002
785; 33.6; 12; 0.0001
790; 33.7; 0; 0.0000
795; 33.8; 3; 0.0000
800; 33.9; 25; 0.0003
805; 32.9; 34; 0.0003
810; 33.8; 21; 0.0002
815; 33.9; 1; 0.0000
820; 33.2; 7; 0.0001
825; 33.4; 0; 0.0000
830; 33.2; 0; 0.0000
835; 33.4; 9; 0.0001
840; 33.7; 0; 0.0000
845; 33.0; 0; 0.0000
850; 33.3; 10; 0.0001
855; 33.3; 1; 0.0000
860; 32.7; 0; 0.0000
865; 33.2; 0; 0.0000
870; 33.3; 1; 0.0000
875; 33.3; 0; 0.0000
880; 33.3; 0; 0.0000
885; 33.2; 0; 0.0000
890; 33.0; 0; 0.0000
895; 32.6; 4; 0.0000
900; 33.0; 0; 0.0000
905; 33.4; 0; 0.0000
910; 32.5; 39; 0.0004
915; 32.1; 55; 0.0003
920; 32.9; 29; 0.0003
925; 33.3; 41; 0.0004
930; 33.1; 28; 0.0003
935; 32.5; 19; 0.0003
940; 32.4; 2; 0.0000
945; 32.6; 16; 0.0002
950; 32.0; 58; 0.0004
955; 32.4; 7; 0.0001
960; 32.2; 5; 0.0001
965; 32.4; 16; 0.0002
970; 32.3; 28; 0.0003
975; 32.4; 55; 0.0002
980; 32.4; 28; 0.0003
985; 32.1; 36; 0.0005
990; 32.5; 30; 0.0003
995; 32.4; 28; 0.0003
1000; 32.4; 29; 0.0003
1005; 32.2; 25; 0.0002
1010; 32.1; 50; 0.0005
1015; 32.0; 57; 0.0007
1020; 32.2; 37; 0.0004
1025; 32.4; 48; 0.0006
1030; 32.2; 48; 0.0005
1035; 32.7; 68; 0.0006
1040; 32.2; 51; 0.0006
1045; 31.8; 65; 0.0010
1050; 31.9; 139; 0.0009
1055; 32.1; 97; 0.0006
1060; 31.7; 66; 0.0008
1065; 31.6; 40; 0.0004
1070; 32.1; 56; 0.0007
1075; 31.2; 49; 0.0005
1080; 31.5; 84; 0.0005
1085; 32.4; 26; 0.0003
1090; 32.0; 40; 0.0004
1095; 31.7; 8; 0.0001
1100; 30.5; 15; 0.0002
1105; 30.1; 22; 0.0002
1110; 31.6; 32; 0.0003
1115; 31.5; 37; 0.0005
1120; 31.4; 63; 0.0005
1125; 31.7; 92; 0.0007
1130; 32.2; 54; 0.0006
1135; 32.1; 115; 0.0011
1140; 30.6; 74; 0.0007
1145; 30.2; 93; 0.0008
1150; 31.2; 89; 0.0008
1155; 31.6; 43; 0.0005
1160; 30.9; 67; 0.0006
1165; 30.7; 38; 0.0004
1170; 31.2; 38; 0.0004
1175; 30.8; 43; 0.0004
1180; 30.4; 42; 0.0005
1185; 30.1; 31; 0.0004
1190; 32.0; 48; 0.0005
1195; 32.4; 18; 0.0002
1200; 31.4; 44; 0.0004
1205; 31.9; 24; 0.0003
1210; 32.5; 41; 0.0004
1215; 31.6; 22; 0.0002
1220; 31.8; 58; 0.0006
1225; 32.5; 19; 0.0002
1230; 32.5; 19; 0.0002
1235; 32.5; 25; 0.0003
1240; 32.8; 45; 0.0005
1245; 32.2; 35; 0.0003
1250; 31.2; 38; 0.0003
1255; 31.6; 34; 0.0004
1260; 32.1; 9; 0.0001
1265; 31.7; 26; 0.0002
1270; 31.4; 30; 0.0004
1275; 31.9; 42; 0.0004
1280; 31.8; 55; 0.0004
1285; 31.5; 27; 0.0003
1290; 31.3; 50; 0.0005
1295; 31.1; 32; 0.0004
1300; 31.4; 13; 0.0001
1305; 31.2; 0; 0.0000
1310; 30.8; 4; 0.0000
1315; 29.9; 15; 0.0002
1320; 30.4; 31; 0.0003
1325; 30.9; 17; 0.0001
1330; 30.4; 28; 0.0003
1335; 30.5; 26; 0.0002
1340; 30.6; 0; 0.0000
1345; 31.0; 39; 0.0003
1350; 32.0; 53; 0.0004
1355; 32.8; 3; 0.0000
1360; 32.1; 85; 0.0008
1365; 30.8; 69; 0.0007
1370; 30.9; 124; 0.0011
1375; 32.0; 122; 0.0010
1380; 32.0; 54; 0.0007
1385; 31.1; 64; 0.0006
1390; 31.3; 91; 0.0006
1395; 31.0; 73; 0.0006
1400; 31.1; 54; 0.0006
1405; 31.1; 67; 0.0007
1410; 30.5; 61; 0.0006
1415; 30.4; 62; 0.0008
1420; 30.7; 90; 0.0005
1425; 30.9; 127; 0.0009
1430; 31.2; 56; 0.0007
1435; 30.5; 49; 0.0004
1440; 30.8; 37; 0.0003
1445; 31.2; 25; 0.0003
1450; 30.3; 51; 0.0005
1455; 31.8; 72; 0.0006
1460; 31.9; 24; 0.0003
1465; 31.8; 45; 0.0004
1470; 32.1; 84; 0.0007
1475; 32.7; 93; 0.0009
1480; 33.4; 64; 0.0007
1485; 33.1; 28; 0.0003
1490; 31.6; 8; 0.0001
1495; 32.5; 60; 0.0005
1500; 33.6; 67; 0.0004
1505; 32.7; 14; 0.0002
1510; 32.3; 13; 0.0001
1515; 32.9; 40; 0.0003
1520; 33.0; 34; 0.0003
1525; 32.5; 17; 0.0002
1530; 32.0; 4; 0.0000
1535; 30.5; 19; 0.0002
1540; 29.9; 0; 0.0000
1545; 29.3; 24; 0.0003
1550; 29.5; 39; 0.0004
1555; 29.9; 50; 0.0004
1560; 29.0; 38; 0.0003
1565; 28.4; 166; 0.0003
1570; 27.4; 0; 0.0000
1575; 27.8; 13; 0.0002
1580; 28.4; 17; 0.0001
1585; 27.8; 13; 0.0001
1590; 26.8; 0; 0.0000
1595; 26.3; 1; 0.0000
1600; 26.3; 51; 0.0004
1605; 25.8; 59; 0.0004
1610; 25.8; 11; 0.0001
1615; 25.2; 38; 0.0001
1620; 24.4; 34; 0.0003
1625; 23.9; 16; 0.0002
1630; 23.9; 25; 0.0002
1635; 23.7; 39; 0.0003
1640; 24.1; 56; 0.0004
1645; 24.0; 60; 0.0003
1650; 23.5; 54; 0.0002
1655; 23.6; 78; 0.0005
1660; 22.6; 109; 0.0005
1665; 21.9; 89; 0.0008
1670; 22.2; 38; 0.0005
1675; 22.0; 38; 0.0002
1680; 21.3; 143; 0.0002
1685; 20.4; 0; 0.0000
1690; 19.3; 29; 0.0002
1695; 18.6; 0; 0.0000
1700; 17.5; 0; 0.0000
1705; 15.9; 0; 0.0000
1710; 14.2; 0; 0.0000
1715; 12.7; 0; 0.0000
1720; 11.7; 0; 0.0000
1725; 11.2; 9; 0.0000
1730; 11.1; 125; 0.0002
1735; 9.7; 30; 0.0001
1740; 9.2; 0; 0.0000
1745; 9.1; 0; 0.0002
1750; 8.9; 39; 0.0002
1755; 9.1; 85; 0.0004
1760; 8.4; 208; 0.0005
1765; 8.2; 86; 0.0006
1770; 8.0; 30; 0.0003
1775; 7.9; 0; 0.0005
1780; 7.7; 0; 0.0004
1785; 7.2; 174; 0.0005
1790; 6.7; 243; 0.0004
1795; 6.7; 41; 0.0002
1800; 6.5; 104; 0.0005
1805; 5.8; 377; 0.0006
1810; 5.9; 63; 0.0002
1815; 5.7; 137; 0.0004
1820; 5.2; 0; 0.0000
1825; 5.0; 0; 0.0001
1830; 4.7; 26; 0.0002
1835; 4.2; 21; 0.0001
1840; 3.7; 0; 0.0005
1845; 3.8; 0; 0.0004
1850; 3.6; 155; 0.0003
1855; 3.4; 52; 0.0003
1860; 3.7; 165; 0.0003
1865; 3.2; 0; 0.0002
1870; 2.8; 78; 0.0002
1875; 2.5; 0; 0.0000
1880; 2.6; 0; 0.0000
1885; 2.9; 0; 0.0001
1890; 2.4; 0; 0.0000
1895; 1.9; 0; 0.0000
1900; 2.0; 0; 0.0000
1905; 2.1; 0; 0.0000
1910; 1.6; 0; 0.0000
1915; 1.0; 0; 0.0000
1920; 1.5; 0; 0.0000
1925; 1.3; 0; 0.0000
1930; 1.2; 0; 0.0000
1935; 0.7; 0; 0.0000
1940; 0.4; 0; 0.0000
1945; 0.8; 0; 0.0000
1950; 0.0; 0; 0.0000
1955; 0.0; 0; 0.0001
1960; 0.0; 0; 0.0000
1965; 0.2; 10; 0.0000
1970; 0.0; 170; 0.0003
1975; 0.0; 0; 0.0003
1980; 0.0; 0; 0.0004
1985; 0.0; 0; 0.0002
1990; 0.0; 28; 0.0001
1995; 0.0; 0; 0.0001
2000; 0.0; 0; 0.0004
2005; 0.0; 117; 0.0004
2010; 0.0; 99; 0.0006
2015; 0.0; 0; 0.0008
2020; 0.0; 0; 0.0004
2025; 0.0; 0; 0.0004
2030; 0.0; 0; 0.0003
2035; 0.0; 34; 0.0002
2040; 0.0; 0; 0.0002
2045; 0.0; 0; 0.0004
2050; 0.0; 50; 0.0002
2055; 0.0; 0; 0.0001
2060; 0.0; 0; 0.0004
2065; 0.0; 0; 0.0000
2070; 0.0; 20; 0.0000
2075; 0.0; 140; 0.0002
2080; 0.0; 0; 0.0003
2085; 0.0; 0; 0.0000
2090; 0.0; 116; 0.0002
2095; 0.0; 20; 0.0001
2100; 0.0; 0; 0.0000
2105; 0.0; 0; 0.0000
2110; 0.0; 0; 0.0000
2115; 0.0; 20; 0.0000
2120; 0.0; 0; 0.0001
2125; 0.0; 0; 0.0001
