Keywords
Material1;Material2;Material3;Material4;Product;Object;Scenario;Method;Reference;Comment;Owner;IsPublic;ImportDate
Polyester wool;;;;IN14-1;Air Filter;;ISO 5660;TRANSFEU;;TRANSFEU;1;2011-11-09 15:48:04
Scalars
Flux (kW/m2);tig (s);qmax (kw/m2);qtotal (MJ/m2);q180 (kw/m2);q300 (kw/m2);Sample mass (g);Mass loss (g);DHc (MJ/kg);Peak smoke production (m2/m2s);Total smoke produced (m2/m2);Specific extinction area (avg) (m2/kg);MARHE (kW/m2);Area exposed (m2);Observations;Test date (YYYY-MM-DD);Test identifier;Product thickness (mm);Thickness1 (mm);Thickness2 (mm);Thickness3 (mm);Thickness4 (mm);Product density (kg/m3);Density1 (kg/m3);Density2 (kg/m3);Density3 (kg/m3);Density4 (kg/m3);Product area weight (kg/m2);Area weight1 (kg/m2);Area weight2 (kg/m2);Area weight3 (kg/m2);Area weight4 (kg/m2)
25;21;40.22;2.06;;;1.68;;;;50.0;;13.5;0.00884;Shrink, touches the spark igniter and ignites, flaming drop falls on the material and ignites it.;2011-08-16;BRD6011b3;10;;;;;;;;;;;;;;
VectorData
Time (s);HRR (kW/m2);SPR (m2/(m2*s));Mass (g)
0;1.23884737046737;0.0193981638683028;1.68
2;1.63334838870522;0.00191257919538656;2.150513
4;1.60442177616967;-0.002027944058779;2.152003
6;1.49154320470304;-0.00349669329496908;1.758478
8;1.77314258260508;-0.00235321954821284;0.109722
10;1.37776261049739;0.0159806934160114;0.409448
12;1.63131394599918;0.0152888543803775;1.309801
14;2.54633186382045;0.00132316466402406;1.456095
16;3.90260596679033;0.0295753530304825;1.547738
18;4.62779070273558;0.0281859220181166;1.568461
20;6.85181919725362;0.0552420749898783;1.7496
22;7.70945005563242;0.0215386489849378;1.76823
24;7.97660892705988;0.0802067206204652;1.950894
26;8.5911669332345;0.082436826397128;2.056468
28;7.54723794380302;0.0938934681718236;2.0798
30;6.80745884684674;0.0626475433688794;2.079114
32;6.95098997199784;0.0002768690529724;2.076799
34;6.78358821896732;-0.00878840618628437;1.989114
36;6.86870571760233;-0.00842918186115162;2.057345
38;7.43463543138764;0.0273647854618775;2.079867
40;7.15442041786952;0.101619032955203;1.99189
42;7.19457304312692;0.0814958156389999;2.057078
44;6.20129898948194;0.0477385401046219;2.07905
46;6.88558287014877;0.0323740320443586;1.969558
48;6.33757823582558;0.106977243434601;1.950922
50;6.73361579945453;0.148645682788256;1.899047
52;7.33233414098394;0.234169391905057;1.970804
54;8.85208063096269;0.358610065467474;1.970243
56;11.0561070220052;0.288045433388194;1.970309
58;12.2703601542431;0.400296477855458;1.880896
60;12.666526017572;0.611042076082792;1.968068
62;13.5206066079598;0.391618177691334;1.95313
64;12.3614839127034;0.353238683687356;1.900041
66;10.6496045635895;0.357672889132258;1.771275
68;10.1080442476676;0.449758813817801;1.567705
70;9.04652674178089;0.361406112484221;1.751668
72;9.25478819789624;0.403003520717801;1.796162
74;10.5958120669501;0.391065088326056;1.885183
76;11.1979392209903;0.439153513330778;1.884372
78;13.1455397654476;0.456690803326113;1.77214
80;14.1538802904093;0.41709675262079;1.767361
82;17.6744647346486;0.455092107957727;1.699182
84;21.629813496398;0.675127818134687;1.679751
86;24.4498432081974;0.77207287179351;1.678158
88;28.8098128950833;0.765298185919146;1.768168
90;34.1640126383394;0.848745941982662;1.770156
92;37.2501370153709;1.13507198805618;1.696513
94;39.5700865421479;1.49588153647842;1.65633
96;40.2156002331377;1.6792453140594;1.495719
98;39.667739570594;1.96185384056398;1.478864
100;35.9536183045167;1.51221578192114;1.480249
102;30.2331163577368;1.61761842755342;1.478417
104;23.5610046354339;0.912786607434924;1.363834
106;18.4259118948219;0.599691007503668;1.294313
108;15.595788942224;0.346957158261753;1.292109
110;13.2585590197597;0.0858950889116541;1.277273
112;12.5609788801722;0.0237411730401152;1.278386
114;12.5706398312452;0.00157603661676082;1.275764
116;12.9560982213189;0.0241711598398537;1.277325
118;14.2176824420576;0.0685367018629952;1.278203
120;15.2970630849927;0.0901463346384163;1.279562
122;16.0069821411315;0.154760556886644;1.190327
124;16.9418581688747;0.122678220478353;1.188559
126;18.464311495473;0.303921748542436;1.166795
128;18.0202123671063;0.511337272577964;1.095261
130;17.9359504520988;0.370976788550134;1.075633
132;17.9440726381981;0.599853170594733;0.989584
134;15.8510033138941;0.267621875601447;1.075587
136;13.9895985107163;0.151385363571605;1.074766
138;13.6700110778926;0.137829082731312;0.980845
140;12.436131781797;0.0650707839101217;0.966823
142;11.2644297298872;0.0636962115667704;0.990441
144;10.7952715328377;0.0940901158413521;0.969746
146;8.89382366808515;0.106183778835168;0.897265
148;7.0751345736623;0.0286795906200157;0.968265
150;4.72021349278814;-0.00541467283288025;0.947304
152;2.33476649199047;-0.0167341073263881;0.966396
154;2.71464526824586;0.0252415088988665;0.878269
156;2.37008647064532;-0.000635935399751284;0.877355
158;0.542170966902938;0.0220910656765795;0.876667
160;-0.746214233564946;0.0305969139068071;0.947084
162;-1.42973707883095;-0.0036938667582002;0.964957
164;-1.86451192534306;0.0125989500934202;0.969216
166;-1.77003975127689;-0.00308221848058838;0.896021
168;-1.12555450613937;-0.00044264517251734;0.878665
170;-0.804965442871225;-0.00325652646323955;0.852588
172;-0.314631298033919;-0.0051788740445471;0.879889
174;-1.1078050523793;-0.0111202196225265;0.878445
176;-1.59741820076041;-0.0138524656930981;0.946016
178;-1.91196416728766;-0.0135800076015161;0.966251
180;-1.72008788890151;-0.0101374898317226;0.896363
182;-0.787796694939273;-0.018636909519724;0.876867
184;-0.427937801665202;-0.00734698225903699;0.85483
186;-0.0692167585556669;-0.0203046783860947;0.965546
188;-0.560420457372117;-0.0137105633315447;0.964363
190;-1.06119429265634;-0.017323048775608;0.915583
192;-0.904734156858179;-0.0125275566474554;0.893175
194;-1.08965892942679;-0.000301783318385545;0.788583
196;-0.875727060432398;-0.0057103253901506;0.877002
198;-1.1655867710218;-0.0181389998289637;0.943308
200;-1.67298941676167;-0.0174441695180663;0.962754
202;-1.77960866385394;-0.0207719572416572;0.961429
204;-0.751425863324639;-0.0144001615434511;0.89678
206;-0.591490344701331;-0.00822767369524389;0.790029
208;-1.1490125936146;-0.0230825573894291;0.876268
210;-1.04084321418598;-0.0225457524126865;0.943749
212;-1.15990172601805;-0.0263624475684498;0.89505
214;-1.02838866986593;-0.0207340484831833;0.876045
216;-0.111398479476773;-0.0213535955894782;0.963934
218;-0.4029158957239;-0.0300740255841919;0.896488
