Keywords
Material1;Material2;Material3;Material4;Product;Object;Scenario;Method;Reference;Comment;Owner;IsPublic;ImportDate
polyester fabric;;;;IN8-3;Curtain;;ISO 5660;TRANSFEU;;TRANSFEU;1;2011-03-17 14:34:23
Scalars
Flux (kW/m2);tig (s);qmax (kw/m2);qtotal (MJ/m2);q180 (kw/m2);q300 (kw/m2);Sample mass (g);Mass loss (g);DHc (MJ/kg);Peak smoke production (m2/m2s);Total smoke produced (m2/m2);Specific extinction area (avg) (m2/kg);MARHE (kW/m2);Area exposed (m2);Observations;Test date (YYYY-MM-DD);Test identifier;Product thickness (mm);Thickness1 (mm);Thickness2 (mm);Thickness3 (mm);Thickness4 (mm);Product density (kg/m3);Density1 (kg/m3);Density2 (kg/m3);Density3 (kg/m3);Density4 (kg/m3);Product area weight (kg/m2);Area weight1 (kg/m2);Area weight2 (kg/m2);Area weight3 (kg/m2);Area weight4 (kg/m2)
50;35;40.83;4.07;;;1.82;1.61;22.45;;379.10;;20.73;0.0088;Distortion. Melting. End flame at 123s.;2010-07-27;c_LSFIRE_IN8-3_50b;0.4;;;;;;;;;;;;;;
VectorData
THR (MJ/m2);HRR (kW/m2);Mass (g);SPR (m2/(m2*s))
137;2.797005196;0.67782564;0.203548825
139;2.632962509;0.6756914;0.254918221
141;2.501175287;0.6673624;0.31127558
143;2.167961401;0.70124977;0.283134552
145;1.833696982;0.65834013;0.193041578
147;1.485784405;0.69036274;0.136978688
149;1.413676874;0.62948124;0.111336339
151;1.657252358;0.62137961;0.086890068
153;1.448639716;0.64662043;0.132666509
155;1.351615141;0.61663254;0.195489104
157;1.544834641;0.71547049;0.224102302
159;1.276817564;0.6753947;0.198375254
161;1.260234008;0.68326301;0.154901095
163;1.272012374;0.66969941;0.168955097
165;1.270583244;0.6206226;0.200220615
167;1.232583866;0.66097421;0.223650044
169;1.283752152;0.64097396;0.253704151
171;1.262183356;0.63874281;0.261484605
173;1.274105862;0.65749255;0.203846018
175;1.288413587;0.6680676;0.109757905
177;1.266735556;0.64911547;0.11141948
179;1.267173704;0.64326028;0.137758408
181;1.276296467;0.62135241;0.182515178
183;1.272915149;0.61349603;0.1925246
185;1.284781616;0.6338623;0.199893193
187;1.276323011;0.64865515;0.137632821
189;1.235545979;0.6582708;0.081239787
191;1.270299151;0.64256066;0.028702563
193;1.28693634;0.62982378;0.064530831
195;1.277571348;0.6236991;0.102059797
197;1.290072677;0.65712019;0.155260569
199;1.307145285;0.59372054;0.229169581
201;1.297913443;0.58356294;0.2909572
203;1.294463949;0.58708709;0.254047372
205;1.29822278;0.60817384;0.267614787
207;1.307356011;0.66305776;0.205281323
209;1.31031965;0.6536117;0.162228614
211;1.314596641;0.65910646;0.100440995
213;1.323203912;0.64076859;0.092395179
215;1.323702448;0.59802854;0.05898772
217;1.327299012;0.6574959;0.075712332
219;1.366107189;0.46285999;0.057697349
221;1.378245468;0.44365328;0.137270036
223;1.346044918;0.58286966;0.200188399
225;1.321503574;0.58750492;0.247763795
227;1.335255164;0.59526736;0.269392568
229;1.338865011;0.59704789;0.259081345
231;1.345103423;0.65414731;0.185102124
233;1.357835423;0.61638766;0.119109859
235;1.377189322;0.64906702;0.046476946
237;1.375566268;0.55117096;0.027804506
239;1.394150755;0.55652669;0.025274411
241;1.380854285;0.5344742;0.114326673
243;1.393080221;0.55060814;0.224177543
245;1.385192402;0.56400214;0.333746877
247;1.388187783;0.53000854;0.387316657
249;1.440519732;0.541707;0.461997568
251;1.399464552;0.54337534;0.397695198
253;1.391377411;0.55210091;0.303650748
255;1.384292624;0.56105013;0.198629235
257;1.423178658;0.57529209;0.125378512
259;1.413871937;0.54728079;0.0506976
261;1.468231378;0.57205532;0.020354241
263;1.417576017;0.5969357;0.023381162
265;1.437004816;0.53866107;0.028123469
267;1.446527159;0.54198841;0.090739167
269;1.45855991;0.5143107;0.148332008
271;1.437297805;0.52139478;0.225325647
273;1.437304938;0.47103467;0.268238297
275;1.433285471;0.54126197;0.312082239
277;1.429215652;0.50530372;0.259348446
279;1.459997102;0.51267852;0.201755606
281;1.461195921;0.57594548;0.124761966
283;1.453878231;0.46236687;0.063567118
285;1.407239426;0.50566377;0.016199343
287;1.480368032;0.49292092;0.045890659
289;1.451223278;0.56330849;0.054711204
291;1.482696162;0.53189492;0.094640801
293;1.476845062;0.47944231;0.112969454
295;1.477010946;0.50367154;0.117418743
297;1.46651832;0.45191854;0.149256605
299;1.485795606;0.45164309;0.181036929
301;1.517988441;0.48975385;0.150595587
303;1.513831955;0.52564874;0.137744206
305;1.499716554;0.56334502;0.134268415
307;1.530930901;0.48796177;0.066500082
309;1.553545675;0.53759581;0.025899214
311;1.530707315;0.4386822;0.032559781
313;1.51637956;0.44735634;0.085024144
315;1.543778213;0.53812545;0.142430794
317;1.545674551;0.48469816;0.22519699
319;1.517420382;0.46742591;0.26169296
321;1.559544316;0.47927272;0.271131036
323;1.547743821;0.47480109;0.237070169
325;1.544197218;0.51236096;0.210454067
327;1.551942227;0.46004477;0.141530645
329;1.586060444;0.51636034;0.105034675
331;1.526253051;0.48114717;0.079447776
333;1.560920891;0.47936702;0.055015867
335;1.582214392;0.45662685;0.017485524
337;1.576240288;0.44792251;0.00794511
339;1.567967882;0.43114376;0.058623458
341;1.563598584;0.425485;0.099229772
343;1.578863958;0.40316899;0.186400226
345;1.56954918;0.45125583;0.277050234
347;1.565263072;0.48914854;0.31673663
349;1.559779061;0.46592717;0.321433715
351;1.590800467;0.47289384;0.295668461
353;1.573021428;0.47491291;0.208498007
355;1.565032008;0.45222119;0.117847999
357;1.603199965;0.42827897;0.070216493
359;1.574113039;0.43371037;0.01484106
361;1.601835266;0.41272351;0.028671379
363;1.55187588;0.39543599;0.117911522
365;1.607581948;0.41182747;0.218300783
367;1.607399081;0.42684135;0.2903042
369;1.60070629;0.41133398;0.338255277
371;1.596368249;0.37835793;0.333008618
373;1.596127891;0.41455547;0.243768475
375;1.584871903;0.40073768;0.143379214
377;1.624585399;0.44101026;0.071375797
379;1.588847675;0.40118272;0.023424721
381;1.624280585;0.39090435;0.016425483
383;1.648705254;0.43459821;0.088506899
385;1.605025776;0.40323235;0.171498943
387;1.582662623;0.42128882;0.262355632
389;1.632013127;0.41692901;0.339165453
391;1.638319832;0.38065282;0.361061619
393;1.618897211;0.39678042;0.288980203
395;1.597840734;0.40705319;0.20598816
397;1.601423854;0.44183064;0.11513147
399;1.622964968;0.41010509;0.03832165
401;1.600048312;0.39429506;0.008094585
403;1.644920248;0.39293274;0.039870098
405;1.614673196;0.36039577;0.098576586
407;1.621398688;0.41170969;0.17621863
409;1.585679312;0.39762577;0.273047685
411;1.607703976;0.3880526;0.286742043
413;1.614377462;0.36269625;0.318838094
415;1.603377449;0.37159738;0.297493017
417;1.59714483;0.4046066;0.219850974
419;1.621309872;0.40277799;0.123021918
421;1.614256117;0.36018033;0.101232976
423;1.623182476;0.38456759;0.084124157
425;1.592138779;0.38007472;0.060960234
427;1.597496447;0.35092846;0.139183091
429;1.594500105;0.38384711;0.199122803
431;1.616132183;0.37866059;0.265679449
433;1.603134014;0.34153048;0.280826199
435;1.589176151;0.35604192;0.317338913
437;1.616104719;0.38890615;0.26825579
439;1.613466064;0.38070463;0.208316078
441;1.60500564;0.37388631;0.141759432
443;1.603703451;0.3594386;0.107676026
445;1.594933241;0.41361955;0.072923154
447;1.595541327;0.39472482;0.094533755
449;1.620857167;0.38917228;0.147101529
451;1.572089793;0.37185754;0.208751502
453;1.579655791;0.34670172;0.227079624
455;1.590778155;0.35751606;0.27556648
457;1.584282833;0.3421876;0.232181442
459;1.562831577;0.35016213;0.179613668
461;1.56492419;0.37637166;0.117963695
463;1.607652303;0.36087957;0.097204196
465;1.631609441;0.36458859;0.081522233
467;1.600786125;0.32651399;0.14295572
469;1.632998361;0.32132784;0.229099191
471;1.611330978;0.31588712;0.267770726
473;1.595289313;0.35197881;0.282201115
475;1.588822476;0.34405236;0.241092927
477;1.571210184;0.34146711;0.185874893
479;1.62568105;0.38213628;0.103379781
481;1.616542713;0.36585997;0.064708246
483;1.604419801;0.37724049;0.094855439
485;1.601638693;0.34505463;0.147836026
487;1.610611944;0.30665873;0.213927371
489;1.593391527;0.33346798;0.269417736
491;1.593851301;0.33181493;0.30414277
493;1.613209688;0.32607156;0.242512418
495;1.622707969;0.36362881;0.204673386
497;1.63185312;0.33357719;0.125001292
499;1.62306827;0.32400403;0.065862568
501;1.622910309;0.34955682;0.073569837
503;1.624338548;0.35562372;0.105794283
505;1.607254639;0.3167772;0.181311962
507;1.626768312;0.32223916;0.256307591
509;1.63533429;0.30666805;0.297167396
511;1.613828636;0.3169043;0.297134732
513;1.61260245;0.34718924;0.260384799
515;1.594964844;0.34018605;0.176402066
517;1.581019751;0.36792749;0.107486419
519;1.592178676;0.32492728;0.067044437
521;1.599093973;0.32269613;0.069334834
523;1.597237338;0.3080669;0.108318667
525;1.574931842;0.33635961;0.156846908
527;1.623859077;0.30361652;0.196306535
529;1.604804962;0.21851139;0.209940058
531;1.586324837;0.33590526;0.176588241
533;1.567928598;0.35209659;0.133787952
535;1.601392881;0.34779418;0.080236421
537;1.620817251;0.33140642;0.065641878
539;1.593077549;0.33428277;0.111185776
541;1.597774858;0.29766106;0.176581401
543;1.6023534;0.31263879;0.195021904
545;1.590174886;0.31571157;0.216185262
547;1.621869882;0.35424052;0.185240197
549;1.614807807;0.30841205;0.142094269
551;1.589901828;0.36518197;0.065360424
553;1.600622731;0.29961677;0.068239923
555;1.60615199;0.31292616;0.037769318
557;1.61011153;0.29496959;0.087386323
559;1.616311134;0.30724056;0.128932705
561;1.596640976;0.29024376;0.161304791
563;1.609029046;0.28813971;0.165068214
565;1.589805268;0.33739804;0.218256698
567;1.591324426;0.30407684;0.168639692
569;1.637621945;0.29542991;0.110643994
571;1.621824782;0.30662593;0.078271907
573;1.607268051;0.32048585;0.053188483
575;1.606034349;0.3457479;0.072488821
577;1.600089276;0.28714378;0.108312527
579;1.628986261;0.29410672;0.202105065
581;1.587252336;0.32675924;0.301473832
583;1.559308525;0.30978965;0.329253445
585;1.615175299;0.33819381;0.269963332
587;1.598696003;0.30138164;0.234139626
589;1.606557894;0.30881459;0.140347088
591;1.613303647;0.30092505;0.040978321
593;1.604283682;0.29426439;0.080619185
595;1.602555672;0.33420114;0.091406593
597;1.613150981;0.3133958;0.167218783
599;1.609159739;0.26800044;0.22841317
601;1.607285972;0.32429476;0.309398671
603;1.590806509;0.29791564;0.274821031
605;1.603655335;0.28797012;0.277740467
607;1.61711867;0.31504885;0.203423436
609;1.620642407;0.34263599;0.142229049
611;1.625136458;0.33602379;0.061243547
613;1.612206422;0.27064383;0.02840071
615;1.584988602;0.25797627;0.001495159
617;1.594017595;0.26022271;0.02956062
619;1.618168798;0.26786402;0.10141813
621;1.596202468;0.25187843;0.137386707
623;1.622202186;0.26312626;0.211237993
625;1.59165368;0.29292331;0.269011828
627;1.605254003;0.27935412;0.262178862
629;1.6237209;0.28424358;0.240959274
631;1.596927964;0.29312943;0.204990697
633;1.611349214;0.29948743;0.131819438
635;1.574975749;0.31236334;0.074045603
637;1.623479803;0.2985243;0.051317949
639;1.59234185;0.28547545;0.011769799
641;1.616802671;0.27931983;0.068893459
643;1.617534197;0.32295033;0.158899475
645;1.597802014;0.26833626;0.20688519
647;1.605225908;0.24697369;0.269492745
649;1.601103097;0.26507824;0.317916706
651;1.630793077;0.29466358;0.311171176
653;1.604670901;0.26738842;0.252150306
655;1.620429196;0.27176947;0.204164592
657;1.59358849;0.27488473;0.141557037
659;1.607863496;0.27954123;0.09806419
661;1.60040529;0.28343476;0.047686059
663;1.606314147;0.24830285;0.072753397
665;1.618655786;0.28137916;0.158210167
667;1.618126133;0.29697114;0.193303505
669;1.632412213;0.26475211;0.237293403
671;1.626285373;0.23116143;0.285051336
673;1.61388911;0.24781904;0.245300819
675;1.621565257;0.24528747;0.159844049
677;1.616177897;0.2557358;0.140525616
679;1.618008516;0.25523299;0.099984751
681;1.601638039;0.26359814;0.052226818
683;1.577699596;0.23532704;0.086345386
685;1.612037338;0.27120665;0.150641087
687;1.613352097;0.19378308;0.227476333
689;1.612153172;0.23916279;0.332735165
691;1.613800172;0.20768549;0.360376929
693;1.623693726;0.25827296;0.319783039
695;1.618897359;0.25378606;0.255487339
697;1.613413332;0.30959285;0.162877188
699;1.60433107;0.266656;0.038148437
701;1.604930645;0.25483641;0.020286667
703;1.604226365;0.23404597;0.073641748
705;1.62142417;0.25730051;0.100789221
707;1.626899243;0.19482374;0.187846
709;1.613725544;0.20412146;0.301744898
711;1.596593452;0.25131822;0.375526017
713;1.611354278;0.24200858;0.347343587
715;1.55938122;0.18787011;0.333459474
717;1.626846804;0.23466396;0.246402695
719;1.627685314;0.24075248;0.132503797
721;1.60142073;0.18969872;0.071303931
723;1.587544227;0.23418239;0.052164424
725;1.598094322;0.21137886;0.116366172
727;1.611159108;0.24261724;0.225141105
729;1.606487307;0.19169655;0.351165425
731;1.597884226;0.17389465;0.414921322
733;1.602343544;0.19679473;0.439910206
735;1.595422729;0.22771518;0.396688855
737;1.623620705;0.20300439;0.287913922
739;1.613622722;0.19699153;0.170387294
741;1.601301086;0.21284368;0.084270148
743;1.608155903;0.19539588;0.057228661
745;1.603045913;0.1649842;0.053073561
747;1.60076346;0.19327095;0.1386217
749;1.601975988;0.19279871;0.213012352
751;1.616582672;0.19066409;0.318298484
753;1.609041358;0.25648946;0.369491222
755;1.632074801;0.19541712;0.376312244
757;1.614408824;0.23801479;0.29513127
759;1.605402945;0.18619843;0.212242928
761;1.575084742;0.21124244;0.106956795
763;1.588475116;0.1762954;0.041276845
765;1.583605997;0.17371574;0.004367165
767;1.574942437;0.20054587;0.021981028
769;1.600004977;0.18166306;0.079458559
771;1.610704637;0.15356715;0.157389794
773;1.583302517;0.19718199;0.237041713
775;1.587125428;0.14017911;0.337852126
777;1.587123423;0.20074826;0.324223804
779;1.63443098;0.19596802;0.294005316
781;1.572832917;0.23833869;0.216074081
783;1.572504688;0.20614686;0.136422162
785;1.583774899;0.21441212;0.035611749
787;1.588818941;0.19512043;0.027259044
789;1.619606651;0.14805114;0.030969599
791;1.598987133;0.16818445;0.064396297
793;1.601334652;0.16906856;0.168182046
795;1.631699764;0.13429074;0.229266211
797;1.60326648;0.17647058;0.324741588
799;1.599877311;0.13158399;0.31677678
801;1.593228727;0.15744539;0.324432319
803;1.604306762;0.29125758;0.22064657
805;1.594845513;0.17058482;0.159562405
807;1.597186868;0.16925567;0.064087028
809;1.588101767;0.19562548;0.041082237
811;1.601306079;0.13484425;6.38378E-16
813;1.586704084;0.18294637;0.012238494
815;1.601977057;0.15520492;0.018882044
817;1.615313417;0.15064831;0.023322342
819;1.625951826;0.14867732;0.125008238
821;1.606238637;0.1530431;0.19286204
823;1.610600808;0.21148732;0.237781158
825;1.619582378;0.11437548;0.302306618
827;1.628050998;0.20046685;0.339489211
829;1.588657949;0.15886512;0.237803314
831;1.587409848;0.16058787;0.169949513
833;1.605473194;0.17581011;0.1127919
835;1.615452664;0.14346397;0.041622891
837;1.59158715;0.13798076;6.10623E-16
839;1.609516073;0.17786011;6.10623E-16
841;1.615796719;0.13585583;0.020997957
843;1.603922221;0.1451323;0.075117638
845;1.588614965;0.12631286;0.13139129
847;1.544266525;0.11605574;0.157027895
849;1.591000245;0.18561063;0.23676863
851;1.573269873;0.04248917;0.25747373
853;1.605465286;0.18136637;0.203354049
855;1.56827799;0.20058836;0.150017212
857;1.608308567;0.1678721;0.124380608
859;1.594186521;0.10469609;0.044639872
861;1.578773708;0.15967058;0.002936816
863;1.609990319;0.12256768;0.034903306
865;1.591853429;0.10681543;0.031966491
867;1.602266747;0.12385472;0.031966491
869;1.595360085;0.09653706;0.037366107
871;1.60035059;0.09168376;0.060877319
873;1.596071677;0.06593418;0.114571999
875;1.626237668;0.07630945;0.161533807
877;1.611210349;0.09127749;0.206701296
879;1.602990214;0.10473485;0.224670857
881;1.606581841;0.08071771;0.201159645
883;1.595065866;0.13980937;0.115498474
885;1.612363833;0.0911079;0.068536666
887;1.62547574;0.12449283;0.023369177
889;1.589904729;0.06962419;6.60583E-16
891;1.606169946;0.09189212;0.020062442
893;1.61176351;0.10088382;0.078324193
895;1.62290715;0.06345106;0.115434094
897;1.609918345;0.07554647;0.167959658
899;1.621632041;0.05221888;0.183937198
901;1.600244595;0.06013936;0.163874756
903;1.58941533;0.07622447;0.105613005
905;1.596361118;0.10583701;0.068503104
907;1.591394992;0.07000586;0.015977541
909;1.578584478;0.07806836;6.57807E-16
911;1.623025543;0.06826187;6.57807E-16
913;1.619218862;0.04971824;0.090618062
915;1.566888293;0.03148622;0.097655817
917;1.597210493;0.04232182;0.180751781
919;1.602381693;0.06338173;0.217823356
921;1.579444368;0.07457142;0.232144427
923;1.562122578;0.05925488;0.141526365
925;1.572321988;0.06516188;0.13448861
927;1.598332238;0.09413259;0.051392646
929;1.600190201;0.09057228;0.01432107
931;1.602210755;0.03584267;6.43929E-16
933;1.574969249;0.0498241;0.037527198
935;1.614778904;0.07321543;0.0777648
937;1.616819375;0.01640637;0.157888619
939;1.592214;0.01261273;0.181750438
941;1.593211602;0.03062671;0.275642706
943;1.596177367;0.0874723;0.271352969
945;1.603158756;0.0805634;0.231115367
947;1.577915799;0.0854495;0.150991548
949;1.590793511;0.06188299;0.127129729
951;1.582154088;0.03581547;0.033237461
953;1.588011661;0.09953343;0.035633478
955;1.615135737;0.06699049;0.053996613
957;1.636964626;0.03857068;0.122510401
959;1.609503125;0.03982118;0.151852365
961;1.587004059;0.06153784;0.188526623
963;1.61793707;0.05689662;0.152893144
965;1.596289651;0.08210091;0.13453001
967;1.599030055;0.05167395;0.066016221
969;1.619777842;0.07475294;0.036674257
971;1.618653104;0.09800151;0.035832766
973;1.628345847;0.06187367;0.053878447
975;1.622920864;0.04342994;0.07384351
977;1.614962553;0.05668119;0.115610149
979;1.578995494;0.03027485;0.178034538
981;1.590104244;0.04802866;0.152361449
983;1.601392661;0.05407432;0.156694429
985;1.585253513;0.0611953;0.136729367
987;1.600326313;0.05684482;0.094962727
989;1.574550751;0.0454218;0.032538338
991;1.620872896;0.06071747;0.051253544
993;1.572196444;0.05198592;0.043266209
995;1.617801872;0.03916406;0.125909934
997;1.605674015;0.03647259;0.197407948
999;1.599074325;0.04851023;0.277205143
1001;1.598128544;0.03871306;0.31206022
1003;1.573252208;0.03544945;0.297668894
1005;1.611916383;0.06961823;0.215025169
1007;1.588113117;0.05433821;0.143527154
1009;1.58072242;0.04927917;0.063729959
1011;1.59147984;0.0660486;6.43929E-16
1013;1.58965299;0.04067473;0.061341237
1015;1.618990931;0.0385129;0.110134045
1017;1.614492088;0.0253157;0.166667831
1019;1.595444834;0.04307547;0.225161169
1021;1.600038587;0.02296341;0.229014318
1023;1.623218226;0.06490992;0.16767308
1025;1.598795185;0.07473765;0.118880273
1027;1.594263112;0.05553691;0.062346486
1029;1.606540714;0.05618807;0.003853148
1031;1.591282359;0.01453788;0.025298667
1033;1.613853159;0.01676903;0.07211965
1035;1.625217206;0.02010234;0.118167094
1037;1.59535705;0.01466162;0.128149376
1039;1.593627114;0.05509746;0.132859873
1041;1.607175553;0.10924562;0.107561206
1043;1.604892598;0.08708727;0.060740223
1045;1.57182051;0.05372359;0.014692779
1047;1.585750691;0.05724773;0.042624572
1049;1.618168811;0.05148311;0.106533691
1051;1.579262976;0.01959357;0.137425423
1053;1.592872792;0.03622994;0.174533047
1055;1.606692164;0.05115586;0.174533047
1057;1.616428373;0.05787392;0.136618971
1059;1.60034045;0.05397443;0.067999356
1061;1.616339606;0.06971476;0.037107624
1063;1.58445389;0.02844625;0.086328764
1065;1.599014322;0.04106199;0.142372821
1067;1.605933712;0.02687818;0.220607226
1069;1.582431709;0.0526546;0.232252848
1071;1.577663383;0.06403512;0.282476936
1073;1.610354838;0.03911225;0.196148172
1075;1.614467991;0.08029019;0.140104115
1077;1.590683894;0.04395959;0.06186971
1079;1.616308812;0.04692651;0.050224088
1081;1.612448466;0.05182789;0.019069062
1083;1.594869174;0.04584559;0.06552404
1085;1.594884931;-0.02031262;0.122106445
1087;1.590340657;0.00805277;0.169804884
1089;1.611850951;0.02464702;0.244718158
1091;1.612063846;0.03079891;0.261818527
1093;1.602092849;0.04707485;0.215363549
1095;1.625540042;0.05148908;0.158781144
1097;1.609494309;0.05867342;0.111082705
1099;1.591109026;0.06869162;0.036169431
1101;1.597999327;0.0569298;6.27276E-16
1103;1.603696428;0.01392921;0.019174172
1105;1.596390105;0.0365516;0.075517734
1107;1.608626066;0.04691495;0.128778315
1109;1.597601045;0.04127743;0.170140464
1111;1.61263679;0.01849514;0.182176309
1113;1.595118739;0.05365426;0.163002137
1115;1.613302999;0.04072654;0.106658575
1117;1.611588512;0.03961842;0.053397994
1119;1.595099751;0.03869181;0.012035845
1121;1.591102497;0.03117425;0.014986599
1123;1.625852895;0.02841941;0.050364411
1125;1.601952592;0.01667249;0.089945083
1127;1.6213095;0.00724768;0.194886232
1129;1.580501196;0.00319388;0.26487015
1131;1.637617124;-0.00136273;0.260011486
1133;1.616785097;0.0159945;0.224633675
1135;1.608147188;0.07394188;0.185053002
1137;1.583230665;0.04812856;0.080111853
1139;1.616305231;0.04854676;0.010127935
1141;1.590388361;-0.02177148;0.032013836
1143;1.589083463;0.00149834;0.062816032
1145;1.628294534;-0.03223472;0.114652908
1147;1.632347675;0.00994474;0.182204239
1149;1.628967068;0.00784665;0.230361319
1151;1.590857689;0.01880338;0.223638677
1153;1.589181109;0.03907349;0.192836481
1155;1.615257593;0.03763214;0.140999605
1157;1.600742961;0.05359648;0.073448275
1159;1.593802123;0.0316137;0.025291195
1161;1.614273999;0.02835567;6.77236E-16
1163;1.589671124;-0.01135968;0.037321379
1165;1.623889635;0.00842848;0.070683196
1167;1.582374891;-0.01443283;0.130214708
1169;1.587396418;0.00873114;0.195809057
1171;1.58161853;0.01299665;0.251222126
1173;1.611755428;-0.0021503;0.260021272
1175;1.598426483;0.04212166;0.226659456
1177;1.59435732;0.03204904;0.187319402
1179;1.613984275;0.03021484;0.121725054
1181;1.632345929;0.03087159;0.066311985
1183;1.611163027;0.0073841;0.020191459
1185;1.5657798;0.00071412;0.038923779
1187;1.601907009;-0.0040542;0.020515817
1189;1.58708358;-0.03655837;0.047941985
1191;1.598330988;-0.0533006;0.077312674
1193;1.597140646;-0.01333663;0.160900872
1195;1.612025118;-0.01403028;0.188232581
1197;1.618777483;0.02004233;0.189829379
1199;1.624317023;0.01062311;0.165783508
1201;1.614493482;0.02184;0.139793116
