Keywords
Material1;Material2;Material3;Material4;Product;Object;Scenario;Method;Reference;Comment;Owner;IsPublic;ImportDate
RPPVC;XLPE;;;Cable FIPEC 6 3x1x150 mm2;Low Voltage 0,6/1 kV;;ISO 5660;FIPEC Final Report on the European Commission, SMT4-CT96-2059, 410pp, ISBN 0 9532312 5 9, London 2000;;;1;2005-09-30 08:51:12
Scalars
Flux (kW/m2);tig (s);qmax (kw/m2);qtotal (MJ/m2);q180 (kw/m2);q300 (kw/m2);Mass loss (g);DHc (MJ/kg);Peak smoke production (m2/m2s);Total smoke produced (m2/m2);Specific extinction area (avg) (m2/kg);Area (m2);Thickness (mm);Density (kg/m3)
35;154;233;427.18;20.89;17.78;130.1;21.98;;;;0.007100;39.3;
VectorData
Time (s);HRR (kW/m2);SEA (m2/kg);SPR (m2/s)
0; 3.2; 131; 0.0007
10; 3.9; 0; 0.0007
20; 0.7; 0; 0.0003
30; 0.0; 202; 0.0011
40; 0.3; 763; 0.0070
50; 0.0; 699; 0.0081
60; 0.0; 664; 0.0109
70; 0.0; 675; 0.0159
80; 0.0; 783; 0.0208
90; 0.1; 881; 0.0261
100; 0.0; 912; 0.0286
110; 0.0; 889; 0.0277
120; 0.0; 928; 0.0290
130; 1.3; 880; 0.0274
140; 1.5; 957; 0.0297
150; 8.2; 797; 0.0273
160; 27.9; 372; 0.0145
170; 43.6; 291; 0.0126
180; 36.5; 348; 0.0149
190; 30.2; 515; 0.0208
200; 26.8; 508; 0.0207
210; 33.3; 410; 0.0166
220; 31.2; 379; 0.0156
230; 26.5; 477; 0.0189
240; 24.9; 446; 0.0173
250; 13.0; 640; 0.0237
260; 10.9; 740; 0.0255
270; 14.0; 397; 0.0140
280; 11.0; 679; 0.0236
290; 15.5; 352; 0.0123
300; 12.5; 506; 0.0176
310; 10.1; 535; 0.0168
320; 10.2; 563; 0.0181
330; 6.9; 700; 0.0242
340; 9.7; 499; 0.0163
350; 12.3; 411; 0.0128
360; 13.7; 470; 0.0152
370; 13.8; 400; 0.0134
380; 11.9; 402; 0.0136
390; 11.8; 454; 0.0155
400; 14.2; 350; 0.0118
410; 15.5; 335; 0.0113
420; 14.9; 342; 0.0117
430; 12.2; 398; 0.0133
440; 10.5; 435; 0.0146
450; 13.5; 360; 0.0125
460; 16.2; 324; 0.0115
470; 16.8; 340; 0.0116
480; 25.6; 259; 0.0091
490; 32.9; 152; 0.0056
500; 37.4; 187; 0.0068
510; 38.1; 193; 0.0073
520; 38.1; 242; 0.0090
530; 37.1; 236; 0.0090
540; 38.6; 254; 0.0092
550; 42.5; 258; 0.0088
560; 34.8; 316; 0.0115
570; 36.1; 198; 0.0068
580; 35.8; 216; 0.0067
590; 35.3; 182; 0.0057
600; 34.8; 189; 0.0060
610; 54.9; 516; 0.0195
620; 63.8; 449; 0.0176
630; 61.7; 388; 0.0132
640; 60.5; 376; 0.0128
650; 60.6; 357; 0.0118
660; 59.1; 306; 0.0101
670; 63.0; 323; 0.0111
680; 71.4; 364; 0.0132
690; 72.7; 342; 0.0123
700; 69.9; 330; 0.0111
710; 71.5; 296; 0.0094
720; 70.7; 314; 0.0095
730; 69.8; 324; 0.0097
740; 68.4; 351; 0.0106
750; 65.1; 410; 0.0113
760; 65.1; 465; 0.0118
770; 68.0; 537; 0.0151
780; 72.2; 591; 0.0170
790; 73.5; 670; 0.0188
800; 78.9; 632; 0.0186
810; 83.4; 587; 0.0176
820; 82.9; 456; 0.0133
830; 83.5; 341; 0.0104
840; 86.3; 341; 0.0100
850; 89.4; 321; 0.0101
860; 89.1; 310; 0.0104
870; 87.8; 320; 0.0095
880; 85.1; 302; 0.0089
890; 83.1; 377; 0.0116
900; 86.8; 428; 0.0128
910; 89.7; 457; 0.0141
920; 88.0; 394; 0.0120
930; 88.9; 384; 0.0108
940; 86.1; 369; 0.0106
950; 84.4; 282; 0.0083
960; 80.7; 238; 0.0059
970; 76.5; 208; 0.0049
980; 75.9; 243; 0.0063
990; 72.6; 304; 0.0077
1000; 75.0; 240; 0.0060
1010; 74.5; 238; 0.0056
1020; 70.9; 230; 0.0053
1030; 70.3; 210; 0.0045
1040; 71.2; 138; 0.0034
1050; 69.3; 117; 0.0025
1060; 65.1; 100; 0.0021
1070; 63.7; 73; 0.0021
1080; 63.3; 62; 0.0016
1090; 65.1; 96; 0.0025
1100; 67.6; 158; 0.0025
1110; 69.9; 110; 0.0030
1120; 68.9; 82; 0.0025
1130; 55.1; 638; 0.0035
1140; 45.3; 171; 0.0046
1150; 56.1; 128; 0.0055
1160; 64.3; 0; 0.0045
1170; 65.5; 0; 0.0057
1180; 67.4; 0; 0.0060
1190; 66.7; 105; 0.0071
1200; 59.6; 42; 0.0068
1210; 51.1; 96; 0.0049
1220; 42.7; 304; 0.0062
1230; 35.0; 269; 0.0071
1240; 34.3; 200; 0.0050
1250; 32.1; 249; 0.0063
1260; 30.3; 227; 0.0062
1270; 28.2; 321; 0.0056
1280; 27.9; 446; 0.0060
1290; 27.2; 198; 0.0046
1300; 29.5; 134; 0.0041
1310; 28.9; 0; 0.0034
1320; 28.3; 0; 0.0049
1330; 28.3; 0; 0.0038
1340; 28.1; 62; 0.0033
1350; 26.9; 21; 0.0038
1360; 25.8; 0; 0.0034
1370; 26.2; 0; 0.0045
1380; 28.4; 54; 0.0037
1390; 29.7; 50; 0.0032
1400; 27.3; 2015; 0.0034
1410; 28.5; 43; 0.0040
1420; 28.6; 92; 0.0041
1430; 28.8; 0; 0.0042
1440; 30.0; 44; 0.0035
1450; 30.4; 32; 0.0027
1460; 31.2; 0; 0.0022
1470; 31.2; 0; 0.0032
1480; 29.5; 0; 0.0032
1490; 30.6; 0; 0.0033
1500; 29.2; 96; 0.0040
1510; 30.1; 212; 0.0045
1520; 29.1; 0; 0.0041
1530; 29.7; 41; 0.0050
1540; 29.3; 46; 0.0055
1550; 28.2; 0; 0.0079
1560; 28.1; 54; 0.0078
1570; 29.1; 83; 0.0071
1580; 26.7; 0; 0.0081
1590; 26.6; 87; 0.0085
1600; 26.8; 241; 0.0084
1610; 26.7; 0; 0.0086
1620; 26.6; 0; 0.0100
1630; 25.4; 0; 0.0099
1640; 24.8; 313; 0.0102
1650; 25.2; 85; 0.0103
1660; 25.1; 89; 0.0107
1670; 24.1; 157; 0.0102
1680; 23.5; 174; 0.0102
1690; 23.8; 563; 0.0098
1700; 23.2; 0; 0.0091
1710; 23.1; 146; 0.0098
1720; 23.3; 118; 0.0093
1730; 23.5; 0; 0.0095
1740; 23.1; 188; 0.0088
1750; 23.0; 143; 0.0085
1760; 23.0; 351; 0.0085
1770; 23.0; 265; 0.0083
1780; 23.4; 432; 0.0096
1790; 23.4; 305; 0.0093
1800; 23.3; 254; 0.0091
1810; 23.6; 264; 0.0089
1820; 23.9; 0; 0.0087
1830; 24.3; 860; 0.0090
1840; 24.6; 123; 0.0083
1850; 24.5; 173; 0.0082
1860; 24.2; 243; 0.0080
1870; 24.7; 267; 0.0084
1880; 28.5; 218; 0.0070
1890; 31.5; 136; 0.0043
1900; 32.8; 136; 0.0045
1910; 33.1; 153; 0.0050
1920; 33.8; 161; 0.0052
1930; 31.8; 177; 0.0057
1940; 32.5; 161; 0.0053
1950; 32.8; 133; 0.0042
1960; 32.9; 137; 0.0041
1970; 32.1; 102; 0.0034
1980; 30.4; 120; 0.0038
1990; 29.4; 115; 0.0036
2000; 29.1; 98; 0.0029
2010; 28.5; 109; 0.0034
2020; 28.3; 106; 0.0034
2030; 27.6; 119; 0.0038
2040; 27.3; 104; 0.0035
2050; 25.9; 123; 0.0042
2060; 24.1; 139; 0.0048
2070; 24.1; 133; 0.0046
2080; 23.5; 136; 0.0047
2090; 22.6; 139; 0.0049
2100; 22.1; 129; 0.0047
2110; 22.3; 120; 0.0044
2120; 21.8; 150; 0.0049
2130; 21.8; 158; 0.0049
2140; 21.9; 135; 0.0041
2150; 21.4; 168; 0.0048
2160; 21.5; 156; 0.0045
2170; 21.2; 144; 0.0043
2180; 21.5; 148; 0.0041
2190; 21.4; 154; 0.0038
2200; 21.5; 135; 0.0034
2210; 22.5; 131; 0.0033
2220; 22.5; 128; 0.0032
2230; 22.6; 141; 0.0035
2240; 23.1; 120; 0.0028
2250; 22.9; 121; 0.0028
2260; 22.8; 120; 0.0028
2270; 23.0; 128; 0.0031
2280; 23.5; 131; 0.0030
2290; 23.3; 143; 0.0031
2300; 23.5; 192; 0.0043
2310; 23.3; 117; 0.0028
2320; 27.2; 89; 0.0020
2330; 25.3; 133; 0.0028
2340; 24.8; 116; 0.0026
2350; 25.3; 138; 0.0032
2360; 27.1; 123; 0.0027
2370; 26.1; 162; 0.0036
2380; 25.8; 174; 0.0038
2390; 26.0; 188; 0.0041
2400; 33.4; 131; 0.0029
2410; 36.7; 145; 0.0032
2420; 40.0; 159; 0.0036
2430; 41.0; 145; 0.0034
2440; 46.4; 166; 0.0041
2450; 49.4; 145; 0.0035
2460; 52.0; 148; 0.0037
2470; 55.0; 162; 0.0042
2480; 58.0; 155; 0.0039
2490; 60.7; 155; 0.0041
2500; 62.4; 172; 0.0042
2510; 63.8; 191; 0.0048
2520; 65.2; 166; 0.0045
2530; 67.3; 187; 0.0051
2540; 71.2; 182; 0.0051
2550; 72.4; 205; 0.0057
2560; 74.0; 191; 0.0055
2570; 76.8; 201; 0.0056
2580; 77.0; 231; 0.0062
2590; 79.5; 258; 0.0074
2600; 81.3; 271; 0.0079
2610; 81.9; 279; 0.0087
2620; 85.1; 284; 0.0091
2630; 83.7; 285; 0.0088
2640; 84.1; 302; 0.0093
2650; 86.2; 293; 0.0091
2660; 84.1; 320; 0.0096
2670; 82.8; 308; 0.0091
2680; 79.4; 283; 0.0083
