Keywords
Material1;Material2;Material3;Material4;Product;Object;Scenario;Method;Reference;Comment;Owner;IsPublic;ImportDate
PVC;XLPE;;;Cable FIPEC 11 1x95 mm2;Low Voltage 0,6/1 kV;;ISO 5660;FIPEC Final Report on the European Commission, SMT4-CT96-2059, 410pp, ISBN 0 9532312 5 9, London 2000;;;1;2005-09-30 10:01:15
Scalars
Flux (kW/m2);tig (s);qmax (kw/m2);qtotal (MJ/m2);q180 (kw/m2);q300 (kw/m2);Mass loss (g);DHc (MJ/kg);Peak smoke production (m2/m2s);Total smoke produced (m2/m2);Specific extinction area (avg) (m2/kg);Area (m2);Thickness (mm);Density (kg/m3)
35;29;362;186.60;104.35;92.65;59.4;25.50;;;;0.008200;17.7;
VectorData
Time (s);HRR (kW/m2);SEA (m2/kg);SPR (m2/s)
0; 3.1; 0; 0.0000
5; 2.0; 0; 0.0000
10; 0.6; 0; 0.0000
15; 0.0; 0; 0.0002
20; 0.6; 0; 0.0008
25; 0.0; 0; 0.0021
30; 22.1; 175; 0.0046
35; 64.3; 495; 0.0307
40; 92.1; 672; 0.0473
45; 103.6; 782; 0.0618
50; 105.1; 840; 0.0589
55; 102.5; 794; 0.0542
60; 103.2; 796; 0.0526
65; 104.6; 900; 0.0557
70; 102.9; 842; 0.0503
75; 100.8; 778; 0.0485
80; 100.9; 782; 0.0446
85; 101.6; 798; 0.0448
90; 103.4; 722; 0.0436
95; 106.3; 734; 0.0437
100; 108.4; 731; 0.0446
105; 108.2; 657; 0.0414
110; 109.3; 739; 0.0443
115; 109.3; 764; 0.0445
120; 110.3; 701; 0.0449
125; 112.5; 663; 0.0434
130; 114.8; 665; 0.0436
135; 116.2; 782; 0.0433
140; 118.6; 748; 0.0431
145; 116.8; 670; 0.0443
150; 113.5; 725; 0.0420
155; 111.6; 723; 0.0399
160; 109.1; 729; 0.0397
165; 107.3; 707; 0.0367
170; 107.4; 692; 0.0339
175; 105.2; 653; 0.0338
180; 102.6; 607; 0.0315
185; 102.5; 645; 0.0299
190; 100.7; 666; 0.0257
195; 96.0; 650; 0.0243
200; 93.4; 504; 0.0193
205; 90.3; 493; 0.0187
210; 89.2; 567; 0.0189
215; 88.3; 558; 0.0196
220; 87.5; 573; 0.0213
225; 87.1; 636; 0.0194
230; 87.2; 516; 0.0190
235; 85.3; 484; 0.0170
240; 82.4; 533; 0.0148
245; 81.5; 447; 0.0133
250; 81.0; 390; 0.0125
255; 79.8; 453; 0.0126
260; 78.0; 466; 0.0128
265; 76.5; 386; 0.0121
270; 76.2; 448; 0.0119
275; 76.6; 419; 0.0112
280; 74.5; 361; 0.0106
