Keywords
Material1;Material2;Material3;Material4;Product;Object;Scenario;Method;Reference;Comment;Owner;IsPublic;ImportDate
Spruce;;;;Unvarnished mass timbre (M12);;;ISO 5660;SBI Project;C000411_m12;;1;2003-08-12 11:16:58
Scalars
Flux (kW/m2);tig (s);qmax (kw/m2);qtotal (MJ/m2);q180 (kw/m2);q300 (kw/m2);Mass loss (g);DHc (MJ/kg);Peak smoke production (m2/m2s);Total smoke produced (m2/m2);Specific extinction area (avg) (m2/kg);Area (m2);Thickness (mm);Density (kg/m3)
50;16;166;55.42;101.50;114.41;27.9;12.94;NA;NA;101.43;0.0088;10;450
VectorData
Time (s);HRR (kW/m2);SEA (m2/kg);SPR (m2/s)
0; 1.3; 0; 0.0013
5; 1.6; 51; 0.0013
10; 0.0; 205; 0.0026
15; 8.8; 101; 0.0052
20; 97.2; 66; 0.0076
25; 166.1; 83; 0.0105
30; 164.8; 87; 0.0101
35; 145.6; 100; 0.0101
40; 128.8; 96; 0.0098
45; 120.0; 100; 0.0097
50; 116.4; 93; 0.0087
55; 115.5; 91; 0.0086
60; 113.4; 99; 0.0088
65; 111.2; 86; 0.0080
70; 108.7; 82; 0.0078
75; 104.9; 91; 0.0077
80; 98.9; 70; 0.0060
85; 93.9; 78; 0.0068
90; 91.1; 75; 0.0059
95; 87.8; 81; 0.0062
100; 85.1; 68; 0.0053
105; 83.1; 69; 0.0052
110; 82.1; 66; 0.0050
115; 80.6; 63; 0.0048
120; 80.4; 59; 0.0043
125; 80.5; 65; 0.0046
130; 79.7; 63; 0.0045
135; 80.4; 64; 0.0043
140; 80.7; 51; 0.0037
145; 83.4; 56; 0.0043
150; 86.4; 65; 0.0044
155; 87.9; 61; 0.0044
160; 88.5; 55; 0.0042
165; 91.4; 62; 0.0048
170; 95.6; 67; 0.0054
175; 98.4; 76; 0.0058
180; 99.9; 80; 0.0060
185; 102.4; 80; 0.0067
190; 105.8; 78; 0.0068
195; 109.1; 83; 0.0068
200; 112.8; 82; 0.0074
205; 117.4; 90; 0.0079
210; 121.9; 112; 0.0094
215; 127.9; 108; 0.0103
220; 132.8; 106; 0.0108
225; 138.0; 119; 0.0115
230; 143.0; 125; 0.0127
235; 147.2; 133; 0.0142
240; 149.9; 127; 0.0132
245; 153.6; 138; 0.0149
250; 153.8; 140; 0.0148
255; 155.7; 141; 0.0148
