Keywords
Material1;Material2;Material3;Material4;Product;Object;Scenario;Method;Reference;Comment;Owner;IsPublic;ImportDate
EPS;Steel;;;Sandwich panel (M21);;;ISO 5660;SBI Project;C000505_m21;;1;2003-08-12 13:09:59
Scalars
Flux (kW/m2);tig (s);qmax (kw/m2);qtotal (MJ/m2);q180 (kw/m2);q300 (kw/m2);Mass loss (g);DHc (MJ/kg);Peak smoke production (m2/m2s);Total smoke produced (m2/m2);Specific extinction area (avg) (m2/kg);Area (m2);Thickness (mm);Density (kg/m3)
40;85;0;0.00;0.01;0.01;0.3;0.05;NA;NA;2303238.00;0.0088;;
VectorData
Time (s);HRR (kW/m2);SEA (m2/kg);SPR (m2/s)
0; 0.3; 7; 0.0269
5; 0.0; 0; 0.0269
10; 0.0; 0; 0.0270
15; 0.0; 0; 0.0269
20; 0.0; 0; 0.0269
25; 0.0; 0; 0.0270
30; 0.0; 15; 0.0269
35; 0.0; 8; 0.0269
40; 0.0; 0; 0.0269
45; 0.2; 7; 0.0269
50; 0.2; 0; 0.0270
55; 0.0; 5; 0.0269
60; 0.0; 21; 0.0262
65; 0.0; 19; 0.0260
70; 0.0; 36; 0.0264
75; 0.0; 26; 0.0264
80; 0.0; 23; 0.0266
85; 0.0; 14; 0.0265
90; 0.0; 15; 0.0265
95; 0.0; 19; 0.0267
100; 0.0; 4; 0.0267
105; 0.0; 4; 0.0267
110; 0.0; 0; 0.0269
115; 0.0; 0; 0.0268
120; 0.0; 0; 0.0267
125; 0.0; 0; 0.0268
130; 0.0; 0; 0.0268
135; 0.0; 0; 0.0269
140; 0.2; 0; 0.0269
145; 0.2; 0; 0.0269
150; 0.0; 0; 0.0267
155; 0.0; 0; 0.0268
160; 0.0; 0; 0.0268
165; 0.0; 0; 0.0269
170; 0.0; 0; 0.0269
175; 0.0; 0; 0.0269
180; 0.0; 0; 0.0269
185; 0.0; 0; 0.0268
190; 0.0; 0; 0.0268
195; 0.0; 0; 0.0268
200; 0.0; 0; 0.0268
205; 0.0; 0; 0.0270
210; 0.0; 10; 0.0269
215; 0.0; 6; 0.0269
220; 0.0; 0; 0.0268
225; 0.0; 0; 0.0269
230; 0.0; 0; 0.0267
235; 0.0; 3; 0.0268
240; 0.0; 14; 0.0268
245; 0.0; 6; 0.0268
250; 0.0; 3; 0.0268
255; 0.0; 17; 0.0269
260; 0.0; 23; 0.0267
265; 0.0; 0; 0.0268
270; 0.0; 1; 0.0269
275; 0.0; 22; 0.0270
280; 0.0; 10; 0.0268
285; 0.0; 7; 0.0268
290; 0.0; 0; 0.0268
295; 0.0; 0; 0.0268
300; 0.0; 0; 0.0269
305; 0.0; 0; 0.0268
310; 0.0; 0; 0.0268
315; 0.0; 0; 0.0268
320; 0.0; 0; 0.0270
325; 0.0; 18; 0.0269
330; 0.0; 22; 0.0270
335; 0.0; 0; 0.0269
340; 0.0; 0; 0.0269
345; 0.0; 0; 0.0267
350; 0.0; 0; 0.0267
355; 0.0; 0; 0.0269
360; 0.0; 0; 0.0268
365; 0.0; 9; 0.0268
370; 0.0; 14; 0.0268
375; 0.0; 14; 0.0268
380; 0.0; 0; 0.0268
385; 0.0; 15; 0.0270
390; 0.0; 12; 0.0268
395; 0.0; 3; 0.0270
400; 0.0; 26; 0.0268
405; 0.0; 5; 0.0270
410; 0.0; 21; 0.0270
415; 0.0; 15; 0.0268
420; 0.0; 20; 0.0268
425; 0.0; 0; 0.0267
430; 0.0; 18; 0.0266
435; 0.0; 24; 0.0270
440; 0.0; 64; 0.0269
445; 0.0; 47; 0.0268
450; 0.0; 57; 0.0267
455; 0.0; 25; 0.0269
460; 0.0; 16; 0.0270
465; 0.0; 12; 0.0269
470; 0.0; 21; 0.0268
475; 0.0; 54; 0.0268
480; 0.0; 6; 0.0268
485; 0.0; 5; 0.0268
490; 0.0; 3; 0.0267
495; 0.0; 0; 0.0267
500; 0.0; 10; 0.0268
505; 0.0; 0; 0.0268
510; 0.0; 0; 0.0268
515; 0.0; 0; 0.0268
520; 0.0; 7; 0.0268
525; 0.0; 0; 0.0269
530; 0.0; 22; 0.0269
535; 0.0; 5; 0.0268
540; 0.0; 0; 0.0268
545; 0.0; 0; 0.0268
550; 0.0; 0; 0.0268
555; 0.0; 0; 0.0269
560; 0.0; 0; 0.0267
565; 0.0; 0; 0.0268
570; 0.0; 42; 0.0268
575; 0.0; 0; 0.0270
580; 0.0; 6; 0.0268
585; 0.0; 40; 0.0267
590; 0.0; 0; 0.0269
595; 0.0; 0; 0.0267
600; 0.0; 32; 0.0266
605; 0.0; 23; 0.0268
610; 0.0; 27; 0.0268
615; 0.0; 99; 0.0269
620; 0.0; 78; 0.0268
625; 0.0; 137; 0.0269
630; 0.0; 124; 0.0269
635; 0.0; 94; 0.0268
640; 0.0; 335; 0.0270
645; 0.0; 106; 0.0268
650; 0.0; 60; 0.0268
655; 0.0; 418; 0.0269
660; 0.0; 531; 0.0268
665; 0.0; 80; 0.0268
670; 0.0; 20; 0.0269
675; 0.0; 0; 0.0269
680; 0.0; 2; 0.0268
685; 0.0; 5; 0.0269
690; 0.0; 0; 0.0268
695; 0.0; 41; 0.0269
700; 0.0; 12; 0.0268
705; 0.1; 24; 0.0269
710; 0.5; 32; 0.0268
715; 0.3; 4; 0.0267
720; 0.0; 1; 0.0268
725; 0.0; 35; 0.0269
730; 0.2; 2; 0.0269
735; 0.5; 26; 0.0268
740; 0.5; 39; 0.0268
745; 0.0; 42; 0.0268
750; 1.1; 99; 0.0269
755; 0.3; 103; 0.0269
760; 0.3; 98; 0.0267
765; 1.4; 67; 0.0268
770; 1.2; 61; 0.0269
775; 1.2; 80; 0.0269
780; 1.6; 62; 0.0268
785; 1.8; 107; 0.0269
790; 1.5; 139; 0.0267
795; 1.5; 170; 0.0268
800; 1.5; 193; 0.0268
805; 1.4; 257; 0.0270
810; 2.3; 316; 0.0268
815; 2.3; 590; 0.0269
820; 2.1; 706; 0.0270
825; 2.4; 847; 0.0268
830; 3.1; 963; 0.0269
835; 2.6; 866; 0.0270
840; 2.7; 866; 0.0268
845; 3.1; 883; 0.0269
850; 3.2; 837; 0.0270
855; 3.4; 788; 0.0269
860; 3.4; 1072; 0.0268
865; 3.2; 1173; 0.0267
870; 3.3; 726; 0.0268
875; 4.1; 301; 0.0269
880; 4.3; 356; 0.0268
885; 4.5; 279; 0.0268
890; 4.8; 246; 0.0268
895; 5.5; 187; 0.0270
900; 5.9; 249; 0.0268
905; 5.6; 341; 0.0269
910; 5.9; 352; 0.0267
915; 6.4; 447; 0.0268
920; 5.9; 486; 0.0267
925; 6.5; 510; 0.0268
930; 7.0; 397; 0.0270
935; 7.3; 457; 0.0268
940; 8.1; 439; 0.0268
945; 7.2; 608; 0.0268
950; 13.7; 644; 0.0270
955; 27.0; 408; 0.0268
960; 36.1; 492; 0.0269
965; 38.2; 439; 0.0268
970; 38.0; 400; 0.0270
975; 38.8; 388; 0.0271
980; 40.3; 455; 0.0270
985; 43.4; 398; 0.0268
990; 47.7; 301; 0.0269
995; 49.4; 439; 0.0271
1000; 49.3; 367; 0.0271
1005; 47.9; 230; 0.0268
1010; 47.3; 225; 0.0267
1015; 49.1; 277; 0.0268
1020; 50.1; 243; 0.0267
1025; 50.2; 176; 0.0269
1030; 51.3; 198; 0.0268
1035; 52.8; 130; 0.0268
1040; 53.6; 203; 0.0269
1045; 53.6; 263; 0.0267
1050; 54.0; 243; 0.0268
1055; 55.2; 311; 0.0269
1060; 55.9; 340; 0.0270
1065; 56.7; 211; 0.0269
1070; 55.6; 170; 0.0269
1075; 55.7; 163; 0.0268
1080; 54.7; 125; 0.0269
1085; 54.0; 467; 0.0269
1090; 55.2; 340; 0.0268
1095; 54.1; 114; 0.0269
1100; 52.8; 108; 0.0270
1105; 53.6; 395; 0.0270
1110; 54.7; 0; 0.0270
1115; 52.9; 61; 0.0269
1120; 52.8; 30; 0.0269
1125; 53.9; 64; 0.0269
1130; 54.3; 40; 0.0268
1135; 52.9; 0; 0.0268
1140; 50.3; 0; 0.0270
1145; 46.5; 142; 0.0267
1150; 42.2; 111; 0.0267
1155; 37.8; 144; 0.0268
1160; 34.4; 260; 0.0270
1165; 31.2; 288; 0.0268
1170; 26.7; 103; 0.0269
1175; 23.8; 274; 0.0267
1180; 18.7; 0; 0.0268
1185; 13.2; 224; 0.0268
1190; 11.7; 96; 0.0269
1195; 11.0; 144; 0.0266
1200; 10.8; 100; 0.0267
1205; 10.6; 224; 0.0269
1210; 10.4; 299; 0.0267
1215; 9.7; 83; 0.0269
1220; 9.6; 139; 0.0268
1225; 9.8; 0; 0.0268
1230; 9.7; 170; 0.0269
1235; 9.5; 169; 0.0267
1240; 9.2; 482; 0.0268
1245; 9.4; 279; 0.0267
1250; 9.1; 155; 0.0268
1255; 8.9; 525; 0.0268
