Keywords
Material1;Material2;Material3;Material4;Product;Object;Scenario;Method;Reference;Comment;Owner;IsPublic;ImportDate
PVC;PVC;;;Cable FIPEC 23 24x1x1.5 mm2;Data cable;;ISO 5660;FIPEC Final Report on the European Commission, SMT4-CT96-2059, 410pp, ISBN 0 9532312 5 9, London 2000;;;1;2005-09-29 08:58:32
Scalars
Flux (kW/m2);tig (s);qmax (kw/m2);qtotal (MJ/m2);q180 (kw/m2);q300 (kw/m2);Mass loss (g);DHc (MJ/kg);Peak smoke production (m2/m2s);Total smoke produced (m2/m2);Specific extinction area (avg) (m2/kg);Area (m2);Thickness (mm);Density (kg/m3)
35;44;139;14.13;70.97;66.98;6.7;11.56;;;;0.007890;21.4;
VectorData
Time (s);HRR (kW/m2);SEA (m2/kg);SPR (m2/s)
0; 0.0; 3; 0.0002
5; 0.0; 0; 0.0002
10; 0.0; 0; 0.0002
15; 0.0; 0; 0.0003
20; 0.0; 0; 0.0006
25; 6.5; 0; 0.0013
30; 7.1; 497; 0.0029
35; 16.8; 690; 0.0131
40; 47.0; 564; 0.0135
45; 69.9; 359; 0.0149
50; 86.8; 442; 0.0229
55; 101.7; 459; 0.0304
60; 112.5; 493; 0.0371
65; 131.4; 573; 0.0465
70; 138.8; 581; 0.0543
75; 131.0; 569; 0.0554
80; 130.9; 565; 0.0527
85; 135.3; 594; 0.0549
90; 134.2; 535; 0.0516
95; 128.9; 509; 0.0475
100; 122.7; 474; 0.0400
105; 116.8; 436; 0.0339
110; 116.3; 398; 0.0300
115; 123.3; 332; 0.0262
120; 127.8; 384; 0.0308
125; 135.0; 397; 0.0332
130; 124.3; 390; 0.0340
135; 65.1; 387; 0.0326
140; 27.1; 592; 0.0409
145; 25.2; 756; 0.0442
150; 24.8; 669; 0.0349
155; 24.5; 670; 0.0325
160; 24.4; 527; 0.0297
165; 24.6; 589; 0.0318
170; 24.9; 625; 0.0307
175; 25.3; 612; 0.0312
180; 24.6; 550; 0.0303
185; 23.1; 796; 0.0287
190; 22.3; 556; 0.0301
195; 22.1; 406; 0.0282
200; 21.8; 611; 0.0270
205; 21.5; 513; 0.0248
210; 21.6; 418; 0.0239
215; 22.0; 470; 0.0240
220; 22.1; 398; 0.0202
225; 22.4; 397; 0.0214
230; 22.6; 374; 0.0200
235; 22.9; 351; 0.0198
240; 23.0; 227; 0.0198
