Keywords
Material1;Material2;Material3;Material4;Product;Object;Scenario;Method;Reference;Comment;Owner;IsPublic;ImportDate
EPDM rubber;;;;IN2-2;Limited surfaces;;ISO 5660;TRANSFEU;;TRANSFEU;1;2011-03-28 15:53:03
Scalars
Flux (kW/m2);tig (s);qmax (kw/m2);qtotal (MJ/m2);q180 (kw/m2);q300 (kw/m2);Sample mass (g);Mass loss (g);DHc (MJ/kg);Peak smoke production (m2/m2s);Total smoke produced (m2/m2);Specific extinction area (avg) (m2/kg);MARHE (kW/m2);Area exposed (m2);Observations;Test date (YYYY-MM-DD);Test identifier;Product thickness (mm);Thickness1 (mm);Thickness2 (mm);Thickness3 (mm);Thickness4 (mm);Product density (kg/m3);Density1 (kg/m3);Density2 (kg/m3);Density3 (kg/m3);Density4 (kg/m3);Product area weight (kg/m2);Area weight1 (kg/m2);Area weight2 (kg/m2);Area weight3 (kg/m2);Area weight4 (kg/m2)
50;21;330.6;62.2;;;29.0;23.2;23.8;;1256;;222.0;0.00884;;2010-08-20;C_LNE_IN2-2_1a;2.2;;;;;;;;;;2.85;;;;
VectorData
Time (s);HRR (kW/m2);SPR (m2/(m2*s));Mass (g)
218;71.7;11.3;0.1
220;71.2;11.3;0.1
222;70.6;11.3;0.1
224;69.9;11.2;0.1
226;69.1;11.2;0.1
228;68.4;11.2;0.0
230;67.8;11.2;0.0
232;67.3;11.1;0.0
234;66.7;11.1;0.0
236;65.9;11.0;0.0
238;65.3;11.0;0.0
240;64.1;10.9;0.0
242;63.2;10.9;0.0
244;62.1;10.8;0.0
246;61.2;10.8;0.0
248;60.4;10.8;0.0
250;60.1;10.7;0.0
252;59.3;10.7;0.0
254;58.8;10.6;0.0
256;58.4;10.6;0.0
258;58.1;10.5;0.0
260;57.9;10.5;0.0
262;57.7;10.5;0.0
264;57.3;10.4;0.0
266;57.5;10.4;0.0
268;57.8;10.4;0.0
270;58.1;10.4;0.0
272;58.5;10.4;0.0
274;59.1;10.3;0.0
276;59.4;10.2;0.0
278;59.6;10.2;0.0
280;59.4;10.1;0.0
282;58.9;10.0;0.0
284;58.4;10.0;0.0
286;57.5;10.0;0.0
288;56.6;10.0;0.0
290;55.8;10.0;0.0
292;55.3;9.9;0.0
294;54.9;9.9;0.0
296;54.7;9.9;0.0
298;54.1;9.9;0.0
300;53.6;9.8;0.0
302;53.2;9.8;0.0
304;52.8;9.7;0.0
306;52.4;9.7;0.0
308;51.9;9.6;0.0
310;51.3;9.6;0.0
312;51.2;9.5;0.0
314;51.2;9.5;0.0
316;51.1;9.5;0.0
318;51.1;9.4;0.0
320;51.2;9.4;0.0
322;51.2;9.4;0.0
324;51.5;9.4;0.0
326;51.7;9.3;0.0
328;51.6;9.3;0.0
330;51.4;9.3;0.0
332;51.2;9.3;0.0
334;50.8;9.3;0.0
336;50.6;9.2;0.0
338;50.3;9.2;0.0
340;49.9;9.2;0.0
342;49.7;9.2;0.0
344;49.7;9.1;0.0
346;49.5;9.1;0.0
348;49.6;9.1;0.0
350;49.6;9.1;0.0
352;49.6;9.0;0.0
354;49.8;9.0;0.0
356;50.0;8.9;0.0
358;49.7;8.9;0.0
360;49.7;8.9;0.0
362;49.3;8.9;0.0
364;48.6;8.9;0.0
366;48.0;8.8;0.0
368;47.2;8.8;0.0
370;46.6;8.8;0.0
372;46.3;8.7;0.0
374;46.0;8.7;0.0
376;46.1;8.6;0.0
378;46.5;8.6;0.0
380;47.1;8.6;0.0
382;47.4;8.5;0.0
384;47.5;8.5;0.0
386;47.3;8.5;0.0
388;46.6;8.5;0.0
390;46.0;8.5;0.0
392;45.2;8.4;0.0
394;44.1;8.4;0.0
396;43.5;8.4;0.0
398;42.9;8.4;0.0
400;42.5;8.4;0.0
402;42.2;8.3;0.0
404;41.7;8.3;0.0
406;41.1;8.3;0.0
408;40.7;8.2;0.0
410;39.8;8.2;0.0
412;39.3;8.2;0.0
414;39.0;8.1;0.0
416;38.7;8.1;0.0
418;38.5;8.1;0.0
420;38.4;8.1;0.0
422;38.4;8.1;0.0
424;38.5;8.1;0.0
426;38.3;8.1;0.0
428;38.0;8.1;0.0
430;37.9;8.1;0.0
432;37.7;8.0;0.0
434;37.5;8.0;0.0
436;37.4;7.9;0.0
438;37.4;7.9;0.0
440;37.4;7.9;0.0
442;37.3;7.8;0.0
444;37.0;7.8;0.0
446;36.7;7.8;0.0
448;36.3;7.8;0.0
450;35.8;7.8;0.0
452;35.2;7.8;0.0
454;34.9;7.7;0.0
456;34.5;7.7;0.0
458;34.3;7.7;0.0
460;34.1;7.7;0.0
462;33.9;7.7;0.0
464;33.6;7.7;0.0
466;33.3;7.7;0.0
468;32.8;7.7;0.0
470;32.5;7.6;0.0
472;32.3;7.6;0.0
474;31.9;7.6;0.0
476;31.6;7.6;0.0
478;31.4;7.6;0.0
480;31.2;7.6;0.0
482;30.9;7.5;0.0
484;30.6;7.5;0.0
486;30.3;7.5;0.0
488;30.0;7.5;0.0
490;29.8;7.4;0.0
492;29.4;7.4;0.0
494;29.2;7.3;0.0
496;28.9;7.3;0.0
498;28.4;7.3;0.0
500;28.0;7.3;0.0
502;27.5;7.3;0.0
504;27.2;7.3;0.0
506;26.8;7.3;0.0
508;26.4;7.3;0.0
510;26.1;7.3;0.0
512;25.8;7.3;0.0
514;25.5;7.2;0.0
516;25.3;7.2;0.0
518;25.1;7.2;0.0
520;24.8;7.2;0.0
522;24.6;7.1;0.0
524;24.5;7.1;0.0
526;24.5;7.1;0.0
528;24.6;7.1;0.0
530;24.7;7.1;0.0
532;24.6;7.0;0.0
534;24.6;7.0;0.0
536;24.7;7.0;0.0
538;24.9;6.9;0.0
540;24.9;6.9;0.0
542;24.7;6.9;0.0
544;24.5;6.9;0.0
546;24.3;6.9;0.0
548;24.2;6.8;0.0
550;24.1;6.8;0.0
552;24.0;6.8;0.0
554;24.1;6.9;0.0
556;24.2;6.9;0.0
558;24.3;6.9;0.0
560;24.5;6.9;0.0
562;24.2;6.9;0.0
564;23.9;6.9;0.0
566;23.3;6.9;0.0
568;22.5;6.8;0.0
570;22.0;6.8;0.0
572;21.4;6.7;0.0
574;20.9;6.7;0.0
576;20.7;6.7;0.0
578;20.5;6.7;0.0
580;20.5;6.7;0.0
582;20.6;6.6;0.0
584;20.7;6.6;0.0
586;20.8;6.6;0.0
588;21.1;6.6;0.0
590;21.1;6.6;0.0
592;21.2;6.6;0.0
594;21.2;6.6;0.0
596;21.0;6.6;0.0
598;20.8;6.5;0.0
600;20.8;6.5;0.0
602;20.6;6.5;0.0
604;20.5;6.5;0.0
606;20.5;6.5;0.0
608;20.3;6.5;0.0
610;20.1;6.5;0.0
612;20.1;6.5;0.0
614;19.8;6.5;0.0
616;19.5;6.5;0.0
618;19.2;6.5;0.0
620;18.9;6.5;0.0
622;18.7;6.5;0.0
624;18.5;6.5;0.0
626;18.2;6.5;0.0
628;18.0;6.5;0.0
630;17.7;6.4;0.0
632;17.4;6.4;0.0
634;17.2;6.5;0.0
636;16.9;6.5;0.0
638;16.6;6.5;0.0
640;16.5;6.5;0.0
642;16.2;6.5;0.0
644;16.1;6.5;0.0
646;16.1;6.5;0.0
648;15.9;6.5;0.0
650;15.8;6.5;0.0
652;15.7;6.4;0.0
654;15.4;6.4;0.0
656;15.2;6.4;0.0
658;15.1;6.4;0.0
660;14.8;6.4;0.0
662;14.7;6.3;0.0
664;14.5;6.3;0.0
666;14.4;6.3;0.0
668;14.5;6.3;0.0
670;14.8;6.3;0.0
672;15.0;6.3;0.0
674;15.2;6.3;0.0
676;15.3;6.3;0.0
678;15.4;6.3;0.0
680;15.5;6.2;0.0
682;15.4;6.2;0.0
684;15.1;6.2;0.0
686;14.5;6.2;0.0
688;13.9;6.2;0.0
690;13.4;6.2;0.0
692;12.9;6.2;0.0
694;12.4;6.2;0.0
696;11.9;6.2;0.0
698;11.7;6.2;0.0
700;11.6;6.2;0.0
702;11.3;6.2;0.0
704;11.3;6.2;0.0
706;11.3;6.2;0.0
708;11.1;6.2;0.0
710;11.1;6.2;0.0
712;11.0;6.2;0.0
714;10.9;6.2;0.0
716;11.0;6.2;0.0
718;10.9;6.2;0.0
720;10.7;6.2;0.0
722;10.6;6.2;0.0
724;10.3;6.2;0.0
726;10.1;6.2;0.0
728;9.9;6.1;0.0
730;9.5;6.1;0.0
732;9.3;6.1;0.0
734;9.3;6.1;0.0
736;9.0;6.1;0.0
738;8.8;6.1;0.0
740;8.7;6.1;0.0
742;8.5;6.1;0.0
744;8.2;6.1;0.0
746;7.9;6.1;0.0
748;7.6;6.1;0.0
750;7.5;6.1;0.0
752;7.5;6.1;0.0
754;7.2;6.1;0.0
756;7.0;6.0;0.0
758;6.9;6.0;0.0
760;6.9;6.0;0.0
762;6.8;6.0;0.0
764;6.7;6.0;0.0
766;6.5;6.0;0.0
768;6.5;6.0;0.0
770;6.4;6.0;0.0
772;6.2;6.0;0.0
774;6.1;6.1;0.0
776;6.1;6.1;0.0
778;6.0;6.1;0.0
780;5.9;6.1;0.0
782;5.8;6.1;0.0
784;5.7;6.0;0.0
786;5.7;6.1;0.0
788;5.5;6.0;0.0
790;5.2;6.0;0.0
792;5.0;6.0;0.0
794;4.7;6.0;0.0
796;4.3;6.0;0.0
798;4.1;6.0;0.0
800;3.8;6.0;0.0
802;3.8;6.0;0.0
804;3.9;6.0;0.0
806;3.8;6.0;0.0
808;4.0;6.0;0.0
810;4.4;6.0;0.0
812;4.5;6.0;0.0
814;4.5;6.0;0.0
816;4.4;6.0;0.0
818;4.2;6.0;0.0
820;4.1;6.0;0.0
822;4.1;6.0;0.0
824;3.7;6.0;0.0
826;3.5;6.0;0.0
828;3.4;6.0;0.0
830;3.0;6.0;0.0
832;2.9;6.0;0.0
834;2.6;6.0;0.0
836;2.3;6.0;0.0
838;2.1;6.0;0.0
840;1.9;5.9;0.0
842;1.7;5.9;0.0
844;1.8;5.9;0.0
846;1.7;5.9;0.0
848;1.5;5.8;0.0
850;1.4;5.8;0.0
852;1.2;5.8;0.0
854;1.1;5.8;0.0
856;1.2;5.8;0.0
858;1.2;5.9;0.0
860;1.1;5.9;0.0
862;1.1;5.9;0.0
864;0.9;5.9;0.0
866;0.7;5.9;0.0
868;0.6;5.9;0.0
870;0.5;5.9;0.0
872;0.4;5.9;0.0
874;0.6;5.9;0.0
876;0.7;6.0;0.0
878;0.9;6.0;0.0
880;1.1;6.0;0.0
882;1.2;6.0;0.0
884;1.2;6.0;0.0
886;1.1;6.0;0.0
888;1.0;5.9;0.0
890;1.1;5.9;0.0
892;1.3;5.9;0.0
894;1.5;5.9;0.0
896;2.0;5.8;0.0
898;2.5;5.8;0.0
900;2.8;5.8;0.0
902;3.2;5.8;0.0
904;3.4;5.8;0.0
906;3.4;5.8;0.0
908;3.5;5.8;0.0
910;3.1;5.8;0.0
912;2.9;5.8;0.0
914;2.8;5.8;0.0
916;2.7;5.8;0.0
918;2.6;5.8;0.0
920;2.9;5.8;0.0
922;3.0;5.8;0.0
924;3.5;5.8;0.0
926;3.8;5.8;0.0
928;4.0;5.9;0.0
930;4.1;5.9;0.0
932;4.3;5.9;0.0
934;4.3;5.9;0.0
936;4.2;5.9;0.0
938;4.0;5.9;0.0
940;3.6;5.9;0.0
942;3.3;5.9;0.0
944;3.2;6.0;0.0
946;2.9;6.0;0.0
948;2.6;6.0;0.0
950;2.4;6.0;0.0
952;2.2;6.0;0.0
954;2.3;6.0;0.0
956;2.2;6.0;0.0
958;2.0;6.0;0.0
960;2.1;6.0;0.0
962;2.2;6.0;0.0
964;2.1;6.0;0.0
966;2.1;6.0;0.0
968;2.2;6.0;0.0
970;2.2;6.0;0.0
972;2.4;6.0;0.0
974;2.2;6.0;0.0
976;2.2;6.0;0.0
978;2.2;6.0;0.0
980;2.2;6.0;0.0
982;2.1;5.9;0.0
984;2.2;5.9;0.0
986;2.2;5.9;0.0
988;2.2;5.9;0.0
990;2.3;5.8;0.0
992;2.2;5.8;0.0
994;2.1;5.8;0.0
996;2.3;5.8;0.0
998;2.4;5.8;0.0
1000;2.3;5.8;0.0
1002;2.4;5.8;0.0
1004;2.3;5.9;0.0
1006;2.3;5.9;0.0
1008;2.5;5.9;0.0
1010;2.5;5.9;0.0
1012;2.5;5.8;0.0
1014;2.7;5.8;0.0
1016;2.8;5.8;0.0
1018;2.9;5.8;0.0
1020;3.1;5.8;0.0
1022;3.1;5.8;0.0
1024;3.1;5.8;0.0
1026;3.2;5.8;0.0
1028;3.1;5.8;0.0
1030;2.9;5.8;0.0
1032;2.8;5.8;0.0
1034;2.6;5.8;0.0
1036;2.5;5.9;0.0
1038;2.4;5.9;0.0
1040;2.2;5.9;0.0
1042;2.0;5.9;0.0
1044;1.8;5.9;0.0
1046;1.7;5.9;0.0
1048;1.8;5.9;0.0
1050;1.6;5.9;0.0
1052;1.5;5.9;0.0
1054;1.7;6.0;0.0
1056;1.8;5.9;0.0
1058;1.7;5.9;0.0
1060;1.7;5.9;0.0
1062;1.5;5.9;0.0
1064;1.4;5.8;0.0
1066;1.3;5.8;0.0
1068;1.2;5.8;0.0
1070;1.1;5.8;0.0
1072;1.4;5.8;0.0
1074;1.5;5.9;0.0
1076;1.7;5.9;0.0
1078;1.9;5.9;0.0
1080;2.1;5.9;0.0
1082;2.2;5.9;0.0
1084;2.1;5.9;0.0
1086;1.8;5.9;0.0
1088;1.8;5.9;0.0
1090;1.8;5.9;0.0
1092;1.7;5.9;0.0
1094;1.8;5.9;0.0
1096;1.8;5.9;0.0
1098;1.8;5.9;0.0
1100;2.1;5.9;0.0
1102;2.1;5.9;0.0
1104;2.0;5.9;0.0
1106;2.2;5.9;0.0
1108;2.3;5.9;0.0
1110;2.4;5.9;0.0
1112;2.4;5.9;0.0
1114;2.0;5.9;0.0
1116;1.7;5.9;0.0
1118;1.4;5.9;0.0
1120;1.0;5.9;0.0
1122;0.6;5.9;0.0
1124;0.4;5.9;0.0
1126;0.3;5.9;0.0
1128;0.3;5.9;0.0
1130;0.6;5.9;0.0
1132;0.6;5.9;0.0
1134;0.8;5.9;0.0
1136;1.0;5.8;0.0
1138;1.1;5.8;0.0
1140;1.2;5.8;0.0
1142;1.6;5.8;0.0
1144;1.7;5.8;0.0
1146;1.8;5.8;0.0
1148;2.0;5.8;0.0
1150;2.0;5.8;0.0
1152;2.0;5.8;0.0
1154;1.9;5.8;0.0
1156;1.8;5.8;0.0
1158;1.7;5.9;0.0
1160;1.5;5.9;0.0
1162;1.3;5.9;0.0
1164;1.1;5.9;0.0
1166;0.9;5.9;0.0
1168;0.9;5.9;0.0
1170;0.7;5.9;0.0
1172;0.7;5.9;0.0
1174;0.7;5.9;0.0
1176;0.9;5.9;0.0
1178;1.1;5.9;0.0
1180;1.4;5.9;0.0
1182;1.6;5.9;0.0
1184;1.8;5.9;0.0
1186;2.0;5.9;0.0
1188;2.1;5.9;0.0
1190;2.1;5.9;0.0
1192;2.1;5.9;0.0
1194;2.1;5.9;0.0
1196;2.1;5.9;0.0
1198;2.1;5.9;0.0
1200;2.1;5.9;0.0
