Keywords
Material1;Material2;Material3;Material4;Product;Object;Scenario;Method;Reference;Comment;Owner;IsPublic;ImportDate
polyester fabric;;;;IN8-3;Curtain;;ISO 5660;TRANSFEU;;TRANSFEU;1;2011-03-17 14:26:11
Scalars
Flux (kW/m2);tig (s);qmax (kw/m2);qtotal (MJ/m2);q180 (kw/m2);q300 (kw/m2);Sample mass (g);Mass loss (g);DHc (MJ/kg);Peak smoke production (m2/m2s);Total smoke produced (m2/m2);Specific extinction area (avg) (m2/kg);MARHE (kW/m2);Area exposed (m2);Observations;Test date (YYYY-MM-DD);Test identifier;Product thickness (mm);Thickness1 (mm);Thickness2 (mm);Thickness3 (mm);Thickness4 (mm);Product density (kg/m3);Density1 (kg/m3);Density2 (kg/m3);Density3 (kg/m3);Density4 (kg/m3);Product area weight (kg/m2);Area weight1 (kg/m2);Area weight2 (kg/m2);Area weight3 (kg/m2);Area weight4 (kg/m2)
35;51;95.54;4.04;;;1.83;1.69;21.13;;332.11;;24.17;0.0088;Distortion. Melting. End flame at 95s.
;2010-07-23;c_LSFIRE_IN8-3_35b;0.4;;;;;;;;;;;;;;
VectorData
THR (MJ/m2);HRR (kW/m2);Mass (g);SPR (m2/(m2*s))
61;25.423406;1.73674886;4.64571526
63;33.61784404;1.60010489;5.51525546
65;40.85215092;1.66545621;6.371618265
67;48.16530081;1.43608055;7.272082453
69;57.09139407;1.42686867;7.802026705
71;65.92481896;1.19579574;8.410357486
73;72.77005452;0.69732692;8.692900102
75;78.00099581;1.23494367;9.243934257
77;88.77053907;1.06222947;8.982424264
79;95.54325568;0.81393693;8.298419942
81;93.8721823;0.6549951;7.280352799
83;86.87305354;0.68416236;5.919692773
85;74.16368114;0.64275733;4.08865239
87;61.98426342;0.57389762;2.582825861
89;50.51657299;0.62548294;1.642950957
91;38.90218258;0.62524806;0.97257156
93;29.99636817;0.61169995;0.561701442
95;22.8518001;0.5894021;0.26577287
97;17.97834793;0.64014897;0.12805225
99;15.12414222;0.56457106;0.051351404
101;12.51800382;0.56895316;0.052317356
103;10.54931433;0.56175627;0.010725261
105;8.676035606;0.55464943;0.048879151
107;7.379274613;0.57316621;0.061104303
109;6.08130486;0.53204449;0.127726956
111;5.092770293;0.54011082;0.147176812
113;4.504265456;0.55726417;0.166645393
115;3.579089094;0.537316;0.182637572
117;3.208173541;0.60222601;0.192463193
119;2.644581679;0.55035059;0.201118413
121;2.037710505;0.54122153;0.175676721
123;2.098845466;0.45603588;0.151474716
125;1.430399632;0.58119092;0.097328646
127;1.344195672;0.60953715;0.075277874
129;1.385716452;0.54391994;1.55431E-16
131;1.218817021;0.55144133;1.55431E-16
133;1.181093928;0.53134833;0.005154178
135;1.158088789;0.57144471;0.005154178
137;1.104753644;0.56692882;0.031314826
139;1.066611842;0.53655401;0.031314826
141;1.0360191;0.52920124;0.084808359
143;0.988757766;0.52542058;0.116691163
145;0.957163879;0.55956926;0.197374173
147;0.94502565;0.50303268;0.259292815
149;0.916438815;0.48178055;0.291640755
151;0.880151419;0.54123895;0.238147222
153;0.829725191;0.56719429;0.271215358
155;0.821153709;0.55531246;0.190532348
157;0.99424836;0.53680631;0.102453058
159;1.078957313;0.5795153;0.070105118
161;0.821776333;0.52491768;0.070105118
163;0.911442037;0.52061884;5.55112E-17
165;0.780691811;0.46255402;0.048240587
167;0.772624552;0.50796397;0.053794983
169;0.759027727;0.49007497;0.117881338
171;0.753550511;0.47173787;0.146609767
173;0.742209051;0.46396163;0.231081746
175;0.977882301;0.46920214;0.268948909
177;0.81307576;0.50176396;0.305076533
179;0.961650819;0.49103405;0.246580512
181;0.909261983;0.50414806;0.222153186
183;1.387392693;0.53505423;0.137681206
185;1.419227048;0.52962004;0.051573457
187;1.357895832;0.41026787;0.029489929
189;0.989089036;0.49032727;0.023899594
191;1.048703745;0.43485978;0.039988622
193;0.947333948;0.45058852;0.078755965
195;0.948647367;0.45226584;0.11276361
197;0.956708416;0.16667854;0.163914106
199;0.973011581;0.45225267;0.198229248
201;0.995655584;0.52463183;0.246332607
203;0.993096361;0.47602992;0.277036411
205;1.053713126;0.47309833;0.243028767
207;1.055210068;0.51889055;0.172279779
209;1.075667688;0.47710367;0.137964636
211;1.087973083;0.46640476;0.069471147
213;1.133603444;0.44648081;4.44089E-17
215;1.119624098;0.41861072;0.007116917
217;1.118657404;0.41782069;0.079543279
219;1.148485219;0.42728105;0.156273168
221;1.142332691;0.44306883;0.201292871
223;1.196195768;0.40717445;0.249615906
225;1.186369934;0.41327125;0.249634074
227;1.157408718;0.45094616;0.207070566
229;1.208420494;0.44469773;0.130340677
231;1.216367598;0.43927033;0.085320974
233;1.246702191;0.45128001;0.041618118
235;1.232703498;0.40457926;0.056956932
237;1.244699961;0.48319622;0.068822366
239;1.255089931;0.38079097;0.132921657
241;1.259810865;0.39958;0.191916442
243;1.235149647;0.42417871;0.238878797
245;1.287537286;0.42764972;0.292485451
247;1.26825344;0.44776736;0.250757164
249;1.288449456;0.42801203;0.186657873
251;1.297366996;0.37125161;0.127663088
253;1.293296051;0.38417874;0.090303126
255;1.30855398;0.38763234;0.041117292
257;1.342820142;0.38268788;0.141269482
259;1.368914988;0.38777718;0.162053624
261;1.342670415;0.36389205;0.232674956
263;1.347826647;0.43431525;0.218452384
265;1.360798211;0.3951257;0.191557664
267;1.391221792;0.39147884;0.095557352
269;1.379401302;0.4190172;0.07477321
271;1.416453301;0.39406299;0.024937577
273;1.428743565;0.38461325;0.08096833
275;1.411002527;0.36594484;0.151412574
277;1.40992392;0.37082347;0.172501752
279;1.429303175;0.40512803;0.172501752
281;1.467233656;0.41667218;0.151716053
283;1.448168265;0.38955092;0.095685301
285;1.464955141;0.38447266;0.0607442
287;1.483649608;0.41669639;0.063321278
289;1.461570946;0.37712669;0.095932825
291;1.462258732;0.40389244;0.13654154
293;1.463762549;0.36892231;0.184298489
295;1.49939486;0.36160437;0.148795346
297;1.506921906;0.39543959;0.120977211
299;1.489327301;0.39860734;0.088365664
301;1.463546855;0.40478356;0.051508719
303;1.48766552;0.39256321;0.003751769
305;1.497150683;0.39077588;0.059845682
307;1.4965976;0.3732734;0.106615308
309;1.478149149;0.34545853;0.141678769
311;1.489596068;0.37882142;0.147530411
313;1.477329305;0.44634659;0.15752655
315;1.479143391;0.39290131;0.101458115
317;1.468340437;0.37842853;0.054688489
319;1.493164505;0.3769793;0.019625028
321;1.473142276;0.40924466;0.010021616
323;1.483059616;0.37920115;0.036651357
325;1.484338491;0.37539883;0.089964596
327;1.491259802;0.33705409;0.14611515
329;1.511749142;0.33593659;0.177465167
331;1.47722412;0.36817093;0.202736011
333;1.46881852;0.39166318;0.166110132
335;1.478025744;0.40093664;0.112771415
337;1.452005741;0.36127477;0.05662086
339;1.482496421;0.35014814;0.025270844
341;1.47286443;0.35418789;0.052017787
343;1.48922282;0.34671875;0.13238492
345;1.459545938;0.35682684;0.203816018
347;1.44843009;0.37220432;0.203816018
349;1.453485467;0.3803297;0.222898246
351;1.506995742;0.38089843;0.170880459
353;1.489087256;0.37746266;0.090513326
355;1.49267253;0.35869741;0.019082228
357;1.479335072;0.3714797;0.019082228
359;1.487888632;0.34570445;1.38778E-17
361;1.501725209;0.39243579;1.38778E-17
363;1.476727217;0.35746565;0.053155493
365;1.480374437;0.32348603;0.06653779
367;1.488885192;0.33597821;0.11655923
369;1.480340819;0.34875413;0.153053299
371;1.478573733;0.36105348;0.206979656
373;1.489046836;0.33102738;0.153824163
375;1.492828127;0.35169379;0.140441866
377;1.480267133;0.36350341;0.090420426
379;1.494853565;0.38984527;0.053926357
381;1.452760513;0.33610988;2.22045E-17
383;1.46053376;0.3422861;0.009571869
385;1.488107037;0.32250656;0.060708465
387;1.498452698;0.34480442;0.078019135
389;1.452502768;0.37706298;0.106688186
391;1.474420261;0.33789721;0.133186751
393;1.457468422;0.30659815;0.123614882
395;1.49730214;0.35189767;0.072478286
397;1.4851369;0.37537886;0.055167616
399;1.460677148;0.34994851;0.026498565
401;1.477621624;0.34789572;0.002792144
403;1.489019976;0.30932034;0.012639628
405;1.494885372;0.33259511;0.023831933
407;1.478111703;0.31687274;0.072096117
409;1.460840978;0.30407304;0.133415914
411;1.485624861;0.31972278;0.130623769
413;1.470236701;0.33690033;0.120776286
415;1.519352641;0.35343694;0.10958398
417;1.495842119;0.34001584;0.061319797
419;1.475864373;0.09741659;0.016813164
421;1.458700437;0.34240673;0.026801752
423;1.469930925;0.3101898;0.113912493
425;1.47691889;0.28248918;0.13529108
427;1.480076083;0.31811767;0.16540946
429;1.477142891;0.35523744;0.167755952
431;1.470952455;0.34964099;0.157767364
433;1.459738792;0.32687379;0.070656624
435;1.486154098;0.29629255;0.049278037
437;1.476090468;0.33737902;0.090418157
439;1.470165342;0.31652402;0.118007975
441;1.468929935;0.27454347;0.149341201
443;1.488886789;0.31148739;0.149341201
445;1.483560922;0.32061602;0.156624746
447;1.46693053;0.33720785;0.085366247
449;1.49868748;0.31407154;0.038616772
451;1.473460269;0.34322097;0.007283545
453;1.459183161;0.34322097;0.007283545
455;1.481323596;0.30481507;0.025596761
457;1.463650367;0.26868581;0.076726593
459;1.465902664;0.29529313;0.093255063
461;1.496162386;0.24641896;0.102758201
463;1.489609615;0.23784547;0.102758201
465;1.481107966;0.31111829;0.077161439
467;1.469151078;0.35182971;0.026031608
469;1.481299827;0.33780462;0.009503138
471;1.483325298;0.32068186;8.60423E-17
473;1.489387953;0.30808221;0.046130221
475;1.477935671;0.2707454;0.094393355
477;1.476470892;0.21543378;0.164629716
479;1.492594499;0.2983496;0.196170951
481;1.472080802;0.3263573;0.196170951
483;1.475543136;0.28815104;0.150040731
485;1.487417777;0.29337455;0.101777596
487;1.472335288;0.33892892;0.03505977
489;1.483091962;0.26686365;0.003518535
491;1.472688303;0.24661901;0.026471209
493;1.48573514;0.32093033;0.067204897
495;1.495941243;0.3041873;0.104948413
497;1.461478343;0.26025716;0.101429878
499;1.491882457;0.31321271;0.111776335
501;1.479814592;0.33574545;0.088823661
503;1.494517405;0.31427542;0.048089973
505;1.488365804;0.2806581;0.010346457
507;1.475048371;0.3284101;0.010346457
509;1.425207733;0.27998828;0.014620136
511;1.47278743;0.27088344;0.030922238
513;1.483271569;0.28482528;0.075533823
515;1.481986646;0.25707624;0.134512114
517;1.478999293;0.27676531;0.136136955
519;1.48842292;0.27033042;0.124120541
521;1.482460665;0.29722105;0.107818439
523;1.476241514;0.299129;0.063206854
525;1.500256134;0.28869598;0.004228563
527;1.472020513;0.24783293;0.071021585
529;1.461916952;0.26558389;0.107710726
531;1.481540268;0.25057976;0.150062338
533;1.463584868;0.2511349;0.230532809
535;1.456848701;0.29244988;0.255520181
537;1.469124685;0.27643826;0.187102319
539;1.467719332;0.26366234;0.147809455
541;1.514555071;0.28245817;0.105457843
543;1.474568927;0.28385898;0.024987372
545;1.481432981;0.25781827;0.003522255
547;1.479751131;0.25472697;0.010884312
549;1.465076608;0.24399748;0.029305414
551;1.45729966;0.26868581;0.068641893
553;1.487498664;0.27127675;0.086738486
555;1.49162173;0.22973751;0.119218531
557;1.458453527;0.27581686;0.111856474
559;1.478384618;0.26706115;0.093435372
561;1.476013769;0.27491002;0.054098893
563;1.488454864;0.2771255;0.036002299
565;1.4918909;0.28673706;1.11022E-16
567;1.472453986;0.24243824;0.029900151
569;1.499520799;0.2250326;0.100357357
571;1.475327801;0.24150338;0.131312431
573;1.496364619;0.25787731;0.159928031
575;1.479852879;0.27687702;0.159928031
577;1.485458404;0.27162547;0.13002788
579;1.475187349;0.27532075;0.059570675
581;1.47406764;0.25778726;0.043194525
583;1.46134114;0.26890965;0.070723782
585;1.481323833;0.24349671;0.13951419
587;1.459382757;0.23871492;0.190557963
589;1.457276657;0.24455942;0.190557963
591;1.502215126;0.28708195;0.175979038
593;1.48142274;0.31061114;0.119834181
595;1.523185417;0.28985936;0.051043773
597;1.473406278;0.23263979;0.038434623
599;1.485346761;0.22015398;0.079801876
601;1.463099619;0.21017331;0.115710116
603;1.487443063;0.24828274;0.115710116
605;1.48350245;0.20266254;0.115710116
607;1.503606418;0.26061734;0.077275493
609;1.501312927;0.23434812;0.03590824
611;1.458473615;0.275404;1.16573E-16
613;1.470542441;0.26354596;1.16573E-16
615;1.457217293;0.26794802;0.007455459
617;1.488216072;0.21288489;0.040530468
619;1.48387994;0.198647;0.093712107
621;1.466490151;0.2401374;0.154083093
623;1.479567219;0.24405652;0.19276049
625;1.466080808;0.23376834;0.185305031
627;1.4715414;0.27518653;0.152230022
629;1.48974574;0.36510597;0.099048383
631;1.481269269;0.24181047;0.038677397
633;1.499298436;0.19780175;0.018082166
635;1.479139652;0.23750525;0.052444109
637;1.469786673;0.22835878;0.146458468
639;1.49240026;0.20186529;0.173336093
641;1.467174989;0.20758916;0.173336093
643;1.48426123;0.26075793;0.155253927
645;1.471296543;0.18248586;0.120891984
647;1.489007169;0.34605105;0.026877625
649;1.470111656;0.19858753;0.02116103
651;1.474519465;0.24382164;0.02116103
653;1.494242655;0.25150146;0.02116103
655;1.495771448;0.22119248;0.060918766
657;1.478235671;0.24584385;0.107081403
659;1.489375229;0.20799309;0.123631186
661;1.476087401;0.23231274;0.123631186
663;1.492215516;0.25049821;0.123631186
665;1.496306101;0.28011315;0.083873451
667;1.476375936;0.2729889;0.037710813
669;1.436679507;0.18612593;8.88178E-17
671;1.496947172;0.23451037;8.88178E-17
673;1.485136625;0.21518998;0.038894909
675;1.471245574;0.21268908;0.06524773
677;1.509872718;0.23658737;0.143816539
679;1.480954625;0.23083972;0.181474942
681;1.47831002;0.20042753;0.181474942
683;1.501409336;0.2358738;0.142580033
685;1.486883213;0.22358125;0.116227212
687;1.487839213;0.25032237;0.037658403
689;1.496008875;0.2234602;6.66134E-17
691;1.483079524;0.18792388;0.045298866
693;1.469031409;0.22825557;0.081260166
695;1.482116547;0.20156924;0.107256913
697;1.466189268;0.21668721;0.138738009
699;1.475329835;0.24819312;0.138738009
701;1.494269214;0.23265084;0.093439143
703;1.471583671;0.26445704;0.057477843
705;1.49735935;0.25789473;0.031481096
707;1.477375091;0.23829528;6.66134E-17
709;1.476615661;0.19197467;0.080071582
711;1.511254836;0.20431565;0.132812008
713;1.480499122;0.22498843;0.206163695
715;1.466735979;0.20634423;0.214334241
717;1.523047705;0.24424299;0.214334241
719;1.469858398;0.24336036;0.134262659
721;1.485108015;0.24532311;0.081522234
723;1.473286233;0.24319132;0.008170547
725;1.48839584;0.18650353;0.017793811
727;1.475635568;0.22122519;0.045128399
729;1.456043611;0.21200651;0.086615774
731;1.458670045;0.24387855;0.086615774
733;1.463521636;0.20695247;0.086615774
735;1.493595783;0.24072142;0.068821963
737;1.477228846;0.2772372;0.041487375
739;1.492577763;0.23543886;8.88178E-17
741;1.477890498;0.22998768;0.018603829
743;1.488892242;0.20728632;0.019893123
745;1.489715807;0.18161386;0.083604449
747;1.476026795;0.2072311;0.115665565
749;1.495946587;0.20258778;0.178630342
751;1.469641246;0.24673497;0.160026514
753;1.460431058;0.23152016;0.158737219
755;1.484952304;0.2465485;0.095025894
757;1.473029925;0.22969121;0.062964777
759;1.475666809;0.18905242;0.039858063
761;1.47363592;0.20214223;0.070101364
763;1.49564112;0.19871283;0.11380711
765;1.47596481;0.20177312;0.131783416
767;1.479937391;0.19155757;0.131783416
769;1.497135325;0.20457474;0.100510102
771;1.463033613;0.22547136;0.070266801
773;1.493566264;0.20392913;0.026561055
775;1.442973008;0.23906152;0.008584749
777;1.486992514;0.22061058;0.008584749
779;1.472644297;0.2275352;0.029892757
781;1.452276588;0.19990679;0.029892757
783;1.475291008;0.18588212;0.097156356
785;1.468583292;0.17165061;0.128558846
787;1.487420096;0.21214455;0.198068271
789;1.48945557;0.164314;0.211767289
791;1.461338346;0.30900603;0.240046451
793;1.471342212;0.17551494;0.172782852
795;1.463413128;0.19795084;0.141380361
797;1.4907569;0.17720097;0.071870936
799;1.486612694;0.1919305;0.028279162
801;1.489610786;0.17960057;1.44329E-16
803;1.489580533;0.17648506;0.028184523
805;1.457902602;0.13528434;0.083222017
807;1.456241496;0.12495453;0.134272998
809;1.494924133;0.14073127;0.134272998
811;1.487102544;0.16333622;0.176988703
813;1.507319436;0.18800075;0.14880418
815;1.464796136;0.18454035;0.093766686
817;1.481737424;0.18127364;0.042715704
819;1.467813868;0.16172898;0.042715704
821;1.467632353;0.16233297;1.38778E-16
823;1.484096877;0.17214459;1.38778E-16
825;1.490884941;0.1656239;0.011623381
827;1.480487062;0.13600895;0.056618866
829;1.508100323;0.13577407;0.085505128
831;1.44107324;0.12673506;0.093300389
833;1.440065634;0.20792938;0.093300389
835;1.468666443;0.21590567;0.081677008
837;1.437125331;0.18805342;0.036681523
839;1.464213122;0.17832081;0.034867154
841;1.487025881;0.12700053;0.060859014
843;1.505484715;0.15650589;0.12801167
845;1.497714881;0.11830004;0.173298815
847;1.481415161;0.09117878;0.173298815
849;1.46656722;-0.01066411;0.146226921
851;1.494722382;0.1308759;0.112439801
853;1.472430753;0.20467965;0.045287145
855;1.45199042;0.23240448;1.38778E-16
857;1.514396312;0.10335495;1.38778E-16
859;1.480571565;0.1364235;0.055920582
861;1.44191843;0.33399932;0.113808668
863;1.482386605;0.19786249;0.13603781
865;1.47505458;0.14540772;0.13603781
867;1.479686543;0.09473984;0.13603781
869;1.493715067;0.21954999;0.080117229
871;1.459472294;0.11535358;0.022229142
873;1.486448654;0.16642539;0.078604292
875;1.482326887;0.09821086;0.142217916
877;1.47664732;0.03916276;0.211006365
879;1.488828154;0.11602723;0.252780878
881;1.493725618;0.14244809;0.288663303
883;1.467394908;0.06043953;0.23873747
885;1.493681679;0.10591489;0.175123846
887;1.481544793;0.18185087;0.106335396
889;1.470196553;0.04796009;0.064560884
891;1.462036788;0.03293855;0.028678458
893;1.457388988;0.12241625;1.38778E-16
895;1.50756071;0.11043758;0.034349156
897;1.482962201;0.10795027;0.06265374
899;1.459885169;0.11303915;0.13389084
901;1.453789974;0.10009461;0.18861438
903;1.497679992;0.14503224;0.18861438
905;1.477834624;0.14863068;0.154265225
907;1.445711235;0.15807999;0.12596064
909;1.471796516;0.15259143;0.05472354
911;1.46538198;0.19096675;1.66533E-16
913;1.482325411;0.15626208;1.66533E-16
915;1.500407797;0.14252709;1.66533E-16
917;1.47904796;0.08688418;0.012910599
919;1.464366476;0.1169999;0.029814808
921;1.462451102;0.08873734;0.114369052
923;1.450729236;0.18165124;0.192565388
925;1.496203421;0.11567172;0.226927699
927;1.443256763;0.16334514;0.265702822
929;1.480622018;0.13682744;0.268851506
931;1.468218901;0.13167018;0.184297262
933;1.486889524;0.14942751;0.106100925
935;1.486998161;0.13778694;0.071738615
937;1.471075899;0.15024217;0.020052893
939;1.460433634;0.1679137;1.72085E-16
941;1.468950471;0.148231;1.72085E-16
943;1.457923488;0.09812974;1.72085E-16
945;1.496192292;0.10180039;0.030648608
947;1.477272662;0.1067338;0.09214046
949;1.494398582;0.12110336;0.141189297
951;1.486702667;0.11562117;0.21898849
953;1.496891064;0.13153638;0.231960217
955;1.461887489;0.11919541;0.231970701
957;1.484536073;0.16742397;0.188591579
959;1.474220876;0.14337021;0.139542742
961;1.514055785;0.14766226;0.061743549
963;1.480376806;0.14696186;0.048771822
965;1.473770008;0.13838837;0.01811273
967;1.475699414;0.12256321;1.60982E-16
969;1.492678959;0.12962843;0.036795459
971;1.490706749;0.13192927;0.049134319
973;1.496202917;0.13247804;0.072725789
975;1.486047184;0.12440533;0.111963032
977;1.456270329;0.13623916;0.131825041
979;1.480107237;0.12583035;0.15870862
981;1.488498471;0.11954455;0.185406561
983;1.48838554;0.16448855;0.16181509
985;1.472419389;0.15589086;0.122577848
987;1.474325306;0.14929796;0.102715839
989;1.479348048;0.14374994;0.039036801
991;1.463565864;0.14531979;1.44329E-16
993;1.477737579;0.14184877;0.026116739
995;1.48187699;0.15102582;0.026116739
997;1.421830995;0.11985419;0.034907304
999;1.483003362;0.12004065;0.095826115
1001;1.4828937;0.09525548;0.139325181
1003;1.49335322;0.12107915;0.156107569
1005;1.49079238;0.09722928;0.165127759
1007;1.482254247;0.10581593;0.248541601
1009;1.474868096;0.15918221;0.201303091
1011;1.458887443;0.14425708;0.157804025
1013;1.472474664;0.17589424;0.114904898
1015;1.496221573;0.13469351;0.105884707
1017;1.482643515;0.11801207;0.0136803
1019;1.487238429;0.16951839;1.69309E-16
1021;1.483082577;0.11401394;1.69309E-16
1023;1.469356278;0.10891827;1.69309E-16
1025;1.458051695;0.11548058;0.055026346
1027;1.465118279;0.12811124;0.121325005
1029;1.502299959;0.15250309;0.156033605
1031;1.463859253;0.12038979;0.194478604
1033;1.461570384;0.12534699;0.206841228
1035;1.464413904;0.15256468;0.151814882
1037;1.47927399;0.17391408;0.085516223
1039;1.481250156;0.14495749;0.050807623
1041;1.496437587;0.14184877;0.012362625
1043;1.491801663;0.14167973;1.59595E-16
1045;1.466060235;0.12884902;1.59595E-16
1047;1.459010827;0.08341528;1.59595E-16
1049;1.483788761;0.10062809;0.052654175
1051;1.47924111;0.14159393;0.088807398
1053;1.490803458;0.11992002;0.125179655
1055;1.468539705;0.11083939;0.165782299
1057;1.467052581;0.15129129;0.165782299
1059;1.475426107;0.1329614;0.113520078
1061;1.502186024;0.13840621;0.077366855
1063;1.461062754;0.15596349;0.040994598
1065;1.497385317;0.16871477;0.000391954
1067;1.4741166;0.1566571;0.000391954
1069;1.487743656;0.16155993;1.50314E-16
1071;1.475754689;0.10469205;1.50314E-16
1073;1.469595957;0.1265898;0.03679039
1075;1.482419227;0.10784876;0.085779321
1077;1.471912265;0.13270656;0.119969075
1079;1.464110852;0.10033799;0.174003131
1081;1.477150122;0.19316608;0.196169254
1083;1.461035513;0.09045416;0.159378864
1085;1.495034399;0.14862601;0.110389933
1087;1.466815348;0.14187044;0.07620018
1089;1.453729722;0.13563942;0.022166123
1091;1.46899009;0.15519045;1.36002E-16
1093;1.465542825;0.138382;1.36002E-16
1095;1.480045366;0.12200765;0.014806507
1097;1.485241151;0.09249591;0.064265387
1099;1.475959069;0.10889406;0.121796769
1101;1.451732274;0.15664648;0.166846902
1103;1.483224513;0.13158905;0.189676363
1105;1.494650529;0.14493073;0.174869856
1107;1.483265873;0.0944387;0.125410976
1109;1.458391936;0.13624341;0.067879594
1111;1.47104559;0.17206516;0.022829461
1113;1.453476261;0.15080835;0.004310144
1115;1.482897413;0.1104465;0.004310144
1117;1.467154299;0.08853516;0.025171365
1119;1.483854588;0.10990155;0.097676818
1121;1.471699765;0.06483013;0.141534677
1123;1.446335958;0.10422653;0.149945875
1125;1.474640473;0.11436945;0.170046327
1127;1.508030433;0.16300874;0.149185106
1129;1.475674774;0.13364822;0.076679653
1131;1.487203964;0.13114349;0.032821794
1133;1.458275027;0.08512998;0.020100452
1135;1.474346519;0.12070368;0.012512477
1137;1.474221295;0.10453362;0.031802217
1139;1.475389835;0.06813889;0.093347468
1141;1.472836215;0.08065529;0.125162813
1143;1.459678749;0.08407831;0.165841267
1145;1.458244342;0.12618587;0.199790073
1147;1.472474789;0.11170205;0.180500332
1149;1.442962525;0.10679284;0.118955081
1151;1.485253312;0.14121421;0.087139736
1153;1.461954915;0.12931454;0.046461283
1155;1.480845995;0.11228183;1.77636E-16
1157;1.498306841;0.08492568;0.006499356
1159;1.482685196;0.13013557;0.046371315
1161;1.481551173;0.13710182;0.075565986
1163;1.490261796;0.1211624;0.097722556
1165;1.481367115;0.11142979;0.107720788
1167;1.435696951;0.05629402;0.101221431
1169;1.479869138;0.09675738;0.061349473
1171;1.514558177;0.11193056;0.032154802
1173;1.476858742;0.10117686;0.009998232
1175;1.481279802;0.09550821;1.97065E-16
1177;1.473378994;0.08175963;0.05905439
1179;1.472818456;0.0574162;0.10859219
1181;1.483358525;0.01655994;0.186827247
1183;1.496868807;0.07551799;0.204662501
1185;1.469664368;0.0482829;0.228868058
1187;1.461689346;0.10515715;0.169813667
1189;1.460104472;0.11857825;0.120275867
1191;1.483840068;0.13300728;0.042040811
1193;1.492558185;0.14906732;0.024205556
1195;1.484831457;0.04010018;0.020099519
1197;1.479853539;0.11560121;0.020099519
1199;1.47310104;0.04340427;0.020099519
1201;1.482574919;0.0549;0.020099519
