Keywords
Material1;Material2;Material3;Material4;Product;Object;Scenario;Method;Reference;Comment;Owner;IsPublic;ImportDate
polyester fabric;;;;IN8-3;Curtain;;ISO 5660;TRANSFEU;;TRANSFEU;1;2011-03-17 14:29:30
Scalars
Flux (kW/m2);tig (s);qmax (kw/m2);qtotal (MJ/m2);q180 (kw/m2);q300 (kw/m2);Sample mass (g);Mass loss (g);DHc (MJ/kg);Peak smoke production (m2/m2s);Total smoke produced (m2/m2);Specific extinction area (avg) (m2/kg);MARHE (kW/m2);Area exposed (m2);Observations;Test date (YYYY-MM-DD);Test identifier;Product thickness (mm);Thickness1 (mm);Thickness2 (mm);Thickness3 (mm);Thickness4 (mm);Product density (kg/m3);Density1 (kg/m3);Density2 (kg/m3);Density3 (kg/m3);Density4 (kg/m3);Product area weight (kg/m2);Area weight1 (kg/m2);Area weight2 (kg/m2);Area weight3 (kg/m2);Area weight4 (kg/m2)
35;69;65.50;6.27;;;1.81;1.60;34.72;;320.19;;16.98;0.0088;Distortion. Melting. End flame at 120s.;2010-07-23;c_LSFIRE_IN8-3_35c;0.4;;;;;;;;;;;;;;
VectorData
THR (MJ/m2);HRR (kW/m2);Mass (g);SPR (m2/(m2*s))
307;4.023336073;0.46822853;0.210447184
309;3.998853266;0.56506346;0.277166446
311;3.98607454;0.60738562;0.230779778
313;4.012546625;0.55330821;0.209433933
315;3.966639858;0.54669101;0.1392925
317;4.003798411;0.55365344;0.113101055
319;3.946845879;0.55064288;0.108255639
321;4.00798639;0.53923242;0.159622381
323;3.978944736;0.56116985;0.244584299
325;4.003336235;0.54079106;0.244584299
327;3.92282069;0.51309399;0.227637512
329;3.975924298;0.56048789;0.165763666
331;3.956713335;0.54214647;0.109317389
333;3.961157362;0.52792571;0.024355471
335;3.986420931;0.50690068;0.10343906
337;3.938126251;0.51516835;0.165145364
339;3.949636393;0.48350029;0.232489522
341;3.94947038;0.50199986;0.29592197
343;4.036155559;0.50648955;0.316784336
345;3.994163311;0.50783689;0.256359628
347;4.014778704;0.5347185;0.180216799
349;3.962968119;0.52066695;0.11287264
351;3.963387393;0.50610776;0.072633897
353;3.93891633;0.50608353;0.084471649
355;4.0080457;0.65518894;0.092784474
357;3.96316963;0.4808154;0.127711078
359;4.013606569;0.4670181;0.137540912
361;3.926103846;0.5211376;0.104428262
363;3.980644929;0.5153533;0.071728144
365;4.015813665;0.52435266;0.090235707
367;3.936150728;0.47235428;0.095978168
369;3.994911735;0.45773557;0.155030618
371;3.946242567;0.46866857;0.201797284
373;4.012102183;0.50185318;0.206311396
375;3.902435073;0.53302636;0.195318457
377;4.001963085;0.48472645;0.154649392
379;4.019239733;0.50306829;0.085767109
381;3.863279312;0.51470238;0.048269629
383;3.99061453;0.50558226;0.130097234
385;3.929058085;0.44424651;0.153565745
387;3.96604867;0.45589845;0.153565745
389;3.93220186;0.46539228;0.153565745
391;3.99645222;0.4947394;0.144296558
393;3.956721705;0.48458657;0.057954841
395;3.944457384;0.47243336;0.04331475
397;3.994761533;0.46389997;0.111101429
399;3.928794119;0.47963728;0.137886614
401;4.03190147;0.48145654;0.201090474
403;4.017525392;0.44980633;0.236062044
405;3.993464886;0.47178074;0.192747293
407;3.961907993;0.44167727;0.124960614
409;3.977869923;0.48691347;0.108495089
411;3.956913645;0.47954034;0.086363565
413;3.966975548;0.40394174;0.112899196
415;3.964191175;0.43498142;0.196870547
417;4.059654218;0.48303261;0.256215058
419;4.013863532;0.45144362;0.245895399
421;3.908277278;0.44755808;0.210669672
423;3.963553338;0.47211917;0.174306908
425;4.039375003;0.43885548;0.100766723
427;3.931883491;0.41318898;0.131019545
429;3.983163963;0.41888782;0.195316377
431;3.948520297;0.3874553;0.201963597
433;4.057964694;0.42584982;0.176819161
435;3.893122046;0.48549854;0.166387994
437;4.01443696;0.42936633;0.076790661
439;3.953389735;0.41950346;0.094113448
441;3.971382765;0.45117152;0.121503675
443;3.949718502;0.43657662;0.124525083
445;3.938830438;0.38491667;0.153652353
447;3.943425808;0.44246381;0.153652353
449;3.952824561;0.43216558;0.076257289
451;3.981211263;0.43549544;0.061630189
453;3.951881912;0.43124086;0.108670603
455;3.993551722;0.35634972;0.166149454
457;3.92911745;0.43090243;0.244078893
459;3.852643071;0.45514252;0.268403348
461;3.937337717;0.4344606;0.243146393
463;3.916761262;0.44190643;0.193084571
465;3.967350818;0.42257354;0.171504285
467;4.00201685;0.44914096;0.144855084
469;3.949171745;0.40386266;0.161898201
471;3.887173374;0.40403187;0.208635288
473;3.910371742;0.37939213;0.208635288
475;4.004100736;0.42566786;0.143609453
477;3.959913223;0.46139705;0.092329215
479;4.023289946;0.46539228;0.046737086
481;4.02254533;0.41818036;0.013743791
483;3.92823782;0.40560964;0.074972497
485;3.927422006;0.41269281;0.130499543
487;4.008575744;0.41358735;0.130499543
489;4.023352547;0.41559368;0.130499543
491;3.96141582;0.41191264;0.150920879
493;3.983511743;0.41020308;0.105520747
495;3.911722282;0.3957404;0.079739689
497;3.982974932;0.39002879;0.134732348
499;3.987996372;0.38229938;0.230155534
501;3.93939504;0.39667022;0.26263033
503;4.00769266;0.43439937;0.264340153
505;3.988609045;0.44435918;0.234594164
507;3.918379023;0.41307163;0.179601505
509;3.970122751;0.39804179;0.08796457
511;4.014931707;0.39754053;0.06643556
513;4.003205967;0.3869281;0.074025085
515;3.993148405;0.40810448;0.141218161
517;3.96348935;0.40832854;0.175958867
519;3.959754294;0.43238156;0.172172616
521;3.945026927;0.44526647;0.127061704
523;3.933372882;0.40780305;0.101933783
525;4.081416774;0.41328421;0.034740706
527;3.988026402;0.37967572;0.071483265
529;4.040410581;0.38132619;0.128905347
531;3.99524082;0.39797546;0.197241281
533;3.952106191;0.41263797;0.197241281
535;3.942839328;0.38035937;0.197241281
537;3.953427365;0.41077024;0.125758017
539;3.951090385;0.43187392;0.068335934
541;3.954424591;0.41944861;0.01159912
543;3.971451232;0.42568571;0.072579811
545;3.956875807;0.34498604;0.100234406
547;3.975060247;0.34037517;0.112670514
549;3.995341711;0.37925863;0.112670514
551;3.968680404;0.40215139;0.101071395
553;4.018291058;0.44102337;0.041132136
555;4.008780757;0.40356462;0.029663225
557;3.997851115;0.38342138;0.017227117
559;3.968978772;0.41262989;0.041220239
561;3.984808069;0.36379215;0.071778495
563;3.951660557;0.36578063;0.079262628
565;3.933258204;0.3924335;0.063076944
567;3.95724725;0.41701202;0.063076944
569;4.003318946;0.42668144;0.039083822
571;3.997842975;0.3580274;0.011479892
573;3.989634032;0.35931479;0.089070496
575;3.872392795;0.36165997;0.133714429
577;3.991431598;0.33562443;0.16171703
579;3.887358928;0.39309718;0.18420797
581;3.975960203;0.33623369;0.181253644
583;3.991519724;0.3960159;0.095137475
585;3.963068757;0.3838695;0.098125832
587;4.040495251;0.57283752;0.163221709
589;3.998513072;0.31936162;0.228838813
591;4.024959264;0.3971294;0.268808222
593;3.99054974;0.36783075;0.268808222
595;3.965924496;0.318709;0.221175931
597;3.936221196;0.33630766;0.146155441
599;3.95308977;0.28746993;0.123315828
601;3.873734528;0.29348254;0.105384437
603;4.014609138;0.27953431;0.116433066
605;3.938222103;0.38657692;0.116433066
607;3.987832842;0.38408675;0.112022662
609;3.937932091;0.37057984;0.073647779
611;3.908743726;0.33674303;0.121281938
613;3.924560379;0.34522795;0.168705619
615;4.018634128;0.34385638;0.220385116
617;3.998253435;0.37794829;0.206717532
619;3.991964386;0.36961472;0.179823983
621;3.958456858;0.38989657;0.178941075
623;4.036720195;0.33650749;0.209251897
625;4.006047197;0.32780488;0.260620189
627;4.018204906;0.29003237;0.294377509
629;3.947673405;0.32244319;0.294377509
631;3.945773569;0.34360171;0.225588241
633;3.974708515;0.3608139;0.138467749
635;3.950552824;0.33814478;0.083890582
637;3.960056153;0.37503467;0.099825319
639;3.973415068;0.29707345;0.148073852
641;3.995171091;0.32029825;0.204269848
643;3.903378099;0.37494921;0.202607208
645;3.980476052;0.36136959;0.158354537
647;3.993137908;0.37403681;0.125608797
649;3.984379585;0.31304587;0.152510122
651;3.930549893;0.30974025;0.111058793
653;3.956067267;0.31123936;0.149913286
655;3.998572684;0.31930678;0.156255212
657;4.005833572;0.33908141;0.139308896
659;4.010334335;0.31560831;0.124774204
661;3.963715756;0.33975826;0.17443444
663;3.910488705;0.29909083;0.175375914
665;3.939037497;0.3151908;0.195461051
667;3.929035129;0.33854953;0.195461051
669;3.965004598;0.35360999;0.134845885
671;3.969485539;0.35292675;0.076314746
673;3.97379856;0.27851903;0.111777128
675;3.942438062;0.26292032;0.104771705
677;3.998578665;0.30014183;0.104771705
679;3.946688864;0.33433662;0.104771705
681;4.038961912;0.23802081;0.146039328
683;3.986956203;0.30853662;0.12716566
685;3.993970846;0.33234815;0.161300023
687;3.894058092;0.29434009;0.193612376
689;3.915211555;0.27660283;0.193612376
691;3.991621793;0.28240457;0.146470989
693;3.888166405;0.31891351;0.090086307
695;3.928696237;0.24604656;0.075704145
697;3.975525249;0.44299909;0.088994201
699;4.022818943;0.29277508;0.157914801
701;3.907463411;0.41359713;0.157914801
703;3.929848559;0.26744062;0.157914801
705;3.985645433;0.3996068;0.114523009
707;3.969546739;0.39248154;0.153411741
709;3.980279261;0.20554409;0.151855397
711;3.99212821;0.37568091;0.171720522
713;4.004953314;0.27400467;0.171720522
715;3.892088847;0.30153253;0.171720522
717;4.012740368;0.2967397;0.158174383
719;3.965996797;0.32084118;0.155310401
721;4.012120427;0.26328298;0.17185432
723;3.987264776;0.27010638;0.186112262
725;3.959539642;0.29949558;0.204437731
727;3.932164543;0.33440932;0.133492729
729;3.898079297;0.32078166;0.068992455
731;3.95816257;0.3097581;0.111056455
733;3.962915385;0.27245751;0.15483581
735;3.946042531;0.2634101;0.141097241
737;3.924990711;0.29990629;0.141097241
739;3.951144608;0.30549077;0.141097241
741;4.009979763;0.30102489;0.062624197
743;3.970832533;0.30370807;0.041050015
745;3.959958154;0.30240921;0.06480057
747;3.915704512;0.25454466;0.06480057
749;3.922880098;0.30619824;0.06480057
751;3.906011626;0.28810937;0.06480057
753;4.027369997;0.28844779;0.028337454
755;3.928802633;0.27971458;0.040655719
757;4.020666388;0.28032553;0.113236261
759;3.961576577;0.26076221;0.172876983
761;3.969329375;0.2648718;0.172876983
763;3.959120697;0.30371955;0.172876983
765;3.964972928;0.30356819;0.132221263
767;3.979878228;0.27846886;0.129746871
769;4.003820531;0.27293965;0.139293945
771;3.887305127;0.29157782;0.196367466
773;3.948255093;0.28283823;0.208922255
775;3.964840486;0.28516513;0.208922255
777;3.948495832;0.29826772;0.138816106
779;4.017308922;0.31825961;0.06962831
781;3.999698403;0.26575996;0.050773385
783;3.875644687;0.26215801;0.082310372
785;3.945124042;0.28053003;0.138408179
787;3.963330739;0.28341985;0.190903244
789;3.993663171;0.28170985;0.24956639
791;4.008830891;0.27029345;0.248015665
793;3.940912451;0.28136505;0.203923889
795;3.949738353;0.26757923;0.147826082
797;3.910556404;0.28948093;0.095331017
799;3.956181653;0.28604819;0.036667871
801;3.957516121;0.24780502;0.047756461
803;3.984192899;0.1504144;0.075119543
805;3.938042951;0.21686228;0.105726703
807;3.978617772;0.26496236;0.105726703
809;3.959778542;0.2156714;0.105726703
811;3.958345429;0.25313483;0.057970242
813;4.004479213;0.2448914;0.043829915
815;3.981621729;0.26768084;0.046082516
817;3.999077473;0.22903334;0.126260977
819;3.939940536;0.20647221;0.195992174
821;3.972429574;0.27453995;0.250700607
823;3.970776207;0.25839831;0.279229424
825;3.955739717;0.21590652;0.246369663
827;3.994652632;0.24839642;0.166191202
829;3.935395234;0.26997926;0.096460005
831;3.993551606;0.24567752;0.043682278
833;3.962878454;0.22013219;0.056232946
835;3.906740446;0.21159242;0.081142067
837;3.941371873;0.21940049;0.104205913
839;4.00779922;0.28418046;0.104205913
841;3.936003818;0.2238179;0.102275206
843;3.961886415;0.23568115;0.047972966
845;4.037128212;0.21539888;0.023063846
847;3.959850438;0.22687523;0.012608469
849;3.976782113;0.20102038;0.066333379
851;3.919649319;0.2028575;0.115621952
853;3.976740016;0.19823388;0.154281366
855;3.922647589;0.25011789;0.154281366
857;3.961032591;0.2236117;0.141672897
859;3.9757385;0.21529599;0.087947987
861;3.969861313;0.23270758;0.056871139
863;3.92294813;0.21283644;0.062817955
865;3.919963903;0.21668031;0.109023808
867;3.938314763;0.21349586;0.109023808
869;3.943401349;0.1835616;0.109023808
871;3.914716421;0.22175035;0.090812083
873;3.98395344;0.23743281;0.046205853
875;3.930121309;0.20025339;0.033758654
877;3.907842584;0.20850278;0.10183333
879;3.962207232;0.21145211;0.162427733
881;3.95246792;0.21524752;0.163924882
883;3.983788156;0.23896849;0.177747037
885;3.911170246;0.21249801;0.143988383
887;3.943953168;0.24800314;0.080823955
889;3.936179937;0.2022661;0.057692648
891;3.921489555;0.19304948;0.122645191
893;3.971878116;0.16950367;0.108823036
895;3.941057603;0.21927804;0.108823036
897;3.933481041;0.20121383;0.103912788
899;3.967678059;0.19785336;0.099157939
901;3.942936383;0.21701704;0.032708247
903;3.932244479;0.17512344;0.091426006
905;3.97213296;0.18023727;0.173328645
907;3.956636603;0.17073664;0.257245166
909;3.949355675;0.18529583;0.235444088
911;3.971941787;0.19876746;0.235444088
913;3.957874475;0.21653533;0.176726329
915;3.915543551;0.17703496;0.17265652
917;4.02641406;0.17509453;0.17096288
919;3.955364633;0.1929045;0.214995875
921;3.926696739;0.15579735;0.214995875
923;4.005512464;0.1904628;0.241232315
925;3.960775261;0.19160521;0.163399485
927;3.961904706;0.22366017;0.081176604
929;3.9726472;0.18426269;0.02623644
931;3.975126945;0.16421638;0.101177972
933;3.97258338;0.15088335;0.157018406
935;3.959363597;0.16860318;0.157018406
937;3.967879764;0.19840947;0.157018406
939;3.979953148;0.20002933;0.157018406
941;4.01627552;0.20693649;0.118319762
943;3.964122477;0.16698332;0.095384022
945;3.93009753;0.15373618;0.144274422
947;3.94611302;0.18279333;0.194852826
949;3.849839552;0.17467702;0.229755697
951;3.930532174;0.17816929;0.193512809
953;3.904293465;0.1603049;0.134371675
955;3.995111439;0.18287709;0.091337205
957;3.907663448;0.1611446;0.102909375
959;3.906685453;0.1201213;0.131616923
961;3.959305668;0.09979737;0.13224304
963;3.917820535;0.17891885;0.13224304
965;3.989770559;0.17529903;0.147537453
967;4.006737477;0.17563746;0.111507028
969;4.006746482;0.16334438;0.096693402
971;4.012471261;0.17647715;0.157666858
973;3.965414284;0.1462355;0.165829668
975;3.902216554;0.13538158;0.144679324
977;4.01980975;0.19165878;0.118559175
979;3.954458879;0.19549585;0.069762382
981;3.903431728;0.1523999;0.072086464
983;3.936467718;0.11727528;0.173416269
985;3.915548827;0.1486351;0.215001615
987;3.980657195;0.13125413;0.228327666
989;4.008613118;0.16064333;0.228327666
991;3.98700403;0.15478675;0.164404012
993;3.949842573;0.16551354;0.063021814
995;3.981149958;0.20065602;0.051676777
997;3.95133711;0.15149261;0.104467416
999;3.889026798;0.13268522;0.175997196
1001;3.959751511;0.14194393;0.175997196
1003;3.96808624;0.1547319;0.16788678
1005;3.878931326;0.19166983;0.13764647
1007;3.962946029;0.13891084;0.071529781
1009;4.006469373;0.13991974;0.05903371
1011;3.949246521;0.14857388;0.112455937
1013;3.942828577;0.16270451;0.170829196
1015;3.888765641;0.10605828;0.174615076
1017;4.024069816;0.14867082;0.174615076
1019;3.957757544;0.15540408;0.115581366
1021;4.004642339;0.17258523;0.062159139
1023;3.946054644;0.16216626;0.072303217
1025;3.945583694;0.13671744;0.136011525
1027;3.985486733;0.09506576;0.174809991
1029;3.925833758;0.16591957;0.174809991
1031;3.934700083;0.15579735;0.174809991
1033;3.975030323;0.1498264;0.106292653
1035;3.983899028;0.15172304;0.038798466
1037;3.92247989;0.16124748;0.015771994
1039;3.986538691;0.13884961;0.021836708
1041;3.92192229;0.12532994;0.080825827
1043;3.995933889;0.09806186;0.128845878
1045;3.937687906;0.10261278;0.130328274
1047;3.966146153;0.09736715;0.11455628
1049;3.934183846;0.17185353;0.132823306
1051;3.960782512;0.14578781;0.092446082
1053;3.945188741;0.14660964;0.099340713
1055;4.007700849;0.12344436;0.1592362
1057;3.957278601;0.13272731;0.204565123
1059;3.93239683;0.11861624;0.196945064
1061;3.941002411;0.12209702;0.178333169
1063;3.924757576;0.17915439;0.123418486
1065;3.976076733;0.15277404;0.109675725
1067;3.912174425;0.14915933;0.126686553
1069;4.034343817;0.13412311;0.18386595
1071;3.910772068;-0.00138273;0.196247239
1073;3.96946068;0.09106245;0.196247239
1075;3.942756821;0.16040652;0.148612117
1077;3.92966487;0.14177472;0.108961514
1079;3.965601713;0.10795534;0.07671951
1081;3.929176847;0.12022929;0.127530621
1083;3.938832107;0.11298371;0.164770039
1085;3.945067973;0.13623871;0.164883949
1087;3.973528111;0.13471578;0.142194802
1089;3.966601269;0.16583411;0.100545727
1091;3.965759253;0.18556028;0.06943216
1093;3.957732519;0.16446765;0.107843446
1095;4.006106769;0.10325264;0.194744627
1097;3.942086505;0.16808746;0.209472208
1099;3.969771016;0.13180216;0.209472208
1101;4.008299608;0.22810522;0.177393375
1103;3.97890069;0.07591186;0.137174991
1105;3.829900368;0.12111745;0.072063065
1107;3.988625574;0.10053884;0.131489996
1109;3.942853269;0.12926395;0.209671976
1111;3.962987415;0.1412607;0.251691482
1113;3.929132388;0.12796509;0.216259163
1115;3.92573598;0.11960091;0.196691882
1117;3.967233074;0.15192159;0.12253737
1119;4.062444708;0.12967508;0.102588297
1121;3.928203824;0.09585528;0.120158462
1123;3.969874173;0.13005517;0.164053322
1125;4.054141668;0.06484026;0.183864866
1127;4.011193159;0.12584396;0.185405852
1129;4.023486719;0.14883365;0.127172944
1131;3.995572424;0.19483047;0.067583274
1133;4.018988521;0.04009253;0.110497732
1135;4.001496355;0.09928802;0.162130281
1137;3.993825082;0.1187306;0.212423021
1139;4.032438223;0.13469197;0.212423021
1141;3.997300038;0.12379554;0.212423021
1143;3.909987279;0.09374733;0.127162657
1145;4.031020933;0.11598109;0.05338268
1147;3.920901508;0.1103001;0.095985867
1149;3.950715892;0.12233894;0.18330108
1151;3.902101531;0.10063068;0.233945837
1153;3.973880655;0.0587677;0.232396883
1155;3.980395051;0.09781994;0.232396883
1157;3.948081058;0.05594421;0.137959971
1159;3.901718157;0.15060955;0.050644758
1161;3.970765933;0.09555384;0.048789452
1163;3.963814377;0.08978782;0.117023471
1165;3.931256782;0.04620208;0.182910964
1167;3.911457096;0.06939118;0.258354276
1169;3.921024967;0.09064536;0.259135836
1171;3.967141795;0.12848378;0.210346384
1173;4.028935619;0.11352026;0.142112365
1175;3.907737154;0.10800211;0.144720153
1177;3.998749781;0.08552686;0.14073241
1179;3.927121345;0.08611316;0.16238457
1181;3.9605302;0.09615204;0.186213235
1183;3.972474921;0.1099132;0.186213235
1185;3.981249032;0.06659362;0.117717954
1187;3.965534206;0.09096083;0.046262385
1189;3.975820539;0.06948174;0.099885416
1191;3.901967169;0.08144787;0.181223353
1193;3.883318321;0.03708835;0.181223353
1195;3.914099462;0.09351052;0.181223353
1197;3.983251028;0.10284194;0.181223353
1199;3.939360224;0.09317209;0.105166602
1201;3.990542688;0.03982;-1.57652E-15
