Keywords
Material1;Material2;Material3;Material4;Product;Object;Scenario;Method;Reference;Comment;Owner;IsPublic;ImportDate
Fabric;Foam;;;F1A-2-2;Upholstery for passenger seat, not vandalise protected;;ISO 5660;TRANSFEU;;TRANSFEU;1;2011-03-09 16:17:52
Scalars
Flux (kW/m2);tig (s);qmax (kw/m2);qtotal (MJ/m2);q180 (kw/m2);q300 (kw/m2);Sample mass (g);Mass loss (g);DHc (MJ/kg);Peak smoke production (m2/m2s);Total smoke produced (m2/m2);Specific extinction area (avg) (m2/kg);MARHE (kW/m2);Area exposed (m2);Observations;Test date (YYYY-MM-DD);Test identifier;Product thickness (mm);Thickness1 (mm);Thickness2 (mm);Thickness3 (mm);Thickness4 (mm);Product density (kg/m3);Density1 (kg/m3);Density2 (kg/m3);Density3 (kg/m3);Density4 (kg/m3);Product area weight (kg/m2);Area weight1 (kg/m2);Area weight2 (kg/m2);Area weight3 (kg/m2);Area weight4 (kg/m2)
50;23;314.95;85.64;;;39.83;37.52;20.20;;1513;;170.1;0.0088;Melting of the surface. Shrinkage. End flame at 507s.;2010-11-03;c_LSFIRE_F1A-2-2_50c;28.0;3;25;;;;;;;;;0.65;;;
VectorData
Time (s);HRR (kW/m2);Mass (g);SPR (m2/s)
127;126.4799944;27.47494567;0.336808478
129;131.3355427;27.18884433;0.419332077
131;138.3842667;27.08563163;0.42933627
133;143.3346442;26.94256307;0.517861168
135;140.3897481;26.83443292;0.601380415
137;142.0352409;26.71477674;0.663416883
139;144.7293282;26.50737501;0.687106198
141;149.5369813;26.43565656;0.736575632
143;151.4402309;26.24675348;0.722280359
145;153.3241512;26.14038383;0.724685015
147;154.940745;25.95092132;0.7278533
149;148.8978927;25.86641546;0.751813833
151;153.8886296;26.14870967;0.817161304
153;149.3894097;25.54842484;0.883380556
155;151.2133773;25.46705352;0.953447561
157;158.2139398;25.46705352;1.026530453
159;157.1136356;25.28595153;1.092371549
161;157.7595432;25.06760509;1.134505543
163;160.1998939;24.88513763;1.180025119
165;165.2819067;24.72295494;1.222761708
167;165.1601096;24.60892298;1.221674766
169;168.8540973;24.42513647;1.359396203
171;172.8966569;24.30189842;1.379359114
173;175.384365;24.30189842;1.49638987
175;176.0133563;23.97871704;1.610102571
177;180.2063836;23.85355834;1.697085001
179;186.0195994;23.71788359;1.82266378
181;190.4777482;23.5515121;2.081260139
183;203.2677493;23.23447059;2.276475363
185;206.1149275;23.07896587;2.460419504
187;212.505554;23.11878222;2.570952979
189;221.3429929;22.88338536;2.763900506
191;221.4054285;22.66523002;2.999037046
193;232.1125172;22.46297155;2.994208032
195;236.4172601;22.2618661;3.210055666
197;236.7158072;22.06621139;3.375561487
199;247.8647583;21.83691598;3.330058186
201;242.3857487;21.83691598;3.217086539
203;247.4345538;21.39942025;3.213598351
205;252.3025042;21.17772148;3.210122394
207;246.6451758;21.07260522;3.304167848
209;241.3246995;20.88327776;3.357728779
211;246.8212325;20.70099232;3.388375822
213;237.9218011;21.10886159;3.512562778
215;233.5640115;20.31011315;3.468029128
217;225.6293112;20.1716754;3.409325811
219;223.5094031;19.98974868;3.264411968
221;214.1343138;19.88086799;3.143165526
223;208.2386859;19.66577832;2.983634073
225;196.7984749;19.55259566;2.728917336
227;190.5830025;19.4027285;2.465201724
229;190.6121963;19.29121559;2.422987541
231;188.4197113;19.10784545;2.294492649
233;186.3667367;19.00766052;2.310981343
235;182.4989322;18.80403656;2.545024058
237;185.4967312;18.70915717;2.758653684
239;180.6907958;18.53528832;2.732723205
241;180.1957454;18.37171772;2.792467583
243;177.1177585;18.28764425;2.761488227
245;176.3425111;18.7276286;2.499124845
247;169.4929686;17.97714299;2.366906165
249;167.5507399;17.89891206;2.332860971
251;159.8882277;17.68650159;2.292017084
253;158.6293802;17.60761088;2.283991258
255;154.8395345;17.48531394;2.242324821
257;152.9374453;17.49269013;2.208746487
259;151.0292653;17.28920336;2.225979142
261;145.5902125;17.19109068;2.2206727
263;140.6755496;17.05043708;2.145159512
265;139.3879323;16.9717284;2.082637543
267;135.0937101;16.83411698;1.989949784
269;134.9433599;16.67460548;1.788161005
271;132.148323;16.60503402;1.722398748
273;133.5701937;16.50100994;1.667436607
275;130.8502297;16.44212269;1.637567319
277;131.5672081;16.36132787;1.70562236
279;133.4856742;16.2765786;1.838122102
281;133.5484214;16.11339448;1.887199398
283;134.2541101;16.01504693;1.927805968
285;139.7230923;15.92969872;2.040503614
287;143.0637288;15.75697542;2.128048891
289;143.0112905;15.62251401;2.1042892
291;144.899008;15.51476447;2.084489301
293;146.2496117;15.38867267;2.110704155
295;146.5594222;15.2854461;2.128376232
297;154.4133848;15.16044755;2.139049438
299;159.4631147;15.05398715;2.452886908
301;165.2241945;14.93551496;2.588171124
303;170.758083;14.78427484;2.631338277
305;174.1020787;14.64367409;2.679986083
307;179.5343719;14.49562082;2.654675192
309;173.7157727;14.36795909;2.412855035
311;169.5114004;14.1640773;2.377850328
313;164.7180851;14.08231095;2.497387741
315;170.6104829;13.9370431;2.571350461
317;175.1798667;13.8418525;2.677522506
319;180.3990898;13.74760248;2.723511451
321;172.6959624;13.59353957;2.814563708
323;170.7204834;13.41773565;2.757975126
325;172.1866169;13.28013225;2.787264303
327;183.241748;13.1764119;2.860260151
329;194.4082538;12.9926478;2.880512057
331;195.0875425;12.82614713;2.789339315
333;191.731177;12.70210463;2.996442471
335;193.0356555;12.51081275;3.125374606
337;200.5842604;12.34933576;3.157086503
339;203.1002477;12.24564583;3.349203865
341;204.7235388;12.12247612;3.636960722
343;211.3652829;11.87725181;3.570515526
345;217.80109;11.87725181;3.478964531
347;219.4265915;11.56247847;3.402357295
349;211.0073599;11.38417792;3.29968657
351;214.3780797;10.68196367;3.182242754
353;205.3028587;11.05671644;3.249537557
355;209.1258398;10.70743068;3.331707091
357;212.950911;10.65057725;3.329693692
359;210.9105052;10.55281368;3.304143653
361;207.4710347;10.42200995;3.185276748
363;199.6473996;10.27269048;3.028677933
365;188.6073118;10.18158246;2.945402973
367;186.0219137;9.98082719;3.065829652
369;181.9782015;9.94658061;3.026163542
371;176.290088;9.78699277;3.005852045
373;172.802079;9.70482394;2.951227933
375;168.8774274;9.50925143;2.94621694
377;166.9835425;9.38507228;2.748116978
379;168.4294043;9.31482555;2.837531533
381;158.9551478;9.20409361;2.884515946
383;159.2038643;9.11215071;2.945913394
385;156.7351463;8.93530693;2.924912192
387;152.4763845;8.84570105;2.878960221
389;148.7708493;8.73669918;2.720293477
391;150.5643846;8.62978451;2.614535275
393;147.2269961;8.53787951;2.455579416
395;142.8627276;8.448911;2.380329431
397;142.1884912;8.33059788;2.37006411
399;137.6720344;8.21755881;2.39390593
401;135.8160778;8.16483333;2.435478755
403;135.8222314;7.58667653;2.465289067
405;135.4541728;7.58667653;2.349415956
407;132.9401321;7.90676182;2.277020012
409;133.1384732;7.77338565;2.200724869
411;129.1443063;7.68487248;2.102987377
413;128.3621282;7.87395599;2.021163461
415;126.85471;7.52291666;2.008421015
417;126.4937028;7.4171625;1.982825091
419;124.6251923;7.37878049;2.005798219
421;123.5529469;7.26188678;1.999848596
423;120.6057496;7.15643635;2.030939557
425;122.4740112;7.08005775;2.059024107
427;121.6478991;7.00244231;2.11020308
429;119.3575709;6.93484328;2.045189805
431;119.4641165;6.8408057;1.978010061
433;118.8706225;6.79302117;1.952641032
435;116.4433803;6.97086638;1.916296018
437;118.6397511;6.59979369;1.893125859
439;116.1179375;6.53119324;1.951009135
441;113.880768;6.45406997;1.894402266
443;112.7602554;6.36537477;1.831264593
445;107.2952172;6.28857179;1.751103836
447;106.3155431;6.22506388;1.740044033
449;102.2364714;6.17877348;1.652090237
451;100.3958116;6.14932318;1.714021878
453;97.14607329;6.07474992;1.729849135
455;95.04966171;6.05339645;1.718216599
457;91.16971393;6.05339645;1.586987206
459;88.87284497;5.89247996;1.461441389
461;85.25741314;5.81934265;1.299140674
463;84.45631759;5.77181488;1.184688629
465;79.39439342;5.69259748;1.074769386
467;75.3945798;5.68172377;1.050861384
469;72.46019813;5.68172377;1.011524892
471;70.31499711;5.9193968;0.976086536
473;66.38074766;5.5616352;0.879839305
475;61.34776441;5.49119043;0.795506589
477;59.97091994;5.4548022;0.639604892
479;54.85547547;5.44703153;0.548282587
481;52.17690847;5.4475173;0.449978718
483;48.3690102;5.4475173;0.404893637
485;44.54008284;5.42731793;0.362341649
487;41.30150868;5.37523035;0.344330548
489;38.35283677;5.38555744;0.315261057
491;35.788392;5.36667711;0.284278889
493;32.75180035;5.31601587;0.236700991
495;30.65525308;5.32956077;0.206606318
497;28.85473396;5.29716598;0.197860115
499;27.23167952;5.29716598;0.205715884
501;25.15866625;5.29716598;0.245752998
503;24.0491287;5.29716598;0.268483843
505;22.51904404;5.42745024;0.274764673
507;21.80536265;5.41753151;0.265003027
509;21.39183406;5.39844567;0.22737315
511;20.57694713;5.328192;0.189970766
513;19.42073345;5.39260365;0.196353756
515;19.90653106;5.41661389;0.218408193
517;18.62485096;5.15489966;0.234474922
519;17.68270575;5.34694155;0.249737054
521;17.77502685;5.35728518;0.237875261
523;17.33745365;5.15882263;0.187574061
525;17.27524649;5.30643498;0.161456911
527;16.79577776;5.3294598;0.181454636
529;16.49022679;5.34497072;0.197844901
531;16.02102915;5.36039089;0.216162987
533;15.73132679;5.31339532;0.247817294
535;15.34980299;4.92634197;0.251817066
537;15.3042387;5.30397892;0.203104895
539;15.66827204;5.29497034;0.19726529
541;15.37115654;5.40043518;0.190919189
543;15.07723114;5.22441774;0.199082773
545;15.27880861;5.2150387;0.204481367
547;15.33561362;5.17651897;0.239886674
549;15.39108096;5.09018481;0.22803424
551;15.25926856;5.05408644;0.226587309
553;15.36766848;4.44839198;0.20265297
555;15.57579647;4.96818413;0.185021183
557;14.97471708;5.00229513;0.156199863
559;15.30715987;5.02663953;0.174199283
561;15.6409192;4.96444373;0.195068663
563;15.95242955;5.01027826;0.223220257
565;16.00001531;5.01732775;0.255497854
567;15.79912688;5.04620077;0.268125443
569;15.95125296;5.04687551;0.241892447
571;16.34450373;5.06969482;0.211404854
573;16.43004213;4.99338454;0.178786848
575;16.7244228;4.97966456;0.153823157
577;16.72059094;4.98251777;0.182391027
579;17.014732;5.03173826;0.233192336
581;16.87564762;4.99283792;0.253311828
583;17.19266484;4.95607923;0.29065003
585;17.08911138;4.95127601;0.276726951
587;17.12328549;4.94104661;0.244742829
589;17.03840612;4.90472938;0.185712507
591;16.96594744;4.90888776;0.178609382
593;17.07092736;4.90103328;0.167837317
595;17.2474296;4.96708372;0.195605279
597;17.33052378;4.84239585;0.206015639
599;17.77877832;4.88514816;0.225555949
601;17.39703882;4.84461863;0.232261147
603;17.24523387;4.82285467;0.225735125
605;17.84966256;4.81097206;0.205609037
607;17.53326248;4.81097206;0.198744101
609;17.69028418;4.78381234;0.180046401
611;17.49115136;4.76763309;0.156916294
613;17.15483927;4.77239895;0.150727184
615;17.31228181;4.72723862;0.166750366
617;17.55271418;4.72690499;0.173759086
619;17.58282737;4.75450403;0.20969594
621;17.85985629;4.73686802;0.251902287
623;17.25269392;4.71027787;0.28433692
625;17.44674679;4.69108687;0.274256454
627;17.5611618;4.72177507;0.275532968
629;17.17496401;4.68755198;0.256626924
631;17.19587588;4.6637542;0.230695751
633;17.32224349;4.68633116;0.193364208
635;17.23264968;4.58616225;0.187226024
637;17.63452864;4.5712887;0.192265462
639;16.76752244;4.55041192;0.199435491
641;17.51728463;4.59821247;0.222382316
643;17.41180403;4.56179435;0.239703492
645;17.53447968;4.58449249;0.249709275
647;16.87164701;4.5413521;0.237781771
649;16.91274753;4.5413521;0.227209565
651;16.95544324;4.54939608;0.211675253
653;16.69348456;4.56947428;0.191291215
655;16.5141637;4.46657332;0.18699944
657;16.64141721;4.53345064;0.204597261
659;16.42721056;4.49896812;0.226016889
661;16.48406283;4.49067485;0.238315887
663;16.66565629;4.45992579;0.256113977
665;16.43207452;4.46650606;0.281479136
667;16.06726167;4.42689363;0.297262584
669;16.03765009;4.48111324;0.276212384
671;15.56014072;4.40547023;0.272955431
673;15.64414467;4.36358856;0.257420616
675;15.67705184;4.30482996;0.248339426
677;15.60824814;4.38137618;0.239967951
679;15.57492431;4.34489027;0.247284228
681;15.38837967;3.763381141;0.257798837
683;15.55086106;4.39055291;0.265593238
685;15.43588453;4.36806029;0.291462797
687;15.16049967;4.36095741;0.278068482
689;15.17314468;4.34171303;0.285527547
691;15.03268822;4.259611451;0.271937007
693;14.83682302;4.29130162;0.267929394
695;14.6575516;4.29130162;0.225736684
697;14.54160847;4.2709405;0.222130885
699;14.47835208;4.2709405;0.223514553
701;14.81432978;4.252256083;0.223866254
703;14.69170789;4.251854658;0.246426901
705;14.51412402;4.188316321;0.280297383
707;14.32911935;4.223179986;0.290161071
709;14.18436794;4.180174651;0.303422159
711;14.02915866;4.181874836;0.282028487
713;14.04512749;4.211219973;0.252609145
715;13.7844056;4.126167492;0.220334922
717;14.05417705;4.104251922;0.194130302
719;14.2220569;4.078147546;0.179568019
721;14.05851082;4.174005943;0.195764373
723;14.03519176;4.149267052;0.221371488
725;13.97291305;4.149297479;0.256562324
727;13.78969878;4.13317962;0.281831239
729;13.92958375;4.12738191;0.279554761
731;13.78845406;4.095388541;0.274109601
733;14.21058208;4.095388541;0.23372956
735;13.80215816;4.082744718;0.192807952
737;14.02308724;4.056131086;0.169144991
739;13.88165463;4.42715733;0.153581735
741;13.58503927;4.036569085;0.168376831
743;13.66217583;4.039749525;0.207250131
745;13.60895047;4.033648077;0.239726282
747;13.39985406;4.066757642;0.284732671
749;13.53065205;4.049334617;0.293349362
751;13.13874786;3.991843814;0.299991492
753;12.99292865;3.994423718;0.272840955
755;13.19563777;3.98307812;0.24874384
757;13.19705586;4.025611033;0.200927798
759;13.32355606;3.97385068;0.194586702
761;13.53238074;3.958642967;0.18361023
763;13.61054305;3.957307375;0.217087406
765;13.29718961;3.977796604;0.230976038
767;13.24599497;3.921958477;0.240590585
769;13.16607027;3.937317792;0.249517347
771;12.9240358;3.895665131;0.226348068
773;12.6966323;3.896872076;0.18822876
775;12.9410565;3.892396613;0.158097747
777;12.67278952;3.857026896;0.155262537
779;12.90426502;3.889094464;0.145137705
781;13.07503663;3.859597191;0.174540942
783;13.36690425;3.845172043;0.210998907
785;13.11516403;4.047223399;0.244674545
787;13.42586003;3.849556759;0.254335669
789;13.13875275;3.861631007;0.278448583
791;13.16661234;3.819826211;0.252590539
793;12.9336737;3.752197288;0.259324922
795;12.68854384;3.767185605;0.237439756
797;12.41384578;3.784510942;0.207571859
799;12.51682964;3.737583172;0.176168665
801;12.42462302;3.733552906;0.177478701
803;12.19028295;3.732733508;0.157798885
805;12.82508587;3.732733508;0.167942794
807;12.77923067;3.698871804;0.209265545
809;12.73260133;3.737276765;0.239900371
811;12.85452746;4.199071525;0.270520945
813;13.10040582;4.199071525;0.271123415
815;13.02971073;4.27656579;0.280929947
817;12.80387455;3.720264774;0.279548287
819;12.97936166;3.720264774;0.257633161
821;13.16716946;3.615259542;0.227759183
823;12.86081161;3.608072858;0.21236426
825;12.94567614;3.617262931;0.184337007
827;12.97819507;3.603671061;0.158448167
829;12.89825129;3.62961743;0.169768522
831;13.07864055;3.597829578;0.182122323
833;13.03250754;3.623168471;0.214650046
835;12.94318467;3.587943951;0.258292697
837;13.04860307;3.620756718;0.291441358
839;13.13339212;3.594112659;0.300807945
841;13.06161137;3.578571315;0.293826844
843;12.93925351;3.527407762;0.259348724
845;12.66582535;3.479107565;0.233309427
847;12.67031468;3.521687454;0.195581944
849;12.79939985;3.497791983;0.169346005
851;12.88744794;3.514965718;0.15325844
853;13.03417276;3.49139427;0.192391511
855;12.87638999;3.49139427;0.203035744
857;12.72763549;2.531601221;0.245311341
859;12.80593775;3.488790345;0.295770527
861;12.40059233;3.488790345;0.306747188
863;12.18327261;3.434426067;0.281474511
865;12.32825143;3.39029119;0.263438707
867;12.26203515;3.372800371;0.220532308
869;12.25408567;3.372800371;0.181040235
871;12.78513891;3.394631599;0.194075017
873;12.40626078;3.389312716;0.201551292
875;12.39957035;3.3803351;0.22292326
877;12.15932717;3.340260381;0.265670685
879;12.57408764;3.235167605;0.266950227
881;12.0605255;3.235167605;0.271441854
883;11.67516099;3.490597826;0.261673529
885;12.19070857;3.324142522;0.233028769
887;12.03601674;3.307575729;0.203632223
889;11.77182301;3.310041397;0.196679243
891;11.72871527;3.750966322;0.17998613
893;12.11573664;3.314132517;0.185424417
895;11.91865431;3.344584776;0.200589451
897;12.19452043;3.344584776;0.222909505
899;11.70294696;3.624412783;0.241695986
901;11.96082685;3.273639826;0.240865457
903;11.50373134;2.670799118;0.23003753
905;11.28128342;3.222601184;0.207168899
907;11.53847291;3.222601184;0.175493764
909;11.42434742;3.185076476;0.145362019
911;11.63067178;3.207369983;0.157693879
913;11.78982609;3.201420671;0.166173723
915;11.8382509;3.226644795;0.202394492
917;11.4547216;3.20876643;0.231797135
919;11.27373658;3.19380854;0.256879586
921;11.248172;3.167680142;0.231454289
923;11.1891839;3.153976706;0.205966863
925;10.83192725;3.090853673;0.17422097
927;11.20602485;3.34461467;0.147960158
929;11.2004197;3.101963327;0.136332258
931;11.2715455;3.121663585;0.170311703
933;11.45852648;3.123478005;0.189385008
935;11.52254516;3.13310687;0.227233307
937;11.22297448;3.106601068;0.253820183
939;10.9270435;3.057889304;0.267289138
941;10.96076928;3.060408354;0.251263896
943;10.61985139;3.054111531;0.228605812
945;10.60852236;3.026277076;0.180694075
947;10.59685844;3.039693323;0.165657782
949;10.79339661;3.066266918;0.143766341
951;10.66616808;3.039562006;0.145316406
953;10.80067728;3.027450924;0.175455725
955;10.97225918;3.028938119;0.224168691
957;10.73368923;3.022624214;0.244303707
959;10.63441091;2.983605906;0.276162598
961;10.39646517;3.035238145;0.270227116
963;10.60041375;2.991065901;0.267399422
965;10.31601989;2.982347716;0.235039045
967;10.25499589;2.966745517;0.204804027
969;10.55791584;2.88682295;0.196826196
971;10.5693557;2.874347277;0.192848419
973;10.54692553;2.940853597;0.197504658
975;10.32052885;2.924833425;0.217417754
977;10.18303781;3.051137142;0.264465916
979;10.49341253;3.169677125;0.281275104
981;10.0330241;2.925356025;0.316890213
983;10.3048254;2.887298575;0.334043982
985;9.9323484;2.90545025;0.319330803
987;10.01212271;2.867477142;0.29001781
989;9.648145906;2.811413213;0.259354951
991;9.632135831;2.854964636;0.227606287
993;10.17022098;2.829642291;0.192600331
995;9.821962159;2.797011553;0.195561615
997;9.883839687;2.819716628;0.203270166
999;9.830602648;2.817797581;0.213137487
1001;9.436270671;2.820742077;0.211714236
1003;9.694921064;2.816273019;0.241249286
1005;9.422689143;2.786920409;0.246637932
1007;9.677726848;2.82577377;0.245770316
1009;9.262525632;2.738141385;0.237913176
1011;9.168765687;2.73228976;0.247174282
1013;9.43470531;2.73228976;0.222877446
1015;9.16727375;2.724101114;0.211719535
1017;9.483590264;2.724101114;0.213471306
1019;9.577211159;2.722620325;0.221074792
1021;9.239838299;2.692046891;0.251232373
1023;9.39585673;2.73815473;0.284488204
1025;9.187363847;2.75032026;0.293194573
1027;9.298293329;2.722060359;0.298047605
1029;9.017108322;2.64994583;0.286807874
1031;8.937575702;2.652404559;0.262356501
1033;8.900546785;2.818478722;0.220845374
1035;9.032391119;2.431888182;0.199863006
1037;9.285540666;2.449955515;0.17413034
1039;9.062098835;2.451078652;0.185893649
1041;9.021647474;2.448801952;0.20660725
1043;9.142890377;2.454130977;0.251139991
1045;9.062773261;2.482420772;0.291987472
1047;8.747728806;2.470795458;0.319865208
1049;8.766020492;2.446178276;0.315872385
1051;8.70929515;2.446178276;0.294052631
1053;8.636833419;2.403263688;0.251550758
1055;8.35922228;2.374336525;0.223919711
1057;8.340394568;2.326589355;0.200342847
1059;8.320415195;2.326528501;0.198501112
1061;8.459249191;2.356056201;0.225378905
1063;8.135416274;2.343428926;0.252582729
1065;8.280723423;2.30361097;0.311706797
1067;8.170393744;2.33496003;0.33284211
1069;8.282056765;2.309075049;0.3468447
1071;7.74247508;2.329230113;0.325555657
1073;7.97207229;2.287621225;0.31976052
1075;7.67347164;2.267975416;0.259001276
1077;7.880982389;2.262049591;0.2043796
1079;7.803805875;1.80685806;0.19018718
1081;7.915839669;2.207169119;0.176729121
1083;7.701120682;2.24647782;0.184627548
1085;7.802046847;2.194069421;0.203337961
1087;7.908257407;2.250103457;0.239312767
1089;7.64999443;2.227738953;0.253034295
1091;7.738077161;1.419885846;0.25592492
1093;7.798144497;2.188356053;0.248291203
1095;7.501559937;2.181702111;0.211104286
1097;7.744079997;2.260501542;0.194050147
1099;7.535165362;2.109125304;0.18099634
1101;8.063382267;2.154716948;0.159985673
1103;7.953944537;2.191651262;0.148433106
1105;8.236053122;2.208268767;0.202685365
1107;8.011244158;2.169111669;0.21841676
1109;8.355052096;2.150268709;0.237329634
1111;8.091092666;2.169974839;0.288851613
1113;7.856182428;2.120673215;0.311172499
1115;7.99180667;2.149540059;0.303802754
1117;7.658600351;2.108373165;0.308702124
1119;7.605166401;2.120787985;0.288638601
1121;7.654204535;2.048726837;0.239727437
1123;7.82245664;2.119647766;0.199072657
1125;7.719043508;2.071529599;0.185669697
1127;7.393446676;2.081182485;0.170623911
1129;8.032465677;2.070764116;0.181046652
1131;7.936353303;2.134440709;0.205785278
1133;7.975801219;2.090821493;0.245109302
1135;7.869548009;2.059526347;0.258111657
1137;7.827208453;2.064875658;0.286299493
1139;7.45348719;2.044332513;0.296551866
1141;7.266625081;2.035863618;0.285682306
1143;7.468185817;2.053469205;0.274168661
1145;7.229218504;2.035499026;0.242603519
1147;7.37081018;1.995431781;0.212452945
1149;7.511201606;2.027030664;0.179041432
1151;7.706716996;2.027030664;0.168881486
1153;7.695586238;2.004956019;0.182398849
1155;7.555171537;2.008878455;0.214416712
1157;7.757749857;2.008878455;0.250580525
1159;7.543535522;2.014790934;0.285168923
1161;7.175783626;1.977910535;0.295730816
1163;7.276175739;1.995698152;0.266141378
1165;7.059550289;1.95839978;0.226258028
1167;7.190105393;1.998382682;0.191991638
1169;7.363106373;1.948899029;0.153560648
1171;7.312894007;1.925252848;0.158277983
1173;7.256135855;1.96932687;0.169511644
1175;7.290383369;1.937691155;0.211657377
1177;7.341001714;1.934048969;0.243849522
1179;7.027711824;2.011573661;0.274772736
1181;6.948652953;1.639697594;0.276600901
1183;6.907382584;1.949681061;0.277854463
1185;6.953854703;1.872952813;0.259568547
1187;6.849527531;1.879539495;0.22376409
1189;7.176118698;1.941802559;0.200555697
1191;6.9263668;1.811073558;0.197156775
1193;6.938470407;1.885198948;0.232629955
1195;7.161651534;1.915090707;0.254898168
1197;6.724173719;1.911843007;0.277795382
1199;6.645852772;1.828332169;0.298390978
1201;6.448340672;1.877876676;0.309338282
