Keywords
Material1;Material2;Material3;Material4;Product;Object;Scenario;Method;Reference;Comment;Owner;IsPublic;ImportDate
LDF board;;;;Low density fibre board (M26);;;ISO 5660;SBI Project;C990331_m26;;1;2003-08-12 14:55:45
Scalars
Flux (kW/m2);tig (s);qmax (kw/m2);qtotal (MJ/m2);q180 (kw/m2);q300 (kw/m2);Mass loss (g);DHc (MJ/kg);Peak smoke production (m2/m2s);Total smoke produced (m2/m2);Specific extinction area (avg) (m2/kg);Area (m2);Thickness (mm);Density (kg/m3)
50;8;202;52.21;83.49;98.51;28.9;11.23;NA;NA;57.93;0.0088;12;250
VectorData
Time (s);HRR (kW/m2);SEA (m2/kg);SPR (m2/s)
0; 0.0; 16; 0.0009
5; 0.0; 0; 0.0009
10; 53.0; 78; 0.0054
15; 117.8; 103; 0.0131
20; 138.0; 142; 0.0168
25; 131.8; 110; 0.0126
30; 124.7; 113; 0.0114
35; 117.0; 108; 0.0099
40; 113.2; 102; 0.0089
45; 108.2; 102; 0.0081
50; 104.4; 90; 0.0075
55; 100.1; 78; 0.0064
60; 96.1; 79; 0.0059
65; 91.4; 66; 0.0049
70; 88.3; 65; 0.0047
75; 85.5; 54; 0.0038
80; 83.4; 49; 0.0033
85; 80.1; 47; 0.0031
90; 77.9; 40; 0.0026
95; 76.1; 34; 0.0023
100; 74.0; 29; 0.0020
105; 72.4; 26; 0.0018
110; 70.8; 25; 0.0018
115; 69.8; 22; 0.0015
120; 68.6; 20; 0.0015
125; 67.7; 22; 0.0015
130; 67.5; 22; 0.0016
135; 66.6; 19; 0.0014
140; 66.1; 17; 0.0012
145; 66.0; 17; 0.0013
150; 66.2; 15; 0.0011
155; 65.7; 10; 0.0008
160; 66.7; 12; 0.0009
165; 66.1; 11; 0.0008
170; 65.5; 10; 0.0008
175; 66.5; 11; 0.0008
180; 67.7; 9; 0.0007
185; 69.0; 7; 0.0005
190; 70.7; 10; 0.0007
195; 73.8; 12; 0.0009
200; 76.2; 10; 0.0008
205; 79.2; 13; 0.0009
210; 82.2; 14; 0.0011
215; 86.3; 16; 0.0014
220; 90.7; 15; 0.0013
225; 96.0; 13; 0.0012
230; 102.4; 8; 0.0008
235; 110.0; 9; 0.0010
240; 122.3; 10; 0.0011
245; 139.0; 23; 0.0028
250; 163.2; 45; 0.0062
255; 182.2; 81; 0.0123
260; 194.8; 107; 0.0165
265; 201.8; 133; 0.0201
270; 196.7; 160; 0.0226
275; 183.8; 179; 0.0219
280; 165.3; 181; 0.0191
285; 140.7; 160; 0.0137
290; 115.2; 101; 0.0069
295; 95.3; 64; 0.0035
300; 81.8; 42; 0.0020
305; 70.7; 27; 0.0013
310; 63.2; 20; 0.0006
315; 58.2; 11; 0.0004
320; 54.9; 14; 0.0005
325; 51.5; 15; 0.0004
330; 48.6; 16; 0.0004
335; 46.4; 25; 0.0006
340; 45.2; 28; 0.0006
345; 43.4; 32; 0.0007
350; 42.1; 24; 0.0005
355; 40.9; 36; 0.0008
360; 40.2; 57; 0.0009
365; 39.7; 39; 0.0007
370; 38.2; 28; 0.0006
375; 37.3; 47; 0.0008
380; 37.3; 61; 0.0009
385; 36.5; 61; 0.0010
390; 35.6; 63; 0.0010
395; 36.2; 58; 0.0010
400; 36.0; 63; 0.0013
405; 35.3; 84; 0.0013
410; 35.0; 85; 0.0009
415; 34.8; 71; 0.0012
420; 34.5; 67; 0.0011
425; 34.5; 48; 0.0009
430; 33.7; 55; 0.0009
435; 33.6; 68; 0.0008
440; 33.3; 56; 0.0008
445; 33.4; 56; 0.0009
450; 32.9; 47; 0.0009
455; 32.4; 70; 0.0009
460; 32.3; 69; 0.0009
465; 32.3; 55; 0.0008
470; 32.0; 74; 0.0010
475; 31.1; 67; 0.0010
480; 30.3; 89; 0.0010
485; 30.5; 65; 0.0009
490; 29.8; 41; 0.0008
495; 29.4; 45; 0.0006
500; 29.3; 62; 0.0007
505; 29.4; 64; 0.0010
510; 29.0; 63; 0.0007
515; 28.3; 60; 0.0007
520; 27.7; 72; 0.0009
525; 27.5; 39; 0.0006
530; 27.5; 56; 0.0006
535; 27.2; 70; 0.0006
540; 26.7; 49; 0.0007
545; 27.1; 54; 0.0007
550; 26.6; 41; 0.0006
555; 26.8; 71; 0.0008
560; 26.4; 97; 0.0007
565; 26.1; 84; 0.0009
570; 25.8; 50; 0.0008
575; 25.8; 53; 0.0007
580; 25.8; 101; 0.0008
585; 25.8; 110; 0.0010
590; 25.3; 65; 0.0007
595; 25.7; 58; 0.0007
600; 25.4; 61; 0.0008
605; 24.9; 59; 0.0008
610; 24.8; 52; 0.0006
615; 24.5; 60; 0.0005
620; 24.2; 49; 0.0006
625; 24.0; 41; 0.0005
630; 24.4; 75; 0.0007
635; 23.7; 70; 0.0005
640; 23.5; 44; 0.0005
645; 23.8; 32; 0.0004
650; 23.5; 15; 0.0002
655; 23.5; 26; 0.0002
660; 23.2; 44; 0.0004
665; 23.0; 34; 0.0004
670; 23.1; 30; 0.0004
675; 23.0; 43; 0.0004
680; 22.5; 39; 0.0003
685; 22.5; 60; 0.0005
690; 22.5; 92; 0.0007
695; 22.2; 72; 0.0005
700; 22.7; 44; 0.0004
705; 22.6; 87; 0.0006
710; 22.2; 41; 0.0004
715; 22.3; 46; 0.0006
720; 22.1; 58; 0.0005
725; 22.1; 55; 0.0005
730; 21.8; 58; 0.0005
735; 21.7; 73; 0.0006
740; 21.7; 64; 0.0007
745; 21.5; 82; 0.0007
750; 21.1; 140; 0.0006
755; 21.6; 85; 0.0006
760; 21.2; 92; 0.0007
765; 20.9; 79; 0.0007
770; 21.1; 51; 0.0005
775; 20.8; 33; 0.0003
780; 20.8; 62; 0.0005
785; 20.7; 37; 0.0003
790; 20.5; 52; 0.0005
795; 20.7; 58; 0.0003
800; 20.6; 193; 0.0006
805; 20.4; 110; 0.0006
810; 20.4; 51; 0.0004
815; 20.3; 37; 0.0004
820; 20.1; 51; 0.0005
825; 20.1; 113; 0.0007
830; 19.7; 170; 0.0006
835; 19.6; 76; 0.0005
840; 19.5; 65; 0.0006
845; 19.4; 66; 0.0005
850; 19.3; 72; 0.0004
855; 19.2; 41; 0.0004
860; 19.1; 64; 0.0004
865; 19.3; 76; 0.0004
870; 19.4; 76; 0.0005
875; 18.9; 47; 0.0005
880; 18.9; 49; 0.0004
885; 18.8; 78; 0.0004
890; 18.7; 63; 0.0005
895; 18.5; 83; 0.0006
900; 18.1; 66; 0.0005
905; 18.4; 67; 0.0004
910; 18.3; 68; 0.0005
915; 18.3; 53; 0.0003
920; 18.0; 69; 0.0005
925; 17.6; 55; 0.0004
930; 18.1; 98; 0.0004
935; 17.6; 82; 0.0005
940; 17.0; 63; 0.0004
