Keywords
Material1;Material2;Material3;Material4;Product;Object;Scenario;Method;Reference;Comment;Owner;IsPublic;ImportDate
Polyolefin;XLPE;;;Cable FIPEC 7 3x1x150 mm2;Low Voltage 0,6/1 kV;;ISO 5660;FIPEC Final Report on the European Commission, SMT4-CT96-2059, 410pp, ISBN 0 9532312 5 9, London 2000;;;1;2005-09-30 08:56:31
Scalars
Flux (kW/m2);tig (s);qmax (kw/m2);qtotal (MJ/m2);q180 (kw/m2);q300 (kw/m2);Mass loss (g);DHc (MJ/kg);Peak smoke production (m2/m2s);Total smoke produced (m2/m2);Specific extinction area (avg) (m2/kg);Area (m2);Thickness (mm);Density (kg/m3)
35;88;155;476.85;71.46;65.14;155;33.85;;;;0.007100;38.1;
VectorData
Time (s);HRR (kW/m2);SEA (m2/kg);SPR (m2/s)
0; 0.0; 53; 0.0004
10; 0.0; 0; 0.0004
20; 0.0; 0; 0.0002
30; 0.0; 0; 0.0003
40; 0.0; 0; 0.0003
50; 0.0; 0; 0.0006
60; 0.0; 406; 0.0011
70; 0.0; 447; 0.0025
80; 0.0; 406; 0.0040
90; 7.3; 336; 0.0052
100; 34.7; 108; 0.0026
110; 54.2; 136; 0.0042
120; 90.7; 69; 0.0026
130; 97.2; 63; 0.0024
140; 88.2; 52; 0.0017
150; 82.5; 49; 0.0016
160; 76.9; 60; 0.0018
170; 72.5; 66; 0.0018
180; 68.9; 64; 0.0018
190; 66.2; 71; 0.0018
200; 67.3; 77; 0.0018
210; 69.4; 71; 0.0018
220; 69.8; 74; 0.0018
230; 68.9; 73; 0.0018
240; 68.0; 73; 0.0017
250; 66.9; 76; 0.0017
260; 65.3; 77; 0.0017
270; 64.1; 67; 0.0014
280; 63.7; 62; 0.0013
290; 62.4; 63; 0.0013
300; 60.8; 63; 0.0012
310; 58.9; 59; 0.0011
320; 57.5; 62; 0.0012
330; 56.8; 74; 0.0013
340; 55.3; 70; 0.0014
350; 54.5; 72; 0.0014
360; 53.0; 71; 0.0012
370; 51.7; 87; 0.0014
380; 51.1; 81; 0.0013
390; 49.4; 78; 0.0013
400; 48.9; 84; 0.0014
410; 48.3; 76; 0.0013
420; 47.5; 90; 0.0013
430; 46.4; 74; 0.0011
440; 45.5; 64; 0.0010
450; 45.4; 63; 0.0009
460; 44.1; 49; 0.0007
470; 43.7; 49; 0.0007
480; 42.8; 42; 0.0006
490; 43.1; 28; 0.0004
500; 42.7; 45; 0.0006
510; 42.1; 63; 0.0009
520; 41.9; 68; 0.0009
530; 41.3; 70; 0.0009
540; 40.7; 42; 0.0006
550; 40.4; 79; 0.0011
560; 40.0; 72; 0.0009
570; 39.3; 56; 0.0007
580; 39.6; 56; 0.0008
590; 38.9; 39; 0.0005
600; 37.9; 58; 0.0007
610; 36.9; 49; 0.0006
620; 36.8; 69; 0.0008
630; 36.8; 74; 0.0008
640; 35.3; 80; 0.0010
650; 35.0; 68; 0.0009
660; 34.2; 65; 0.0007
670; 33.8; 67; 0.0008
680; 33.3; 47; 0.0005
690; 33.1; 65; 0.0008
700; 32.9; 77; 0.0009
710; 32.9; 96; 0.0011
720; 32.4; 74; 0.0009
