Keywords
Material1;Material2;Material3;Material4;Product;Object;Scenario;Method;Reference;Comment;Owner;IsPublic;ImportDate
RPPVC;XLPE;;;cable FIPEC-15 1x95 mm2 ;Low Voltage 0,6/1 kV;;ISO 5660;FIPEC Final Report on the European Commission, SMT4-CT96-2059, 410pp, ISBN 0 9532312 5 9, London 2000;;;1;2005-10-03 08:11:31
Scalars
Flux (kW/m2);tig (s);qmax (kw/m2);qtotal (MJ/m2);q180 (kw/m2);q300 (kw/m2);Mass loss (g);DHc (MJ/kg);Peak smoke production (m2/m2s);Total smoke produced (m2/m2);Specific extinction area (avg) (m2/kg);Area (m2);Thickness (mm);Density (kg/m3)
35;155;198;160.60;23.81;22.72;87.2;15.57;;;;0.008600;22.5;
VectorData
Time (s);HRR (kW/m2);SEA (m2/kg);SPR (m2/s)
0; 0.0; 0; 0.0000
5; 0.0; 0; 0.0000
10; 0.0; 0; 0.0002
15; 0.1; 0; 0.0001
20; 0.0; 0; 0.0007
25; 0.0; 632; 0.0015
30; 0.0; 1140; 0.0027
35; 0.0; 1764; 0.0071
40; 0.0; 974; 0.0121
45; 0.5; 753; 0.0145
50; 0.9; 752; 0.0147
55; 0.6; 960; 0.0150
60; 0.9; 961; 0.0166
65; 1.8; 931; 0.0172
70; 3.2; 925; 0.0218
75; 6.2; 847; 0.0264
80; 8.4; 1086; 0.0318
85; 6.0; 883; 0.0335
90; 3.6; 1046; 0.0374
95; 3.1; 1035; 0.0347
100; 2.5; 679; 0.0284
105; 1.5; 625; 0.0252
110; 1.0; 941; 0.0320
115; 0.9; 909; 0.0263
120; 1.4; 922; 0.0276
125; 3.5; 945; 0.0288
130; 4.1; 1028; 0.0292
135; 5.7; 975; 0.0278
140; 13.8; 997; 0.0291
145; 26.1; 874; 0.0254
150; 37.5; 869; 0.0272
155; 42.8; 773; 0.0243
160; 44.9; 675; 0.0210
165; 48.3; 356; 0.0127
170; 48.5; 350; 0.0162
175; 47.7; 314; 0.0167
180; 45.4; 363; 0.0195
185; 45.9; 271; 0.0155
190; 48.0; 268; 0.0145
195; 48.5; 302; 0.0149
200; 45.1; 281; 0.0161
205; 40.6; 267; 0.0131
210; 39.9; 309; 0.0133
215; 37.7; 242; 0.0133
220; 33.9; 334; 0.0169
225; 30.7; 361; 0.0161
230; 23.7; 340; 0.0167
235; 14.0; 318; 0.0152
240; 9.6; 312; 0.0136
245; 12.9; 383; 0.0172
250; 13.9; 383; 0.0163
255; 12.2; 497; 0.0245
260; 11.9; 581; 0.0339
265; 10.9; 978; 0.0248
270; 9.5; 1471; 0.0191
275; 9.6; 540; 0.0201
280; 11.3; 644; 0.0193
285; 12.0; 626; 0.0193
290; 11.2; 489; 0.0198
295; 11.1; 620; 0.0203
300; 10.7; 572; 0.0174
305; 11.3; 448; 0.0147
310; 12.3; 505; 0.0162
315; 12.1; 639; 0.0172
320; 11.1; 439; 0.0152
325; 11.6; 469; 0.0159
330; 13.1; 682; 0.0161
335; 12.7; 627; 0.0163
340; 10.5; 603; 0.0168
345; 10.6; 557; 0.0159
350; 12.9; 517; 0.0146
355; 14.1; 481; 0.0154
360; 14.1; 815; 0.0195
365; 15.5; 876; 0.0216
370; 18.0; 486; 0.0151
375; 20.3; 561; 0.0135
380; 20.8; 423; 0.0131
385; 19.3; 308; 0.0134
390; 19.8; 413; 0.0141
395; 20.9; 546; 0.0138
400; 22.1; 530; 0.0137
405; 23.8; 594; 0.0116
410; 24.2; 622; 0.0134
415; 26.9; 506; 0.0097
420; 27.5; 0; 0.0102
425; 25.7; 527; 0.0083
430; 25.1; 119; 0.0079
435; 26.2; 249; 0.0093
440; 26.8; 1227; 0.0092
445; 27.1; 349; 0.0085
450; 26.1; 327; 0.0090
455; 23.3; 343; 0.0085
460; 19.6; 375; 0.0098
465; 17.3; 377; 0.0101
470; 16.1; 339; 0.0093
475; 15.1; 453; 0.0112
480; 14.9; 594; 0.0125
485; 14.4; 639; 0.0150
490; 14.8; 575; 0.0130
495; 15.2; 628; 0.0122
500; 15.2; 517; 0.0126
505; 14.9; 504; 0.0120
510; 14.8; 530; 0.0121
515; 14.3; 605; 0.0107
520; 14.1; 711; 0.0101
525; 14.8; 513; 0.0103
530; 14.7; 421; 0.0101
535; 14.4; 381; 0.0093
540; 14.0; 564; 0.0107
545; 14.2; 524; 0.0108
550; 15.0; 391; 0.0091
555; 15.1; 533; 0.0107
560; 14.7; 496; 0.0099
565; 14.4; 469; 0.0106
570; 13.7; 431; 0.0094
575; 14.2; 510; 0.0103
580; 14.9; 456; 0.0104
585; 15.5; 498; 0.0114
590; 14.3; 486; 0.0125
595; 15.1; 475; 0.0122
600; 15.9; 500; 0.0117
605; 15.8; 955; 0.0105
610; 17.2; 0; 0.0131
615; 18.0; 735; 0.0141
620; 17.3; 267; 0.0104
625; 19.2; 438; 0.0132
630; 23.4; 533; 0.0126
635; 25.7; 431; 0.0115
640; 24.3; 1752; 0.0117
645; 23.8; 333; 0.0120
650; 26.0; 131; 0.0087
655; 26.6; 143; 0.0073
660; 25.7; 311; 0.0105
665; 24.8; 394; 0.0105
670; 19.0; 246; 0.0101
675; 14.6; 210; 0.0086
680; 16.4; 552; 0.0110
685; 19.7; 0; 0.0089
690; 18.3; 911; 0.0152
695; 17.5; 1035; 0.0211
700; 21.6; 552; 0.0194
705; 26.1; 161; 0.0156
710; 28.6; 338; 0.0236
715; 29.1; 1149; 0.0237
720; 23.6; 373; 0.0135
725; 15.8; 228; 0.0091
730; 19.9; 263; 0.0108
735; 26.6; 260; 0.0104
740; 23.8; 325; 0.0129
745; 25.6; 605; 0.0261
750; 31.3; 606; 0.0232
755; 34.2; 250; 0.0107
760; 39.4; 338; 0.0162
765; 41.1; 508; 0.0210
770; 41.6; 281; 0.0119
775; 45.1; 318; 0.0148
780; 45.9; 239; 0.0107
785; 48.3; 208; 0.0097
790; 50.5; 196; 0.0100
795; 53.0; 181; 0.0095
800; 54.0; 133; 0.0070
805; 54.5; 168; 0.0089
810; 57.2; 136; 0.0070
815; 56.8; 133; 0.0076
820; 59.0; 131; 0.0079
825; 61.7; 143; 0.0082
830; 64.2; 130; 0.0076
835; 66.8; 122; 0.0072
840; 69.0; 140; 0.0086
845; 70.3; 120; 0.0077
850; 74.4; 134; 0.0089
855; 78.1; 110; 0.0071
860; 78.6; 133; 0.0091
865; 76.9; 139; 0.0099
870; 77.9; 136; 0.0097
875; 78.1; 119; 0.0087
880; 79.4; 103; 0.0073
885; 79.3; 99; 0.0071
890; 82.5; 111; 0.0087
895; 84.2; 116; 0.0089
900; 88.6; 113; 0.0086
905; 90.2; 109; 0.0085
910; 86.6; 138; 0.0105
915; 82.1; 123; 0.0101
920; 82.8; 119; 0.0092
925; 87.2; 91; 0.0077
930; 87.3; 116; 0.0104
935; 84.5; 140; 0.0115
940; 86.2; 152; 0.0127
945; 83.2; 122; 0.0105
950; 74.5; 108; 0.0092
955; 75.1; 139; 0.0112
960; 78.9; 72; 0.0062
965; 74.1; 86; 0.0074
970; 66.5; 117; 0.0087
975; 64.4; 93; 0.0070
980; 57.8; 87; 0.0070
985; 54.8; 96; 0.0073
990; 50.6; 125; 0.0084
995; 45.9; 109; 0.0073
1000; 44.8; 127; 0.0088
1005; 47.8; 153; 0.0104
1010; 47.4; 134; 0.0092
1015; 44.4; 217; 0.0146
1020; 41.1; 198; 0.0131
1025; 31.9; 164; 0.0105
1030; 28.5; 123; 0.0079
1035; 26.4; 167; 0.0105
1040; 25.6; 151; 0.0091
