Keywords
Material1;Material2;Material3;Material4;Product;Object;Scenario;Method;Reference;Comment;Owner;IsPublic;ImportDate
Spruce;;;;Unvarnished mass timber (M12);;;ISO 5660;SBI Project;C000413_m12;;1;2003-08-12 12:37:43
Scalars
Flux (kW/m2);tig (s);qmax (kw/m2);qtotal (MJ/m2);q180 (kw/m2);q300 (kw/m2);Mass loss (g);DHc (MJ/kg);Peak smoke production (m2/m2s);Total smoke produced (m2/m2);Specific extinction area (avg) (m2/kg);Area (m2);Thickness (mm);Density (kg/m3)
40;26;169;52.11;92.91;108.02;27.4;12.61;NA;NA;35.27;0.0088;10;450
VectorData
Time (s);HRR (kW/m2);SEA (m2/kg);SPR (m2/s)
0; 1.9; 0; 0.0000
5; 2.6; 0; 0.0000
10; 2.7; 0; 0.0000
15; 0.6; 0; 0.0000
20; 0.0; 113; 0.0012
25; 5.7; 86; 0.0041
30; 89.1; 18; 0.0022
35; 166.6; 41; 0.0057
40; 169.0; 59; 0.0065
45; 150.0; 66; 0.0064
50; 132.4; 64; 0.0058
55; 120.5; 67; 0.0060
60; 114.6; 65; 0.0055
65; 108.7; 57; 0.0046
70; 105.6; 58; 0.0046
75; 100.7; 47; 0.0036
80; 95.9; 42; 0.0035
85; 92.3; 35; 0.0026
90; 88.7; 30; 0.0021
95; 84.8; 28; 0.0020
100; 81.9; 25; 0.0019
105; 80.1; 27; 0.0019
110; 78.1; 21; 0.0014
115; 77.7; 29; 0.0019
120; 75.8; 24; 0.0016
125; 75.9; 28; 0.0018
130; 75.5; 18; 0.0012
135; 74.6; 24; 0.0016
140; 74.2; 18; 0.0011
145; 73.6; 13; 0.0008
150; 75.2; 12; 0.0008
155; 77.3; 4; 0.0003
160; 78.5; 13; 0.0009
165; 76.6; 17; 0.0011
170; 77.8; 15; 0.0009
175; 77.5; 10; 0.0006
180; 78.5; 8; 0.0005
185; 79.8; 4; 0.0003
190; 81.0; 12; 0.0008
195; 82.1; 22; 0.0015
200; 85.4; 11; 0.0008
205; 87.9; 17; 0.0011
210; 90.6; 11; 0.0008
215; 93.0; 8; 0.0006
220; 95.2; 12; 0.0009
225; 99.5; 21; 0.0017
230; 104.5; 11; 0.0009
235; 108.9; 19; 0.0015
240; 113.1; 20; 0.0016
245; 116.1; 16; 0.0014
250; 119.4; 24; 0.0021
255; 123.5; 23; 0.0020
260; 128.3; 24; 0.0022
265; 133.4; 27; 0.0028
270; 137.6; 34; 0.0032
275; 142.4; 31; 0.0030
280; 144.7; 37; 0.0037
285; 149.8; 48; 0.0046
290; 155.5; 49; 0.0051
295; 159.8; 61; 0.0065
300; 157.2; 47; 0.0047
305; 155.8; 55; 0.0052
310; 153.3; 51; 0.0048
315; 151.7; 62; 0.0059
320; 148.7; 76; 0.0065
325; 137.0; 83; 0.0061
330; 125.5; 78; 0.0051
335; 117.3; 55; 0.0034
340; 108.6; 63; 0.0039
345; 100.3; 99; 0.0051
350; 92.6; 85; 0.0041
355; 86.8; 83; 0.0040
360; 79.1; 57; 0.0022
365; 72.2; 40; 0.0013
370; 66.8; 23; 0.0008
375; 62.2; 25; 0.0007
380; 58.9; 24; 0.0007
385; 55.8; 5; 0.0001
390; 53.5; 0; 0.0000
395; 51.4; 0; 0.0000
400; 49.0; 0; 0.0000
405; 46.8; 0; 0.0000
410; 44.3; 0; 0.0000
415; 43.4; 0; 0.0000
420; 42.0; 0; 0.0000
425; 41.1; 0; 0.0000
430; 40.1; 0; 0.0000
435; 37.6; 0; 0.0000
440; 35.3; 0; 0.0000
445; 34.3; 0; 0.0000
450; 33.4; 0; 0.0000
455; 32.0; 0; 0.0000
460; 32.3; 0; 0.0000
