Keywords
Material1;Material2;Material3;Material4;Product;Object;Scenario;Method;Reference;Comment;Owner;IsPublic;ImportDate
ZHPolyolefin;XLPE;;;Cable FIPEC-19 3x50 mm2;Low Voltage 0,6/1 kV;;ISO 5660;FIPEC Final Report on the European Commission, SMT4-CT96-2059, 410pp, ISBN 0 9532312 5 9, London 2000;;;1;2005-10-03 08:55:02
Scalars
Flux (kW/m2);tig (s);qmax (kw/m2);qtotal (MJ/m2);q180 (kw/m2);q300 (kw/m2);Mass loss (g);DHc (MJ/kg);Peak smoke production (m2/m2s);Total smoke produced (m2/m2);Specific extinction area (avg) (m2/kg);Area (m2);Thickness (mm);Density (kg/m3)
35;92;127;30.32;99.59;77.35;10.8;19.24;;;;0.007330;27;
VectorData
Time (s);HRR (kW/m2);SEA (m2/kg);SPR (m2/s)
0; 5.2; 0; 0.0000
5; 6.4; 0; 0.0000
10; 4.6; 0; 0.0003
15; 1.7; 0; 0.0002
20; 0.2; 0; 0.0002
25; 0.0; 0; 0.0005
30; 0.0; 0; 0.0000
35; 0.0; 0; 0.0000
40; 0.0; 65; 0.0009
45; 0.0; 90; 0.0009
50; 0.0; 0; 0.0010
55; 0.0; 264; 0.0012
60; 0.0; 161; 0.0016
65; 0.0; 106; 0.0020
70; 0.0; 142; 0.0022
75; 0.0; 234; 0.0025
80; 0.0; 307; 0.0031
85; 0.0; 275; 0.0033
90; 0.0; 286; 0.0036
95; 14.2; 67; 0.0016
100; 49.1; 44; 0.0022
105; 88.4; 39; 0.0021
110; 120.5; 51; 0.0030
115; 136.9; 54; 0.0027
120; 135.8; 70; 0.0033
125; 132.6; 75; 0.0038
130; 128.6; 87; 0.0036
135; 128.9; 94; 0.0045
140; 132.0; 91; 0.0051
145; 129.2; 94; 0.0044
150; 130.4; 156; 0.0056
155; 129.3; 175; 0.0073
160; 128.6; 155; 0.0070
165; 129.4; 145; 0.0071
170; 131.0; 183; 0.0080
175; 130.4; 205; 0.0073
180; 130.2; 167; 0.0066
185; 129.1; 123; 0.0064
190; 121.9; 153; 0.0054
195; 110.1; 224; 0.0041
200; 99.3; 105; 0.0037
205; 91.5; 123; 0.0034
210; 86.2; 135; 0.0028
215; 82.6; 77; 0.0024
220; 78.7; 88; 0.0023
225; 76.4; 122; 0.0022
230; 73.8; 45; 0.0010
235; 71.8; 68; 0.0016
240; 69.1; 105; 0.0017
245; 65.7; 124; 0.0021
250; 63.9; 79; 0.0017
255; 63.0; 50; 0.0014
260; 59.4; 19; 0.0006
265; 58.2; 46; 0.0011
270; 57.9; 53; 0.0013
275; 56.1; 55; 0.0008
280; 55.6; 198; 0.0013
285; 54.0; 49; 0.0011
290; 53.1; 41; 0.0008
295; 52.1; 114; 0.0012
300; 47.7; 23; 0.0003
305; 46.8; 2; 0.0000
310; 44.5; 0; 0.0000
315; 43.5; 22; 0.0006
320; 43.7; 0; 0.0000
325; 44.7; 0; 0.0000
330; 44.3; 55; 0.0009
335; 44.0; 24; 0.0003
340; 45.1; 62; 0.0003
345; 43.7; 70; 0.0006
350; 42.3; 0; 0.0000
355; 41.4; 9; 0.0002
360; 38.7; 26; 0.0004
365; 36.9; 0; 0.0000
370; 36.9; 36; 0.0009
375; 37.0; 7; 0.0001
380; 37.4; 0; 0.0000
385; 37.1; 72; 0.0008
390; 38.4; 23; 0.0003
395; 38.1; 3; 0.0000
400; 38.7; 0; 0.0000
405; 40.0; 0; 0.0000
410; 39.5; 11; 0.0001
415; 37.8; 16; 0.0002
420; 37.8; 0; 0.0000
425; 38.3; 0; 0.0000
430; 38.8; 4; 0.0001
435; 37.0; 7; 0.0001
440; 36.4; 16; 0.0002
445; 36.8; 0; 0.0000
450; 35.9; 0; 0.0000
455; 36.1; 2; 0.0000
460; 35.0; 0; 0.0000
465; 34.6; 0; 0.0000
470; 32.7; 0; 0.0000
475; 32.6; 0; 0.0000
480; 33.3; 0; 0.0000
485; 31.2; 0; 0.0000
490; 32.0; 0; 0.0000
495; 31.7; 0; 0.0000
500; 30.2; 0; 0.0000
505; 30.4; 0; 0.0000
510; 29.3; 24; 0.0004
515; 27.6; 0; 0.0000
520; 27.7; 0; 0.0000
525; 27.9; 30; 0.0004
530; 27.5; 0; 0.0000
535; 23.0; 32; 0.0004
540; 18.6; 0; 0.0000
545; 16.8; 22; 0.0003
550; 16.8; 13; 0.0003
555; 15.7; 0; 0.0000
560; 15.3; 44; 0.0005
565; 18.9; 0; 0.0000
570; 22.0; 0; 0.0000
575; 19.5; 0; 0.0000
580; 17.9; 98; 0.0009
585; 16.5; 60; 0.0011
590; 15.3; 80; 0.0011
595; 15.0; 270; 0.0012
600; 15.2; 82; 0.0013
605; 14.0; 65; 0.0010
610; 14.2; 34; 0.0002
615; 14.1; 92; 0.0011
620; 13.8; 33; 0.0004
625; 13.8; 84; 0.0010
630; 14.1; 57; 0.0006
635; 14.5; 83; 0.0008
640; 14.1; 38; 0.0008
645; 14.6; 44; 0.0006
650; 15.1; 124; 0.0010
655; 15.5; 69; 0.0010
660; 15.5; 46; 0.0006
665; 15.3; 79; 0.0007
670; 15.3; 26; 0.0003
675; 15.0; 25; 0.0006
