Keywords
Material1;Material2;Material3;Material4;Product;Object;Scenario;Method;Reference;Comment;Owner;IsPublic;ImportDate
RPPVC;PEF;;;cable FIPEC-38 4x2x0,2 mm2;Data cable;;ISO 5660;FIPEC Final Report on the European Commission, SMT4-CT96-2059, 410pp, ISBN 0 9532312 5 9, London 2000;;;1;2005-10-03 08:25:23
Scalars
Flux (kW/m2);tig (s);qmax (kw/m2);qtotal (MJ/m2);q180 (kw/m2);q300 (kw/m2);Mass loss (g);DHc (MJ/kg);Peak smoke production (m2/m2s);Total smoke produced (m2/m2);Specific extinction area (avg) (m2/kg);Area (m2);Thickness (mm);Density (kg/m3)
50;26;94;19.80;55.29;42.66;17.6;5.37;;;;0.008800;4.5;
VectorData
Time (s);HRR (kW/m2);SEA (m2/kg);SPR (m2/s)
0; 2.2; 0; 0.0024
5; 3.6; 195; 0.0024
10; 4.8; 608; 0.0368
15; 4.8; 351; 0.0306
20; 9.9; 215; 0.0180
25; 26.8; 98; 0.0075
30; 56.6; 307; 0.0235
35; 75.3; 370; 0.0268
40; 73.9; 309; 0.0213
45; 71.2; 275; 0.0177
50; 70.1; 264; 0.0161
55; 72.4; 293; 0.0183
60; 79.0; 321; 0.0229
65; 87.1; 300; 0.0252
70; 94.5; 275; 0.0271
75; 94.1; 166; 0.0174
80; 72.3; 89; 0.0079
85; 40.3; 127; 0.0088
90; 24.3; 161; 0.0093
95; 20.5; 161; 0.0091
100; 22.0; 164; 0.0093
105; 25.5; 176; 0.0097
110; 33.0; 145; 0.0101
115; 41.6; 157; 0.0138
120; 47.8; 162; 0.0155
125; 52.9; 140; 0.0156
130; 60.9; 136; 0.0178
135; 67.2; 136; 0.0196
140; 69.8; 143; 0.0207
145; 68.5; 126; 0.0178
150; 66.1; 123; 0.0165
155; 63.2; 108; 0.0135
160; 60.4; 113; 0.0137
165; 57.1; 91; 0.0106
170; 54.9; 85; 0.0090
175; 52.0; 79; 0.0081
180; 47.8; 96; 0.0095
185; 44.4; 105; 0.0092
190; 40.8; 124; 0.0103
195; 36.1; 174; 0.0130
200; 32.1; 200; 0.0143
205; 29.3; 210; 0.0136
210; 27.3; 281; 0.0151
215; 25.6; 267; 0.0141
220; 25.0; 274; 0.0133
225; 24.8; 298; 0.0121
230; 24.5; 286; 0.0119
235; 24.5; 282; 0.0112
240; 24.3; 300; 0.0102
245; 24.4; 294; 0.0099
250; 24.1; 350; 0.0095
255; 23.5; 387; 0.0091
260; 23.5; 322; 0.0083
265; 23.7; 312; 0.0077
270; 23.5; 445; 0.0113
275; 23.5; 479; 0.0108
280; 23.4; 498; 0.0107
285; 23.2; 522; 0.0104
290; 23.3; 651; 0.0104
295; 23.2; 516; 0.0103
300; 23.0; 453; 0.0097
305; 23.2; 521; 0.0099
310; 22.4; 537; 0.0093
315; 22.9; 680; 0.0092
320; 22.6; 465; 0.0091
325; 22.3; 495; 0.0088
330; 22.6; 493; 0.0087
335; 22.7; 446; 0.0088
340; 22.4; 709; 0.0089
345; 21.8; 607; 0.0085
350; 22.0; 622; 0.0082
355; 22.0; 517; 0.0084
360; 21.5; 635; 0.0082
365; 21.3; 626; 0.0085
370; 21.1; 508; 0.0082
375; 21.2; 754; 0.0082
380; 20.7; 593; 0.0081
385; 20.4; 601; 0.0078
390; 20.1; 562; 0.0075
395; 20.0; 483; 0.0072
400; 19.9; 657; 0.0072
405; 20.1; 655; 0.0076
410; 20.0; 547; 0.0072
415; 19.8; 709; 0.0073
420; 19.4; 652; 0.0073
425; 19.2; 872; 0.0070
430; 19.2; 927; 0.0071
435; 19.2; 607; 0.0071
440; 19.1; 517; 0.0069
445; 18.8; 771; 0.0072
450; 18.2; 851; 0.0067
455; 18.3; 611; 0.0069
460; 18.5; 923; 0.0065
465; 18.2; 1255; 0.0066
470; 18.3; 668; 0.0064
475; 18.0; 622; 0.0065
480; 18.0; 816; 0.0066
485; 18.0; 605; 0.0062
490; 17.7; 1108; 0.0062
495; 17.9; 882; 0.0061
500; 17.8; 565; 0.0063
505; 18.4; 1334; 0.0064
510; 18.3; 848; 0.0063
515; 17.9; 1221; 0.0066
520; 17.6; 2177; 0.0064
525; 17.7; 553; 0.0063
530; 17.7; 858; 0.0066
535; 17.5; 1340; 0.0066
540; 17.1; 845; 0.0067
545; 17.1; 1116; 0.0066
550; 17.3; 1235; 0.0065
555; 17.1; 715; 0.0064
560; 16.8; 908; 0.0063
565; 16.9; 1986; 0.0062
570; 16.5; 897; 0.0060
575; 16.5; 998; 0.0064
580; 16.7; 1505; 0.0060
585; 16.7; 1772; 0.0060
590; 16.2; 2815; 0.0060
595; 16.3; 930; 0.0062
600; 16.5; 1296; 0.0057
605; 16.3; 1224; 0.0058
610; 15.7; 864; 0.0058
615; 16.1; 3326; 0.0057
620; 16.0; 913; 0.0052
625; 16.1; 1690; 0.0055
630; 16.1; 3129; 0.0059
635; 16.0; 715; 0.0055
640; 15.5; 1153; 0.0056
645; 15.4; 0; 0.0058
650; 15.5; 1773; 0.0058
655; 15.6; 1711; 0.0059
660; 15.5; 1070; 0.0056
665; 15.1; 1272; 0.0059
670; 15.3; 941; 0.0059
675; 15.4; 938; 0.0060
680; 15.0; 0; 0.0058
685; 15.3; 1240; 0.0058
690; 14.7; 651; 0.0061
