Keywords
Material1;Material2;Material3;Material4;Product;Object;Scenario;Method;Reference;Comment;Owner;IsPublic;ImportDate
Polyolefin;PA;;;Cable FIPEC-42 Single;Optical cable;;ISO 5660;FIPEC Final Report on the European Commission, SMT4-CT96-2059, 410pp, ISBN 0 9532312 5 9, London 2000;;;1;2005-10-04 08:29:21
Scalars
Flux (kW/m2);tig (s);qmax (kw/m2);qtotal (MJ/m2);q180 (kw/m2);q300 (kw/m2);Mass loss (g);DHc (MJ/kg);Peak smoke production (m2/m2s);Total smoke produced (m2/m2);Specific extinction area (avg) (m2/kg);Area (m2);Thickness (mm);Density (kg/m3)
50;36;222;33.93;164.20;109.69;15.6;18.87;;;;0.008840;2.5;
VectorData
Time (s);HRR (kW/m2);SEA (m2/kg);SPR (m2/s)
0; 0.0; 0; 0.0000
5; 0.0; 0; 0.0000
10; 0.0; 0; 0.0000
15; 0.0; 0; 0.0000
20; 0.0; 145; 0.0021
25; 0.0; 237; 0.0063
30; 0.0; 268; 0.0098
35; 0.0; 205; 0.0092
40; 15.3; 1; 0.0000
45; 73.7; 26; 0.0020
50; 129.4; 84; 0.0067
55; 154.9; 123; 0.0104
60; 174.7; 160; 0.0148
65; 198.0; 223; 0.0202
70; 216.3; 200; 0.0191
75; 222.2; 249; 0.0235
80; 222.3; 257; 0.0223
85; 215.0; 259; 0.0232
90; 209.6; 257; 0.0238
95; 202.6; 270; 0.0225
100; 193.7; 278; 0.0230
105; 186.7; 245; 0.0212
110; 179.5; 301; 0.0233
115; 172.4; 296; 0.0215
120; 165.7; 280; 0.0212
125; 159.9; 297; 0.0218
130; 157.7; 330; 0.0231
135; 159.7; 367; 0.0256
140; 166.2; 433; 0.0296
145; 171.8; 522; 0.0371
150; 179.3; 567; 0.0429
155; 184.2; 579; 0.0409
160; 187.0; 590; 0.0396
165; 191.2; 604; 0.0427
170; 189.4; 609; 0.0424
175; 183.7; 624; 0.0396
180; 172.3; 605; 0.0347
185; 154.1; 512; 0.0282
190; 137.9; 408; 0.0212
195; 127.4; 318; 0.0152
200; 123.2; 220; 0.0108
205; 114.3; 140; 0.0060
210; 100.8; 48; 0.0020
215; 89.1; 34; 0.0013
220; 75.8; 37; 0.0011
225; 62.2; 8; 0.0002
230; 51.9; 0; 0.0000
235; 46.4; 0; 0.0000
240; 42.9; 3; 0.0001
245; 38.5; 0; 0.0000
250; 34.3; 0; 0.0000
255; 31.3; 0; 0.0000
260; 29.8; 0; 0.0000
265; 27.9; 0; 0.0000
270; 25.7; 0; 0.0000
275; 24.6; 0; 0.0000
280; 24.1; 0; 0.0000
285; 22.0; 0; 0.0000
290; 21.3; 0; 0.0000
295; 20.0; 0; 0.0000
300; 18.0; 0; 0.0000
305; 17.3; 0; 0.0000
310; 15.9; 0; 0.0000
315; 15.2; 0; 0.0000
320; 15.4; 0; 0.0000
325; 14.7; 0; 0.0000
330; 13.7; 0; 0.0000
335; 13.0; 0; 0.0000
340; 12.5; 0; 0.0000
345; 12.4; 0; 0.0000
350; 12.4; 0; 0.0000
355; 10.7; 0; 0.0000
360; 10.3; 0; 0.0000
365; 10.4; 0; 0.0000
370; 9.5; 0; 0.0000
375; 9.3; 0; 0.0000
380; 9.4; 0; 0.0000
385; 8.4; 0; 0.0000
390; 8.0; 0; 0.0000
395; 7.0; 0; 0.0000
400; 6.5; 0; 0.0000
405; 6.5; 0; 0.0000
410; 5.4; 0; 0.0000
415; 5.0; 0; 0.0000
420; 5.1; 0; 0.0000
425; 4.1; 0; 0.0000
430; 4.4; 0; 0.0000
435; 6.2; 0; 0.0000
440; 6.3; 0; 0.0000
445; 4.6; 0; 0.0000
450; 4.0; 0; 0.0000
455; 3.6; 0; 0.0000
460; 3.5; 0; 0.0000
465; 4.2; 0; 0.0000
470; 3.9; 0; 0.0000
475; 2.6; 0; 0.0000
480; 2.4; 0; 0.0000
485; 2.7; 0; 0.0000
