Keywords
Material1;Material2;Material3;Material4;Product;Object;Scenario;Method;Reference;Comment;Owner;IsPublic;ImportDate
RPPVC;PVC;;;Cable FIPEC-25 8x2x0,5 mm2;Data Cable;;ISO 5660;FIPEC Final Report on the European Commission, SMT4-CT96-2059, 410pp, ISBN 0 9532312 5 9, London 2000;;;1;2005-10-05 08:22:36
Scalars
Flux (kW/m2);tig (s);qmax (kw/m2);qtotal (MJ/m2);q180 (kw/m2);q300 (kw/m2);Mass loss (g);DHc (MJ/kg);Peak smoke production (m2/m2s);Total smoke produced (m2/m2);Specific extinction area (avg) (m2/kg);Area (m2);Thickness (mm);Density (kg/m3)
75;4;219.34;98.37;118.86;136.93;51.15;13.44;;;;0.007896;14;
VectorData
Time (s);HRR (kW/m2);SEA (m2/kg);SPR (m2/s)
0; 1.42163; 0; 0.0208658
5; 0; 0; 0.0208906
10; 0; 1102.31; 0.0693425
15; 0; 1281.25; 0.119973
20; 97.6971; 1081.45; 0.135249
25; 157.794; 846.321; 0.119611
30; 168.964; 817.992; 0.123561
35; 164.596; 1001.89; 0.109204
40; 156.448; 967.645; 0.107123
45; 156.122; 955.931; 0.102802
50; 161.014; 984.335; 0.0925127
55; 158.694; 919.603; 0.0866483
60; 156.801; 971.18; 0.0919423
65; 153.771; 943.362; 0.0854074
70; 144.815; 894.854; 0.0741888
75; 143.577; 782.926; 0.0641147
80; 138.079; 868.795; 0.0662203
85; 134.267; 828.447; 0.0579673
90; 129.81; 853.369; 0.0600643
95; 120.81; 869.705; 0.0602886
100; 119.155; 734.694; 0.0509788
105; 122.544; 662.197; 0.0466798
110; 119.735; 740.138; 0.0474996
115; 115.798; 796.804; 0.0468319
120; 114.53; 659.464; 0.0395456
125; 117.071; 732.849; 0.0408201
130; 118.11; 678.109; 0.0410301
135; 117.967; 535.104; 0.0363897
140; 112.369; 620.533; 0.040263
145; 112.325; 663.939; 0.0412081
150; 110.07; 696.537; 0.0458051
155; 103.194; 676.213; 0.0469722
160; 101.921; 618.244; 0.0425871
165; 101.213; 593.782; 0.0442046
170; 94.2763; 630.087; 0.0521856
175; 97.2805; 617.513; 0.052734
180; 104.741; 656.03; 0.0562164
185; 106.603; 668.936; 0.060612
190; 108.35; 658.77; 0.063549
195; 113.858; 658.67; 0.0661592
200; 113.906; 640.063; 0.0668545
205; 118.214; 709.539; 0.0748413
210; 126.805; 712.721; 0.0798679
215; 132.109; 712.795; 0.0831513
220; 134.091; 737.129; 0.0881007
225; 141.613; 679.052; 0.0884719
230; 148.146; 669.559; 0.0905827
235; 151.739; 679.503; 0.0933557
240; 162.998; 602.658; 0.0858225
245; 171.862; 619.244; 0.0908572
250; 176.296; 638.204; 0.0946991
255; 180.018; 689.938; 0.103132
260; 181.861; 710.606; 0.108726
265; 185.848; 690.729; 0.10818
270; 191.611; 765.636; 0.124127
275; 196.95; 746.57; 0.123908
