Keywords
Material1;Material2;Material3;Material4;Product;Object;Scenario;Method;Reference;Comment;Owner;IsPublic;ImportDate
Fabric: 100% Polyester; Interliner: Kevlar;Polyether Foam;;;;;;ISO 5660;CBUF - Fire Safety of Upholstered Furniture, EC Report EUR 16477 EN, contact SP for more information.;;;1;2005-11-02 12:48:07
Scalars
Flux (kW/m2);tig (s);qmax (kw/m2);qtotal (MJ/m2);q180 (kw/m2);q300 (kw/m2);Mass loss (g);DHc (MJ/kg);Peak smoke production (m2/m2s);Total smoke produced (m2/m2);Specific extinction area (avg) (m2/kg);Area (m2);Thickness (mm);Density (kg/m3)
 ;;220;40;;;21.2;18.690;0.0725;3.694;;;;
VectorData
Time (s);HRR (kW/m2);SEA (m2/kg);SPR (m2/s)
0; 0.0; 0; 0.0004
5; 0.0; 26; 0.0004
10; 3.0; 0; 0.0000
15; 55.3; 0; 0.0064
20; 141.9; 480; 0.0385
25; 215.3; 428; 0.0681
30; 220.5; 437; 0.0725
35; 190.6; 519; 0.0638
40; 163.6; 421; 0.0414
45; 146.2; 356; 0.0299
50; 136.4; 337; 0.0244
55; 129.2; 289; 0.0208
60; 122.3; 240; 0.0168
65; 115.4; 192; 0.0127
70; 107.0; 143; 0.0090
75; 97.7; 112; 0.0063
80; 89.5; 65; 0.0030
85; 84.3; 57; 0.0028
90; 74.7; 35; 0.0016
95; 66.2; 19; 0.0007
100; 59.8; 14; 0.0005
105; 55.2; 5; 0.0001
110; 53.4; 15; 0.0005
115; 55.2; 15; 0.0005
120; 60.4; 20; 0.0007
125; 68.0; 49; 0.0020
130; 76.6; 59; 0.0027
135; 83.5; 90; 0.0040
140; 90.1; 90; 0.0043
145; 93.7; 96; 0.0051
150; 97.5; 106; 0.0052
155; 100.6; 120; 0.0062
160; 103.9; 130; 0.0068
165; 106.6; 133; 0.0068
170; 111.4; 123; 0.0068
175; 114.8; 129; 0.0077
180; 118.3; 133; 0.0075
185; 121.2; 145; 0.0078
190; 123.3; 145; 0.0079
195; 125.0; 162; 0.0089
200; 126.3; 151; 0.0089
205; 127.1; 152; 0.0092
210; 128.7; 157; 0.0092
215; 129.3; 173; 0.0100
220; 128.4; 173; 0.0099
225; 128.4; 155; 0.0096
230; 127.4; 168; 0.0097
235; 126.6; 189; 0.0093
240; 125.1; 164; 0.0091
245; 124.3; 158; 0.0090
250; 122.5; 142; 0.0078
255; 119.5; 124; 0.0067
260; 116.6; 142; 0.0068
265; 113.5; 134; 0.0066
270; 110.3; 109; 0.0059
275; 108.3; 113; 0.0059
280; 104.4; 104; 0.0048
285; 100.1; 98; 0.0043
290; 95.9; 90; 0.0041
295; 92.4; 83; 0.0035
300; 89.0; 74; 0.0032
305; 86.0; 70; 0.0029
310; 83.3; 51; 0.0019
315; 80.4; 58; 0.0020
320; 77.5; 61; 0.0022
325; 74.2; 48; 0.0017
330; 71.7; 47; 0.0014
335; 68.6; 56; 0.0018
340; 66.1; 30; 0.0010
345; 63.2; 25; 0.0008
350; 61.2; 31; 0.0008
355; 57.8; 32; 0.0009
360; 55.4; 16; 0.0004
365; 53.5; 29; 0.0008
370; 50.8; 31; 0.0008
375; 47.7; 15; 0.0003
380; 44.5; 9; 0.0002
385; 40.8; 24; 0.0005
390; 37.0; 18; 0.0003
395; 33.1; 12; 0.0002
400; 29.1; 1; 0.0000
405; 24.8; 10; 0.0002
410; 21.0; 18; 0.0003
415; 17.5; 17; 0.0001
420; 14.5; 39; 0.0003
425; 12.1; 100; 0.0007
430; 10.2; 127; 0.0012
435; 9.0; 68; 0.0008
440; 8.3; 109; 0.0009
445; 7.7; 95; 0.0004
450; 7.2; 66; 0.0008
455; 6.2; 101; 0.0010
460; 6.0; 121; 0.0007
465; 5.7; 133; 0.0009
470; 5.5; 250; 0.0015
475; 5.6; 81; 0.0005
480; 5.6; 79; 0.0006
485; 5.4; 137; 0.0011
490; 5.4; 103; 0.0007
495; 5.0; 174; 0.0012
500; 5.0; 132; 0.0010
505; 5.0; 120; 0.0008
510; 5.0; 95; 0.0006
515; 4.9; 184; 0.0012
520; 4.6; 150; 0.0009
525; 4.7; 69; 0.0004
530; 4.6; 137; 0.0006
535; 4.5; 49; 0.0004
540; 4.8; 89; 0.0005
545; 4.8; 281; 0.0004
550; 5.2; 111; 0.0006
555; 5.4; 107; 0.0008
560; 5.8; 5; 0.0000
565; 6.5; 198; 0.0009
570; 6.8; 111; 0.0007
575; 6.8; 106; 0.0007
580; 7.3; 80; 0.0006
585; 7.8; 112; 0.0006
590; 7.8; 106; 0.0009
595; 8.3; 172; 0.0008
600; 8.2; 0; 0.0008
605; 7.6; 207; 0.0011
610; 7.5; 69; 0.0005
615; 7.2; 204; 0.0013
620; 6.9; 153; 0.0009
625; 7.3; 172; 0.0012
630; 7.5; 151; 0.0010
635; 7.8; 149; 0.0013
640; 7.7; 204; 0.0014
645; 8.0; 198; 0.0013
650; 7.9; 175; 0.0012
655; 7.9; 234; 0.0010
660; 7.8; 156; 0.0012
665; 7.2; 152; 0.0014
670; 7.0; 191; 0.0014
675; 7.3; 386; 0.0014
680; 7.1; 570; 0.0015
685; 6.7; 337; 0.0014
690; 6.3; 220; 0.0011
695; 5.9; 214; 0.0012
700; 5.9; 295; 0.0011
705; 5.9; 186; 0.0009
