Keywords
Material1;Material2;Material3;Material4;Product;Object;Scenario;Method;Reference;Comment;Owner;IsPublic;ImportDate
Polyamide PA12;;;;E2A-2;Cable containment;;ISO 5660;TRANSFEU;;TRANSFEU;1;2012-06-20 13:15:06
Scalars
Flux (kW/m2);tig (s);qmax (kw/m2);qtotal (MJ/m2);q180 (kw/m2);q300 (kw/m2);Sample mass (g);Mass loss (g);DHc (MJ/kg);Peak smoke production (m2/m2s);Total smoke produced (m2/m2);Specific extinction area (avg) (m2/kg);MARHE (kW/m2);Area exposed (m2);Observations;Test date (YYYY-MM-DD);Test identifier;Product thickness (mm);Thickness1 (mm);Thickness2 (mm);Thickness3 (mm);Thickness4 (mm);Product density (kg/m3);Density1 (kg/m3);Density2 (kg/m3);Density3 (kg/m3);Density4 (kg/m3);Product area weight (kg/m2);Area weight1 (kg/m2);Area weight2 (kg/m2);Area weight3 (kg/m2);Area weight4 (kg/m2)
25;17;530.17;62.9;;;;;21.85;;910.42;;233.18;0.00943;;2011-06-18;c_EW_E2A-2_1;;;;;;;;;;;;;;;
VectorData
Time (s);HRR (kW/m2);SPR (m2/(m2*s))
82;231.8256708;3.138541113
84;234.015006;3.360526777
86;236.4414348;3.237777975
88;241.6904031;3.546018662
90;242.5298509;3.534597683
92;244.1138255;3.885582068
94;245.552036;3.687526032
96;246.2174099;3.631685475
98;246.7691853;4.073169632
100;245.5195472;3.657447818
102;244.3311131;3.724577565
104;245.0480458;3.815919418
106;247.1984933;4.143210099
108;252.3106436;4.394294794
110;263.2601278;4.206079803
112;280.528875;4.479173789
114;304.8457868;4.46760017
116;333.123478;4.492742409
118;365.8554523;4.768997881
120;396.4193487;4.968589365
122;420.8907453;5.493028933
124;452.1320315;5.430302955
126;467.6139428;5.361679612
128;485.2112948;6.340478506
130;510.4396101;6.508483018
132;517.9001649;6.642703527
134;527.3909975;7.266580332
136;530.1719284;7.259754388
138;518.1130438;7.050000933
140;502.5201655;6.786074357
142;481.630283;6.599610059
144;459.690788;6.522957287
146;428.2089135;6.300077902
148;400.6310536;5.9169302
150;364.2791982;5.538568125
152;333.4319097;5.810461749
154;309.3590385;5.368807969
156;284.7682461;5.285234538
158;262.7181321;4.651468976
160;240.9929323;5.170645238
162;223.9883165;4.678823895
164;208.9504967;4.435005056
166;195.4368932;4.543549283
168;182.6638529;3.96840989
170;174.9040428;3.739164708
172;162.631829;3.885670351
174;155.4822248;3.510537693
176;148.2832743;3.270355894
178;138.5595808;3.102061292
180;143.1360451;2.836929401
182;119.3968367;2.729302077
184;121.1451861;2.491966113
186;114.3602819;2.359030152
188;109.6290435;2.359030152
190;105.9667575;2.075672577
192;100.515445;2.075672577
194;102.1020926;1.745628334
196;95.75991206;1.660988573
198;92.8407571;1.721889684
200;90.03640181;1.587614115
202;86.962978;1.587614115
204;85.04103015;1.284615353
206;82.48607275;1.368599239
208;80.74700501;1.318958768
210;80.3083927;1.357699488
212;78.20145544;1.187719689
214;77.33296041;1.119018993
216;75.91698909;1.057823338
218;73.57036068;1.11725419
220;73.31461412;1.157973011
222;73.00334479;1.127499926
224;71.00789288;1.016582498
226;70.16859763;1.064398636
228;70.18152557;1.085323915
230;69.1966764;1.034924545
232;68.0257082;0.905320857
234;67.87201303;0.913313325
236;67.27080259;0.932819909
238;66.68823531;0.924342252
240;66.38692377;0.875936988
242;65.35023587;0.835548951
244;64.36994824;0.72338093
246;63.61417203;0.645027532
248;61.61319663;0.608600745
250;61.38900548;0.675386896
252;60.85065311;0.607054229
254;59.95087286;0.586032162
256;59.80159155;0.614221881
258;58.88688509;0.614221881
260;58.84513525;0.506041443
262;58.9215296;0.396910695
264;58.13665657;0.535784448
266;57.30211182;0.50606388
268;57.49783464;0.535732002
270;56.93477734;0.496825741
272;56.52639341;0.507562923
274;55.94073067;0.545279821
276;54.75339912;0.4956672
278;54.51320813;0.506555328
280;53.94471401;0.456657284
282;53.35217597;0.457387595
284;53.10108025;0.574490873
286;52.37063036;0.486174564
288;51.21393402;0.506868808
290;50.77744525;0.47683288
292;50.12188306;0.475754306
294;49.80589556;0.525460902
296;49.56711378;0.466947375
298;48.7437885;0.3971286
300;48.35835094;0.406945737
302;47.72784992;0.387253533
304;46.69560696;0.307692319
306;46.27355034;0.277838283
308;45.08527347;0.218241872
310;43.98045461;0.238113363
312;43.69344367;0.21814005
314;42.78710931;0.208264847
316;42.4328721;0.178479163
318;41.85942988;0.168531954
320;40.67731227;0.158537964
322;40.3817066;0.148567503
324;39.67165751;0.208156865
326;38.86035097;0.13893375
328;39.49662906;0.148540279
330;39.49148812;0.118876871
332;38.56084578;0.108970465
334;38.40966103;0.079489781
336;38.14176002;0
338;37.85252242;0.069278014
340;37.99570041;0.04959585
342;37.60739893;0.02981838
344;37.11000866;-0.009929856
346;36.22320961;-0.039653833
348;35.78404843;-0.089079696
350;34.99316785;-0.039651458
352;34.76201709;-0.039657114
354;33.77350982;-0.039620732
356;34.23740902;-0.019853343
358;33.97953037;-0.119135775
360;33.32031428;-0.039695764
362;33.62335162;0
364;33.4661929;0
366;32.75971035;-0.079290845
368;32.91680341;-0.089013211
370;31.79918646;0.009848221
372;32.21740492;0.0396056
374;31.59314234;0.069280755
376;30.815756;0.01980664
378;30.95969202;0
380;30.95838213;0.059626717
382;30.00242535;0.079500114
384;30.06240843;0.05959052
386;29.22508708;0.029813115
388;29.19958769;0.069403356
390;28.38050284;0.119337879
392;28.11162037;0.099082339
394;28.17602833;0.049641863
396;27.66082421;0.158562501
398;27.49149289;0.089302266
400;27.04714325;0.069482925
402;26.46348193;0.138647418
404;26.59190646;0.089081422
406;26.37287055;0.138927433
408;25.59230189;0.119077979
410;25.51716383;0.119108153
412;25.36114482;0.0594363
414;24.9748646;0.158491012
416;24.7000448;0.108882027
418;24.29429548;0.246775513
420;24.53897852;0.257558619
422;25.05628727;0.306877718
424;24.54891272;0.404334616
426;24.78639051;0.483093073
428;24.32282776;0.516513783
430;23.30809862;0.534480235
432;23.3295582;0.534603707
434;23.36553969;0.386657499
436;23.29931726;0.436313703
438;22.8892382;0.406615257
440;22.06135248;0.376098493
442;22.74418569;0.475826776
444;22.67668194;0.49475457
446;21.48389201;0.386536122
448;22.07753173;0.465331713
450;21.45610565;0.406482069
452;21.19901841;0.416396266
454;21.4404032;0.416271813
456;20.63548487;0.395728701
458;20.7787039;0.386538112
460;21.14584004;0.406604372
462;20.12330351;0.366786945
464;20.46371021;0.356881564
466;20.22420463;0.376708317
468;20.16436038;0.376343025
470;20.18004349;0.395584302
472;20.37697668;0.307038521
474;19.91268725;0.356850192
476;19.89779334;0.286946034
478;20.66484735;0.307169774
480;20.468617;0.307222866
482;20.09331063;0.307136116
484;19.92934416;0.307202482
486;19.31680408;0.336914688
488;19.40651376;0.346798886
490;19.94495142;0.297843309
492;19.08256079;0.277386595
494;19.00495822;0.297335504
496;19.08073936;0.257155043
498;19.04269375;0.207099087
500;19.4084048;0.227390722
502;19.64024782;0.218080817
504;19.53684354;0.237885462
506;18.81350501;0.237902641
508;18.68730697;0.247815251
510;18.78454496;0.208128676
512;18.21056969;0.28740512
514;18.24434351;0.237442235
516;18.78183593;0.158586551
518;17.96197165;0.198238973
520;17.92900599;0.197760593
522;18.72398184;0.168203916
524;18.13419638;0.228346032
526;18.37272708;0.208509349
528;18.25053953;0.069490499
530;18.36590972;0.148664156
532;17.95741485;0.138988018
534;18.42610941;0.148908213
536;17.95612227;0.148703843
538;17.47432066;0.148622155
540;17.81755843;0.138915439
542;17.41334753;0.1093729
544;17.72845811;0.109053241
546;17.83657365;0.148525073
548;17.05841537;0.188334843
550;16.12885784;0.139441544
552;12.62017794;0.189267485
554;7.819194997;0.209036604
556;5.010444563;0.169288365
558;3.417584649;0.268761788
560;1.93111986;0.278247156
562;1.066505274;0.287606691
564;1.110419072;0.297094886
566;0.902564896;0.317073294
568;0.915304896;0.218116538
570;1.13247481;0.44619017
572;1.654040067;0.425704094
574;2.72020084;0.19769988
576;4.533321483;0.197179378
578;6.271802264;0.039459227
580;7.932160106;0.049371615
582;9.221346398;0
584;10.13797549;0.05930778
586;10.17765818;0.029725956
588;10.581478;0.00989255
590;10.72038696;-0.029698729
592;10.33917211;0.029708831
594;10.25338313;-0.029664467
596;10.45105145;0.039544376
598;9.94702851;0.039621738
600;10.13422922;0.089153396
602;10.69983298;0.0794139
604;10.30149662;0.04964727
606;10.51707811;0.029799976
608;10.39700571;0.05959431
610;10.61575587;0.069542975
612;11.04260926;0.019799483
614;10.80501399;0.029767743
616;11.19260039;0.049531836
618;11.17437063;0.07954501
620;11.08949731;0.099424054
622;10.72788541;0.099597148
624;10.92416326;0.109371937
626;10.69778294;0.119317515
628;10.73407856;0.039774498
630;11.18675708;0.019812734
632;10.94695353;0.009931482
634;11.19593983;0.009907058
636;11.631335;-0.029742919
638;12.10775595;0.019857737
640;12.19617377;0
642;12.5044293;-0.079462909
644;12.71131834;-0.07948146
646;12.59232423;-0.029816999
648;12.88931222;-0.059607016
650;12.44591447;0.009953362
652;12.39398333;0.049803372
654;12.83211928;0.039757524
656;11.97651398;0.079670791
658;12.39433249;0.089458925
660;12.79470592;0.138859897
662;12.35654876;0.099184971
664;12.76762758;0.07932695
666;13.12128513;0.109118623
668;12.95213373;0.069557739
670;12.59672398;0.178575769
672;13.07927505;0.109497957
674;13.58286966;0.109294709
676;12.65224129;0.148774573
678;13.03113077;0.089287884
680;12.90115108;0.139414515
682;12.80633494;0.159348669
684;12.82164753;0.099041403
686;13.65580056;0.09922311
688;13.39169734;0.039704
690;13.41125317;0.168685678
692;13.25613861;0.119269641
694;13.34908901;0.079381496
696;13.53001595;0.158726007
698;13.6079014;0.149344478
700;13.35459845;0.128968002
702;13.28912873;0.139108479
704;13.61286198;0.129477278
706;13.0777408;0.188838744
708;12.51101556;0.258293959
710;12.85370155;0.198453739
712;13.30213407;0.12900144
714;12.76703637;0.178630709
716;12.49834276;0.238195274
718;12.94167867;0.178718622
720;12.94294456;0.169121679
722;13.14326829;0.178988984
724;13.56460813;0.129233207
726;13.10659883;0.138327432
728;13.26380789;0.188199464
730;13.11702171;0.207575623
732;13.46657928;0.24751569
734;12.60132491;0.237789078
736;12.9379974;0.257531848
738;12.93979357;0.31561048
740;12.67689869;0.355717217
742;12.30648554;0.406205412
744;13.08802636;0.308128743
746;12.5874591;0.347403195
748;12.43976256;0.248590918
750;12.86919547;0.238190953
752;13.04117292;0.168750516
754;13.24819392;0.179229269
756;13.1415816;0.149125482
758;13.39699842;0.159074191
760;12.61077429;0.168710077
762;12.95399634;0.159026188
764;13.01454573;0.1290201
766;12.61702593;0.099422569
768;12.11494077;0.129002197
770;12.5250053;0.099183049
772;12.98695224;0.099020597
774;12.93353438;0.079256049
776;13.17955614;0.099065042
778;12.84409587;0.099078782
780;12.91043691;0.119095477
782;12.99450089;0.118878051
784;12.7513219;0
786;12.773969;0.019890151
788;12.27101567;0.009944575
790;12.84261802;0.009958123
792;13.01575603;0.099117914
794;12.22026508;0.05942519
796;12.93217853;0.029700551
798;12.3432955;0.059509829
800;12.52982901;0.019832854
802;12.38239292;0.029778177
804;12.56729384;0.089277659
806;12.62672589;0.00993612
808;12.95652126;0.009945393
810;12.93345415;-0.019847493
812;12.41299595;0.039702232
814;12.22882565;0
816;12.23222673;0
818;12.18410318;-0.049711285
820;11.87968362;-0.059650543
822;12.1964687;-0.079653927
824;11.45144581;-0.119508771
826;11.88371761;-0.069615528
828;12.04093837;-0.069747189
830;11.67113178;-0.149161132
832;11.88234718;-0.149183631
834;11.85900759;-0.079372398
836;11.66858181;-0.119326708
838;11.22922631;-0.029786616
840;11.79899614;-0.069502105
842;11.46950467;-0.02967476
844;11.82010606;0.069049782
846;12.40451304;0.12929248
848;11.70453633;0.079404465
850;11.53269732;0.039695713
852;11.66659003;0.069756857
854;11.50310304;0.059784333
856;12.03293987;0.029835226
858;12.14608619;0.029778177
860;11.76174134;0.069478907
862;11.90547621;0.039846017
864;12.23659397;0.099450754
866;12.03644201;0.039754783
868;11.93202948;-0.039674952
870;12.08641536;0.069478907
872;11.9750422;0.099382576
874;12.17509656;0.069715452
876;12.10659148;0.029823949
878;11.69641881;0.04962341
880;11.9483161;0.01984661
882;12.20965602;0.009934999
884;11.22084521;0.049691584
886;11.16634321;0.029825449
888;11.38935299;0.049689084
890;11.0724302;0.08927819
892;11.31739189;0
894;11.81815737;-0.039753267
896;10.99786082;-0.039741994
898;10.89426439;-0.079242086
900;11.41359565;-0.049537839
902;11.16688188;0.009924682
904;11.06957744;0
906;11.2184021;-0.009941135
908;10.89519205;0.009926119
910;11.39978374;0.109530292
912;10.13297803;0.069697601
914;10.32059852;0.119102195
916;10.3433036;0.099261189
918;10.61462333;0.297768538
920;10.17185735;0.28886297
922;10.69464702;0.278370855
924;10.707121;0.298254488
926;10.29203849;0.297699149
928;10.67579299;0.297663323
930;10.647927;0.307637977
932;10.48962804;0.228224496
934;10.38057953;0.248457919
936;10.61846463;0.228035966
938;10.53189244;0.277726315
940;11.01320731;0.278129044
942;10.6320161;0.267829574
944;10.8249995;0.278411167
946;10.62905226;0.308153528
948;10.26669734;0.277749188
950;10.4409975;0.307383872
952;10.59321469;0.337232833
954;9.765827513;0.298128504
956;10.25034216;0.298671002
958;9.863677466;0.259249748
960;10.00165924;0.308023326
962;10.09076413;0.228257512
964;9.629131434;0.308023326
966;10.53838824;0.308038812
968;10.68007279;0.218897436
970;9.883036576;0.248432358
972;9.554285747;0.218531247
974;10.08070388;0.228544925
976;9.629369742;0.218597199
978;9.98008501;0.228161138
980;9.761626001;0.247843266
982;8.873209609;0.237929536
984;9.855044054;0.248330963
986;9.73706532;0.208261933
988;9.378645254;0.178789298
990;10.05224814;0.198673563
992;9.32528878;0.198274613
994;8.501450946;0.277598477
996;9.292803308;0.15861969
998;8.686047478;0.298045669
1000;8.229883655;0.228513167
1002;9.497455059;0.317893696
1004;8.715017479;0.33767222
1006;8.739743711;0.317961458
1008;8.693429474;0.308040649
1010;8.793037446;0.297314244
1012;8.374108295;0.307887605
1014;9.864463702;0.26827998
1016;9.036464557;0.288270107
1018;8.613532758;0.248737427
1020;9.086568668;0.268545228
1022;8.624085632;0.298468343
1024;8.284576721;0.22846992
1026;8.771135041;0.218408472
1028;8.898838307;0.188799107
1030;8.330573032;0.139285227
1032;8.744553139;0.208559775
1034;8.041119039;0.207863376
1036;8.198463573;0.178439203
1038;8.419592443;0.11928563
1040;8.542326681;0.069557566
1042;9.057884089;0.11946313
1044;9.004887429;0.109260778
1046;8.17330925;0.089285491
1048;8.693803201;0.12918483
1050;8.301403827;0.029810208
1052;8.226010529;0.08936638
1054;8.992324193;0.069561063
1056;8.474275569;0.099580268
1058;8.628350651;0.089586866
1060;8.59489935;0.109437748
1062;7.792472809;0.139310813
1064;7.901411919;0.109500547
1066;8.033356531;0.188789616
1068;8.100850588;0.178862312
1070;8.127848105;0.109463983
1072;8.63134844;0.149333894
1074;7.734610527;0.218681224
1076;8.659533624;0.178942634
1078;8.221695425;0.188499964
1080;8.244490442;0.158683766
1082;8.431949485;0.268185546
1084;7.809764286;0.218216188
1086;8.208489386;0.298581417
1088;8.277716683;0.208975448
1090;7.797363505;0.278674303
1092;8.787398721;0.347886562
1094;8.356723723;0.348377799
1096;8.099976886;0.258794937
1098;8.550312882;0.268760598
1100;8.510495341;0.288757135
1102;8.575352326;0.298455002
1104;8.832969998;0.25839413
1106;8.464401858;0.238550786
1108;8.646859433;0.218232731
1110;8.849141822;0.337708163
1112;8.218059503;0.327765843
1114;8.512103676;0.318398144
1116;8.30690412;0.367495036
1118;7.727299842;0.347904051
1120;8.530205265;0.358365426
1122;8.397265819;0.40762668
1124;8.726938062;0.457092575
1126;8.356954228;0.407292941
1128;8.138190541;0.4676863
1130;8.309803363;0.428097656
1132;8.166781546;0.408798937
1134;8.329536372;0.408022568
1136;8.664514531;0.387625539
1138;8.420071722;0.358263718
1140;7.576827346;0.4074086
1142;8.194571704;0.417360126
1144;7.787428094;0.397396597
1146;7.355716568;0.376880787
1148;8.296882091;0.437963311
1150;7.788406285;0.396599159
1152;8.004196898;0.406925506
1154;8.388427848;0.348362447
1156;7.41628982;0.367714723
1158;7.952260184;0.328430343
1160;8.018665217;0.387340141
1162;8.070049397;0.39733899
1164;8.460352739;0.367625237
1166;7.968844965;0.337887205
1168;8.100517966;0.367899899
1170;7.822274069;0.347617113
1172;7.35589764;0.337883029
1174;8.377627229;0.356889618
1176;8.431227715;0.257782884
1178;8.192694417;0.268187169
1180;8.523936923;0.347640756
1182;7.605180561;0.277659661
1184;7.394500792;0.237947487
1186;7.715761503;0.327753278
1188;6.841392386;0.347838251
1190;7.951280791;0.248407389
1192;7.424388188;0.327877399
1194;7.354017088;0.298553099
1196;7.597767551;0.277626358
1198;6.872307657;0.307910384
1200;7.448335495;0.269081777
