Keywords
Material1;Material2;Material3;Material4;Product;Object;Scenario;Method;Reference;Comment;Owner;IsPublic;ImportDate
PVC;PVC;;;Cable FIPEC 28 1x3x1 mm2;Data Cable;;ISO 5660;FIPEC Final Report on the European Commission, SMT4-CT96-2059, 410pp, ISBN 0 9532312 5 9, London 2000;;;1;2005-09-30 08:19:34
Scalars
Flux (kW/m2);tig (s);qmax (kw/m2);qtotal (MJ/m2);q180 (kw/m2);q300 (kw/m2);Mass loss (g);DHc (MJ/kg);Peak smoke production (m2/m2s);Total smoke produced (m2/m2);Specific extinction area (avg) (m2/kg);Area (m2);Thickness (mm);Density (kg/m3)
35;43;134;76.47;80.80;87.26;49.1;12.95;;;;0.008830;8.2;
VectorData
Time (s);HRR (kW/m2);SEA (m2/kg);SPR (m2/s)
0; 4.7; 0; 0.0000
5; 1.3; 0; 0.0000
10; 0.2; 173; 0.0003
15; 0.0; 0; 0.0004
20; 20.0; 95; 0.0011
25; 50.7; 315; 0.0066
30; 69.6; 366; 0.0138
35; 78.4; 261; 0.0179
40; 84.5; 308; 0.0245
45; 91.2; 529; 0.0368
50; 90.5; 609; 0.0443
55; 86.2; 544; 0.0457
60; 83.5; 556; 0.0421
65; 86.1; 612; 0.0424
70; 87.1; 561; 0.0409
75; 83.9; 569; 0.0408
80; 83.6; 526; 0.0353
85; 85.2; 532; 0.0346
90; 82.3; 560; 0.0354
95; 79.9; 582; 0.0365
100; 76.1; 499; 0.0311
105; 75.1; 476; 0.0285
110; 75.8; 590; 0.0305
115; 73.9; 508; 0.0276
120; 71.5; 390; 0.0252
125; 69.7; 458; 0.0249
130; 71.9; 561; 0.0285
135; 75.4; 532; 0.0299
140; 74.4; 580; 0.0338
145; 72.7; 812; 0.0333
150; 73.7; 683; 0.0331
155; 76.1; 442; 0.0313
160; 78.5; 477; 0.0305
165; 79.6; 526; 0.0310
170; 82.7; 558; 0.0325
175; 85.5; 548; 0.0338
180; 86.3; 561; 0.0346
185; 86.9; 556; 0.0348
190; 87.6; 577; 0.0370
195; 87.1; 556; 0.0361
