Keywords
Material1;Material2;Material3;Material4;Product;Object;Scenario;Method;Reference;Comment;Owner;IsPublic;ImportDate
RPPVC;XLPE;;;Cable FIPEC 09 3x1x150 mm2;Low Voltage 0,6/1 kV;;ISO 5660;FIPEC Final Report on the European Commission, SMT4-CT96-2059, 410pp, ISBN 0 9532312 5 9, London 2000;;;1;2005-09-30 09:47:54
Scalars
Flux (kW/m2);tig (s);qmax (kw/m2);qtotal (MJ/m2);q180 (kw/m2);q300 (kw/m2);Mass loss (g);DHc (MJ/kg);Peak smoke production (m2/m2s);Total smoke produced (m2/m2);Specific extinction area (avg) (m2/kg);Area (m2);Thickness (mm);Density (kg/m3)
50;49;111;353.65;60.65;61.35;143.4;21.47;;;;0.008800;45;
VectorData
Time (s);HRR (kW/m2);SEA (m2/kg);SPR (m2/s)
0; 0.3; 15; 0.0003
10; 0.0; 0; 0.0003
20; 0.6; 1174; 0.0137
30; 0.0; 1021; 0.0408
40; 10.3; 802; 0.0447
50; 40.1; 439; 0.0302
60; 68.0; 243; 0.0180
70; 69.6; 241; 0.0163
80; 76.4; 303; 0.0199
90; 77.2; 262; 0.0174
100; 74.6; 238; 0.0151
110; 71.0; 214; 0.0135
120; 69.8; 181; 0.0124
130; 68.7; 269; 0.0100
140; 66.4; 0; 0.0079
150; 66.9; 0; 0.0064
160; 65.6; 109; 0.0051
170; 62.0; 70; 0.0042
180; 58.0; 49; 0.0047
190; 56.1; 51; 0.0038
200; 57.9; 111; 0.0047
210; 40.8; 147; 0.0072
220; 18.9; 83; 0.0099
230; 32.5; 65; 0.0074
240; 50.7; 58; 0.0028
250; 55.5; 59; 0.0029
260; 59.9; 53; 0.0029
270; 63.7; 78; 0.0037
280; 66.8; 80; 0.0038
290; 64.6; 65; 0.0037
300; 64.4; 82; 0.0042
310; 65.4; 104; 0.0050
320; 65.7; 82; 0.0048
330; 64.3; 62; 0.0039
340; 61.4; 80; 0.0049
350; 61.3; 78; 0.0046
360; 61.0; 82; 0.0041
370; 55.3; 78; 0.0036
380; 52.8; 51; 0.0022
390; 49.9; 54; 0.0022
400; 30.8; 81; 0.0031
410; 34.3; 57; 0.0020
420; 39.1; 56; 0.0020
430; 38.8; 46; 0.0016
440; 39.7; 54; 0.0017
450; 42.3; 66; 0.0020
460; 42.2; 62; 0.0018
470; 40.3; 70; 0.0021
480; 39.7; 69; 0.0018
490; 38.8; 57; 0.0016
500; 39.2; 47; 0.0013
510; 39.4; 35; 0.0009
520; 38.6; 38; 0.0011
530; 38.6; 45; 0.0011
540; 39.0; 43; 0.0011
550; 39.1; 47; 0.0012
560; 38.6; 42; 0.0012
570; 37.4; 42; 0.0011
580; 35.8; 49; 0.0012
590; 35.9; 39; 0.0010
600; 35.0; 46; 0.0012
610; 33.0; 36; 0.0009
620; 29.0; 33; 0.0008
630; 26.5; 25; 0.0006
640; 24.3; 20; 0.0005
650; 24.4; 17; 0.0004
660; 24.7; 28; 0.0006
670; 23.5; 22; 0.0005
680; 23.3; 23; 0.0006
690; 22.7; 25; 0.0006
700; 22.3; 28; 0.0007
710; 23.4; 27; 0.0006
720; 22.5; 22; 0.0005
730; 21.3; 18; 0.0004
740; 21.5; 16; 0.0003
750; 21.5; 19; 0.0004
760; 20.3; 19; 0.0004
770; 20.6; 19; 0.0004
780; 20.4; 29; 0.0006
790; 20.3; 28; 0.0006
800; 20.7; 24; 0.0005
810; 21.5; 31; 0.0006
820; 20.1; 18; 0.0003
830; 20.6; 6; 0.0001
840; 21.1; 19; 0.0004
850; 20.9; 13; 0.0003
860; 20.0; 18; 0.0004
870; 20.0; 22; 0.0005
