Keywords
Material1;Material2;Material3;Material4;Product;Object;Scenario;Method;Reference;Comment;Owner;IsPublic;ImportDate
;RPPVC;;;Cable FIPEC 34 1.50 mm2;Wires;;ISO 5660;FIPEC Final Report on the European Commission, SMT4-CT96-2059, 410pp, ISBN 0 9532312 5 9, London 2000;;;1;2005-09-29 09:47:46
Scalars
Flux (kW/m2);tig (s);qmax (kw/m2);qtotal (MJ/m2);q180 (kw/m2);q300 (kw/m2);Mass loss (g);DHc (MJ/kg);Peak smoke production (m2/m2s);Total smoke produced (m2/m2);Specific extinction area (avg) (m2/kg);Area (m2);Thickness (mm);Density (kg/m3)
35;40;117;22.94;87.50;66.94;15.3;11.36;;;;0.008830;2.9;
VectorData
Time (s);HRR (kW/m2);SEA (m2/kg);SPR (m2/s)
0; 2.7; 0; 0.0000
5; 1.9; 0; 0.0000
10; 0.3; 0; 0.0000
15; 0.0; 33; 0.0001
20; 0.5; 31; 0.0003
25; 25.1; 66; 0.0011
30; 50.1; 218; 0.0082
35; 72.6; 214; 0.0122
40; 98.7; 313; 0.0256
45; 106.4; 570; 0.0590
50; 106.0; 722; 0.0742
55; 105.3; 646; 0.0679
60; 103.5; 691; 0.0686
65; 99.7; 742; 0.0642
70; 96.4; 664; 0.0581
75; 98.4; 597; 0.0530
80; 100.7; 634; 0.0516
85; 99.6; 643; 0.0534
90; 100.4; 586; 0.0480
95; 100.9; 549; 0.0447
100; 100.6; 530; 0.0423
105; 100.9; 516; 0.0410
110; 103.7; 455; 0.0386
115; 107.3; 503; 0.0404
120; 110.8; 493; 0.0414
125; 113.1; 522; 0.0468
130; 115.9; 529; 0.0484
135; 116.9; 490; 0.0486
140; 116.1; 487; 0.0487
145; 114.1; 517; 0.0486
150; 112.2; 507; 0.0495
155; 108.4; 522; 0.0487
160; 102.4; 525; 0.0455
165; 93.7; 466; 0.0392
170; 86.6; 476; 0.0344
175; 79.3; 427; 0.0286
180; 69.0; 343; 0.0206
185; 55.3; 349; 0.0164
190; 42.1; 383; 0.0117
195; 33.5; 217; 0.0085
200; 31.6; 110; 0.0046
205; 32.0; 153; 0.0037
210; 34.3; 263; 0.0052
215; 38.7; 345; 0.0061
220; 43.3; 318; 0.0080
225; 47.7; 361; 0.0097
230; 51.8; 467; 0.0112
235; 55.2; 543; 0.0127
240; 57.1; 547; 0.0136
245; 58.0; 581; 0.0155
250; 57.8; 565; 0.0148
255; 55.7; 555; 0.0146
260; 53.1; 526; 0.0138
265; 49.2; 543; 0.0127
270; 46.0; 492; 0.0112
275; 42.0; 348; 0.0087
280; 38.0; 431; 0.0077
285; 34.0; 359; 0.0062
290; 30.6; 253; 0.0050
295; 28.1; 313; 0.0043
300; 25.3; 177; 0.0027
305; 24.0; 84; 0.0018
310; 22.5; 54; 0.0009
315; 21.1; 0; 0.0000
320; 18.6; 0; 0.0000
325; 16.8; 0; 0.0000
330; 16.6; 0; 0.0000
335; 16.7; 0; 0.0000
340; 16.0; 0; 0.0000
345; 16.0; 0; 0.0000
350; 15.8; 0; 0.0000
355; 15.7; 0; 0.0000
360; 15.5; 0; 0.0000
365; 15.7; 0; 0.0000
370; 15.2; 0; 0.0000
375; 15.0; 0; 0.0000
380; 15.0; 0; 0.0000
385; 15.0; 0; 0.0000
390; 14.8; 0; 0.0000
395; 14.3; 0; 0.0000
400; 14.3; 0; 0.0000
405; 14.2; 0; 0.0000
410; 14.1; 0; 0.0000
415; 14.0; 0; 0.0000
420; 13.8; 0; 0.0000
425; 13.7; 0; 0.0000
430; 13.4; 0; 0.0000
