Keywords
Material1;Material2;Material3;Material4;Product;Object;Scenario;Method;Reference;Comment;Owner;IsPublic;ImportDate
Polyolefin;XLPE;;;Cable FIPEC 13 1x95 mm2;Low Voltage 0,6/1 kV;;ISO 5660;FIPEC Final Report on the European Commission, SMT4-CT96-2059, 410pp, ISBN 0 9532312 5 9, London 2000;;;1;2005-09-30 16:09:26
Scalars
Flux (kW/m2);tig (s);qmax (kw/m2);qtotal (MJ/m2);q180 (kw/m2);q300 (kw/m2);Mass loss (g);DHc (MJ/kg);Peak smoke production (m2/m2s);Total smoke produced (m2/m2);Specific extinction area (avg) (m2/kg);Area (m2);Thickness (mm);Density (kg/m3)
50;47;233;231.59;92.75;75.15;69.4;26.83;;;;0.008200;18.1;
VectorData
Time (s);HRR (kW/m2);SEA (m2/kg);SPR (m2/s)
0; 0.0; 0; 0.0000
5; 0.0; 0; 0.0000
10; 0.0; 0; 0.0000
15; 0.0; 55; 0.0001
20; 0.0; 0; 0.0001
25; 0.0; 0; 0.0000
30; 0.0; 120; 0.0015
35; 0.0; 256; 0.0034
40; 0.0; 312; 0.0054
45; 15.2; 306; 0.0095
50; 76.0; 82; 0.0044
55; 118.2; 60; 0.0039
60; 124.6; 95; 0.0057
65; 124.3; 108; 0.0071
70; 121.2; 119; 0.0072
75; 117.5; 156; 0.0086
80; 115.2; 167; 0.0080
85; 112.7; 156; 0.0085
90; 112.4; 144; 0.0083
95; 112.0; 197; 0.0090
100; 111.8; 191; 0.0101
105; 112.1; 178; 0.0094
110; 109.1; 238; 0.0106
115; 107.4; 245; 0.0105
120; 104.2; 232; 0.0104
125; 102.1; 226; 0.0101
130; 100.2; 243; 0.0105
135; 98.9; 257; 0.0105
140; 95.9; 273; 0.0102
145; 94.1; 230; 0.0089
150; 92.0; 235; 0.0083
155; 88.5; 230; 0.0078
160; 86.6; 167; 0.0070
165; 83.4; 191; 0.0069
170; 81.5; 208; 0.0062
175; 79.1; 177; 0.0056
180; 77.4; 179; 0.0054
185; 74.3; 142; 0.0044
190; 71.8; 127; 0.0040
195; 69.3; 128; 0.0035
200; 66.9; 109; 0.0031
205; 65.1; 89; 0.0026
210; 63.4; 82; 0.0021
215; 61.2; 94; 0.0023
220; 59.3; 64; 0.0015
225; 58.7; 34; 0.0008
230; 57.5; 28; 0.0007
235; 56.3; 48; 0.0013
240; 55.7; 33; 0.0009
245; 54.2; 13; 0.0003
250; 53.2; 36; 0.0007
255; 53.1; 36; 0.0009
260; 52.3; 16; 0.0003
265; 51.7; 35; 0.0008
270; 51.1; 12; 0.0003
275; 50.3; 18; 0.0004
280; 49.8; 11; 0.0002
285; 48.9; 33; 0.0007
290; 48.8; 24; 0.0005
295; 47.8; 24; 0.0005
300; 47.4; 26; 0.0007
305; 46.7; 26; 0.0005
310; 45.8; 52; 0.0010
315; 45.5; 24; 0.0005
320; 45.1; 20; 0.0004
325; 44.3; 32; 0.0007
330; 43.8; 13; 0.0003
335; 43.1; 11; 0.0002
340; 42.8; 15; 0.0003
345; 42.2; 30; 0.0005
350; 42.2; 15; 0.0003
355; 41.3; 23; 0.0005
360; 40.8; 22; 0.0003
365; 40.0; 5; 0.0001
370; 39.5; 9; 0.0002
375; 39.1; 0; 0.0000
380; 38.1; 12; 0.0002
385; 38.5; 13; 0.0002
390; 37.8; 3; 0.0000
395; 37.6; 8; 0.0002
400; 38.1; 5; 0.0001
405; 38.2; 0; 0.0000
410; 38.9; 29; 0.0005
415; 39.9; 4; 0.0001
420; 40.2; 21; 0.0003
425; 40.8; 33; 0.0006
430; 41.7; 40; 0.0008
435; 42.3; 54; 0.0009
440; 43.0; 57; 0.0011
445; 43.7; 29; 0.0006
450; 44.4; 43; 0.0010
455; 44.8; 36; 0.0007
460; 46.0; 47; 0.0009
465; 47.4; 43; 0.0009
470; 47.6; 48; 0.0008
475; 47.0; 33; 0.0007
480; 48.0; 33; 0.0007
485; 48.0; 38; 0.0008
490; 47.6; 20; 0.0004
495; 47.2; 33; 0.0005
500; 47.9; 4; 0.0001
505; 46.6; 46; 0.0007
510; 46.7; 25; 0.0004
515; 46.9; 9; 0.0002
520; 46.3; 13; 0.0002
525; 45.9; 34; 0.0006
530; 45.3; 22; 0.0005
535; 44.8; 27; 0.0006
540; 45.3; 20; 0.0004
545; 45.1; 27; 0.0005
550; 44.8; 51; 0.0009
555; 44.6; 27; 0.0006
560; 44.2; 46; 0.0009
565; 43.8; 34; 0.0006
570; 42.0; 21; 0.0004
575; 43.1; 18; 0.0003
580; 42.6; 30; 0.0005
585; 42.4; 13; 0.0003
590; 42.0; 9; 0.0002
595; 41.5; 22; 0.0005
600; 42.0; 25; 0.0005
605; 42.1; 48; 0.0009
610; 41.8; 59; 0.0010
615; 41.9; 39; 0.0007
620; 42.2; 62; 0.0011
625; 41.8; 71; 0.0015
630; 41.7; 45; 0.0011
635; 42.2; 52; 0.0011
640; 42.7; 61; 0.0012
645; 42.7; 48; 0.0010
650; 42.5; 72; 0.0015
655; 42.9; 61; 0.0013
660; 43.3; 61; 0.0011
665; 43.5; 82; 0.0015
670; 43.7; 80; 0.0017
675; 44.0; 81; 0.0016
680; 44.4; 71; 0.0016
685; 44.3; 69; 0.0014
690; 44.5; 51; 0.0011
695; 44.0; 55; 0.0011
700; 44.4; 67; 0.0014
705; 44.3; 63; 0.0015
710; 44.9; 54; 0.0011
715; 45.0; 54; 0.0010
720; 45.3; 70; 0.0017
725; 45.8; 39; 0.0009
730; 45.5; 60; 0.0011
735; 45.6; 69; 0.0014
740; 45.5; 55; 0.0012
745; 45.6; 59; 0.0015
750; 45.7; 85; 0.0020
755; 46.0; 73; 0.0018
760; 46.3; 110; 0.0024
765; 46.0; 113; 0.0024
770; 46.1; 82; 0.0016
775; 46.7; 103; 0.0021
780; 46.6; 79; 0.0018
785; 47.0; 93; 0.0025
790; 47.6; 87; 0.0021
795; 48.0; 139; 0.0025
800; 48.3; 84; 0.0018
805; 48.8; 79; 0.0019
810; 49.3; 96; 0.0024
815; 49.7; 122; 0.0024
820; 50.1; 83; 0.0018
825; 50.4; 55; 0.0013
830; 50.2; 63; 0.0016
835; 51.1; 62; 0.0014
840; 52.0; 73; 0.0017
845; 51.9; 51; 0.0013
850; 51.7; 56; 0.0015
855; 51.4; 57; 0.0014
860; 52.4; 54; 0.0012
865; 52.5; 76; 0.0016
870; 52.5; 76; 0.0016
875; 52.2; 50; 0.0014
880; 52.8; 39; 0.0010
885; 53.8; 68; 0.0014
890; 53.9; 29; 0.0009
895; 54.3; 49; 0.0012
900; 54.6; 65; 0.0013
905; 54.4; 58; 0.0016
910; 54.9; 43; 0.0014
915; 55.2; 56; 0.0015
920; 55.5; 74; 0.0017
925; 56.2; 46; 0.0012
930; 56.2; 67; 0.0018
935; 56.7; 53; 0.0014
940; 56.7; 78; 0.0019
945; 57.6; 55; 0.0016
950; 57.3; 74; 0.0020
955; 57.8; 49; 0.0013
960; 58.1; 76; 0.0021
965; 58.5; 68; 0.0019
970; 58.5; 73; 0.0022
975; 58.3; 95; 0.0024
980; 58.5; 82; 0.0023
985; 57.7; 86; 0.0022
990; 58.6; 87; 0.0025
995; 58.6; 76; 0.0021
1000; 58.7; 81; 0.0022
1005; 59.5; 69; 0.0021
1010; 59.4; 101; 0.0026
1015; 59.2; 104; 0.0026
1020; 59.4; 67; 0.0020
1025; 59.7; 81; 0.0024
1030; 60.6; 117; 0.0029
1035; 59.3; 116; 0.0030
1040; 59.7; 85; 0.0024
