Keywords
Material1;Material2;Material3;Material4;Product;Object;Scenario;Method;Reference;Comment;Owner;IsPublic;ImportDate
PVC;PE;;;Cable FIPEC 40  75 Ohm;Coax;;ISO 5660;FIPEC Final Report on the European Commission, SMT4-CT96-2059, 410pp, ISBN 0 9532312 5 9, London 2000;;;1;2005-09-30 08:32:00
Scalars
Flux (kW/m2);tig (s);qmax (kw/m2);qtotal (MJ/m2);q180 (kw/m2);q300 (kw/m2);Mass loss (g);DHc (MJ/kg);Peak smoke production (m2/m2s);Total smoke produced (m2/m2);Specific extinction area (avg) (m2/kg);Area (m2);Thickness (mm);Density (kg/m3)
35;76;176;104.92;85.57;84.40;32.2;27.12;;;;0.008460;10.2;
VectorData
Time (s);HRR (kW/m2);SEA (m2/kg);SPR (m2/s)
0; 1.8; 0; 0.0000
5; 0.0; 0; 0.0000
10; 0.0; 0; 0.0000
15; 0.0; 0; 0.0000
20; 0.0; 0; 0.0000
25; 0.0; 0; 0.0000
30; 0.0; 0; 0.0004
35; 0.0; 0; 0.0010
40; 0.0; 0; 0.0022
45; 0.0; 420; 0.0037
50; 0.0; 79; 0.0049
55; 0.3; 64; 0.0053
60; 1.5; 108; 0.0055
65; 0.4; 263; 0.0058
70; 17.9; 0; 0.0059
75; 77.0; 0; 0.0051
80; 113.8; 30; 0.0016
85; 122.1; 55; 0.0024
90; 127.4; 102; 0.0034
95; 130.6; 108; 0.0045
100; 134.4; 175; 0.0052
105; 131.5; 228; 0.0064
110; 121.7; 203; 0.0062
115; 107.3; 151; 0.0063
120; 92.9; 154; 0.0048
125; 80.7; 259; 0.0034
130; 72.2; 114; 0.0017
135; 65.1; 39; 0.0007
140; 60.1; 41; 0.0003
145; 56.9; 0; 0.0000
150; 54.7; 0; 0.0000
155; 54.1; 0; 0.0000
160; 53.2; 0; 0.0000
165; 56.1; 0; 0.0000
170; 59.0; 0; 0.0000
175; 61.9; 0; 0.0000
180; 64.4; 0; 0.0000
185; 68.6; 0; 0.0000
