Keywords
Material1;Material2;Material3;Material4;Product;Object;Scenario;Method;Reference;Comment;Owner;IsPublic;ImportDate
RPPVC;PEF;;;cable FIPEC-38 4x2x0,2 mm2;Data cable;;ISO 5660;FIPEC Final Report on the European Commission, SMT4-CT96-2059, 410pp, ISBN 0 9532312 5 9, London 2000;;;1;2005-10-03 08:26:16
Scalars
Flux (kW/m2);tig (s);qmax (kw/m2);qtotal (MJ/m2);q180 (kw/m2);q300 (kw/m2);Mass loss (g);DHc (MJ/kg);Peak smoke production (m2/m2s);Total smoke produced (m2/m2);Specific extinction area (avg) (m2/kg);Area (m2);Thickness (mm);Density (kg/m3)
35;61;81;16.45;30.91;42.66;26.79;4.79;;;;0.008800;4.5;
VectorData
Time (s);HRR (kW/m2);SEA (m2/kg);SPR (m2/s)
0; 2.0; 0; 0.0000
5; 1.8; 0; 0.0000
10; 1.3; 0; 0.0006
15; 0.4; 514; 0.0057
20; 0.0; 476; 0.0084
25; 0.0; 357; 0.0129
30; 0.2; 352; 0.0164
35; 1.8; 302; 0.0162
40; 3.2; 288; 0.0149
45; 4.1; 276; 0.0129
50; 3.9; 229; 0.0115
55; 4.4; 286; 0.0104
60; 4.6; 280; 0.0088
65; 19.4; 109; 0.0051
70; 45.3; 211; 0.0101
75; 58.8; 238; 0.0124
80; 62.4; 224; 0.0119
85; 67.3; 228; 0.0127
90; 76.1; 233; 0.0160
95; 81.4; 211; 0.0156
100; 74.9; 117; 0.0098
105; 58.6; 120; 0.0092
110; 34.5; 135; 0.0082
115; 16.1; 190; 0.0091
120; 9.6; 221; 0.0092
125; 6.9; 227; 0.0093
130; 6.2; 239; 0.0090
135; 5.1; 198; 0.0075
140; 5.8; 211; 0.0057
145; 7.4; 224; 0.0052
150; 7.9; 178; 0.0052
155; 8.7; 275; 0.0054
160; 9.3; 294; 0.0059
165; 9.7; 247; 0.0073
170; 10.2; 288; 0.0088
175; 11.4; 293; 0.0090
180; 16.4; 195; 0.0079
185; 21.3; 175; 0.0087
190; 26.1; 137; 0.0078
195; 31.4; 117; 0.0069
200; 34.8; 121; 0.0078
205; 35.7; 146; 0.0108
210; 35.7; 148; 0.0110
215; 35.8; 164; 0.0123
220; 35.8; 182; 0.0139
225; 36.3; 153; 0.0115
230; 36.1; 196; 0.0145
235; 34.5; 168; 0.0126
240; 33.5; 216; 0.0149
245; 32.1; 244; 0.0162
250; 30.6; 242; 0.0154
255; 28.5; 314; 0.0187
260; 26.8; 296; 0.0193
265; 25.3; 316; 0.0205
270; 24.2; 326; 0.0193
275; 24.0; 379; 0.0207
280; 23.1; 350; 0.0189
285; 22.6; 352; 0.0185
290; 22.0; 379; 0.0185
295; 21.2; 344; 0.0182
300; 20.5; 364; 0.0169
305; 18.6; 412; 0.0184
310; 16.7; 444; 0.0200
315; 16.7; 473; 0.0193
320; 16.3; 511; 0.0183
325; 16.2; 544; 0.0174
330; 16.8; 397; 0.0158
335; 16.5; 370; 0.0157
340; 16.5; 451; 0.0150
345; 16.7; 424; 0.0140
350; 16.7; 404; 0.0132
355; 16.9; 433; 0.0128
360; 16.7; 405; 0.0118
365; 16.9; 423; 0.0111
370; 16.7; 410; 0.0102
375; 17.3; 379; 0.0097
380; 17.3; 360; 0.0095
385; 17.3; 381; 0.0095
390; 17.3; 388; 0.0088
395; 17.4; 363; 0.0087
