Keywords
Material1;Material2;Material3;Material4;Product;Object;Scenario;Method;Reference;Comment;Owner;IsPublic;ImportDate
Polyolefin;XLPE;;;Cable FIPEC 7 3x1x150 mm2;Low Voltage 0,6/1 kV;;ISO 5660;FIPEC Final Report on the European Commission, SMT4-CT96-2059, 410pp, ISBN 0 9532312 5 9, London 2000;;;1;2005-09-30 08:53:32
Scalars
Flux (kW/m2);tig (s);qmax (kw/m2);qtotal (MJ/m2);q180 (kw/m2);q300 (kw/m2);Mass loss (g);DHc (MJ/kg);Peak smoke production (m2/m2s);Total smoke produced (m2/m2);Specific extinction area (avg) (m2/kg);Area (m2);Thickness (mm);Density (kg/m3)
75;27;251;450.10;116.57;97.27;102.7;30.58;;;;0.007100;38.1;
VectorData
Time (s);HRR (kW/m2);SEA (m2/kg);SPR (m2/s)
0; 0.0; 10; 0.0002
10; 0.0; 0; 0.0002
20; 0.0; 326; 0.0009
30; 45.0; 169; 0.0056
40; 139.6; 179; 0.0111
50; 166.5; 220; 0.0158
60; 167.7; 331; 0.0222
70; 162.0; 381; 0.0236
80; 150.8; 413; 0.0233
90; 138.9; 405; 0.0218
100; 130.9; 370; 0.0182
110; 123.8; 364; 0.0155
120; 116.8; 344; 0.0136
130; 110.8; 303; 0.0115
140; 105.4; 273; 0.0098
150; 98.9; 253; 0.0082
160; 94.6; 212; 0.0067
170; 90.8; 190; 0.0061
180; 87.4; 180; 0.0050
190; 83.7; 165; 0.0049
200; 81.5; 158; 0.0044
210; 79.2; 143; 0.0038
220; 77.6; 123; 0.0033
230; 75.6; 122; 0.0029
240; 73.8; 106; 0.0026
250; 72.0; 90; 0.0023
260; 70.9; 69; 0.0018
270; 69.8; 80; 0.0017
280; 68.6; 74; 0.0016
290; 66.7; 51; 0.0011
300; 65.5; 45; 0.0009
310; 64.1; 37; 0.0008
320; 62.5; 24; 0.0005
330; 61.5; 24; 0.0005
340; 60.4; 25; 0.0005
350; 59.0; 22; 0.0004
360; 58.4; 13; 0.0002
370; 56.7; 24; 0.0004
380; 56.1; 14; 0.0003
390; 54.4; 11; 0.0002
400; 54.0; 8; 0.0001
410; 53.2; 7; 0.0001
420; 52.7; 13; 0.0002
430; 53.4; 6; 0.0001
440; 53.0; 21; 0.0004
450; 52.9; 7; 0.0001
460; 52.0; 8; 0.0001
470; 51.2; 0; 0.0000
480; 50.6; 0; 0.0000
490; 49.9; 0; 0.0000
500; 49.8; 0; 0.0000
510; 49.3; 0; 0.0000
520; 50.4; 6; 0.0001
530; 51.5; 9; 0.0002
540; 51.9; 7; 0.0001
550; 51.6; 7; 0.0001
560; 52.3; 6; 0.0001
570; 52.1; 5; 0.0001
580; 50.6; 0; 0.0000
590; 50.1; 0; 0.0000
600; 49.6; 0; 0.0000
610; 48.5; 0; 0.0000
620; 47.8; 0; 0.0000
630; 47.4; 0; 0.0000
640; 46.9; 0; 0.0000
650; 47.3; 0; 0.0000
660; 47.1; 0; 0.0000
670; 47.3; 0; 0.0000
680; 47.2; 0; 0.0000
690; 46.8; 0; 0.0000
700; 47.1; 0; 0.0000
710; 47.1; 0; 0.0000
720; 46.9; 0; 0.0000
730; 47.4; 0; 0.0000
740; 47.8; 0; 0.0000
750; 47.8; 0; 0.0000
760; 48.5; 0; 0.0000
770; 48.8; 16; 0.0002
780; 48.6; 0; 0.0000
790; 48.8; 0; 0.0000
800; 49.1; 0; 0.0000
810; 50.4; 11; 0.0002
820; 51.3; 8; 0.0001
830; 51.8; 0; 0.0000
840; 53.1; 0; 0.0000
850; 54.0; 22; 0.0004
860; 54.5; 23; 0.0004
870; 55.2; 32; 0.0005
880; 56.1; 61; 0.0009
890; 56.6; 67; 0.0010
900; 58.4; 75; 0.0012
910; 59.9; 62; 0.0013
920; 60.4; 73; 0.0014
930; 60.8; 80; 0.0013
940; 61.5; 80; 0.0015
950; 62.0; 90; 0.0016
960; 62.9; 75; 0.0013
970; 63.4; 76; 0.0017
980; 64.0; 70; 0.0014
990; 65.0; 95; 0.0017
1000; 64.9; 82; 0.0015
1010; 65.7; 91; 0.0017
1020; 67.6; 92; 0.0021
1030; 68.0; 90; 0.0020
1040; 68.8; 110; 0.0021
1050; 69.9; 102; 0.0021
1060; 70.2; 98; 0.0023
1070; 71.2; 116; 0.0026
1080; 71.4; 126; 0.0024
1090; 72.1; 113; 0.0023
1100; 72.9; 107; 0.0024
1110; 73.8; 131; 0.0027
1120; 74.7; 109; 0.0026
1130; 74.5; 109; 0.0026
1140; 75.8; 110; 0.0025
1150; 76.8; 122; 0.0028
1160; 78.8; 142; 0.0031
1170; 79.7; 143; 0.0032
1180; 80.0; 120; 0.0031
1190; 81.3; 139; 0.0035
1200; 82.1; 141; 0.0034
1210; 82.9; 132; 0.0035
1220; 85.0; 162; 0.0039
1230; 86.6; 187; 0.0042
1240; 87.9; 170; 0.0045
1250; 89.0; 177; 0.0048
1260; 90.8; 195; 0.0050
1270; 92.2; 178; 0.0049
1280; 93.5; 198; 0.0053
1290; 96.4; 228; 0.0061
1300; 97.9; 220; 0.0063
1310; 99.6; 243; 0.0066
1320; 101.2; 224; 0.0062
1330; 102.9; 247; 0.0072
1340; 103.9; 239; 0.0072
1350; 106.2; 242; 0.0071
1360; 105.8; 254; 0.0074
1370; 106.1; 270; 0.0073
1380; 106.1; 252; 0.0071
1390; 105.6; 240; 0.0071
1400; 105.8; 226; 0.0065
1410; 107.4; 254; 0.0074
1420; 107.0; 273; 0.0076
1430; 107.0; 229; 0.0067
1440; 106.1; 235; 0.0070
1450; 105.3; 247; 0.0067
1460; 104.4; 208; 0.0061
1470; 102.9; 185; 0.0057
1480; 103.2; 202; 0.0055
1490; 102.9; 208; 0.0051
1500; 101.5; 190; 0.0052
1510; 102.7; 169; 0.0054
1520; 102.6; 185; 0.0051
1530; 103.1; 201; 0.0055
1540; 103.8; 187; 0.0056
1550; 105.8; 220; 0.0064
1560; 108.1; 231; 0.0070
1570; 110.3; 229; 0.0070
1580; 113.8; 247; 0.0074
1590; 117.4; 301; 0.0092
1600; 119.6; 314; 0.0097
1610; 123.3; 296; 0.0104
1620; 126.0; 336; 0.0116
1630; 129.7; 391; 0.0129
1640; 133.5; 381; 0.0131
1650; 135.9; 390; 0.0133
1660; 138.2; 423; 0.0152
1670; 140.3; 410; 0.0143
1680; 141.4; 434; 0.0148
1690; 143.1; 436; 0.0155
1700; 146.5; 456; 0.0167
1710; 149.4; 474; 0.0175
1720; 150.1; 493; 0.0182
1730; 152.5; 493; 0.0183
1740; 157.1; 493; 0.0194
1750; 156.9; 511; 0.0202
1760; 162.6; 584; 0.0225
1770; 164.7; 567; 0.0222
1780; 166.7; 553; 0.0228
1790; 167.5; 562; 0.0224
1800; 165.5; 611; 0.0223
1810; 168.3; 615; 0.0236
1820; 168.9; 556; 0.0230
1830; 173.0; 605; 0.0240
1840; 172.4; 639; 0.0246
1850; 171.6; 606; 0.0244
1860; 170.2; 622; 0.0240
1870; 173.6; 631; 0.0250
1880; 175.4; 607; 0.0251
1890; 176.5; 677; 0.0258
1900; 176.6; 665; 0.0256
1910; 172.1; 645; 0.0252
1920; 171.4; 633; 0.0247
1930; 169.5; 652; 0.0246
1940; 170.1; 624; 0.0240
1950; 171.9; 631; 0.0257
1960; 173.0; 687; 0.0259
1970; 173.1; 656; 0.0245
1980; 173.1; 677; 0.0250
1990; 172.2; 707; 0.0249
2000; 173.0; 679; 0.0253
2010; 174.2; 669; 0.0262
2020; 175.2; 693; 0.0259
2030; 176.3; 711; 0.0265
2040; 177.1; 701; 0.0273
2050; 179.3; 739; 0.0281
2060; 182.6; 771; 0.0285
2070; 182.9; 739; 0.0282
2080; 183.2; 690; 0.0282
2090; 185.9; 730; 0.0295
2100; 190.4; 757; 0.0300
2110; 192.3; 761; 0.0304
2120; 194.8; 829; 0.0315
2130; 199.9; 779; 0.0325
2140; 201.8; 760; 0.0332
2150; 201.8; 813; 0.0327
2160; 203.1; 863; 0.0345
2170; 202.6; 782; 0.0336
2180; 202.4; 827; 0.0332
2190; 201.3; 843; 0.0331
2200; 200.6; 767; 0.0329
2210; 201.9; 795; 0.0323
2220; 202.5; 839; 0.0341
2230; 202.5; 825; 0.0335
2240; 202.0; 807; 0.0326
2250; 201.0; 836; 0.0333
2260; 203.4; 813; 0.0334
2270; 202.7; 806; 0.0341
2280; 202.4; 929; 0.0359
2290; 203.4; 843; 0.0335
2300; 202.9; 864; 0.0354
2310; 204.0; 901; 0.0341
2320; 204.0; 857; 0.0353
2330; 206.6; 802; 0.0340
2340; 207.6; 908; 0.0352
2350; 209.0; 856; 0.0354
2360; 210.2; 829; 0.0355
2370; 212.1; 864; 0.0362
2380; 215.1; 882; 0.0362
2390; 218.9; 890; 0.0379
2400; 221.5; 861; 0.0381
2410; 224.2; 930; 0.0388
2420; 228.4; 889; 0.0400
2430; 230.5; 862; 0.0399
2440; 233.0; 951; 0.0404
2450; 233.3; 940; 0.0417
2460; 234.2; 896; 0.0423
2470; 236.9; 846; 0.0404
2480; 239.6; 946; 0.0436
2490; 241.5; 928; 0.0431
2500; 243.9; 922; 0.0426
2510; 244.6; 903; 0.0430
2520; 246.1; 882; 0.0433
2530; 249.1; 950; 0.0450
2540; 250.7; 957; 0.0452
2550; 250.0; 929; 0.0455
2560; 250.1; 893; 0.0449
2570; 249.3; 963; 0.0459
2580; 247.3; 978; 0.0456
2590; 248.4; 961; 0.0448
2600; 246.9; 976; 0.0461
2610; 244.9; 898; 0.0451
2620; 245.3; 957; 0.0455
2630; 243.4; 904; 0.0426
2640; 242.0; 938; 0.0433
2650; 238.6; 977; 0.0417
2660; 236.4; 953; 0.0422
2670; 233.1; 970; 0.0430
2680; 231.5; 937; 0.0428
2690; 228.1; 967; 0.0422
2700; 225.4; 971; 0.0415
2710; 221.6; 924; 0.0404
2720; 217.4; 932; 0.0391
2730; 214.8; 958; 0.0396
2740; 210.5; 940; 0.0377
2750; 208.2; 933; 0.0369
2760; 204.5; 917; 0.0370
2770; 201.9; 950; 0.0356
2780; 197.0; 985; 0.0352
2790; 193.1; 981; 0.0344
2800; 186.9; 960; 0.0325
2810; 183.5; 868; 0.0320
2820; 179.7; 888; 0.0318
2830; 175.0; 941; 0.0302
2840; 171.7; 954; 0.0301
2850; 168.6; 935; 0.0286
2860; 165.0; 888; 0.0275
2870; 161.0; 836; 0.0270
2880; 158.6; 869; 0.0263
2890; 153.9; 964; 0.0251
2900; 151.1; 840; 0.0240
2910; 147.7; 799; 0.0227
2920; 145.1; 949; 0.0226
2930; 141.0; 785; 0.0212
2940; 139.3; 790; 0.0204
2950; 136.3; 782; 0.0198
2960; 134.5; 717; 0.0191
2970; 131.7; 715; 0.0179
2980; 128.8; 820; 0.0186
2990; 126.3; 774; 0.0178
3000; 124.5; 758; 0.0179
3010; 121.8; 682; 0.0162
3020; 119.7; 698; 0.0156
3030; 117.3; 712; 0.0147
3040; 115.5; 719; 0.0150
3050; 113.7; 694; 0.0140
3060; 110.4; 595; 0.0129
3070; 108.7; 545; 0.0124
3080; 106.5; 604; 0.0118
3090; 104.7; 594; 0.0107
3100; 103.0; 565; 0.0109
3110; 101.1; 490; 0.0092
3120; 100.0; 521; 0.0094
3130; 97.5; 530; 0.0092
3140; 95.8; 546; 0.0085
3150; 93.8; 473; 0.0079
3160; 92.6; 348; 0.0066
3170; 90.8; 373; 0.0067
3180; 88.0; 359; 0.0058
3190; 86.3; 437; 0.0057
3200; 85.9; 538; 0.0064
3210; 83.3; 296; 0.0055
3220; 82.2; 287; 0.0048
3230; 80.6; 355; 0.0044
3240; 79.2; 283; 0.0043
3250; 77.4; 242; 0.0035
3260; 76.2; 229; 0.0034
3270; 75.3; 244; 0.0033
3280; 73.4; 227; 0.0028
3290; 71.7; 176; 0.0025
3300; 69.6; 143; 0.0019
3310; 69.1; 200; 0.0020
3320; 67.7; 150; 0.0019
3330; 65.3; 132; 0.0018
3340; 64.3; 145; 0.0016
3350; 62.7; 128; 0.0016
3360; 61.1; 150; 0.0016
3370; 60.6; 92; 0.0010
3380; 59.3; 81; 0.0012
3390; 57.6; 114; 0.0013
3400; 57.0; 146; 0.0012
3410; 56.4; 93; 0.0010
3420; 54.4; 39; 0.0005
3430; 53.6; 17; 0.0002
3440; 52.4; 0; 0.0000
3450; 51.1; 0; 0.0000
3460; 50.2; 15; 0.0001
3470; 49.2; 45; 0.0004
3480; 48.4; 35; 0.0004
3490; 46.9; 2; 0.0000
3500; 46.8; 21; 0.0002
3510; 45.9; 49; 0.0004
3520; 45.1; 75; 0.0006
3530; 44.4; 50; 0.0005
3540; 43.8; 60; 0.0006
3550; 42.4; 63; 0.0005
3560; 42.0; 31; 0.0002
3570; 41.7; 0; 0.0000
3580; 40.3; 1; 0.0000
3590; 39.9; 74; 0.0004
3600; 39.1; 31; 0.0002
3610; 38.1; 25; 0.0002
3620; 38.6; 15; 0.0001
3630; 37.8; 2; 0.0000
3640; 36.7; 16; 0.0001
3650; 36.7; 4; 0.0000
3660; 36.2; 0; 0.0000
3670; 35.6; 62; 0.0004
3680; 34.4; 60; 0.0005
3690; 34.7; 27; 0.0002
3700; 34.6; 51; 0.0004
3710; 33.9; 92; 0.0006
3720; 33.3; 20; 0.0002
3730; 33.3; 55; 0.0004
3740; 32.6; 34; 0.0002
3750; 32.0; 17; 0.0001
3760; 32.0; 32; 0.0003
3770; 31.8; 0; 0.0000
3780; 31.3; 0; 0.0000
3790; 31.1; 0; 0.0000
3800; 30.8; 0; 0.0000
3810; 30.4; 0; 0.0000
3820; 30.1; 0; 0.0000
3830; 30.4; 0; 0.0000
3840; 29.7; 27; 0.0002
3850; 29.5; 46; 0.0004
3860; 29.5; 28; 0.0001
3870; 28.8; 33; 0.0001
3880; 28.6; 8; 0.0001
3890; 28.6; 14; 0.0001
3900; 28.4; 39; 0.0002
3910; 28.4; 49; 0.0003
3920; 28.0; 33; 0.0002
3930; 27.7; 0; 0.0000
3940; 27.1; 74; 0.0003
3950; 27.1; 48; 0.0003
3960; 27.3; 28; 0.0002
3970; 26.4; 44; 0.0002
3980; 26.5; 73; 0.0003
3990; 26.7; 7; 0.0000
4000; 26.2; 31; 0.0002
4010; 26.1; 24; 0.0001
4020; 25.8; 0; 0.0000
4030; 25.9; 59; 0.0004
4040; 25.8; 22; 0.0001
4050; 25.3; 34; 0.0002
4060; 24.6; 21; 0.0001
4070; 24.2; 29; 0.0002
4080; 24.2; 148; 0.0004
4090; 24.3; 36; 0.0002
4100; 24.0; 92; 0.0006
4110; 23.8; 98; 0.0005
4120; 24.2; 70; 0.0004
4130; 23.7; 24; 0.0001
4140; 23.5; 80; 0.0003
4150; 23.7; 22; 0.0001
4160; 23.2; 8; 0.0001
4170; 22.4; 73; 0.0003
4180; 22.6; 43; 0.0002
4190; 22.8; 37; 0.0002
4200; 22.9; 86; 0.0004
4210; 22.3; 169; 0.0004
4220; 22.6; 104; 0.0005
4230; 21.9; 20; 0.0001
4240; 21.6; 26; 0.0001
4250; 21.5; 4; 0.0000
4260; 21.4; 62; 0.0003
4270; 21.4; 36; 0.0001
