Keywords
Material1;Material2;Material3;Material4;Product;Object;Scenario;Method;Reference;Comment;Owner;IsPublic;ImportDate
;;;;IN6-1;;;ISO 5660;TRANSFEU;;TRANSFEU;1;2011-03-28 15:26:48
Scalars
Flux (kW/m2);tig (s);qmax (kw/m2);qtotal (MJ/m2);q180 (kw/m2);q300 (kw/m2);Sample mass (g);Mass loss (g);DHc (MJ/kg);Peak smoke production (m2/m2s);Total smoke produced (m2/m2);Specific extinction area (avg) (m2/kg);MARHE (kW/m2);Area exposed (m2);Observations;Test date (YYYY-MM-DD);Test identifier;Product thickness (mm);Thickness1 (mm);Thickness2 (mm);Thickness3 (mm);Thickness4 (mm);Product density (kg/m3);Density1 (kg/m3);Density2 (kg/m3);Density3 (kg/m3);Density4 (kg/m3);Product area weight (kg/m2);Area weight1 (kg/m2);Area weight2 (kg/m2);Area weight3 (kg/m2);Area weight4 (kg/m2)
50;38;463.9;44.56;;;22.5;18.4;21.44;;16;;230.09;0.0884;rise and touch the spark, mass error. grid used;2011-02-16;c_CID_IN6-1_50a;1.95;;;;;;;;;;;;;;
VectorData
Time (s);HRR (kW/m2);SPR (m2/(m2*s));Mass (g)
356;16.3919278;3.389234;0.050845805
358;16.50090591;3.457213;0.050651375
360;16.22058215;3.391552;0.052604702
362;15.96903733;3.392516;0.052732734
364;16.13030982;3.389717;0.050424599
366;16.36263776;3.296674;0.049397243
368;16.02192745;3.390501;0.05150114
370;16.10217458;3.279687;0.053474888
372;15.16313194;3.372595;0.052737607
374;14.63402592;3.393386;0.066178495
376;14.92355879;3.390229;0.05733931
378;14.42951237;3.300495;0.047028621
380;14.17682184;3.279861;0.050506112
382;14.72488243;3.27942;0.043333904
384;14.36159813;3.299559;0.052735055
386;13.91252347;3.256306;0.054976374
388;14.88919372;3.275299;0.043030998
390;14.32578978;3.279022;0.048119754
392;13.95789657;3.280765;0.060481596
394;14.33649021;3.279401;0.071964727
396;14.01350428;3.256833;0.062586542
398;13.84023645;3.279221;0.045590352
400;14.93565741;3.188115;0.059037971
402;13.69968666;3.166559;0.040682146
404;13.09236503;3.185745;0.056392491
406;13.18354083;3.167429;0.051398705
408;11.48162517;3.186988;0.044611306
410;10.59764991;3.164471;0.049704755
412;10.9952086;3.162554;0.057410169
414;11.16255765;3.163217;0.050580811
416;12.58834262;3.165268;0.058852501
418;13.1216309;3.166241;0.036057069
420;12.45421719;3.151227;0.048578389
422;13.45324566;3.162909;0.040684432
424;14.04242657;3.087333;0.048656605
426;13.67067751;3.101288;0.067738045
428;13.04842755;3.163578;0.068454008
430;12.28456881;3.100866;0.054584169
432;11.49284324;3.102782;0.059842011
434;11.53133304;3.089703;0.053612719
436;10.56384709;3.091743;0.06262558
438;10.4836275;3.150899;0.050532466
440;11.87258725;3.000886;0.058029728
442;12.886061;3.088389;0.058099888
444;14.70631541;3.09105;0.06041894
446;16.68961304;2.997959;0.05036895
448;16.85314561;2.995425;0.067646659
450;14.82216149;3.070136;0.042313202
452;13.97136429;3.091339;0.064927462
454;12.67890359;3.067078;0.050102037
456;12.38687529;3.08487;0.053686857
458;13.15968827;3.087495;0.060258563
460;12.65647842;2.996709;0.062904197
462;11.68071763;3.08645;0.068688503
464;12.12423647;3.092174;0.070137569
466;12.04360199;2.99704;0.072934036
468;11.80852286;3.092334;0.063984672
470;11.53025719;2.982109;0.076679619
472;10.77763268;3.084856;0.074231169
474;10.7497398;3.069511;0.067182898
476;11.97127937;3.091778;0.068396952
478;12.80136563;2.97803;0.057811086
480;13.77884826;2.978389;0.062210963
482;14.06244561;3.004303;0.075185562
484;13.56581032;2.976976;0.06497038
486;12.75417478;2.983587;0.057181229
488;14.03775605;2.871877;0.06760407
490;13.61556904;2.978061;0.06070008
492;13.89560281;2.978094;0.050066755
494;13.32807227;2.977634;0.05939279
496;12.32773362;2.982798;0.045609657
498;11.09209623;2.956092;0.050588353
500;10.2508441;2.98089;0.065187493
502;9.064033668;2.870201;0.062159297
504;8.239262532;2.955962;0.0461292
506;8.08902163;2.977733;0.065464091
508;6.969455457;2.890822;0.059040674
510;7.261603159;2.957475;0.057941424
512;7.282735194;2.8876;0.058128888
514;6.688932491;2.892501;0.053455149
516;6.536967782;2.984904;0.058630736
518;6.245869132;2.891911;0.069788014
520;7.372900798;2.866027;0.06570418
522;7.887188848;2.863624;0.07335298
524;8.25445261;2.885395;0.073543883
526;7.731537498;2.957802;0.069592689
528;8.097983221;2.886481;0.083086655
530;5.511755024;2.865727;0.080845966
532;5.313899892;2.890033;0.078582088
534;4.713856741;2.869679;0.078903167
536;4.371978609;2.869051;0.066307576
538;4.561147241;2.888784;0.072523984
540;4.862571249;2.869116;0.064976301
542;4.175094716;2.871389;0.067745108
544;4.426199606;2.960403;0.057859121
546;4.94215491;2.982075;0.069620384
548;4.274139043;2.912953;0.086826722
550;4.655224989;2.958509;0.067341462
552;4.72579571;2.873573;0.082373925
554;4.691742155;2.956092;0.070614283
556;4.497363075;2.891877;0.078375342
558;4.977067177;2.869512;0.063154677
560;5.619648103;2.871321;0.072916412
562;6.059627873;2.872803;0.063017745
564;6.209102691;2.848597;0.064789815
566;4.796506574;2.866587;0.056265035
568;5.234574416;2.867737;0.084641464
570;4.7479034;2.872437;0.066938357
572;3.887539081;2.873754;0.056665335
574;4.655444947;2.869976;0.070320478
576;3.836865243;2.868556;0.065759235
578;4.015653948;2.869482;0.06579171
580;3.501645589;2.869741;0.076330888
582;3.008961853;2.872143;0.065073569
584;2.568242987;2.869543;0.06864857
586;3.009949;2.850932;0.075583678
588;3.003463906;2.869939;0.069609378
590;3.922803067;2.935734;0.073528749
592;3.503447113;2.855123;0.06554145
594;2.78544634;2.849481;0.069108105
596;2.012206893;2.848956;0.069875216
598;2.501369591;2.849021;0.067144335
600;1.924339948;2.870162;0.066244922
602;3.131671566;2.848728;0.071604283
604;3.678656389;2.870761;0.08360236
606;2.469717819;2.849714;0.070352446
608;2.155596017;2.873754;0.077458641
610;2.441377487;2.87217;0.091182927
612;1.704415712;2.760236;0.074751283
614;0.571552202;2.87241;0.078297437
616;0.345736098;2.755006;0.080141576
618;-0.299293898;2.869383;0.076975229
620;-0.01040113;2.86958;0.069504425
622;1.06274567;2.865826;0.075638459
624;1.20947729;2.869976;0.078082903
626;1.389157226;2.75613;0.080609206
628;1.341424681;2.868853;0.083119721
630;1.279938952;2.782013;0.072852939
632;1.912245884;2.871321;0.085377907
634;0.971387662;2.777963;0.091450448
636;0.143630834;2.756389;0.087278713
638;0.919615135;2.870037;0.095330175
640;0.004202328;2.86958;0.085019652
642;-0.952363423;2.871192;0.097567893
644;-0.34237117;2.872014;0.09387532
646;-0.639010595;2.868198;0.102278488
648;-1.731741748;2.870106;0.090816067
650;-1.393899531;2.779938;0.087567925
652;-2.00867559;2.868952;0.101509886
654;-0.945056185;2.871946;0.087010342
656;0.359328599;2.873595;0.089611188
658;-0.845904602;2.87155;0.079384133
660;-0.894817727;2.87053;0.081756862
662;-0.331449656;2.774576;0.091533971
664;-0.835522133;2.865696;0.079981196
666;0.195753976;2.778853;0.080808869
668;0.815000192;2.75803;0.077661194
670;0.179105439;2.871389;0.076108708
672;0.296723808;2.868099;0.080571169
674;0.490813838;2.870167;0.078123225
676;0.134167568;2.87004;0.080655972
678;-0.570725572;2.774939;0.081304312
680;-1.391859262;2.843758;0.087209075
682;-1.646276552;2.863689;0.082830038
684;-1.580448102;2.870365;0.083453043
686;-1.301863188;2.845338;0.085125586
688;-1.798413499;2.771222;0.088159334
690;-2.686820731;2.845997;0.082311635
692;-2.474213766;2.86632;0.094331924
694;-2.671801428;2.865764;0.088191977
696;-2.510616893;2.868819;0.084833888
698;-2.16882695;2.865006;0.095586406
700;-2.090623715;2.864641;0.088984838
702;-0.013866294;2.769413;0.090154351
704;0.253767559;2.86974;0.087759501
706;0.942672154;2.773586;0.079632769
708;0.548990982;2.865106;0.085996352
710;1.330337704;2.866915;0.079321516
712;1.1694551;2.867734;0.082695853
714;1.501862588;2.869018;0.091558758
716;0.984543915;2.871885;0.08706849
718;0.757476203;2.957079;0.104710424
720;1.17197932;2.864809;0.086890125
722;0.947282877;2.865205;0.083418945
724;2.037042352;2.867703;0.098390895
726;2.798355711;2.866488;0.080994212
728;3.474907201;2.86632;0.090708058
730;2.503664169;2.864778;0.080780788
732;2.838830156;2.86527;0.088888964
734;2.185340048;2.869375;0.086680405
736;2.362724738;2.869413;0.083847452
738;2.818496626;2.861286;0.083023364
740;2.221378162;2.864214;0.100120887
742;2.474049088;2.866451;0.099089093
744;1.874352739;2.845536;0.096640468
746;1.012858483;2.863857;0.095897674
748;1.456226355;2.869482;0.097505425
750;1.563615296;2.865993;0.095730282
752;1.165428218;2.865666;0.092970968
754;1.556156151;2.863492;0.091341619
756;0.358789412;2.868294;0.089037327
758;0.1916062;2.862535;0.089519727
760;0.183644475;2.864214;0.092697772
762;0.230077599;2.861682;0.0941653
764;0.878676726;2.86869;0.086306274
766;1.461832626;2.865891;0.077634889
768;1.418217003;2.864443;0.076811963
770;1.3515387;2.867536;0.089654671
772;1.800619702;2.846096;0.096553947
774;1.375472474;2.868754;0.098612077
776;1.177909981;2.869444;0.087536959
778;1.885287293;2.847672;0.096542363
780;2.528219818;2.845962;0.080363138
782;3.486949038;2.845437;0.101018249
784;4.067431507;2.844416;0.096891492
786;3.55540102;2.867308;0.09205475
788;2.576883234;2.844252;0.088642411
790;1.972344548;2.866945;0.097653122
792;1.505676684;2.851181;0.089961729
794;0.539953352;2.865894;0.107990896
796;-0.181504486;2.848789;0.091161815
798;-0.118070612;2.868853;0.102806035
800;0.202004064;2.871717;0.099076383
802;0.340631468;2.869908;0.104754419
804;-0.070181108;2.864253;0.111117986
806;0.054626975;2.868754;0.101889786
808;0.20653664;2.776914;0.115854268
810;-0.10645766;2.871489;0.109286658
812;0.276936439;2.869482;0.119659939
814;0.140752361;2.871915;0.113021179
816;-0.957453088;2.851881;0.112127086
818;0.065307306;2.869218;0.106427751
820;0.564757522;2.847509;0.107930619
822;0.278351714;2.867409;0.097681532
824;0.718620035;2.867505;0.107964947
826;0.305246501;2.870205;0.096784529
828;0.079331034;2.846721;0.097435547
830;0.533570645;2.868918;0.091085651
832;0.249098081;2.775593;0.085766098
834;0.894565908;2.864809;0.096839435
836;2.307060324;2.776222;0.090700496
838;2.247157246;2.862443;0.099124747
840;1.24644269;2.866648;0.10354242
842;1.453078599;2.774443;0.105090242
844;0.986595036;2.868061;0.09634835
846;1.501560217;2.865467;0.113916672
848;2.074853172;2.865399;0.099577199
850;2.619443335;2.862147;0.104652719
852;3.760549413;2.768917;0.107347205
854;4.351129323;2.842212;0.097397981
856;3.00658426;2.863099;0.091759179
858;1.898922266;2.864085;0.095507966
860;2.269560151;2.865205;0.097336584
862;0.675789223;2.885099;0.098309258
864;1.149428862;2.864809;0.101669846
866;1.36263578;2.77247;0.098337596
868;0.075207734;2.843697;0.099404276
870;-0.152619225;2.867406;0.109287663
872;-1.091100219;2.86616;0.097179753
874;-1.535616138;2.843133;0.095975366
876;-0.281890368;2.863689;0.102059046
878;1.080116692;2.840829;0.095097482
880;0.9780991;2.868095;0.089233224
882;1.484307505;2.867437;0.095546415
884;1.404857813;2.866451;0.096662333
886;0.386053664;2.886443;0.098689684
888;1.411215294;2.846553;0.081744577
890;2.096212243;2.870403;0.102335538
892;2.352581975;2.870068;0.083064656
894;2.759476039;2.752642;0.083017567
896;2.22187175;2.870205;0.093249864
898;1.87077882;2.867308;0.097183497
900;2.456730953;2.867013;0.098413698
902;2.079155059;2.9776;0.089381617
904;0.896782787;2.870498;0.100017113
906;2.048991781;2.872668;0.097533089
908;1.603326502;2.952413;0.087675206
910;1.43406725;2.868099;0.092183458
912;2.961714591;2.869828;0.102004645
914;2.416911334;2.77316;0.094853193
916;3.741966309;2.870597;0.094252611
918;4.452316291;2.867242;0.097901165
920;2.850023233;2.870464;0.099962028
922;3.068874896;2.848035;0.090489167
924;3.495296319;2.867836;0.097006809
926;4.240468259;2.86984;0.09240391
928;3.120571817;2.869679;0.087884489
930;1.719503918;2.868229;0.100397872
932;0.92193479;2.870007;0.090813882
934;1.389548269;2.868655;0.099481398
936;1.561519703;2.87356;0.104442873
938;2.035213728;2.868365;0.108318045
940;2.273305404;2.870007;0.087510937
942;2.238677395;2.873525;0.095082023
944;1.140521459;2.961488;0.098751883
946;2.368063663;2.869809;0.106576119
948;2.07018951;2.867969;0.106798042
950;0.78774566;2.872539;0.094646265
952;0.440028397;2.872703;0.107305145
954;-0.411550007;2.873263;0.099683505
956;-0.062242637;2.782966;0.092357098
958;0.774509872;2.85116;0.103919644
960;1.339262028;2.850506;0.099639124
962;0.501151389;2.957475;0.104281834
964;0.662548247;2.871093;0.119694996
966;0.13886394;2.875666;0.105962267
968;0.22122192;2.846126;0.112944047
970;0.635213214;2.868822;0.106894104
972;0.186402047;2.869413;0.116592173
974;0.134044599;2.890395;0.104222473
976;0.453673224;2.873099;0.111961926
978;0.061074747;2.871686;0.105900621
980;0.281558583;2.871587;0.112488676
982;0.657032523;2.868853;0.111618808
984;0.023144673;2.87244;0.115906968
986;-0.478982811;2.876127;0.104072232
988;-0.303960879;2.875335;0.107268852
990;-0.884366221;2.871553;0.125233747
992;-0.833921793;2.862608;0.11122025
994;-0.707345938;2.87257;0.107565336
996;0.094261732;2.867013;0.122450343
998;0.44595414;2.870928;0.116517083
1000;-0.446724632;2.874378;0.103554393
1002;-0.933480842;2.872935;0.107348103
1004;-1.290340228;2.852117;0.111562267
1006;-0.580856555;2.87356;0.105019575
1008;-0.735843168;2.851587;0.104535139
1010;0.45089375;2.874181;0.119394931
1012;0.453846736;2.869976;0.113067428
1014;0.851612212;2.869348;0.118067007
1016;1.681109765;2.870501;0.104536617
1018;2.367430351;2.960174;0.117852082
1020;1.261034972;2.77813;0.115240391
1022;1.003945658;2.960532;0.127355021
1024;-0.168868934;2.849124;0.122605246
1026;0.57197305;2.874448;0.11808329
1028;1.934438365;2.851359;0.122288449
1030;2.522523535;2.876355;0.136659478
1032;1.427575658;2.874448;0.115487453
1034;1.584430709;2.873064;0.122152765
1036;-0.058615952;2.875799;0.12360852
1038;-0.604275681;2.877311;0.115448627
1040;-0.320527314;2.87241;0.114613952
1042;-0.828032545;2.875106;0.119291319
1044;0.002941472;2.873297;0.148743678
1046;0.413457086;2.892239;0.131719556
1048;0.1667319;2.87241;0.128796262
1050;0.14532585;2.983259;0.119258694
1052;0.254637169;2.967182;0.120662027
1054;-0.058810765;2.962478;0.135475459
1056;0.280772801;2.872143;0.14107564
1058;0.816668442;2.89099;0.120897755
1060;0.879877909;2.895201;0.151690541
1062;2.672332914;2.874296;0.125830398
1064;0.941778657;2.870433;0.12467424
1066;0.89108862;2.890921;0.111394661
1068;1.158932526;2.8743;0.107034749
1070;1.315438152;2.985908;0.108104577
1072;2.224147504;2.966969;0.124344395
1074;2.432133563;2.984386;0.111699862
1076;2.125065497;2.874754;0.124890346
1078;0.758157824;2.871832;0.119807206
1080;0.507122005;2.892683;0.113621556
1082;0.210869508;2.868436;0.115540783
1084;0.374528392;2.982225;0.121029477
1086;0.400460766;2.870615;0.121925731
1088;0.75400375;2.871307;0.11867878
1090;1.635559392;2.962324;0.116865177
1092;1.456391107;2.870958;0.121376416
1094;1.253188266;2.961761;0.121053543
1096;1.456833295;2.870795;0.116165561
1098;1.130661537;2.962952;0.11628966
1100;1.016709478;2.869107;0.107922884
1102;1.608978579;2.891283;0.115713777
1104;1.338854904;2.980658;0.11892355
1106;0.227515276;2.871108;0.114729277
1108;0.722912441;2.872236;0.108451615
1110;0.248546231;2.875157;0.112828793
1112;0.086140745;2.873141;0.118165219
1114;-0.329456548;2.877879;0.123155467
1116;-0.842471748;2.878314;0.11612519
1118;0.003372582;2.872032;0.124547098
1120;0.674787734;2.871078;0.108770008
1122;1.207770552;2.875066;0.113548137
1124;0.271804894;2.965841;0.113423926
1126;0.617401797;2.870886;0.12333865
1128;0.880837876;2.956867;0.114130265
1130;0.986526224;2.867893;0.12395805
1132;1.667024459;2.889014;0.112143998
1134;1.04703172;2.87471;0.106634445
1136;0.96761837;2.869414;0.113176755
1138;2.546758935;2.869456;0.117685892
1140;1.113517711;2.886818;0.118832784
1142;0.5775524;2.86878;0.13039123
1144;1.498153744;2.891154;0.13308292
1146;0.960599433;2.964591;0.115278446
1148;1.308139424;2.868436;0.122357302
1150;1.476243393;2.867893;0.130510348
1152;1.186669988;2.870925;0.116347367
1154;1.83133745;2.870977;0.117398378
1156;2.54610923;2.868198;0.119558555
1158;1.34269824;2.960201;0.116858834
1160;1.337048012;2.871785;0.110222198
1162;0.318891576;2.869816;0.116748678
1164;-0.014611718;2.777584;0.129693971
1166;0.603873983;2.871832;0.117909923
1168;0.455074854;2.871256;0.113743301
1170;-1.134499435;2.87178;0.124513712
1172;-0.681237377;2.872612;0.130309106
1174;-1.689946495;2.871096;0.124785389
1176;-2.253926287;2.891614;0.130542383
1178;-1.461504804;2.979317;0.123566394
1180;-1.963390557;2.891316;0.122188184
1182;-2.980676034;2.869107;0.126078515
1184;-1.597605888;2.867764;0.136028221
1186;-0.944841146;2.87091;0.118377872
1188;-0.929373257;2.869658;0.133962246
1190;-0.5197803;2.868345;0.131847824
1192;-0.913032174;2.876047;0.125907813
1194;-0.777804547;2.868526;0.112664126
1196;-1.233099573;2.961323;0.11768861
1198;-1.077494618;2.892548;0.120615946
1200;-0.60235579;2.889341;0.129984135
1202;-0.485052843;2.872974;0.108513542
1204;-0.026996064;2.87586;0.105811035
1206;1.180773241;2.872286;0.110027358
1208;1.729131066;2.870433;0.128894288
1210;0.819056773;2.871915;0.113221576
1212;0.340159521;2.865037;0.120102486
1214;0.567360707;2.978586;0.125995679
1216;0.990628578;2.874874;0.119823791
1218;1.588696104;2.870705;0.108280309
1220;2.579018071;2.891537;0.122133205
1222;2.158427514;2.87129;0.12265057
1224;2.613299448;2.892937;0.116899211
1226;2.487348704;2.86744;0.110198512
1228;0.986056931;2.964863;0.121603329
