Keywords
Material1;Material2;Material3;Material4;Product;Object;Scenario;Method;Reference;Comment;Owner;IsPublic;ImportDate
MDF board;;;;Medium density fibre board (M25);;;ISO 5660;SBI Project;C000412_m25;;1;2003-08-12 11:19:41
Scalars
Flux (kW/m2);tig (s);qmax (kw/m2);qtotal (MJ/m2);q180 (kw/m2);q300 (kw/m2);Mass loss (g);DHc (MJ/kg);Peak smoke production (m2/m2s);Total smoke produced (m2/m2);Specific extinction area (avg) (m2/kg);Area (m2);Thickness (mm);Density (kg/m3)
40;47;351;128.59;162.97;138.40;79.6;11.69;NA;NA;62.11;0.0088;12;700
VectorData
Time (s);HRR (kW/m2);SEA (m2/kg);SPR (m2/s)
0; 2.9; 0; 0.0000
5; 1.1; 0; 0.0000
10; 0.0; 0; 0.0000
15; 0.0; 3; 0.0001
20; 0.0; 56; 0.0007
25; 0.0; 105; 0.0015
30; 0.0; 148; 0.0025
35; 0.0; 210; 0.0035
40; 0.0; 241; 0.0042
45; 0.0; 330; 0.0074
50; 35.2; 43; 0.0028
55; 112.7; 14; 0.0017
60; 167.8; 38; 0.0053
65; 193.0; 47; 0.0069
70; 208.6; 60; 0.0091
75; 212.0; 68; 0.0104
80; 215.8; 80; 0.0121
85; 212.2; 83; 0.0132
90; 210.8; 96; 0.0152
95; 207.6; 99; 0.0150
100; 201.2; 103; 0.0157
105; 197.3; 105; 0.0160
110; 193.2; 100; 0.0149
115; 187.3; 102; 0.0140
120; 182.2; 103; 0.0142
125; 180.2; 93; 0.0131
130; 176.3; 94; 0.0132
135; 172.4; 84; 0.0118
140; 172.5; 84; 0.0117
145; 166.5; 77; 0.0103
150; 161.6; 71; 0.0098
155; 158.7; 66; 0.0092
160; 153.3; 67; 0.0088
165; 149.8; 58; 0.0077
170; 146.2; 60; 0.0078
175; 144.6; 62; 0.0076
180; 140.6; 57; 0.0071
185; 139.1; 53; 0.0067
190; 136.2; 46; 0.0059
195; 134.8; 47; 0.0058
200; 133.4; 52; 0.0061
205; 130.0; 47; 0.0057
210; 126.7; 45; 0.0054
215; 124.1; 46; 0.0052
220; 122.4; 47; 0.0053
225; 119.9; 40; 0.0046
230; 116.9; 36; 0.0040
235; 115.7; 37; 0.0040
240; 113.0; 34; 0.0038
245; 112.1; 34; 0.0035
250; 111.5; 33; 0.0035
255; 110.8; 30; 0.0031
260; 107.9; 29; 0.0029
265; 107.1; 28; 0.0031
270; 106.3; 28; 0.0028
275; 104.5; 27; 0.0024
280; 102.6; 23; 0.0022
285; 101.5; 23; 0.0021
290; 100.6; 25; 0.0022
295; 99.7; 20; 0.0018
300; 97.6; 18; 0.0017
305; 96.8; 15; 0.0014
310; 96.3; 19; 0.0018
315; 95.0; 23; 0.0021
320; 93.8; 18; 0.0015
325; 93.9; 17; 0.0015
330; 93.1; 17; 0.0015
335; 91.8; 24; 0.0020
340; 91.0; 21; 0.0017
345; 90.7; 25; 0.0020
350; 90.3; 28; 0.0023
355; 89.5; 19; 0.0016
360; 90.2; 19; 0.0016
365; 89.5; 18; 0.0014
370; 89.8; 14; 0.0012
375; 91.0; 19; 0.0016
380; 90.8; 19; 0.0015
385; 91.7; 12; 0.0010
390; 92.2; 12; 0.0010
395; 93.2; 9; 0.0007
400; 94.0; 16; 0.0013
405; 96.2; 12; 0.0010
410; 97.5; 7; 0.0006
415; 99.5; 20; 0.0016
420; 100.9; 21; 0.0018
425; 102.8; 11; 0.0009
430; 105.7; 6; 0.0005
435; 109.2; 15; 0.0013
440; 111.4; 12; 0.0012
445; 114.5; 16; 0.0015
450; 117.2; 25; 0.0024
455; 121.3; 29; 0.0028
460; 125.9; 35; 0.0034
465; 130.3; 36; 0.0039
470; 134.6; 38; 0.0044
475; 140.3; 47; 0.0053
480; 145.8; 53; 0.0060
485; 150.4; 51; 0.0062
490; 156.6; 46; 0.0058
495; 162.4; 49; 0.0062
500; 170.0; 53; 0.0074
505; 178.7; 53; 0.0077
510; 190.1; 58; 0.0087
515; 199.1; 56; 0.0089
520; 214.3; 61; 0.0107
525; 230.5; 66; 0.0121
530; 245.9; 67; 0.0126
535; 258.9; 71; 0.0144
540; 271.6; 74; 0.0155
545; 282.6; 73; 0.0154
550; 287.0; 80; 0.0174
555; 292.9; 91; 0.0196
560; 295.1; 91; 0.0194
565; 294.1; 94; 0.0210
570; 299.0; 101; 0.0227
575; 312.7; 107; 0.0246
580; 321.1; 114; 0.0275
585; 336.7; 121; 0.0293
590; 344.4; 126; 0.0302
595; 351.2; 136; 0.0324
600; 341.5; 132; 0.0294
605; 321.5; 142; 0.0286
610; 285.5; 152; 0.0272
615; 238.5; 145; 0.0193
620; 195.1; 125; 0.0114
625; 159.2; 130; 0.0096
630; 134.5; 129; 0.0074
635; 115.2; 108; 0.0056
640; 102.4; 97; 0.0044
645; 94.0; 96; 0.0041
650; 87.6; 87; 0.0034
655; 83.3; 82; 0.0033
660; 80.5; 83; 0.0027
665; 77.4; 72; 0.0021
670; 75.1; 56; 0.0020
675; 72.3; 26; 0.0008
680; 70.4; 36; 0.0010
685; 67.4; 46; 0.0013
690; 64.5; 30; 0.0007
695; 63.8; 32; 0.0008
700; 63.2; 18; 0.0005
705; 62.4; 57; 0.0012
710; 60.0; 4; 0.0001
715; 59.4; 21; 0.0006
720; 57.8; 11; 0.0003
725; 56.9; 2; 0.0000
730; 55.8; 0; 0.0000
735; 55.3; 0; 0.0000
740; 54.3; 0; 0.0000
745; 53.8; 0; 0.0000
750; 53.5; 0; 0.0000
755; 52.7; 0; 0.0000
760; 52.9; 0; 0.0000
765; 51.8; 0; 0.0000
770; 51.5; 0; 0.0000
775; 51.1; 0; 0.0000
780; 50.8; 0; 0.0000
785; 50.5; 0; 0.0000
790; 49.5; 0; 0.0000
795; 49.0; 0; 0.0000
800; 48.6; 0; 0.0000
805; 47.8; 0; 0.0000
810; 46.9; 0; 0.0000
815; 46.2; 0; 0.0000
820; 45.9; 0; 0.0000
825; 46.1; 0; 0.0000
830; 45.8; 0; 0.0000
835; 45.5; 0; 0.0000
840; 46.2; 0; 0.0000
845; 46.1; 0; 0.0000
850; 46.1; 0; 0.0000
855; 46.1; 0; 0.0000
860; 45.8; 0; 0.0000
865; 45.5; 0; 0.0000
870; 45.7; 0; 0.0000
875; 45.0; 0; 0.0000
880; 45.4; 5; 0.0001
885; 46.2; 32; 0.0006
890; 45.7; 23; 0.0005
895; 45.3; 23; 0.0003
900; 46.1; 30; 0.0005
905; 47.5; 40; 0.0007
910; 47.0; 22; 0.0003
915; 47.0; 36; 0.0006
920; 47.2; 0; 0.0000
925; 46.6; 7; 0.0001
930; 46.0; 0; 0.0000
935; 46.2; 24; 0.0004
940; 46.2; 34; 0.0004
945; 46.0; 36; 0.0005
950; 46.9; 31; 0.0005
955; 46.6; 30; 0.0004
960; 45.8; 36; 0.0005
965; 46.2; 54; 0.0008
970; 46.0; 14; 0.0003
975; 46.0; 35; 0.0005
980; 46.7; 56; 0.0005
985; 46.9; 12; 0.0002
990; 46.4; 0; 0.0000
995; 45.3; 0; 0.0000
1000; 45.6; 0; 0.0000
1005; 46.9; 0; 0.0000
1010; 46.1; 11; 0.0002
1015; 46.3; 1; 0.0000
1020; 45.8; 4; 0.0001
1025; 46.4; 38; 0.0005
1030; 46.0; 47; 0.0008
1035; 45.6; 24; 0.0003
1040; 45.4; 107; 0.0012
1045; 45.7; 75; 0.0013
1050; 45.6; 90; 0.0013
1055; 46.0; 142; 0.0014
1060; 45.7; 77; 0.0010
1065; 45.3; 86; 0.0015
1070; 45.3; 106; 0.0013
1075; 45.7; 155; 0.0016
1080; 45.6; 76; 0.0012
1085; 45.8; 109; 0.0014
1090; 45.6; 98; 0.0013
1095; 45.1; 111; 0.0018
1100; 45.0; 128; 0.0013
1105; 44.5; 119; 0.0014
1110; 44.7; 91; 0.0009
1115; 44.3; 68; 0.0009
1120; 43.9; 46; 0.0008
1125; 44.8; 118; 0.0013
1130; 44.8; 127; 0.0011
1135; 44.5; 103; 0.0015
1140; 44.8; 53; 0.0010
1145; 45.6; 47; 0.0008
1150; 44.4; 47; 0.0006
1155; 43.6; 107; 0.0014
1160; 44.3; 91; 0.0015
1165; 43.4; 128; 0.0012
1170; 44.0; 83; 0.0008
1175; 44.1; 66; 0.0011
1180; 44.3; 77; 0.0011
1185; 44.3; 149; 0.0014
1190; 44.0; 108; 0.0014
1195; 43.9; 118; 0.0018
1200; 43.5; 189; 0.0020
1205; 43.6; 127; 0.0019
1210; 43.7; 144; 0.0023
1215; 43.5; 171; 0.0016
1220; 43.2; 259; 0.0025
1225; 43.6; 175; 0.0022
