Keywords
Material1;Material2;Material3;Material4;Product;Object;Scenario;Method;Reference;Comment;Owner;IsPublic;ImportDate
PVC;EPR;;;Cable FIPEC 18 3x50 mm2;Low Voltage 0,6/1 kV;;ISO 5660;FIPEC Final Report on the European Commission, SMT4-CT96-2059, 410pp, ISBN 0 9532312 5 9, London 2000;;;1;2005-09-29 08:38:11
Scalars
Flux (kW/m2);tig (s);qmax (kw/m2);qtotal (MJ/m2);q180 (kw/m2);q300 (kw/m2);Mass loss (g);DHc (MJ/kg);Peak smoke production (m2/m2s);Total smoke produced (m2/m2);Specific extinction area (avg) (m2/kg);Area (m2);Thickness (mm);Density (kg/m3)
35;77;78;8.77;43.09;35.95;5.8;10.91;;;;0.008830;32.5;
VectorData
Time (s);HRR (kW/m2);SEA (m2/kg);SPR (m2/s)
0; 0.0; 0; 0.0000
5; 0.0; 0; 0.0000
10; 0.0; 0; 0.0008
15; 0.0; 0; 0.0002
20; 0.0; 0; 0.0001
25; 0.0; 0; 0.0006
30; 0.0; 0; 0.0017
35; 0.0; 0; 0.0019
40; 0.0; 1048; 0.0088
45; 0.0; 1238; 0.0163
50; 0.0; 1011; 0.0219
55; 0.0; 1040; 0.0229
60; 9.5; 1145; 0.0196
65; 14.9; 487; 0.0117
70; 24.6; 393; 0.0109
75; 44.2; 355; 0.0125
80; 64.3; 449; 0.0172
85; 75.9; 421; 0.0260
90; 78.3; 633; 0.0348
95; 76.4; 580; 0.0326
100; 74.7; 365; 0.0268
105; 77.2; 455; 0.0271
110; 78.4; 445; 0.0273
115; 75.9; 482; 0.0295
120; 73.0; 503; 0.0286
125; 71.5; 468; 0.0256
130; 71.7; 444; 0.0253
135; 70.5; 463; 0.0251
140; 69.0; 463; 0.0233
145; 67.9; 421; 0.0229
150; 67.8; 430; 0.0239
155; 66.2; 463; 0.0249
160; 64.1; 421; 0.0223
165; 61.2; 389; 0.0202
170; 59.7; 356; 0.0188
175; 59.4; 337; 0.0170
180; 57.2; 295; 0.0142
185; 56.1; 260; 0.0127
190; 27.1; 271; 0.0127
195; 3.2; 280; 0.0124
200; 1.7; 377; 0.0147
205; 1.1; 352; 0.0135
210; 1.5; 382; 0.0116
215; 1.8; 304; 0.0102
220; 2.1; 278; 0.0096
225; 2.6; 313; 0.0086
230; 2.9; 241; 0.0080
235; 3.1; 248; 0.0074
240; 3.5; 198; 0.0071
245; 4.0; 196; 0.0070
250; 4.5; 274; 0.0067
255; 5.0; 156; 0.0067
260; 5.6; 195; 0.0065
265; 6.5; 338; 0.0062
270; 6.7; 186; 0.0060
275; 7.3; 189; 0.0063
280; 7.9; 165; 0.0062
285; 8.2; 176; 0.0064
290; 8.9; 167; 0.0062
295; 9.1; 181; 0.0067
300; 9.4; 123; 0.0071
