Keywords
Material1;Material2;Material3;Material4;Product;Object;Scenario;Method;Reference;Comment;Owner;IsPublic;ImportDate
Rubber floor covering 2.2-3.0 mm;Minerit board;;;Floor;;;ISO 5660;SP Report 2007:29 The Influence of floor materials on room fires;;;1;2007-06-28 14:32:48
Scalars
Flux (kW/m2);tig (s);qmax (kw/m2);qtotal (MJ/m2);q180 (kw/m2);q300 (kw/m2);Mass loss (g);DHc (MJ/kg);Peak smoke production (m2/m2s);Total smoke produced (m2/m2);Specific extinction area (avg) (m2/kg);Area (m2);Thickness (mm);Density (kg/m3)
50;23;754;47.7;159.6;115.6;22.9;17.78;24.1;871;322;0.0088;2.2-3.0;
VectorData
Time (s);HRR (kW/m2);SEA (m2/kg);MLR (g/s);SPR (m2/s)
154;91.29547557;257.6754552;0.120935625;0.031162142
156;89.89899936;681.1290686;0.039910417;0.027184145
158;85.78114693;0;-0.0372985;0.024016239
160;84.60699781;817.1090069;0.028830208;0.023557423
162;82.79414279;277.2373615;0.0799135;0.022155008
164;79.97266088;1011.477849;0.018537;0.018749765
166;77.84697665;0;-0.003788625;0.018322291
168;78.18079246;720.5917052;0.027178292;0.019584452
170;76.35018121;278.2138492;0.054539667;0.015173691
172;76.56214809;760.5028028;0.021852625;0.016618983
174;74.48943389;532.6441424;0.028426625;0.015141275
176;74.08303622;268.4758898;0.057822875;0.015524048
178;74.79664318;679.7198454;0.01903225;0.012936598
180;73.51063766;285.9441125;0.048497375;0.013867539
182;74.54360054;555.3529272;0.026299458;0.014605481
184;73.81007274;0;0.00036675;0.013232429
186;72.06176494;0;-0.003988542;0.012208781
188;72.07920386;444.2613621;0.027282417;0.012120524
190;72.21614502;275.9666943;0.049868458;0.013762034
192;70.03351392;227.7273479;0.048485625;0.011041503
194;68.97696942;503.3578132;0.019513667;0.009822357
196;68.57051661;206.3778013;0.054162417;0.01117792
198;69.44922333;224.6492828;0.046472917;0.010440107
200;66.38302654;291.9322853;0.027329208;0.007978278
202;67.97038971;112.4969384;0.061421833;0.006909768
204;64.10739356;128.5924275;0.055726875;0.007166054
206;63.08344684;362.4817346;0.0177885;0.006448006
208;62.7356933;335.1478884;0.019411167;0.006505612
210;61.70819278;172.7549068;0.033555333;0.005796848
212;59.86496051;253.8433681;0.023648583;0.006003036
214;58.52321051;101.5978062;0.052172417;0.005300603
216;57.17633758;309.2882524;0.018795625;0.005813266
218;57.06637504;182.5851324;0.023449667;0.00428156
220;57.16242569;188.9628683;0.02521725;0.004765124
222;57.11350458;96.14083995;0.052261958;0.005024509
224;57.13270492;77.68963126;0.044719375;0.003474232
226;56.5405812;112.793714;0.029713458;0.003351491
228;54.7571282;521.4301657;0.005982958;0.003119695
230;56.09761006;114.4852789;0.02006425;0.002297061
232;55.83479719;73.85263768;0.049473083;0.003653718
234;55.31795634;0;-0.006910167;0.002650644
236;56.56488602;0;-0.000898292;0.001649966
238;57.64453336;0;-0.00614725;0.003031172
240;53.66864715;73.2479979;0.035711708;0.002615811
242;55.03627906;40.71206508;0.053505167;0.002178306
244;54.13781583;41.55335723;0.049721167;0.002066081
246;52.3323358;3390.177002;0.000735583;0.002493758
248;53.62899332;0;-0.007540292;0.001004556
250;52.75270739;14.82548759;0.056785167;0.000841868
252;52.07005371;23.59253221;0.044828833;0.001057626
254;50.84796487;44.05641726;0.023689;0.001043652
256;51.05202284;22.00713811;0.054459208;0.001198491
258;48.82510153;21.59994623;0.053935833;0.001165011
260;47.35913495;0;-0.0273895;0.000135897
262;47.41159472;0;-0.001649292;2.49E-05
264;46.96493986;18.70197659;0.028617917;0.000535212
266;47.00704001;0;-0.006660042;-0.000332412
268;47.89835752;-14.43037579;0.024304208;-0.000350719
270;46.42366466;7.592387271;0.031784542;0.000241321
272;45.48594756;-2.660455434;0.029420292;-7.83E-05
274;45.04577557;-8.073855077;0.028691917;-0.000231654
276;44.3843041;0;-0.009039458;0.00032743
278;44.95486432;3.398491017;0.075788458;0.000257566
280;44.39364085;-6.163085335;0.073335375;-0.000451972
282;45.03710898;-9.201917833;0.011746542;-0.000108091
284;44.98485933;6.458790184;0.022417542;0.00014479
286;44.99488489;-35.48132718;0.008413667;-0.000298528
288;44.8971367;0;-0.017833417;-0.000533664
290;46.25967652;0;-0.000343667;-0.000298391
292;45.41019165;7.502465838;0.026669208;0.000200085
294;44.16669029;0;-0.005318667;-0.000744298
296;44.36385906;-32.20707415;0.02368325;-0.000762768
298;43.35401844;-15.22549404;0.032928917;-0.000501359
300;43.17533893;-162.4841577;0.002714167;-0.000441009
302;42.10956112;-35.55127336;0.0206675;-0.000734756
304;41.54103648;-22.21397337;0.019779833;-0.000439389
306;41.04669195;-2.78699754;0.017877417;-4.98E-05
308;40.5855717;-9.461063438;0.05616075;-0.00053134
310;39.71612571;-22.07763201;0.034976875;-0.000772207
312;39.72172497;12.73210896;0.016895542;0.000215116
314;40.37103417;-7.063095158;0.046625417;-0.00032932
316;39.73295889;0.090859069;0.055781292;5.07E-06
318;38.88908349;-13.39056901;0.027803458;-0.000372304
320;39.51637946;-23.31951947;0.028289417;-0.000659696
322;39.18049391;30.44729125;0.0210095;0.000639682
324;39.0349085;0;-0.004676083;-0.000399975
326;39.16329757;-46.76164747;0.006061875;-0.000283463
328;39.07758331;-9.88005644;0.020854333;-0.000206042
330;37.75011512;-5.621795731;0.047281292;-0.000265806
332;39.20294842;-10.00945333;0.036861292;-0.000368961
334;39.03565103;-2.412751904;0.021494667;-5.19E-05
336;39.19997382;-49.36657758;0.013340792;-0.000658589
338;39.80172522;2.785649799;0.019449;5.42E-05
340;37.60908625;-6.310560186;0.016958208;-0.000107016
342;39.54681142;-31.69056307;0.015989417;-0.000506714
344;39.39690548;-0.888284956;0.041067667;-3.65E-05
346;37.12683934;0;-0.016883458;-0.000279856
348;36.96718058;0;-0.006465083;0.000188964
350;36.98416057;-15.85577465;0.059787375;-0.000947975
352;35.52254907;-2.214013402;0.038205875;-8.46E-05
354;36.00721967;0;-0.008319292;-0.000382572
356;35.98110665;-1.888675542;0.015724;-2.97E-05
358;34.68120682;-20.82863579;0.024130458;-0.000502605
360;35.26967918;16.53473709;0.014980542;0.000247699
362;35.06515049;-12.86741234;0.031453708;-0.000404728
364;34.28290284;-38.34559801;0.00859825;-0.000329705
366;34.17754069;7.786189457;0.037232208;0.000289897
368;34.2304614;-10.44290258;0.015175625;-0.000158478
370;34.54889266;4.642976491;0.016024875;7.44E-05
372;35.00067561;0.609807939;0.033022333;2.01E-05
374;34.71792353;-54.91709325;0.007505375;-0.000412173
376;33.78104333;0;-0.004982667;-0.000401595
378;33.09786303;-6.83070011;0.022744667;-0.000155362
380;33.4620819;-3.819186385;0.071467667;-0.000272948
382;33.72009338;13.04259364;0.032724083;0.000426807
384;33.90273017;132.1009906;0.002869625;0.00037908
386;34.48926607;9.706687074;0.029278;0.000284192
388;34.78099313;-6.013400563;0.017008292;-0.000102278
390;35.41749653;-229.3804472;0.001403792;-0.000322002
392;34.17554132;-13.38783245;0.048337958;-0.00064714
394;32.96805395;-14.80519402;0.023435167;-0.000346962
396;33.85881671;-2.848788799;0.036319125;-0.000103466
398;32.70768889;-18.46061617;0.025070583;-0.000462818
400;32.40379318;0;-0.009072458;-2.31E-05
402;31.80243232;2.81931728;0.040859667;0.000115196
404;31.20423045;-2.659814814;0.058485458;-0.00015556
406;31.22491243;-14.15502547;0.011330292;-0.000160381
408;31.89896367;0;-0.017388708;-0.000452247
410;31.67645337;0;-0.002097417;-0.000167254
412;31.35351194;11.46822679;0.031774292;0.000364395
414;32.55706248;-14.4384365;0.029228583;-0.000422015
416;33.09662475;-31.202572;0.010812125;-0.000337366
418;32.03793586;-31.40653307;0.006554417;-0.000205852
420;33.05388236;-26.90835171;0.024162583;-0.000650175
422;31.7510658;-1.782241914;0.049576917;-8.84E-05
424;31.64812383;0;-0.007755667;-0.000495435
426;31.31925204;34.5400965;0.00726175;0.000250822
428;30.45435233;-7.404967013;0.038815125;-0.000287425
430;30.87669927;-4.170123992;0.026058333;-0.000108666
432;30.76017413;0;-0.002668958;-0.000550603
434;30.30837439;-5.393974194;0.027003583;-0.000145657
436;30.12315125;12.77312501;0.036508458;0.000466327
438;31.31084355;6.43917233;0.023729875;0.000152801
440;30.56653529;1.255157405;0.026544792;3.33E-05
442;30.81953228;-5.382521408;0.013329792;-7.17E-05
444;30.87975548;-4.274777489;0.015847958;-6.77E-05
446;29.90174828;-3.172154938;0.009438875;-2.99E-05
448;30.52133529;-12.71893431;0.025625667;-0.000325931
450;29.49433906;-28.32772531;0.008081625;-0.000228934
452;28.0468387;-53.96641806;0.010217375;-0.000551395
454;27.70049373;-5.273058602;0.044281375;-0.000233498
456;27.62454354;-10.75962512;0.038218458;-0.000411216
458;28.69022594;-10.67406797;0.022721083;-0.000242526
460;29.39406167;0.96722317;0.030783458;2.98E-05
462;30.49334002;-53.69528005;0.014081542;-0.000756112
464;30.18327911;0;-0.006441083;-0.000246752
466;31.76638475;-4.220538841;0.025466;-0.00010748
468;32.41011577;5.332625956;0.019553;0.000104269
470;30.80256873;-6.21797244;0.040386375;-0.000251121
472;30.90151628;-7.476334577;0.056142208;-0.000419738
474;33.56903858;-37.23795338;0.020521208;-0.000764168
476;32.52606975;5.787285446;0.029414792;0.000170232
478;32.05453471;-17.58562474;0.026847208;-0.000472125
480;32.08999215;0;-0.001775125;-0.000639748
482;29.65239606;0;-0.013904542;-0.000326197
484;30.65983125;0;-0.002693708;-0.000431729
486;29.09882868;18.80230804;0.023566167;0.000443098
488;28.53796112;-10.96319199;0.039906583;-0.000437504
490;28.93982486;-8.404830848;0.02725625;-0.000229084
492;30.00989126;-44.71722643;0.011675375;-0.00052209
494;30.6691041;0.290576968;0.008521583;2.48E-06
496;30.21486717;-6.604965554;0.025034667;-0.000165353
498;29.40289232;-27.33886614;0.010030375;-0.000274219
500;29.52507469;-20.72585576;0.014870417;-0.000308202
502;29.91556826;-13.18474568;0.017563333;-0.000231568
504;29.25006828;-19.86030167;0.01198125;-0.000237951
506;28.54915434;29.27236264;0.009414792;0.000275593
508;29.06019793;-11.92746733;0.008084583;-9.64E-05
510;28.14625832;-14.45787411;0.041422292;-0.000598878
512;27.17254512;-17.60053524;0.039855167;-0.000701472
514;28.22819258;-8.858707567;0.019012667;-0.000168428
516;27.73564777;-4.344163994;0.055111583;-0.000239414
518;27.45173849;-8.35579522;0.054778125;-0.000457715
520;27.15514026;-15.87301241;0.020056625;-0.000318359
522;26.18136552;-12.19018362;0.008931667;-0.000108879
524;26.18309031;0;-0.00261275;0.000573369
526;27.13294017;-30.16358132;0.003305958;-9.97E-05
528;26.48132777;-25.8867841;0.025766958;-0.000667024
530;26.82457293;-12.27786501;0.066814;-0.000820333
532;27.09058867;-8.175178151;0.0706325;-0.000577433
534;26.05711982;-14.8480734;0.016904458;-0.000250999
536;26.52136059;0;-0.007578667;-0.000493286
538;25.94944075;-17.61019328;0.033115792;-0.000583175
540;26.22933459;-8.958175274;0.044409542;-0.000397828
542;26.58577361;0;-0.0154165;-0.000328077
544;25.85615958;-38.64432862;0.014213542;-0.000549273
546;24.55062043;-20.39991495;0.03186575;-0.000650059
548;25.58303644;-6.046757965;0.038395375;-0.000232168
550;24.81966714;-3.640793953;0.044276667;-0.000161202
552;24.00847336;0;-0.028089583;-0.000120583
554;23.42400271;0;-0.014276833;-0.000398336
556;23.77501449;-13.11715671;0.019123375;-0.000250844
558;23.68753512;-10.93028935;0.03580825;-0.000391395
560;23.82179112;-5.326322899;0.041801917;-0.000222651
562;24.08187454;-6.364929738;0.025464625;-0.000162081
564;24.10860053;-11.92547498;0.02447075;-0.000291825
566;24.48670678;-24.2809734;0.022622792;-0.000549303
568;25.69555026;-297.4842658;0.001726208;-0.00051352
570;25.11094958;0.621444836;0.033004875;2.05E-05
572;23.94711812;-0.759013042;0.032740917;-2.49E-05
574;24.5230399;0;-0.005462208;-0.000469466
576;23.18920526;-30.51538878;0.015462333;-0.000471839
578;22.62324985;-15.80845691;0.020990167;-0.000331822
580;22.53336628;-6.390853731;0.026443375;-0.000168996
582;22.13282197;-20.6150933;0.027847208;-0.000574073
584;22.50224187;-12.17059881;0.028005958;-0.000340849
586;22.55549382;1.597422961;0.027029833;4.32E-05
588;22.02804974;-12.27987859;0.030376917;-0.000373025
590;21.96560365;-18.01575879;0.053931417;-0.000971615
592;21.60143251;-8.790694735;0.052192292;-0.000458807
594;21.32282327;-5.374173359;0.043958625;-0.000236241
596;20.86743089;-55.71670096;0.004915583;-0.00027388
598;20.74241421;-79.21998616;0.008166333;-0.000646937
600;20.65029393;-49.65026314;0.01822175;-0.000904715
602;20.85951498;-1.788866255;0.022624083;-4.05E-05
604;20.3714426;-40.85070174;0.02129425;-0.000869885
606;21.13060736;-5.342117597;0.028167792;-0.000150476
608;20.82690961;-23.95432594;0.024926292;-0.000597093
610;20.68446512;-6.465770784;0.058476958;-0.000378099
612;20.5574943;-12.84398946;0.020376167;-0.000261711
614;20.8409789;0;-0.0074395;-0.000508515
616;20.578351;-21.57155164;0.0212345;-0.000458061
618;21.38900909;-24.88199163;0.019427667;-0.000483399
620;20.96088086;5.403512664;0.058847875;0.000317985
622;19.12487146;-535.9184171;0.001430917;-0.000766855
624;18.80463757;-94.06368393;0.012155458;-0.001143387
626;20.01219947;0;-0.000987458;-0.000709085
628;18.9198266;0;-0.014106833;-0.00031483
630;18.90753578;-24.01001846;0.021805208;-0.000523543
632;19.96022129;-16.46311747;0.031027917;-0.000510816
634;20.16307413;-24.97453317;0.04542375;-0.001134437
636;18.69716227;-23.24807035;0.033847;-0.000786877
638;19.66524342;-8.483495157;0.032695417;-0.000277371
640;19.32539781;-32.79979827;0.008946625;-0.000293447
642;18.90153323;-12.59843071;0.048705;-0.000613607
644;19.07964017;-14.91623693;0.053570667;-0.000799073
646;19.22593892;-26.69461681;0.03101475;-0.000827927
648;18.75312735;-37.36616835;0.034803625;-0.001300478
650;18.85245626;0;-0.030203042;0.000397155
652;18.08882162;0;-0.012854542;-0.00062085
654;18.00901058;-6.887376454;0.042356917;-0.000291728
656;18.36429145;-17.26957937;0.056134458;-0.000969418
658;17.04551879;-8.583079207;0.034267542;-0.000294121
660;16.8268346;-38.08744538;0.012206875;-0.000464929
662;16.46846735;0;-0.003311167;-0.000305726
664;16.77432228;-179.3237306;0.003696125;-0.000662803
666;16.91607634;-9.508342787;0.049859208;-0.000474078
668;16.73949892;-13.12351459;0.037256917;-0.000488942
670;15.79354666;-217.9962699;0.002434917;-0.000530803
672;15.42792165;0;-0.003551292;-0.000368555
674;15.06206981;-40.83371601;0.023002292;-0.000939269
676;13.87341005;-5.920406944;0.048567417;-0.000287539
678;14.15317534;-23.48854611;0.024941375;-0.000585837
680;12.95214892;-8.778874767;0.027271458;-0.000239413
682;11.67720707;0;-0.004109708;-0.000138462
684;11.26471641;4.993395078;0.006274;3.13E-05
686;12.15948275;0;-0.00395525;0.000153821
688;11.24158645;-21.47745434;0.020795792;-0.000446641
690;11.84942333;-7.172526217;0.057187792;-0.000410181
692;12.75594682;-0.315590773;0.026125583;-8.24E-06
694;11.15751339;-24.20834606;0.021994083;-0.00053244
696;11.3321701;0;-0.026698792;1.39E-05
698;12.66777635;116.5702663;0.003776667;0.000440247
700;12.4663732;0;-0.006559;-4.11E-05
702;12.45693947;-577.6067067;0.001438208;-0.000830719
704;13.42582343;-4.741462745;0.028391792;-0.000134619
706;12.99905593;890.6353741;0.000707542;0.000630162
708;13.16068663;-2.333634661;0.029270333;-6.83E-05
710;12.32192121;-6.139911871;0.046621625;-0.000286253
712;12.15186113;-8.734231241;0.048751375;-0.000425806
714;12.98841394;-16.03125732;0.029707083;-0.000476242
716;12.92455598;10.14674084;0.005490833;5.57E-05
718;12.32228964;0;-0.031368292;-0.000401429
720;12.53082268;0;-0.003583917;-0.000436527
722;11.31194267;-12.27604843;0.046823917;-0.000574813
724;10.62688941;-5.848473765;0.043927917;-0.000256911
726;10.12898072;-1.853796443;0.062810375;-0.000116438
728;9.244688971;1.864938912;0.00714675;1.33E-05
730;8.841137554;0;-0.026225042;-0.000620715
732;8.694260361;0;-0.032174083;-0.000439022
734;8.839494682;0;-0.002726708;-0.000875475
736;9.32678536;-6.852017152;0.049087417;-0.000336348
738;9.554751976;-7.274702812;0.053468792;-0.00038897
740;9.537042714;0;-0.000243375;-0.000304106
742;10.16041117;0;-0.025270792;-0.000196612
744;11.29611311;0;-0.001436917;1.38E-05
746;10.4130483;-30.69482984;0.021103917;-0.000647781
748;9.179987623;-22.18272591;0.028582708;-0.000634042
750;9.640188358;0;-0.001769458;-0.000121872
752;7.924327199;1.332746721;0.055671542;7.42E-05
754;9.180965902;-6.287676099;0.052791667;-0.000331937
756;9.306184861;0;-0.001266042;-0.000219706
758;8.081403893;-977.4909595;0.000621875;-0.000607877
760;7.894560253;0;-0.003487458;-0.000450372
762;8.581922431;8.048195874;0.023863;0.000192054
764;8.500183345;-952.7680635;0.000810417;-0.000772139
766;8.242277451;-254.7222345;0.003519083;-0.000896389
768;9.571172464;0;-0.000427375;-0.000788739
770;8.749014209;0;-0.002430833;-0.000255414
772;10.28436508;14.10179829;0.021417167;0.000302021
774;10.20715647;0;-0.007818667;0.000122256
776;9.627142812;-22.38997229;0.032659;-0.000731234
778;9.166120509;-13.00423759;0.03200525;-0.000416204
780;8.720034154;0;-0.004534333;-0.000738037
782;8.7883724;-31.7214232;0.024911417;-0.000790226
784;9.167056641;-2.128533266;0.029070375;-6.19E-05
786;9.272774681;0;-0.028470292;-0.00047295
788;8.391858602;0;-0.003767125;-0.001437291
790;8.285798208;-39.99204322;0.024456167;-0.000978052
792;8.808882574;-12126.21457;1.47E-05;-0.000178862
794;8.504137351;0;-0.000501958;-0.000242788
796;8.382450661;0;-0.001732792;1.66E-05
798;8.333068308;-11.18968437;0.028055917;-0.000313937
800;7.737760208;-14.09686127;0.029525667;-0.000416219
802;7.821438774;-239.7493206;0.004023625;-0.000964661
804;9.279816862;0;-0.03631975;-1.44E-06
806;8.960394318;0;-0.000109917;-0.000599646
808;9.359663914;-13.79208339;0.032526375;-0.000448606
810;9.349494846;-39.45143072;0.018197958;-0.000717935
812;7.235723905;-13.71449242;0.055038667;-0.000754827
814;6.145777305;-31.58659068;0.025415042;-0.000802775
816;6.982538355;-25.35700887;0.027757417;-0.000703845
818;7.670401474;0;-0.004442542;-0.000923795
820;8.274005751;0;-0.002294125;-0.000203244
822;7.026724894;-28.77735558;0.02486625;-0.000715585
824;7.033911316;-10.41773108;0.033302708;-0.000346939
826;7.841922393;0;-0.004417458;-0.001433092
828;6.594970284;0;-0.009085625;-0.001183342
830;6.337595442;-4.014311139;0.074493583;-0.00029904
832;5.660522427;0;-0.007181667;-0.000797199
834;6.607678878;0;-0.001114208;-0.000382104
836;7.243113045;-468.6753371;0.001264125;-0.000592464
838;8.626127913;0;-0.000708542;-0.000332622
840;8.60923568;0;-0.002104625;-0.000612922
842;8.778058945;24.68869975;0.002012833;4.97E-05
844;8.310335744;-2155.864141;0.000455583;-0.000982176
846;7.916028646;0;-8.10E-05;-0.000678012
848;7.625364196;0;-0.001744833;-0.000239022
850;8.98198568;0;-0.005296583;-0.000744556
852;8.270956909;-15.89383989;0.038601667;-0.000613529
854;7.837086457;0;-0.003331833;-0.000760177
856;7.743431314;0;-0.002108083;-0.000194731
858;7.4747499;0;-0.001088917;-0.000671914
860;8.221430782;-79.68932;0.00339775;-0.000270764
