Keywords
Material1;Material2;Material3;Material4;Product;Object;Scenario;Method;Reference;Comment;Owner;IsPublic;ImportDate
RPPVC;XLPE;;;Cable FIPEC 12 1x95 mm2;Low Voltage 0,6/1 kV;;ISO 5660;FIPEC Final Report on the European Commission, SMT4-CT96-2059, 410pp, ISBN 0 9532312 5 9, London 2000;;;1;2005-09-30 10:06:36
Scalars
Flux (kW/m2);tig (s);qmax (kw/m2);qtotal (MJ/m2);q180 (kw/m2);q300 (kw/m2);Mass loss (g);DHc (MJ/kg);Peak smoke production (m2/m2s);Total smoke produced (m2/m2);Specific extinction area (avg) (m2/kg);Area (m2);Thickness (mm);Density (kg/m3)
35;150;295;158.18;52.17;52.11;67.2;18.69;;;;0.008200;17.7;
VectorData
Time (s);HRR (kW/m2);SEA (m2/kg);SPR (m2/s)
0; 2.8; 1; 0.0000
5; 1.9; 0; 0.0000
10; 0.3; 0; 0.0000
15; 0.0; 0; 0.0000
20; 0.0; 218; 0.0004
25; 0.0; 728; 0.0011
30; 0.0; 1008; 0.0028
35; 0.0; 1039; 0.0100
40; 0.0; 861; 0.0116
45; 0.0; 872; 0.0114
50; 0.0; 454; 0.0106
55; 0.0; 520; 0.0113
60; 0.0; 821; 0.0140
65; 0.0; 743; 0.0165
70; 0.0; 557; 0.0186
75; 0.0; 638; 0.0214
80; 0.0; 633; 0.0207
85; 0.0; 686; 0.0220
90; 0.0; 724; 0.0212
95; 0.0; 672; 0.0234
100; 0.0; 727; 0.0255
105; 0.0; 981; 0.0262
110; 0.0; 846; 0.0258
115; 0.2; 775; 0.0279
120; 1.6; 886; 0.0271
125; 1.7; 894; 0.0306
130; 0.9; 927; 0.0348
135; 0.4; 948; 0.0365
140; 0.4; 964; 0.0379
145; 0.4; 1017; 0.0390
150; 24.6; 926; 0.0373
155; 55.7; 206; 0.0120
160; 70.6; 326; 0.0249
165; 75.0; 236; 0.0180
170; 69.5; 209; 0.0138
175; 61.4; 176; 0.0105
180; 57.3; 205; 0.0129
185; 53.6; 206; 0.0130
190; 52.0; 216; 0.0139
195; 55.6; 228; 0.0146
200; 51.8; 205; 0.0123
205; 43.9; 233; 0.0134
210; 35.3; 314; 0.0175
215; 33.7; 445; 0.0244
220; 37.6; 348; 0.0178
225; 43.0; 309; 0.0165
230; 47.8; 251; 0.0145
235; 50.0; 260; 0.0140
240; 48.3; 250; 0.0134
245; 44.3; 311; 0.0170
250; 35.1; 368; 0.0193
255; 25.1; 465; 0.0215
260; 19.7; 490; 0.0212
265; 16.4; 660; 0.0282
270; 17.4; 588; 0.0256
275; 21.4; 436; 0.0165
280; 27.3; 336; 0.0130
285; 37.4; 304; 0.0138
290; 51.4; 507; 0.0202
295; 63.1; 490; 0.0253
300; 72.8; 594; 0.0336
305; 79.4; 722; 0.0380
310; 83.0; 693; 0.0376
315; 83.6; 602; 0.0349
320; 82.5; 629; 0.0339
325; 83.3; 730; 0.0368
330; 81.9; 607; 0.0326
335; 77.3; 508; 0.0246
340; 70.1; 450; 0.0194
345; 52.9; 577; 0.0228
350; 41.7; 710; 0.0260
355; 45.1; 546; 0.0178
360; 46.3; 311; 0.0094
365; 45.1; 320; 0.0089
370; 45.8; 263; 0.0079
375; 47.4; 247; 0.0085
380; 49.3; 320; 0.0097
385; 50.7; 413; 0.0117
390; 54.3; 371; 0.0123
395; 58.8; 413; 0.0151
400; 64.3; 393; 0.0143
405; 67.7; 360; 0.0127
410; 68.4; 360; 0.0129
415; 56.4; 299; 0.0100
420; 51.9; 341; 0.0121
425; 47.3; 232; 0.0078
430; 37.8; 359; 0.0111
435; 33.1; 265; 0.0125
440; 38.2; 0; 0.0120
445; 47.0; 240; 0.0080
450; 57.9; 51; 0.0078
455; 65.2; 506; 0.0094
460; 65.5; 242; 0.0090
465; 64.1; 180; 0.0088
470; 65.2; 0; 0.0093
475; 64.6; 0; 0.0091
480; 63.9; 97; 0.0065
485; 63.4; 61; 0.0057
490; 60.6; 2382; 0.0051
495; 52.7; 0; 0.0057
500; 45.6; 0; 0.0087
505; 43.9; 168; 0.0082
510; 43.7; 106; 0.0077
515; 46.3; 0; 0.0079
520; 48.4; 0; 0.0080
525; 46.2; 71; 0.0087
530; 45.4; 33; 0.0084
535; 45.1; 54; 0.0090
540; 43.4; 227; 0.0082
545; 43.8; 121; 0.0057
550; 43.2; 143; 0.0052
555; 43.1; 133; 0.0052
560; 44.2; 134; 0.0051
565; 42.4; 130; 0.0055
570; 45.5; 138; 0.0060
575; 53.6; 118; 0.0050
580; 51.0; 82; 0.0034
585; 47.8; 137; 0.0061
590; 51.1; 123; 0.0054
595; 51.5; 115; 0.0046
600; 45.9; 152; 0.0065
605; 42.2; 157; 0.0066
610; 39.8; 200; 0.0076
615; 34.7; 178; 0.0076
620; 30.9; 201; 0.0089
625; 29.0; 251; 0.0093
630; 27.9; 245; 0.0093
635; 27.7; 245; 0.0088
640; 27.4; 260; 0.0091
645; 26.8; 211; 0.0084
650; 26.2; 224; 0.0081
655; 25.8; 233; 0.0079
660; 26.0; 200; 0.0076
665; 26.0; 196; 0.0076
670; 25.3; 191; 0.0071
675; 24.7; 194; 0.0074
680; 24.0; 195; 0.0073
685; 24.2; 206; 0.0074
690; 24.6; 199; 0.0073
695; 24.3; 175; 0.0067
700; 24.3; 163; 0.0062
705; 23.9; 183; 0.0071
710; 22.9; 191; 0.0073
715; 22.5; 194; 0.0073
720; 21.6; 184; 0.0072
725; 20.7; 172; 0.0068
730; 20.8; 143; 0.0057
735; 20.4; 146; 0.0053
740; 20.3; 157; 0.0060
745; 19.5; 122; 0.0054
750; 19.3; 162; 0.0060
755; 19.1; 157; 0.0059
760; 18.1; 138; 0.0058
765; 17.9; 152; 0.0055
770; 17.8; 129; 0.0052
775; 17.7; 124; 0.0054
780; 18.0; 157; 0.0060
785; 18.1; 142; 0.0055
790; 18.1; 130; 0.0051
795; 18.9; 113; 0.0044
800; 19.6; 126; 0.0049
805; 19.7; 114; 0.0048
810; 19.3; 104; 0.0042
815; 20.6; 117; 0.0049
820; 21.8; 112; 0.0047
825; 19.4; 116; 0.0046
830; 18.2; 146; 0.0063
835; 17.7; 167; 0.0067
840; 17.1; 150; 0.0063
845; 17.6; 135; 0.0063
850; 16.7; 133; 0.0052
855; 21.1; 160; 0.0059
860; 23.0; 113; 0.0046
