Keywords
Material1;Material2;Material3;Material4;Product;Object;Scenario;Method;Reference;Comment;Owner;IsPublic;ImportDate
PVC;XLPE;;;Cable FIPEC 08 3x1x150 mm2;Low Voltage 0,6/1 kV;;ISO 5660;FIPEC Final Report on the European Commission, SMT4-CT96-2059, 410pp, ISBN 0 9532312 5 9, London 2000;;;1;2005-09-30 09:42:09
Scalars
Flux (kW/m2);tig (s);qmax (kw/m2);qtotal (MJ/m2);q180 (kw/m2);q300 (kw/m2);Mass loss (g);DHc (MJ/kg);Peak smoke production (m2/m2s);Total smoke produced (m2/m2);Specific extinction area (avg) (m2/kg);Area (m2);Thickness (mm);Density (kg/m3)
50;13;190;410.38;123.24;120.30;148.4;23.85;;;;0.008800;46;
VectorData
Time (s);HRR (kW/m2);SEA (m2/kg);SPR (m2/s)
0; 2.5; 1; 0.0000
10; 0.0; 0; 0.0000
20; 62.6; 849; 0.0511
30; 127.4; 1016; 0.1028
40; 134.4; 1034; 0.0976
50; 129.4; 1001; 0.0885
60; 130.3; 919; 0.0785
70; 129.1; 879; 0.0721
80; 126.4; 744; 0.0601
90; 126.8; 713; 0.0567
100; 123.9; 678; 0.0517
110; 123.8; 643; 0.0466
120; 121.4; 602; 0.0429
130; 121.6; 555; 0.0399
140; 121.7; 512; 0.0358
150; 122.3; 547; 0.0365
160; 120.0; 568; 0.0381
170; 120.5; 584; 0.0411
180; 122.6; 586; 0.0419
190; 124.0; 571; 0.0390
200; 122.8; 623; 0.0426
210; 122.4; 650; 0.0462
220; 123.5; 620; 0.0448
230; 120.8; 628; 0.0427
240; 119.4; 636; 0.0428
250; 123.4; 616; 0.0438
260; 121.7; 638; 0.0441
270; 120.1; 628; 0.0430
280; 114.8; 565; 0.0385
290; 108.7; 555; 0.0371
300; 104.9; 559; 0.0351
310; 100.7; 567; 0.0334
320; 97.8; 543; 0.0317
330; 92.9; 502; 0.0289
340; 89.5; 476; 0.0257
350; 86.2; 463; 0.0245
360; 82.0; 317; 0.0167
370; 77.2; 301; 0.0146
380; 72.0; 266; 0.0121
390; 68.1; 224; 0.0102
400; 62.0; 211; 0.0091
410; 56.7; 150; 0.0058
420; 44.0; 72; 0.0026
430; 27.8; 45; 0.0015
440; 22.7; 48; 0.0015
450; 21.3; 45; 0.0014
460; 19.9; 38; 0.0010
470; 25.1; 79; 0.0022
480; 32.4; 90; 0.0028
490; 34.0; 112; 0.0030
500; 34.1; 115; 0.0031
510; 36.0; 126; 0.0035
520; 37.4; 127; 0.0035
530; 38.6; 136; 0.0040
540; 40.2; 158; 0.0047
550; 40.6; 172; 0.0050
560; 39.6; 135; 0.0039
570; 39.2; 140; 0.0039
580; 40.1; 171; 0.0047
590; 40.2; 150; 0.0042
600; 40.6; 163; 0.0047
610; 40.6; 156; 0.0042
620; 40.6; 167; 0.0042
630; 40.0; 180; 0.0047
640; 40.2; 166; 0.0042
650; 39.5; 151; 0.0041
660; 39.6; 170; 0.0044
670; 38.6; 203; 0.0044
680; 38.5; 166; 0.0040
690; 39.5; 185; 0.0045
700; 40.2; 209; 0.0046
710; 40.0; 174; 0.0043
720; 39.0; 196; 0.0048
730; 39.6; 214; 0.0046
740; 39.9; 202; 0.0049
