Keywords
Material1;Material2;Material3;Material4;Product;Object;Scenario;Method;Reference;Comment;Owner;IsPublic;ImportDate
Particle board;;;;(M22);;;ISO 5660;SBI Project;C990323_m22;;1;2003-08-12 14:48:37
Scalars
Flux (kW/m2);tig (s);qmax (kw/m2);qtotal (MJ/m2);q180 (kw/m2);q300 (kw/m2);Mass loss (g);DHc (MJ/kg);Peak smoke production (m2/m2s);Total smoke produced (m2/m2);Specific extinction area (avg) (m2/kg);Area (m2);Thickness (mm);Density (kg/m3)
50;30;335;159.46;187.34;157.61;82.0;11.92;NA;NA;66.06;0.0088;12;700
VectorData
Time (s);HRR (kW/m2);SEA (m2/kg);SPR (m2/s)
0; 1.7; 15; 0.0003
5; 0.9; 0; 0.0003
10; 0.8; 57; 0.0008
15; 0.0; 78; 0.0019
20; 0.0; 154; 0.0032
25; 0.0; 305; 0.0055
30; 1.9; 161; 0.0072
35; 54.3; 24; 0.0024
40; 138.9; 57; 0.0084
45; 194.7; 63; 0.0106
50; 221.5; 66; 0.0110
55; 231.6; 76; 0.0136
60; 237.6; 91; 0.0166
65; 238.0; 96; 0.0173
70; 238.8; 101; 0.0184
75; 237.9; 104; 0.0193
80; 234.4; 97; 0.0181
85; 229.4; 101; 0.0177
90; 226.0; 101; 0.0179
95; 219.3; 88; 0.0160
100; 213.7; 86; 0.0150
105; 209.6; 80; 0.0137
110; 203.3; 70; 0.0119
115; 199.2; 68; 0.0115
120; 196.7; 62; 0.0108
125; 191.6; 57; 0.0097
130; 186.9; 54; 0.0090
135; 183.9; 51; 0.0085
140; 180.5; 49; 0.0079
145; 177.6; 43; 0.0071
150; 174.1; 45; 0.0073
155; 171.5; 39; 0.0062
160; 168.4; 36; 0.0059
165; 165.3; 36; 0.0057
170; 163.4; 35; 0.0052
175; 161.3; 36; 0.0054
180; 158.3; 33; 0.0048
185; 156.6; 33; 0.0047
190; 152.6; 32; 0.0045
195; 150.2; 33; 0.0046
200; 147.7; 31; 0.0041
205; 144.1; 30; 0.0040
210; 142.2; 29; 0.0037
215; 140.1; 26; 0.0033
220; 137.2; 24; 0.0031
225; 133.1; 28; 0.0032
230; 128.6; 25; 0.0028
235; 125.7; 22; 0.0027
240; 123.0; 26; 0.0029
245; 120.2; 25; 0.0027
