Keywords
Material1;Material2;Material3;Material4;Product;Object;Scenario;Method;Reference;Comment;Owner;IsPublic;ImportDate
;Polyolefin;;;Cable FIPEC-37 1,5 mm2;Wire;;ISO 5660;FIPEC Final Report on the European Commission, SMT4-CT96-2059, 410pp, ISBN 0 9532312 5 9, London 2000;;;1;2005-10-04 08:19:18
Scalars
Flux (kW/m2);tig (s);qmax (kw/m2);qtotal (MJ/m2);q180 (kw/m2);q300 (kw/m2);Mass loss (g);DHc (MJ/kg);Peak smoke production (m2/m2s);Total smoke produced (m2/m2);Specific extinction area (avg) (m2/kg);Area (m2);Thickness (mm);Density (kg/m3)
75;50;409;30.56;165.03;101.01;11.2;22.77;;;;0.008460;2.9;
VectorData
Time (s);HRR (kW/m2);SEA (m2/kg);SPR (m2/s)
0; 5.5; 0; 0.0000
5; 5.2; 0; 0.0000
10; 3.5; 0; 0.0000
15; 1.0; 0; 0.0000
20; 0.0; 0; 0.0000
25; 0.0; 0; 0.0000
30; 0.0; 82; 0.0013
35; 2.5; 163; 0.0053
40; 5.2; 263; 0.0130
45; 4.0; 267; 0.0163
50; 9.0; 211; 0.0145
55; 37.4; 26; 0.0022
60; 86.9; 14; 0.0014
65; 144.2; 90; 0.0095
70; 185.5; 113; 0.0133
75; 200.4; 90; 0.0104
80; 210.4; 95; 0.0108
85; 226.9; 127; 0.0151
90; 251.5; 189; 0.0218
95; 278.1; 206; 0.0242
100; 313.2; 231; 0.0282
105; 354.7; 320; 0.0383
110; 380.1; 360; 0.0414
115; 386.3; 416; 0.0456
120; 393.2; 376; 0.0426
125; 409.3; 468; 0.0557
130; 401.7; 459; 0.0492
135; 349.6; 489; 0.0439
140; 266.5; 340; 0.0235
145; 210.9; 201; 0.0103
150; 173.4; 9; 0.0004
155; 140.8; 0; 0.0000
160; 106.5; 0; 0.0000
165; 83.6; 0; 0.0000
170; 67.6; 0; 0.0000
175; 54.7; 0; 0.0000
180; 45.2; 0; 0.0000
185; 34.7; 0; 0.0000
190; 28.5; 0; 0.0000
195; 26.1; 0; 0.0000
200; 21.8; 0; 0.0000
205; 18.6; 0; 0.0000
210; 16.6; 0; 0.0000
215; 14.7; 0; 0.0000
220; 13.3; 0; 0.0000
225; 12.0; 0; 0.0000
230; 10.3; 0; 0.0000
235; 9.4; 0; 0.0000
240; 9.4; 0; 0.0000
245; 8.5; 0; 0.0000
250; 8.7; 0; 0.0000
255; 9.2; 52; 0.0001
260; 10.7; 0; 0.0000
265; 10.7; 0; 0.0000
270; 8.0; 0; 0.0000
275; 5.8; 0; 0.0000
280; 5.2; 107; 0.0004
285; 4.5; 46; 0.0002
290; 3.3; 0; 0.0002
295; 3.2; 458; 0.0006
300; 2.0; 551; 0.0012
305; 2.6; 561; 0.0014
310; 1.8; 532; 0.0017
315; 2.1; 665; 0.0015
320; 3.0; 0; 0.0020
325; 3.0; 0; 0.0007
330; 3.0; 989; 0.0017
335; 2.7; 0; 0.0016
340; 2.6; 277; 0.0017
345; 1.5; 326; 0.0018
350; 2.0; 887; 0.0014
355; 2.6; 0; 0.0018
360; 2.2; 1136; 0.0029
365; 1.6; 688; 0.0025
370; 1.9; 880; 0.0020
375; 1.7; 1096; 0.0025
380; 1.2; 0; 0.0018
385; 2.5; 566; 0.0026
