Keywords
Material1;Material2;Material3;Material4;Product;Object;Scenario;Method;Reference;Comment;Owner;IsPublic;ImportDate
ZHPolyolefin;PP;;;FIPEC Cable 27 1x3x1.5 mm2;Data Cable;;ISO 5660;FIPEC Final Report on the European Commission, SMT4-CT96-2059, 410pp, ISBN 0 9532312 5 9, London 2000;;;1;2005-10-31 10:43:25
Scalars
Flux (kW/m2);tig (s);qmax (kw/m2);qtotal (MJ/m2);q180 (kw/m2);q300 (kw/m2);Mass loss (g);DHc (MJ/kg);Peak smoke production (m2/m2s);Total smoke produced (m2/m2);Specific extinction area (avg) (m2/kg);Area (m2);Thickness (mm);Density (kg/m3)
75;22;341;125.01;231.88;221.03;38.9;27.60;;;;0.008690;8.4;
VectorData
Time (s);HRR (kW/m2);SEA (m2/kg);SPR (m2/s)
0; 2.1; 0; 0.0000
5; 0.0; 0; 0.0000
10; 0.6; 0; 0.0000
15; 0.0; 0; 0.0000
20; 66.4; 181; 0.0021
25; 235.7; 137; 0.0044
30; 340.9; 361; 0.0226
35; 302.4; 414; 0.0353
40; 259.7; 432; 0.0348
45; 254.5; 427; 0.0304
50; 255.3; 404; 0.0301
55; 249.9; 394; 0.0290
60; 241.7; 383; 0.0256
65; 235.2; 354; 0.0263
70; 234.8; 322; 0.0265
75; 233.7; 331; 0.0263
80; 233.1; 401; 0.0282
85; 234.0; 426; 0.0281
90; 230.2; 395; 0.0282
95; 231.5; 394; 0.0280
100; 230.7; 428; 0.0304
105; 223.3; 450; 0.0297
110; 224.6; 434; 0.0305
115; 224.4; 454; 0.0311
120; 221.4; 524; 0.0313
125; 222.3; 492; 0.0317
130; 223.0; 488; 0.0323
135; 223.2; 507; 0.0317
140; 221.2; 495; 0.0321
145; 219.3; 466; 0.0330
150; 216.3; 487; 0.0321
155; 216.1; 520; 0.0325
160; 216.7; 508; 0.0329
165; 215.9; 516; 0.0349
170; 214.1; 528; 0.0340
175; 214.2; 532; 0.0333
180; 213.2; 475; 0.0342
185; 213.3; 489; 0.0348
190; 213.3; 534; 0.0342
195; 210.3; 532; 0.0345
200; 211.8; 484; 0.0338
205; 208.9; 452; 0.0339
210; 211.0; 570; 0.0337
215; 206.8; 612; 0.0334
220; 205.8; 462; 0.0339
