Keywords
Material1;Material2;Material3;Material4;Product;Object;Scenario;Method;Reference;Comment;Owner;IsPublic;ImportDate
RPPVC;EPR;;;Cable FIPEC 21 7x2.5 mm2;Low Voltage 0,6/1 kV;;ISO 5660;FIPEC Final Report on the European Commission, SMT4-CT96-2059, 410pp, ISBN 0 9532312 5 9, London 2000;;;1;2005-09-29 08:53:46
Scalars
Flux (kW/m2);tig (s);qmax (kw/m2);qtotal (MJ/m2);q180 (kw/m2);q300 (kw/m2);Mass loss (g);DHc (MJ/kg);Peak smoke production (m2/m2s);Total smoke produced (m2/m2);Specific extinction area (avg) (m2/kg);Area (m2);Thickness (mm);Density (kg/m3)
35;60;79;7.27;37.12;34.40;5.3;9.62;;;;0.008830;16.5;
VectorData
Time (s);HRR (kW/m2);SEA (m2/kg);SPR (m2/s)
0; 0.0; 0; 0.0008
5; 0.0; 56; 0.0008
10; 0.0; 191; 0.0015
15; 0.0; 0; 0.0011
20; 0.0; 0; 0.0012
25; 0.0; 0; 0.0014
30; 0.0; 0; 0.0018
35; 0.0; 0; 0.0023
40; 0.0; 666; 0.0048
45; 0.0; 0; 0.0090
50; 0.0; 5441; 0.0124
55; 11.4; 704; 0.0137
60; 31.7; 380; 0.0113
65; 46.5; 510; 0.0175
70; 55.0; 517; 0.0205
75; 63.5; 427; 0.0216
80; 70.9; 425; 0.0258
85; 73.2; 498; 0.0319
90; 76.2; 532; 0.0313
95; 76.6; 565; 0.0350
100; 75.1; 489; 0.0369
105; 77.5; 394; 0.0364
110; 79.1; 493; 0.0348
115; 76.8; 635; 0.0340
120; 73.2; 502; 0.0322
125; 69.9; 428; 0.0313
130; 67.2; 387; 0.0281
135; 67.0; 349; 0.0224
140; 65.4; 439; 0.0238
145; 69.3; 531; 0.0268
150; 51.3; 412; 0.0263
155; 14.5; 426; 0.0240
160; 1.4; 868; 0.0441
165; 2.6; 715; 0.0333
170; 2.4; 715; 0.0283
175; 2.9; 490; 0.0233
180; 3.4; 506; 0.0224
185; 3.6; 538; 0.0206
190; 4.0; 446; 0.0180
195; 4.7; 437; 0.0179
200; 5.5; 381; 0.0161
205; 6.5; 393; 0.0157
210; 7.7; 394; 0.0152
215; 8.7; 347; 0.0150
220; 9.3; 371; 0.0157
225; 10.1; 371; 0.0140
230; 10.4; 349; 0.0136
235; 10.9; 279; 0.0129
240; 11.2; 270; 0.0114
245; 11.4; 285; 0.0114
250; 11.3; 234; 0.0112
255; 11.3; 266; 0.0110
260; 11.6; 179; 0.0108
