Keywords
Material1;Material2;Material3;Material4;Product;Object;Scenario;Method;Reference;Comment;Owner;IsPublic;ImportDate
PUR rigid;Aluminium foil faces;;;(M04);;;ISO 5660;SBI Project;C000502_m4;;1;2003-08-12 12:58:25
Scalars
Flux (kW/m2);tig (s);qmax (kw/m2);qtotal (MJ/m2);q180 (kw/m2);q300 (kw/m2);Mass loss (g);DHc (MJ/kg);Peak smoke production (m2/m2s);Total smoke produced (m2/m2);Specific extinction area (avg) (m2/kg);Area (m2);Thickness (mm);Density (kg/m3)
40;9;157;32.04;55.07;69.49;16.1;16.75;NA;NA;538.26;0.0088;40;
VectorData
Time (s);HRR (kW/m2);SEA (m2/kg);SPR (m2/s)
0; 1.1; 0; 0.0001
5; 4.8; 53; 0.0001
10; 13.0; 0; 0.0000
15; 31.1; 48; 0.0013
20; 53.2; 182; 0.0067
25; 66.2; 341; 0.0138
30; 70.5; 429; 0.0166
35; 74.9; 535; 0.0207
40; 78.2; 482; 0.0194
45; 78.9; 500; 0.0185
50; 75.3; 458; 0.0163
55; 71.2; 497; 0.0165
60; 66.6; 517; 0.0148
65; 63.6; 557; 0.0166
70; 60.6; 506; 0.0173
75; 59.2; 508; 0.0154
80; 58.0; 581; 0.0157
85; 57.9; 524; 0.0164
90; 57.2; 468; 0.0155
95; 56.5; 553; 0.0157
100; 55.7; 692; 0.0157
105; 55.0; 493; 0.0157
110; 54.6; 518; 0.0155
115; 53.2; 651; 0.0155
120; 53.0; 546; 0.0154
125; 51.1; 475; 0.0148
130; 49.9; 433; 0.0133
135; 49.3; 454; 0.0136
140; 48.8; 434; 0.0118
145; 48.1; 579; 0.0128
150; 47.1; 482; 0.0126
155; 45.8; 433; 0.0123
160; 44.5; 485; 0.0122
165; 42.9; 536; 0.0116
170; 41.6; 497; 0.0118
175; 41.4; 350; 0.0111
180; 39.6; 373; 0.0105
185; 39.7; 473; 0.0113
190; 38.5; 472; 0.0113
195; 38.4; 400; 0.0098
200; 39.9; 352; 0.0108
205; 40.9; 367; 0.0111
210; 42.8; 445; 0.0114
215; 43.3; 468; 0.0113
220; 44.4; 402; 0.0123
225; 47.2; 378; 0.0124
230; 50.1; 427; 0.0137
235; 54.2; 527; 0.0180
240; 59.8; 645; 0.0219
245; 65.6; 667; 0.0252
250; 73.5; 651; 0.0294
255; 81.2; 629; 0.0331
260; 95.2; 762; 0.0409
265; 114.2; 792; 0.0491
270; 131.0; 703; 0.0536
275; 148.0; 758; 0.0603
280; 157.2; 745; 0.0618
285; 157.1; 785; 0.0609
290; 150.9; 900; 0.0606
295; 143.1; 895; 0.0536
300; 133.9; 809; 0.0492
305; 124.2; 663; 0.0427
310; 116.3; 688; 0.0380
315; 107.9; 786; 0.0366
320; 105.1; 773; 0.0367
325; 101.5; 664; 0.0347
330; 99.0; 675; 0.0338
335; 96.7; 706; 0.0343
340; 91.6; 598; 0.0276
345; 85.3; 679; 0.0268
350; 78.3; 646; 0.0208
355; 71.1; 691; 0.0177
360; 63.8; 644; 0.0153
365; 57.2; 529; 0.0128
370; 50.0; 474; 0.0104
375; 44.4; 470; 0.0090
380; 40.6; 576; 0.0071
385; 36.4; 500; 0.0056
390; 32.2; 359; 0.0060
395; 28.7; 408; 0.0047
400; 26.1; 413; 0.0037
405; 23.9; 289; 0.0033
410; 21.8; 288; 0.0024
415; 19.9; 576; 0.0031
420; 18.0; 672; 0.0028
425; 17.6; 445; 0.0032
430; 17.3; 160; 0.0020
435; 15.0; 203; 0.0018
440; 13.4; 370; 0.0018
445; 13.5; 388; 0.0023
450; 13.4; 199; 0.0016
455; 12.5; 94; 0.0009
460; 10.9; 353; 0.0016
465; 9.6; 520; 0.0017
470; 9.5; 161; 0.0013
475; 9.7; 280; 0.0013
480; 9.6; 150; 0.0010
485; 9.3; 227; 0.0016
490; 10.3; 443; 0.0019
495; 10.8; 331; 0.0015
500; 10.0; 302; 0.0015
505; 8.8; 143; 0.0013
510; 8.2; 226; 0.0015
515; 8.4; 582; 0.0010
520; 7.8; 0; 0.0012
525; 8.1; 490; 0.0011
530; 8.0; 121; 0.0015
535; 8.5; 153; 0.0014
540; 9.0; 289; 0.0010
545; 9.2; 293; 0.0010
550; 9.5; 114; 0.0008
555; 9.1; 79; 0.0008
560; 7.7; 361; 0.0012
565; 7.6; 189; 0.0011
570; 7.9; 129; 0.0010
575; 8.8; 234; 0.0004
580; 9.9; 0; 0.0006
585; 11.0; 126; 0.0009
590; 10.8; 114; 0.0012
595; 9.9; 171; 0.0011
600; 9.7; 508; 0.0009
