Keywords
Material1;Material2;Material3;Material4;Product;Object;Scenario;Method;Reference;Comment;Owner;IsPublic;ImportDate
EPDM rubber;;;;IN2-2;Limited surfaces;;ISO 5660;TRANSFEU;;TRANSFEU;1;2011-03-28 15:58:03
Scalars
Flux (kW/m2);tig (s);qmax (kw/m2);qtotal (MJ/m2);q180 (kw/m2);q300 (kw/m2);Sample mass (g);Mass loss (g);DHc (MJ/kg);Peak smoke production (m2/m2s);Total smoke produced (m2/m2);Specific extinction area (avg) (m2/kg);MARHE (kW/m2);Area exposed (m2);Observations;Test date (YYYY-MM-DD);Test identifier;Product thickness (mm);Thickness1 (mm);Thickness2 (mm);Thickness3 (mm);Thickness4 (mm);Product density (kg/m3);Density1 (kg/m3);Density2 (kg/m3);Density3 (kg/m3);Density4 (kg/m3);Product area weight (kg/m2);Area weight1 (kg/m2);Area weight2 (kg/m2);Area weight3 (kg/m2);Area weight4 (kg/m2)
50;21;361.4;59.8;;;28.6;22.7;23.4;;1208;;235.6;0.00884;;2010-08-20;C_LNE_IN2-2_1c;2.2;;;;;;;;;;2.85;;;;
VectorData
Time (s);HRR (kW/m2);SPR (m2/(m2*s));Mass (g)
146;277.2;14.3;7.7
148;264.9;14.1;7.1
150;253.6;13.9;6.6
152;243.6;13.8;6.2
154;234.5;13.6;5.7
156;225.7;13.4;5.4
158;219.3;13.2;5.1
160;213.9;13.0;4.8
162;207.9;12.9;4.5
164;201.6;12.7;4.4
166;194.0;12.5;4.1
168;186.0;12.3;3.8
170;177.0;12.2;3.5
172;166.9;12.0;3.2
174;156.7;11.9;2.8
176;145.5;11.8;2.5
178;134.3;11.7;2.1
180;124.5;11.6;1.8
182;115.2;11.5;1.5
184;106.9;11.5;1.3
186;99.3;11.4;1.0
188;92.9;11.3;0.8
190;87.8;11.2;0.7
192;83.6;11.2;0.6
194;80.1;11.1;0.5
196;77.8;11.1;0.5
198;75.4;11.0;0.4
200;73.8;11.0;0.4
202;72.4;11.0;0.4
204;71.5;10.9;0.3
206;71.1;10.9;0.3
208;70.7;10.8;0.3
210;69.8;10.8;0.2
212;69.1;10.8;0.2
214;68.3;10.7;0.2
216;67.4;10.7;0.2
218;66.3;10.6;0.2
220;64.8;10.6;0.1
222;63.5;10.5;0.1
224;62.7;10.4;0.1
226;62.1;10.4;0.1
228;61.3;10.3;0.1
230;60.9;10.3;0.1
232;60.6;10.3;0.1
234;60.4;10.2;0.0
236;60.2;10.2;0.0
238;59.7;10.2;0.0
240;59.1;10.2;0.0
242;58.6;10.2;0.0
244;57.9;10.1;0.0
246;56.9;10.1;0.0
248;56.2;10.0;0.0
250;55.4;10.0;0.0
252;55.2;9.9;0.0
254;54.8;9.9;0.0
256;54.5;9.8;0.0
258;54.4;9.8;0.0
260;54.5;9.8;0.0
262;54.4;9.8;0.0
264;54.3;9.7;0.0
266;54.0;9.7;0.0
268;53.9;9.6;0.0
270;53.6;9.6;0.0
272;53.4;9.5;0.0
274;53.0;9.5;0.0
276;52.9;9.4;0.0
278;52.5;9.3;0.0
280;52.3;9.3;0.0
282;52.2;9.2;0.0
284;52.0;9.2;0.0
286;51.9;9.2;0.0
288;51.8;9.1;0.0
290;51.2;9.1;0.0
292;50.8;9.1;0.0
294;50.4;9.1;0.0
296;50.0;9.0;0.0
298;50.0;9.0;0.0
300;50.2;9.0;0.0
302;50.4;9.0;0.0
304;50.8;9.0;0.0
306;51.1;9.0;0.0
308;51.1;9.0;0.0
310;50.9;9.0;0.0
312;50.4;9.0;0.0
314;49.6;8.9;0.0
316;48.9;8.9;0.0
318;48.4;8.9;0.0
320;47.7;8.8;0.0
322;47.3;8.8;0.0
324;47.0;8.8;0.0
326;46.8;8.8;0.0
328;46.8;8.7;0.0
330;46.7;8.7;0.0
332;46.6;8.7;0.0
334;46.5;8.6;0.0
336;46.2;8.6;0.0
338;45.8;8.6;0.0
340;45.3;8.6;0.0
342;44.7;8.6;0.0
344;44.0;8.6;0.0
346;43.4;8.5;0.0
348;43.1;8.5;0.0
350;42.9;8.5;0.0
352;42.7;8.5;0.0
354;43.1;8.4;0.0
356;43.1;8.3;0.0
358;43.2;8.3;0.0
360;43.1;8.2;0.0
362;42.6;8.2;0.0
364;42.0;8.1;0.0
366;41.4;8.1;0.0
368;40.5;8.0;0.0
370;40.0;8.1;0.0
372;39.6;8.0;0.0
374;39.3;8.0;0.0
376;39.4;8.0;0.0
378;39.5;8.0;0.0
380;39.5;8.0;0.0
382;39.7;7.9;0.0
384;39.5;7.9;0.0
386;39.5;7.9;0.0
388;39.5;7.8;0.0
390;39.5;7.8;0.0
392;39.7;7.8;0.0
394;40.3;7.7;0.0
396;40.8;7.7;0.0
398;41.6;7.7;0.0
400;42.3;7.6;0.0
402;42.8;7.6;0.0
404;43.1;7.6;0.0
406;43.1;7.6;0.0
408;42.6;7.6;0.0
410;42.0;7.6;0.0
412;41.2;7.5;0.0
414;40.3;7.5;0.0
416;39.4;7.5;0.0
418;38.3;7.5;0.0
420;37.4;7.5;0.0
422;36.4;7.5;0.0
424;35.5;7.5;0.0
426;34.6;7.5;0.0
428;33.8;7.5;0.0
430;32.9;7.4;0.0
432;32.1;7.4;0.0
434;31.3;7.4;0.0
436;30.5;7.3;0.0
438;29.8;7.3;0.0
440;29.2;7.2;0.0
442;28.5;7.2;0.0
444;27.8;7.2;0.0
446;27.4;7.2;0.0
448;27.2;7.2;0.0
450;27.0;7.2;0.0
452;26.9;7.2;0.0
454;26.9;7.2;0.0
456;26.9;7.2;0.0
458;27.0;7.2;0.0
460;26.8;7.2;0.0
462;26.7;7.1;0.0
464;26.5;7.1;0.0
466;26.3;7.1;0.0
468;26.1;7.1;0.0
470;26.0;7.1;0.0
472;25.8;7.1;0.0
474;25.7;7.1;0.0
476;25.7;7.1;0.0
478;25.7;7.1;0.0
480;25.6;7.1;0.0
482;25.4;7.0;0.0
484;25.1;7.0;0.0
486;25.0;7.0;0.0
488;24.8;7.0;0.0
490;24.5;6.9;0.0
492;24.4;6.9;0.0
494;24.1;6.9;0.0
496;23.9;6.9;0.0
498;23.7;6.9;0.0
500;23.7;6.9;0.0
502;23.7;6.9;0.0
504;23.7;6.8;0.0
506;23.6;6.9;0.0
508;23.6;6.8;0.0
510;23.6;6.8;0.0
512;23.5;6.7;0.0
514;23.4;6.7;0.0
516;23.3;6.7;0.0
518;23.1;6.7;0.0
520;22.9;6.7;0.0
522;22.7;6.7;0.0
524;22.6;6.6;0.0
526;22.2;6.7;0.0
528;21.9;6.7;0.0
530;21.5;6.7;0.0
532;21.2;6.7;0.0
534;21.0;6.7;0.0
536;20.7;6.7;0.0
538;20.5;6.7;0.0
540;20.4;6.7;0.0
542;20.3;6.6;0.0
544;20.2;6.6;0.0
546;20.2;6.6;0.0
548;20.0;6.6;0.0
550;20.1;6.6;0.0
552;20.1;6.5;0.0
554;20.1;6.5;0.0
556;20.2;6.5;0.0
558;20.3;6.5;0.0
560;20.1;6.5;0.0
562;20.0;6.5;0.0
564;19.8;6.5;0.0
566;19.6;6.5;0.0
568;19.3;6.4;0.0
570;18.8;6.4;0.0
572;18.3;6.3;0.0
574;18.0;6.3;0.0
576;17.5;6.3;0.0
578;17.3;6.3;0.0
580;17.2;6.3;0.0
582;17.0;6.4;0.0
584;16.9;6.4;0.0
586;16.8;6.4;0.0
588;16.7;6.4;0.0
590;16.5;6.4;0.0
592;16.6;6.4;0.0
594;16.5;6.3;0.0
596;16.4;6.3;0.0
598;16.4;6.3;0.0
600;16.4;6.3;0.0
602;16.3;6.3;0.0
604;16.3;6.3;0.0
606;16.0;6.3;0.0
608;15.9;6.3;0.0
610;15.9;6.3;0.0
612;15.8;6.3;0.0
614;15.7;6.3;0.0
616;15.6;6.3;0.0
618;15.4;6.2;0.0
620;15.4;6.2;0.0
622;15.2;6.2;0.0
624;15.0;6.1;0.0
626;14.9;6.1;0.0
628;14.7;6.1;0.0
630;14.5;6.1;0.0
632;14.3;6.1;0.0
634;14.0;6.1;0.0
636;13.7;6.2;0.0
638;13.5;6.2;0.0
640;13.2;6.2;0.0
642;13.1;6.2;0.0
644;13.1;6.2;0.0
646;13.1;6.2;0.0
648;13.1;6.1;0.0
650;13.2;6.1;0.0
652;13.1;6.1;0.0
654;12.9;6.0;0.0
656;12.9;6.0;0.0
658;12.6;6.0;0.0
660;12.4;6.1;0.0
662;12.2;6.1;0.0
664;12.0;6.1;0.0
666;11.9;6.1;0.0
668;11.9;6.1;0.0
670;11.7;6.1;0.0
672;11.8;6.1;0.0
674;11.7;6.1;0.0
676;11.6;6.1;0.0
678;11.5;6.1;0.0
680;11.4;6.0;0.0
682;11.2;6.1;0.0
684;11.2;6.1;0.0
686;10.9;6.0;0.0
688;10.7;6.0;0.0
690;10.6;6.0;0.0
692;10.3;6.0;0.0
694;10.0;6.1;0.0
696;9.8;6.0;0.0
698;9.4;6.0;0.0
700;9.1;6.0;0.0
702;8.9;6.0;0.0
704;8.7;6.0;0.0
706;8.6;5.9;0.0
708;8.4;5.9;0.0
710;8.2;5.9;0.0
712;7.9;5.8;0.0
714;7.6;5.8;0.0
716;7.2;5.8;0.0
718;6.6;5.8;0.0
720;6.0;5.8;0.0
722;5.5;5.9;0.0
724;4.9;5.9;0.0
726;4.5;5.9;0.0
728;4.0;5.9;0.0
730;3.7;5.9;0.0
732;3.5;5.9;0.0
734;3.4;5.9;0.0
736;3.3;5.9;0.0
738;3.4;5.9;0.0
740;3.5;5.9;0.0
742;3.7;5.9;0.0
744;4.0;5.9;0.0
746;4.2;6.0;0.0
748;4.4;6.0;0.0
750;4.5;6.0;0.0
752;4.5;6.0;0.0
754;4.6;6.0;0.0
756;4.7;6.0;0.0
758;4.8;5.9;0.0
760;5.0;5.9;0.0
762;5.0;5.9;0.0
764;5.0;5.9;0.0
766;5.0;5.9;0.0
768;4.9;5.9;0.0
770;4.7;5.9;0.0
772;4.5;5.9;0.0
774;4.2;5.9;0.0
776;4.1;5.9;0.0
778;4.1;5.9;0.0
780;3.9;5.9;0.0
782;3.7;5.9;0.0
784;3.4;5.9;0.0
786;3.2;5.9;0.0
788;2.9;5.9;0.0
790;2.6;5.8;0.0
792;2.4;5.8;0.0
794;2.3;5.8;0.0
796;2.3;5.8;0.0
798;2.3;5.8;0.0
800;2.3;5.8;0.0
802;2.4;5.8;0.0
804;2.2;5.8;0.0
806;2.1;5.8;0.0
808;2.2;5.8;0.0
810;2.2;5.8;0.0
812;2.3;5.8;0.0
814;2.5;5.7;0.0
816;2.5;5.7;0.0
818;2.5;5.7;0.0
820;2.4;5.7;0.0
822;2.2;5.7;0.0
824;2.2;5.7;0.0
826;1.8;5.7;0.0
828;1.4;5.7;0.0
830;1.0;5.7;0.0
832;0.7;5.8;0.0
834;0.5;5.8;0.0
836;0.4;5.8;0.0
838;0.3;5.7;0.0
840;0.3;5.8;0.0
842;0.4;5.7;0.0
844;0.5;5.7;0.0
846;0.5;5.8;0.0
848;0.6;5.8;0.0
850;0.6;5.8;0.0
852;0.5;5.8;0.0
854;0.5;5.8;0.0
856;0.5;5.9;0.0
858;0.5;5.9;0.0
860;0.6;5.8;0.0
862;0.5;5.8;0.0
864;0.6;5.8;0.0
866;0.9;5.8;0.0
868;0.9;5.7;0.0
870;1.1;5.7;0.0
872;1.2;5.7;0.0
874;1.3;5.7;0.0
876;1.6;5.7;0.0
878;1.9;5.8;0.0
880;1.9;5.8;0.0
882;1.9;5.8;0.0
884;2.0;5.8;0.0
886;2.0;5.8;0.0
888;1.9;5.8;0.0
890;1.6;5.8;0.0
892;0.9;5.8;0.0
894;0.5;5.8;0.0
896;0.1;5.8;0.0
898;0.0;5.8;0.0
900;0.0;5.8;0.0
902;0.0;5.8;0.0
904;0.0;5.8;0.0
906;0.0;5.8;0.0
908;0.0;5.8;0.0
910;0.0;5.9;0.0
912;0.0;5.9;0.0
914;0.0;5.9;0.0
916;0.0;5.9;0.0
918;0.1;5.9;0.0
920;0.6;5.9;0.0
922;0.9;5.9;0.0
924;1.2;5.8;0.0
926;1.2;5.8;0.0
928;1.0;5.8;0.0
930;0.9;5.7;0.0
932;0.6;5.7;0.0
934;0.4;5.7;0.0
936;0.2;5.7;0.0
938;0.1;5.7;0.0
940;0.0;5.8;0.0
942;0.0;5.8;0.0
944;0.0;5.8;0.0
946;0.0;5.8;0.0
948;0.0;5.8;0.0
950;0.0;5.8;0.0
952;0.0;5.8;0.0
954;0.2;5.8;0.0
956;0.3;5.8;0.0
958;0.5;5.8;0.0
960;0.6;5.8;0.0
962;0.7;5.8;0.0
964;0.9;5.8;0.0
966;0.9;5.8;0.0
968;0.8;5.8;0.0
970;0.8;5.7;0.0
972;0.8;5.7;0.0
974;0.8;5.7;0.0
976;0.9;5.7;0.0
978;0.8;5.7;0.0
980;0.8;5.7;0.0
982;0.8;5.7;0.0
984;0.4;5.7;0.0
986;0.3;5.7;0.0
988;0.2;5.7;0.0
990;0.1;5.8;0.0
992;0.0;5.8;0.0
994;0.0;5.8;0.0
996;0.0;5.8;0.0
998;0.3;5.8;0.0
1000;0.6;5.8;0.0
1002;0.6;5.8;0.0
1004;0.7;5.8;0.0
1006;0.9;5.8;0.0
1008;0.8;5.8;0.0
1010;0.6;5.8;0.0
1012;0.5;5.8;0.0
1014;0.3;5.8;0.0
1016;0.3;5.8;0.0
1018;0.3;5.8;0.0
1020;0.2;5.8;0.0
1022;0.3;5.8;0.0
1024;0.5;5.9;0.0
1026;0.4;5.8;0.0
1028;0.6;5.8;0.0
1030;0.5;5.8;0.0
1032;0.5;5.8;0.0
1034;0.5;5.8;0.0
1036;0.5;5.8;0.0
1038;0.5;5.7;0.0
1040;0.9;5.8;0.0
1042;1.1;5.8;0.0
1044;1.5;5.8;0.0
1046;2.0;5.8;0.0
1048;2.2;5.8;0.0
1050;2.4;5.8;0.0
1052;2.7;5.9;0.0
1054;2.7;5.8;0.0
1056;2.7;5.8;0.0
1058;2.6;5.8;0.0
1060;2.4;5.8;0.0
1062;2.4;5.8;0.0
1064;2.5;5.8;0.0
1066;2.3;5.7;0.0
1068;2.2;5.7;0.0
1070;2.1;5.7;0.0
1072;1.9;5.7;0.0
1074;1.6;5.7;0.0
1076;1.4;5.7;0.0
1078;1.1;5.7;0.0
1080;0.8;5.8;0.0
1082;0.6;5.8;0.0
1084;0.2;5.8;0.0
1086;0.0;5.8;0.0
1088;0.0;5.8;0.0
1090;0.0;5.7;0.0
1092;0.0;5.7;0.0
1094;0.0;5.7;0.0
1096;0.0;5.7;0.0
1098;0.0;5.7;0.0
1100;0.0;5.7;0.0
1102;0.0;5.7;0.0
1104;0.0;5.8;0.0
1106;0.0;5.8;0.0
1108;0.0;5.8;0.0
1110;0.0;5.8;0.0
1112;0.0;5.8;0.0
1114;0.2;5.8;0.0
1116;0.6;5.8;0.0
1118;0.7;5.8;0.0
1120;0.6;5.8;0.0
1122;0.5;5.8;0.0
1124;0.3;5.8;0.0
1126;0.1;5.8;0.0
1128;0.1;5.8;0.0
1130;0.0;5.8;0.0
1132;0.1;5.8;0.0
1134;0.2;5.8;0.0
1136;0.1;5.9;0.0
1138;0.1;5.8;0.0
1140;0.1;5.8;0.0
1142;0.0;5.8;0.0
1144;0.0;5.8;0.0
1146;0.0;5.8;0.0
1148;0.0;5.8;0.0
1150;0.0;5.8;0.0
1152;0.0;5.8;0.0
1154;0.0;5.8;0.0
1156;0.0;5.8;0.0
1158;0.0;5.8;0.0
1160;0.0;5.8;0.0
1162;0.0;5.8;0.0
1164;0.0;5.8;0.0
1166;0.0;5.8;0.0
1168;0.0;5.8;0.0
1170;0.0;5.8;0.0
1172;0.0;5.7;0.0
1174;0.0;5.8;0.0
1176;0.0;5.8;0.0
1178;0.0;5.8;0.0
1180;0.1;5.8;0.0
1182;0.3;5.8;0.0
1184;0.2;5.8;0.0
1186;0.2;5.8;0.0
1188;0.0;0.0;0.0
1190;0.0;0.0;0.0
1192;0.0;0.0;0.0
1194;0.0;0.0;0.0
1196;0.0;0.0;0.0
1198;0.0;0.0;0.0
1200;0.0;0.0;0.0
