Keywords
Material1;Material2;Material3;Material4;Product;Object;Scenario;Method;Reference;Comment;Owner;IsPublic;ImportDate
EPDM rubber and epoxy adhesive;Aluminium plate;;;IN16-2;Floor composite for passenger trains;;ISO 5660;TRANSFEU;;TRANSFEU;1;2012-06-20 12:40:05
Scalars
Flux (kW/m2);tig (s);qmax (kw/m2);qtotal (MJ/m2);q180 (kw/m2);q300 (kw/m2);Sample mass (g);Mass loss (g);DHc (MJ/kg);Peak smoke production (m2/m2s);Total smoke produced (m2/m2);Specific extinction area (avg) (m2/kg);MARHE (kW/m2);Area exposed (m2);Observations;Test date (YYYY-MM-DD);Test identifier;Product thickness (mm);Thickness1 (mm);Thickness2 (mm);Thickness3 (mm);Thickness4 (mm);Product density (kg/m3);Density1 (kg/m3);Density2 (kg/m3);Density3 (kg/m3);Density4 (kg/m3);Product area weight (kg/m2);Area weight1 (kg/m2);Area weight2 (kg/m2);Area weight3 (kg/m2);Area weight4 (kg/m2)
25;23;50.53;30;;;;;12.25;;609.45;;29.24;0.00943;;2011-06-18;c_EW_in16-2_2;6;3;3;;;;;;;;;;;;
VectorData
Time (s);HRR (kW/m2);SPR (m2/(m2*s))
1044;7.976473761;0.442286364
1046;7.606199356;0.452136759
1048;8.241232422;0.45352503
1050;7.612745122;0.442945587
1052;8.170569016;0.471725025
1054;7.4884752;0.471494409
1056;6.903180053;0.383295069
1058;7.358366949;0.433081527
1060;7.206130158;0.480669174
1062;6.967126963;0.520811025
1064;6.813743162;0.531872745
1066;6.679299473;0.552258021
1068;7.456159886;0.569999115
1070;6.932435639;0.570597282
1072;6.595085691;0.580609028
1074;7.516655423;0.561012258
1076;6.420904268;0.540626111
1078;6.551283661;0.501083533
1080;6.460252035;0.471608031
1082;6.605189561;0.501982475
1084;7.199792958;0.492157891
1086;6.533767123;0.50115603
1088;7.1626508;0.481456418
1090;7.269388251;0.500067479
1092;6.522642708;0.509871222
1094;6.767856834;0.451805086
1096;6.549889974;0.491209255
1098;6.166248784;0.490431426
1100;6.137298701;0.47137892
1102;5.654414065;0.462542787
1104;6.290017964;0.452723219
1106;5.656696902;0.49206131
1108;5.595244251;0.472265335
1110;5.746256143;0.402912276
1112;5.821006824;0.452094571
1114;6.249856101;0.422892462
1116;5.257701564;0.413378822
1118;5.586302708;0.412843124
1120;5.847224484;0.364129428
1122;5.993415869;0.403514174
1124;5.872929977;0.433185325
1126;5.667799041;0.442138426
1128;6.058134;0.452967684
1130;5.458615064;0.452791777
1132;5.417695538;0.47280166
1134;5.665024527;0.413100412
1136;5.070259971;0.492283281
1138;6.176219048;0.50220501
1140;6.014845336;0.462722221
1142;5.331343214;0.502026788
1144;6.283490572;0.473176401
1146;5.16101245;0.531717043
1148;5.609531209;0.482203867
1150;4.879443531;0.472385687
1152;5.325632923;0.472549948
1154;5.263143257;0.501407916
1156;4.51075668;0.531433898
1158;4.559214908;0.540421102
1160;4.785200249;0.561153063
1162;4.725180797;0.550267947
1164;5.372822885;0.569926124
1166;4.780927133;0.55898541
1168;5.151039823;0.579890368
1170;5.275256718;0.609254612
1172;4.792349086;0.580612819
1174;5.222936209;0.560931029
1176;4.105634741;0.522623933
1178;4.71079225;0.531433898
1180;4.823581941;0.540259227
1182;4.61014257;0.58095208
1184;5.104422514;0.638831459
1186;4.382555654;0.628665282
1188;5.435585254;0.580812492
1190;5.184046755;0.610674936
1192;4.797599598;0.620070343
1194;4.794249235;0.600414443
1196;4.957751761;0.570858411
1198;5.406613446;0.598418984
1200;4.727866257;0.53072152
