Keywords
Material1;Material2;Material3;Material4;Product;Object;Scenario;Method;Reference;Comment;Owner;IsPublic;ImportDate
Fabric: 100% Cotton FR Treated; Interliner: Polyester Wadding;HR Urethane Foam;;;;;;ISO 5660;CBUF - Fire Safety of Upholstered Furniture, EC Report EUR 16477 EN, contact SP for more information.;;;1;2005-11-02 12:21:55
Scalars
Flux (kW/m2);tig (s);qmax (kw/m2);qtotal (MJ/m2);q180 (kw/m2);q300 (kw/m2);Mass loss (g);DHc (MJ/kg);Peak smoke production (m2/m2s);Total smoke produced (m2/m2);Specific extinction area (avg) (m2/kg);Area (m2);Thickness (mm);Density (kg/m3)
 ;;189;38;;;20.6;18.010;0.0714;4.384;;;;
VectorData
Time (s);HRR (kW/m2);SEA (m2/kg);SPR (m2/s)
0; 5.3; 16; 0.0010
5; 17.8; 0; 0.0010
10; 104.6; 166; 0.0092
15; 110.7; 42; 0.0049
20; 131.1; 267; 0.0318
25; 139.2; 546; 0.0714
30; 118.4; 507; 0.0591
35; 93.9; 246; 0.0193
40; 78.7; 64; 0.0043
45; 73.6; 36; 0.0023
50; 73.8; 41; 0.0025
55; 77.6; 47; 0.0033
60; 80.2; 53; 0.0038
65; 81.2; 54; 0.0036
70; 81.8; 57; 0.0041
75; 83.1; 58; 0.0042
80; 79.2; 83; 0.0057
85; 72.5; 47; 0.0030
90; 66.2; 50; 0.0027
95; 60.5; 32; 0.0016
100; 57.4; 33; 0.0015
105; 57.4; 38; 0.0017
110; 58.8; 37; 0.0016
115; 62.2; 50; 0.0022
120; 64.1; 48; 0.0024
125; 66.2; 72; 0.0031
130; 68.0; 78; 0.0031
135; 71.7; 61; 0.0026
140; 77.0; 100; 0.0045
145; 87.3; 138; 0.0064
150; 101.3; 197; 0.0105
155; 118.8; 246; 0.0159
160; 138.0; 315; 0.0222
165; 157.4; 372; 0.0292
170; 168.8; 415; 0.0352
175; 178.8; 458; 0.0395
180; 184.5; 416; 0.0371
185; 189.0; 423; 0.0384
190; 189.3; 428; 0.0370
195; 189.2; 442; 0.0387
200; 187.9; 401; 0.0359
205; 184.4; 402; 0.0343
210; 179.0; 416; 0.0321
215; 171.8; 433; 0.0309
220; 165.3; 359; 0.0267
225; 157.4; 337; 0.0234
230; 150.2; 337; 0.0218
235; 142.1; 300; 0.0187
240; 134.8; 291; 0.0176
245; 125.8; 285; 0.0146
250; 117.5; 246; 0.0121
255; 108.2; 177; 0.0086
260; 98.7; 155; 0.0063
265; 92.0; 121; 0.0048
270; 84.5; 110; 0.0035
275; 79.1; 77; 0.0023
280; 74.8; 53; 0.0016
285; 70.8; 21; 0.0006
290; 67.5; 0; 0.0000
295; 63.9; 3; 0.0001
300; 60.9; 0; 0.0000
305; 57.8; 0; 0.0000
310; 55.2; 0; 0.0000
315; 52.4; 0; 0.0000
320; 50.0; 0; 0.0000
325; 47.5; 0; 0.0000
330; 45.8; 0; 0.0000
335; 43.7; 0; 0.0000
340; 41.7; 0; 0.0000
345; 39.3; 0; 0.0000
350; 37.7; 0; 0.0000
355; 35.1; 0; 0.0000
360; 32.7; 0; 0.0000
365; 29.8; 0; 0.0000
370; 26.8; 0; 0.0000
375; 25.5; 0; 0.0000
380; 24.4; 0; 0.0000
385; 22.4; 0; 0.0000
390; 18.7; 0; 0.0000
395; 15.9; 6; 0.0000
400; 14.6; 0; 0.0000
405; 13.9; 35; 0.0001
410; 13.7; 0; 0.0000
415; 13.2; 0; 0.0000
420; 13.2; 0; 0.0000
425; 13.3; 66; 0.0004
430; 13.6; 0; 0.0000
435; 13.5; 0; 0.0000
440; 13.5; 0; 0.0000
445; 13.6; 0; 0.0000
450; 13.2; 0; 0.0000
455; 13.0; 0; 0.0000
460; 13.1; 0; 0.0000
465; 13.1; 0; 0.0000
470; 13.1; 57; 0.0005
475; 13.0; 26; 0.0002
480; 12.8; 0; 0.0000
485; 12.7; 0; 0.0000
490; 13.0; 0; 0.0000
495; 13.0; 0; 0.0000
500; 12.4; 18; 0.0001
505; 11.8; 0; 0.0000
510; 11.8; 0; 0.0000
515; 11.5; 0; 0.0000
520; 11.5; 0; 0.0000
525; 11.6; 0; 0.0000
530; 10.7; 0; 0.0000
535; 10.6; 0; 0.0000
540; 10.3; 0; 0.0000
545; 10.1; 0; 0.0000
550; 9.6; 48; 0.0002
555; 9.8; 182; 0.0007
560; 9.2; 66; 0.0004
565; 9.4; 8; 0.0000
570; 9.0; 123; 0.0007
575; 9.1; 29; 0.0004
580; 8.6; 41; 0.0002
585; 8.7; 0; 0.0007
590; 8.1; 28; 0.0001
595; 8.7; 304; 0.0005
600; 8.8; 173; 0.0005
605; 8.9; 74; 0.0008
610; 9.3; 142; 0.0006
615; 8.9; 294; 0.0005
620; 8.4; 96; 0.0008
625; 7.9; 112; 0.0008
