Keywords
Material1;Material2;Material3;Material4;Product;Object;Scenario;Method;Reference;Comment;Owner;IsPublic;ImportDate
Polyamide PA12;;;;E2A-2;Cable containment;;ISO 5660;TRANSFEU;;TRANSFEU;1;2012-06-20 13:20:13
Scalars
Flux (kW/m2);tig (s);qmax (kw/m2);qtotal (MJ/m2);q180 (kw/m2);q300 (kw/m2);Sample mass (g);Mass loss (g);DHc (MJ/kg);Peak smoke production (m2/m2s);Total smoke produced (m2/m2);Specific extinction area (avg) (m2/kg);MARHE (kW/m2);Area exposed (m2);Observations;Test date (YYYY-MM-DD);Test identifier;Product thickness (mm);Thickness1 (mm);Thickness2 (mm);Thickness3 (mm);Thickness4 (mm);Product density (kg/m3);Density1 (kg/m3);Density2 (kg/m3);Density3 (kg/m3);Density4 (kg/m3);Product area weight (kg/m2);Area weight1 (kg/m2);Area weight2 (kg/m2);Area weight3 (kg/m2);Area weight4 (kg/m2)
25;22;473.11;86.1;;;;;28.68;;848.64;;225.26;0.00943;;2011-06-18;c_EW_E2A-2_3;;;;;;;;;;;;;;;
VectorData
Time (s);HRR (kW/m2);SPR (m2/(m2*s))
862;33.65898896;-0.128949695
864;33.7410774;-0.069419286
866;33.96740419;-0.109093002
868;34.46204182;-0.10907242
870;33.70306345;-0.118915072
872;33.96499362;-0.118724278
874;33.48596419;-0.079177827
876;33.91450913;-0.069249423
878;34.13197871;-0.039521742
880;33.41861885;-0.069384153
882;33.1850406;-0.069265777
884;33.61595689;-0.059365172
886;33.22958575;-0.069407222
888;32.8844377;0
890;32.86193229;0.069146425
892;33.1334869;0.109026691
894;33.12819835;0.049651547
896;33.42860158;0.099141854
898;33.18846774;0.079324883
900;32.69646762;0.049472494
902;33.29717981;0.049658683
904;32.40029817;0
906;33.14933018;0.138542894
908;32.27922454;0.079296634
910;32.57997106;0.138779447
912;32.82282761;0.089190224
914;32.30452111;0.118928546
916;32.33648207;0.208066321
918;32.43630357;0.198495429
920;32.24015032;0.227753722
922;32.67661715;0.19820163
924;32.74774233;0.257613438
926;32.54247321;0.207983803
928;33.32445244;0.188638648
930;32.50423459;0.248041611
932;32.09319006;0.168686766
934;32.39301465;0.158377453
936;31.94820154;0.247168849
938;31.6284756;0.188482956
940;32.08179387;0.217833596
942;31.72928039;0.228163578
944;31.87918679;0.218270335
946;32.12424253;0.188886417
948;32.24260473;0.12899649
950;32.2228131;0.119025412
952;32.48017517;0.168252775
954;31.55540023;0.157741645
956;31.56819185;0.236269824
958;31.59379389;0.295314165
960;31.33476357;0.327194324
962;31.85445658;0.397367998
964;32.4021034;0.287123331
