Keywords
Material1;Material2;Material3;Material4;Product;Object;Scenario;Method;Reference;Comment;Owner;IsPublic;ImportDate
;RPPVC;;;Cable FIPEC 34 1.50 mm2;Wires;;ISO 5660;FIPEC Final Report on the European Commission, SMT4-CT96-2059, 410pp, ISBN 0 9532312 5 9, London 2000;;;1;2005-09-29 09:46:51
Scalars
Flux (kW/m2);tig (s);qmax (kw/m2);qtotal (MJ/m2);q180 (kw/m2);q300 (kw/m2);Mass loss (g);DHc (MJ/kg);Peak smoke production (m2/m2s);Total smoke produced (m2/m2);Specific extinction area (avg) (m2/kg);Area (m2);Thickness (mm);Density (kg/m3)
50;18;140;24.57;106.01;72.61;15.2;11.69;;;;0.008830;2.9;
VectorData
Time (s);HRR (kW/m2);SEA (m2/kg);SPR (m2/s)
0; 2.4; 9; 0.0002
5; 0.0; 0; 0.0002
10; 23.8; 0; 0.0008
15; 83.4; 230; 0.0083
20; 133.2; 347; 0.0302
25; 139.4; 680; 0.0851
30; 128.4; 790; 0.1020
35; 123.2; 766; 0.0897
40; 120.6; 794; 0.0863
45; 124.4; 724; 0.0777
50; 127.1; 724; 0.0783
55; 128.0; 745; 0.0789
60; 128.4; 689; 0.0745
65; 126.8; 683; 0.0694
70; 128.8; 663; 0.0651
75; 133.3; 610; 0.0605
80; 137.5; 626; 0.0616
85; 140.0; 588; 0.0604
90; 140.1; 577; 0.0593
95; 140.4; 588; 0.0645
100; 138.8; 551; 0.0632
105; 137.4; 546; 0.0633
110; 136.7; 541; 0.0630
115; 134.7; 600; 0.0648
120; 129.3; 552; 0.0598
125; 118.2; 544; 0.0581
130; 105.2; 618; 0.0541
135; 92.0; 620; 0.0498
140; 79.6; 521; 0.0397
145; 70.7; 555; 0.0330
150; 65.9; 604; 0.0279
155; 67.1; 680; 0.0272
160; 71.0; 743; 0.0287
165; 75.6; 903; 0.0327
170; 77.1; 866; 0.0347
175; 77.0; 1157; 0.0367
180; 75.0; 1411; 0.0373
185; 70.2; 1034; 0.0343
190; 64.0; 982; 0.0309
195; 58.3; 908; 0.0270
200; 52.5; 863; 0.0220
205; 46.7; 734; 0.0167
210; 41.7; 593; 0.0130
215; 37.3; 386; 0.0088
220; 33.5; 335; 0.0055
225; 30.7; 215; 0.0031
230; 27.3; 68; 0.0013
235; 23.8; 24; 0.0004
240; 21.4; 9; 0.0002
245; 20.4; 22; 0.0003
250; 20.1; 16; 0.0002
255; 19.5; 26; 0.0003
260; 19.1; 41; 0.0002
265; 18.7; 15; 0.0002
270; 18.7; 18; 0.0002
275; 18.4; 45; 0.0004
280; 18.4; 30; 0.0004
285; 18.0; 40; 0.0004
290; 17.9; 68; 0.0005
295; 17.7; 56; 0.0007
300; 17.6; 100; 0.0009
305; 17.2; 254; 0.0010
310; 17.2; 53; 0.0010
315; 17.2; 63; 0.0011
320; 16.9; 0; 0.0013
325; 16.7; 0; 0.0014
330; 16.7; 180; 0.0015
335; 16.6; 205; 0.0015
340; 16.1; 256; 0.0017
345; 16.0; 316; 0.0016
350; 15.8; 180; 0.0016
355; 15.7; 270; 0.0016
360; 15.7; 375; 0.0018
365; 15.7; 242; 0.0017
370; 15.7; 709; 0.0019
375; 15.7; 0; 0.0019
380; 15.7; 0; 0.0019
385; 15.7; 0; 0.0019
390; 15.7; 0; 0.0019
395; 15.7; 0; 0.0019
