Keywords
Material1;Material2;Material3;Material4;Product;Object;Scenario;Method;Reference;Comment;Owner;IsPublic;ImportDate
Particle board;Melamine face;;;(M20);;;ISO 5660;SBI Project;C990345_m20;;1;2003-08-12 15:14:02
Scalars
Flux (kW/m2);tig (s);qmax (kw/m2);qtotal (MJ/m2);q180 (kw/m2);q300 (kw/m2);Mass loss (g);DHc (MJ/kg);Peak smoke production (m2/m2s);Total smoke produced (m2/m2);Specific extinction area (avg) (m2/kg);Area (m2);Thickness (mm);Density (kg/m3)
50;37;243;109.32;138.37;111.15;64.9;10.49;NA;NA;33.82;0.0088;12;
VectorData
Time (s);HRR (kW/m2);SEA (m2/kg);SPR (m2/s)
0; 4.9; 0; 0.0000
5; 0.0; 0; 0.0000
10; 0.0; 0; 0.0000
15; 0.0; 0; 0.0000
20; 0.0; 0; 0.0000
25; 0.0; 51; 0.0006
30; 0.0; 222; 0.0034
35; 0.0; 172; 0.0080
40; 57.6; 52; 0.0049
45; 185.9; 37; 0.0064
50; 243.5; 54; 0.0109
55; 233.1; 70; 0.0123
60; 217.6; 77; 0.0129
65; 205.7; 98; 0.0150
70; 191.7; 87; 0.0128
75; 179.3; 82; 0.0120
80; 171.6; 83; 0.0114
85; 165.8; 83; 0.0109
90; 162.3; 75; 0.0101
95; 158.9; 74; 0.0101
100; 156.8; 65; 0.0087
105; 152.7; 65; 0.0085
110; 150.9; 63; 0.0086
115; 146.9; 49; 0.0066
120; 143.4; 50; 0.0063
125; 139.8; 45; 0.0056
130; 135.5; 38; 0.0047
135; 132.2; 32; 0.0039
140; 126.3; 35; 0.0040
145; 122.4; 24; 0.0027
150; 118.9; 19; 0.0022
155; 115.5; 16; 0.0017
160; 112.0; 7; 0.0007
165; 109.1; 9; 0.0010
170; 106.2; 0; 0.0000
175; 103.6; 0; 0.0000
180; 100.5; 0; 0.0000
185; 96.5; 0; 0.0000
190; 94.0; 0; 0.0000
195; 90.4; 0; 0.0000
200; 88.9; 0; 0.0000
205; 86.4; 0; 0.0000
210; 84.7; 0; 0.0000
215; 82.9; 0; 0.0000
220; 81.1; 0; 0.0000
225; 79.9; 0; 0.0000
230; 78.1; 0; 0.0000
235; 76.4; 0; 0.0000
240; 75.4; 0; 0.0000
245; 74.1; 0; 0.0000
250; 73.3; 0; 0.0000
255; 72.4; 0; 0.0000
260; 71.6; 0; 0.0000
265; 70.2; 0; 0.0000
270; 70.0; 0; 0.0000
275; 70.0; 0; 0.0000
280; 68.8; 0; 0.0000
285; 68.6; 0; 0.0000
290; 68.8; 0; 0.0000
295; 68.6; 0; 0.0000
300; 67.5; 0; 0.0000
305; 67.5; 0; 0.0000
310; 67.7; 3; 0.0002
315; 67.8; 4; 0.0003
320; 68.4; 5; 0.0004
325; 69.0; 7; 0.0004
330; 69.6; 0; 0.0000
335; 69.8; 0; 0.0000
340; 69.9; 0; 0.0000
345; 70.7; 0; 0.0000
350; 71.2; 0; 0.0000
355; 71.0; 0; 0.0000
360; 72.0; 0; 0.0000
365; 72.4; 0; 0.0000
370; 73.3; 0; 0.0000
375; 74.2; 0; 0.0000
380; 74.8; 0; 0.0000
385; 76.3; 4; 0.0003
390; 76.8; 0; 0.0000
395; 78.6; 0; 0.0000
400; 80.3; 0; 0.0000
405; 81.5; 2; 0.0001
410; 83.2; 5; 0.0004
415; 84.4; 1; 0.0001
420; 86.1; 2; 0.0002
425; 88.0; 8; 0.0006
430; 89.6; 4; 0.0004
435; 91.6; 8; 0.0006
440; 93.4; 5; 0.0004
445; 96.0; 5; 0.0005
450; 98.6; 14; 0.0013
455; 100.7; 13; 0.0012
460; 104.0; 12; 0.0012
465; 107.4; 17; 0.0017
470; 111.2; 22; 0.0022
475; 115.4; 19; 0.0019
480; 119.5; 18; 0.0019
485; 125.9; 25; 0.0029
490; 132.3; 21; 0.0026
495; 138.4; 28; 0.0034
500; 145.7; 31; 0.0039
505; 154.1; 31; 0.0041
510; 160.2; 27; 0.0035
515; 166.0; 34; 0.0049
520; 174.0; 39; 0.0058
525; 179.7; 39; 0.0058
530; 183.6; 38; 0.0057
535; 187.3; 41; 0.0063
540; 191.9; 52; 0.0081
545; 191.1; 59; 0.0089
550; 191.6; 72; 0.0105
555; 189.4; 76; 0.0114
560; 190.1; 78; 0.0113
565; 189.8; 75; 0.0105
570; 187.6; 81; 0.0116
575; 186.5; 75; 0.0104
580; 185.9; 77; 0.0104
585; 184.8; 72; 0.0097
590; 182.8; 65; 0.0086
595; 180.3; 69; 0.0086
600; 177.5; 62; 0.0073
605; 172.6; 57; 0.0065
610; 167.6; 63; 0.0071
615; 160.7; 51; 0.0056
620; 153.3; 56; 0.0053
625; 142.7; 52; 0.0045
630; 128.5; 45; 0.0035
635; 114.0; 67; 0.0042
640; 100.2; 80; 0.0039
645; 88.0; 89; 0.0039
650; 77.3; 70; 0.0029
655; 70.3; 77; 0.0026
660; 64.8; 60; 0.0015
665; 60.2; 15; 0.0004
670; 56.4; 0; 0.0000
675; 53.0; 0; 0.0000
680; 50.3; 0; 0.0000
685; 48.4; 0; 0.0000
690; 46.7; 16; 0.0003
695; 45.3; 18; 0.0004
700; 44.9; 16; 0.0003
705; 44.0; 28; 0.0005
710; 43.3; 21; 0.0003
715; 42.9; 16; 0.0003
720; 41.9; 18; 0.0003
725; 41.6; 3; 0.0001
730; 41.0; 8; 0.0001
735; 40.7; 6; 0.0001
740; 39.8; 21; 0.0004
745; 39.9; 1; 0.0000
750; 39.9; 23; 0.0003
755; 38.7; 0; 0.0000
760; 38.4; 0; 0.0000
765; 38.0; 0; 0.0000
770; 37.2; 0; 0.0000
775; 37.3; 2; 0.0000
780; 37.2; 0; 0.0000
785; 36.5; 0; 0.0000
790; 36.3; 0; 0.0000
795; 36.2; 0; 0.0000
800; 35.8; 0; 0.0000
805; 35.9; 0; 0.0000
810; 35.4; 0; 0.0000
815; 35.0; 0; 0.0000
820; 34.8; 0; 0.0000
825; 34.2; 0; 0.0000
830; 34.2; 0; 0.0000
835; 34.5; 0; 0.0000
840; 33.4; 0; 0.0000
845; 32.9; 0; 0.0000
850; 33.5; 5; 0.0001
855; 33.5; 0; 0.0000
860; 33.1; 0; 0.0000
865; 32.8; 0; 0.0000
870; 32.0; 0; 0.0000
875; 32.1; 0; 0.0000
880; 32.2; 0; 0.0000
885; 31.2; 0; 0.0000
890; 31.4; 0; 0.0000
895; 31.6; 0; 0.0000
900; 31.3; 0; 0.0000
905; 31.0; 0; 0.0000
910; 31.0; 6; 0.0000
915; 30.7; 6; 0.0001
920; 30.3; 0; 0.0000
925; 30.2; 0; 0.0000
930; 29.9; 0; 0.0000
935; 30.0; 0; 0.0000
940; 29.8; 0; 0.0000
945; 29.6; 0; 0.0000
950; 29.8; 0; 0.0000
955; 29.6; 0; 0.0000
960; 29.7; 0; 0.0000
965; 29.5; 14; 0.0001
970; 29.0; 5; 0.0000
975; 29.2; 15; 0.0001
980; 28.8; 5; 0.0000
985; 28.7; 23; 0.0002
990; 28.8; 16; 0.0001
995; 28.5; 0; 0.0000
1000; 28.4; 6; 0.0001
1005; 27.9; 0; 0.0000
1010; 27.8; 0; 0.0000
1015; 27.7; 0; 0.0000
1020; 27.7; 0; 0.0000
1025; 27.0; 13; 0.0001
1030; 27.3; 24; 0.0002
1035; 27.4; 29; 0.0003
1040; 26.9; 17; 0.0002
1045; 26.8; 40; 0.0004
1050; 27.0; 44; 0.0004
1055; 27.1; 12; 0.0001
1060; 26.9; 7; 0.0001
1065; 26.9; 0; 0.0000
1070; 26.3; 28; 0.0002
1075; 26.6; 0; 0.0000
1080; 26.7; 19; 0.0002
1085; 26.2; 0; 0.0000
1090; 26.1; 41; 0.0003
1095; 26.3; 20; 0.0002
1100; 26.2; 0; 0.0000
1105; 25.9; 36; 0.0001
1110; 26.2; 32; 0.0002
1115; 25.2; 20; 0.0003
1120; 25.4; 16; 0.0002
1125; 25.9; 100; 0.0005
1130; 25.8; 40; 0.0004
1135; 25.3; 29; 0.0003
1140; 25.3; 57; 0.0005
1145; 25.3; 73; 0.0005
1150; 25.2; 62; 0.0003
1155; 25.5; 16; 0.0001
1160; 25.3; 28; 0.0003
1165; 25.6; 42; 0.0003
1170; 25.1; 93; 0.0006
1175; 25.4; 16; 0.0002
1180; 25.3; 79; 0.0007
1185; 24.7; 25; 0.0002
1190; 24.9; 52; 0.0003
1195; 24.4; 72; 0.0005
1200; 24.6; 41; 0.0004
1205; 24.6; 43; 0.0003
1210; 24.8; 56; 0.0004
1215; 24.7; 60; 0.0004
1220; 24.6; 60; 0.0005
1225; 24.7; 45; 0.0005
1230; 24.7; 84; 0.0007
1235; 24.6; 75; 0.0007
1240; 24.7; 56; 0.0005
1245; 24.2; 46; 0.0004
1250; 24.2; 51; 0.0006
1255; 24.4; 83; 0.0008
1260; 24.6; 77; 0.0007
1265; 24.5; 84; 0.0007
1270; 24.2; 77; 0.0006
1275; 24.5; 74; 0.0008
1280; 24.6; 95; 0.0006
1285; 24.2; 39; 0.0003
1290; 24.6; 42; 0.0004
1295; 24.7; 52; 0.0005
1300; 24.2; 46; 0.0006
1305; 24.0; 103; 0.0007
1310; 24.5; 98; 0.0006
1315; 24.2; 131; 0.0008
1320; 24.1; 78; 0.0007
1325; 23.9; 93; 0.0008
1330; 23.7; 87; 0.0006
1335; 23.9; 81; 0.0009
1340; 24.0; 58; 0.0006
1345; 23.9; 122; 0.0007
1350; 24.0; 102; 0.0007
1355; 24.1; 71; 0.0007
1360; 23.8; 74; 0.0006
1365; 23.5; 91; 0.0007
1370; 23.6; 91; 0.0009
1375; 23.7; 95; 0.0008
1380; 23.4; 124; 0.0007
1385; 23.5; 60; 0.0006
1390; 23.7; 116; 0.0008
1395; 23.9; 274; 0.0008
1400; 23.8; 81; 0.0010
1405; 23.5; 103; 0.0011
1410; 23.8; 111; 0.0010
1415; 23.5; 103; 0.0011
1420; 23.3; 221; 0.0009
1425; 23.3; 128; 0.0009
1430; 22.9; 107; 0.0010
1435; 23.4; 74; 0.0007
1440; 23.5; 97; 0.0008
1445; 23.3; 103; 0.0010
1450; 23.4; 161; 0.0011
1455; 23.5; 150; 0.0008
1460; 23.4; 69; 0.0007
1465; 23.3; 88; 0.0008
1470; 23.1; 138; 0.0009
1475; 22.9; 99; 0.0006
1480; 22.9; 107; 0.0009
1485; 23.0; 70; 0.0008
1490; 22.9; 111; 0.0008
1495; 22.9; 203; 0.0008
1500; 23.0; 86; 0.0008
1505; 23.0; 69; 0.0007
1510; 23.2; 227; 0.0010
1515; 22.9; 166; 0.0010
1520; 23.2; 86; 0.0010
1525; 22.8; 83; 0.0009
1530; 22.7; 131; 0.0010
1535; 22.6; 145; 0.0010
1540; 22.4; 119; 0.0010
1545; 22.8; 116; 0.0010
1550; 22.7; 119; 0.0009
1555; 23.1; 107; 0.0009
1560; 23.0; 110; 0.0009
1565; 22.7; 150; 0.0011
1570; 22.5; 109; 0.0009
1575; 22.8; 143; 0.0011
