Keywords
Material1;Material2;Material3;Material4;Product;Object;Scenario;Method;Reference;Comment;Owner;IsPublic;ImportDate
Polyolefin;XLPE;;;cable FIPEC-16 1x95 mm2;Low Voltage 0.6/1 kV;;ISO 5660;FIPEC Final Report on the European Commission, SMT4-CT96-2059, 410pp, ISBN 0 9532312 5 9, London 2000;;;1;2005-10-03 08:21:40
Scalars
Flux (kW/m2);tig (s);qmax (kw/m2);qtotal (MJ/m2);q180 (kw/m2);q300 (kw/m2);Mass loss (g);DHc (MJ/kg);Peak smoke production (m2/m2s);Total smoke produced (m2/m2);Specific extinction area (avg) (m2/kg);Area (m2);Thickness (mm);Density (kg/m3)
35;304;105;306.86;23.88;22.09;89.3;29.67;;;;0.008800;25;
VectorData
Time (s);HRR (kW/m2);SEA (m2/kg);SPR (m2/s)
0; 0.0; 0; 0.0000
10; 0.9; 0; 0.0000
20; 0.6; 0; 0.0000
30; 0.0; 0; 0.0000
40; 0.0; 0; 0.0000
50; 0.2; 0; 0.0000
60; 0.1; 16; 0.0001
70; 2.6; 37; 0.0003
80; 3.4; 225; 0.0008
90; 1.5; 336; 0.0013
100; 1.2; 327; 0.0017
110; 1.4; 354; 0.0021
120; 1.6; 282; 0.0025
130; 2.3; 368; 0.0033
140; 2.1; 408; 0.0039
150; 2.9; 451; 0.0048
160; 3.4; 521; 0.0053
170; 4.3; 518; 0.0058
180; 5.1; 483; 0.0061
190; 5.3; 448; 0.0068
200; 5.8; 508; 0.0070
210; 6.6; 661; 0.0074
220; 7.4; 536; 0.0074
230; 7.7; 440; 0.0074
240; 8.3; 508; 0.0078
250; 8.5; 509; 0.0076
260; 9.7; 451; 0.0076
270; 10.6; 605; 0.0086
280; 10.8; 488; 0.0075
290; 13.3; 407; 0.0072
300; 14.8; 358; 0.0066
310; 22.2; 182; 0.0036
320; 31.9; 52; 0.0012
330; 40.2; 22; 0.0005
340; 41.8; 14; 0.0003
350; 40.4; 26; 0.0006
360; 36.0; 51; 0.0010
370; 30.8; 71; 0.0013
380; 26.0; 115; 0.0022
390; 19.3; 288; 0.0048
400; 16.0; 334; 0.0054
410; 15.3; 287; 0.0046
420; 15.4; 257; 0.0038
430; 15.8; 209; 0.0032
440; 15.5; 201; 0.0032
450; 16.0; 226; 0.0030
460; 16.8; 178; 0.0026
470; 16.4; 157; 0.0025
480; 16.8; 155; 0.0022
490; 16.8; 134; 0.0021
500; 16.9; 129; 0.0021
510; 16.7; 126; 0.0021
520; 16.9; 146; 0.0022
530; 18.2; 105; 0.0013
540; 19.2; 89; 0.0013
550; 19.7; 69; 0.0011
560; 20.5; 71; 0.0011
570; 20.7; 59; 0.0009
580; 21.3; 47; 0.0007
590; 21.6; 35; 0.0006
600; 21.9; 34; 0.0005
610; 21.9; 29; 0.0005
620; 22.4; 32; 0.0005
630; 22.6; 29; 0.0005
640; 23.0; 21; 0.0004
650; 23.3; 17; 0.0003
660; 24.2; 18; 0.0003
670; 24.1; 7; 0.0001
680; 23.8; 6; 0.0001
690; 23.4; 19; 0.0003
700; 23.8; 28; 0.0005
710; 24.6; 15; 0.0003
720; 24.6; 0; 0.0000
730; 24.5; 2; 0.0000
740; 24.8; 17; 0.0003
750; 24.8; 0; 0.0000
760; 24.1; 7; 0.0001
770; 23.9; 12; 0.0002
780; 24.0; 11; 0.0002
790; 24.3; 2; 0.0000
800; 23.8; 15; 0.0002
810; 23.7; 14; 0.0002
820; 23.0; 14; 0.0002
830; 22.3; 14; 0.0003
840; 22.0; 22; 0.0004
850; 21.9; 11; 0.0002
860; 21.5; 17; 0.0003
870; 21.3; 28; 0.0005
880; 21.6; 11; 0.0002
