Keywords
Material1;Material2;Material3;Material4;Product;Object;Scenario;Method;Reference;Comment;Owner;IsPublic;ImportDate
;;;;IN6-1;;;ISO 5660;TRANSFEU;;TRANSFEU;1;2011-03-28 15:32:25
Scalars
Flux (kW/m2);tig (s);qmax (kw/m2);qtotal (MJ/m2);q180 (kw/m2);q300 (kw/m2);Sample mass (g);Mass loss (g);DHc (MJ/kg);Peak smoke production (m2/m2s);Total smoke produced (m2/m2);Specific extinction area (avg) (m2/kg);MARHE (kW/m2);Area exposed (m2);Observations;Test date (YYYY-MM-DD);Test identifier;Product thickness (mm);Thickness1 (mm);Thickness2 (mm);Thickness3 (mm);Thickness4 (mm);Product density (kg/m3);Density1 (kg/m3);Density2 (kg/m3);Density3 (kg/m3);Density4 (kg/m3);Product area weight (kg/m2);Area weight1 (kg/m2);Area weight2 (kg/m2);Area weight3 (kg/m2);Area weight4 (kg/m2)
50;42;448.6;44.01;;;22.5;18.9;20.55;;16.4;;203.4;0.0884;;2011-02-16;c_CID_IN6-1_50b;1.95;;;;;;;;;;;;;;
VectorData
Time (s);HRR (kW/m2);SPR (m2/(m2*s));Mass (g)
412;17.62926549;3.473686;0.026271111
414;17.49801642;3.463825;0.01937306
416;15.60765121;3.461878;0.019699821
418;15.93964176;3.460204;0.010250557
420;16.08500975;3.374057;0.015723642
422;15.72273546;3.354463;0.017167752
424;16.28036163;3.347722;0.021677014
426;16.50260564;3.377841;0.019755636
428;15.71343712;3.347202;0.020189826
430;15.12426111;3.352648;0.021989928
432;14.82679562;3.440404;0.014957355
434;14.45539525;3.351605;0.012157972
436;16.71994056;3.260596;0.027155597
438;17.31749627;3.327526;0.021999307
440;18.04616733;3.325912;0.02950988
442;17.50614836;3.350866;0.031241594
444;17.44370476;3.259187;0.019010998
446;17.58002846;3.235065;0.031030175
448;17.71567463;3.218616;0.052614627
450;16.06591906;3.2359;0.030898068
452;13.83988128;3.237487;0.028861449
454;13.61404945;3.24201;0.027573405
456;13.24622835;3.180644;0.022724
458;12.12458569;3.163643;0.012488733
460;12.06067567;3.178402;0.024185774
462;11.47170149;3.23487;0.024554284
464;11.27603639;3.167661;0.014087698
466;12.03827796;3.177002;0.025601346
468;10.97977541;3.159258;0.020436348
470;11.48722125;3.160623;0.028231156
472;11.65781074;3.158199;0.039649067
474;12.22626126;3.177493;0.014213481
476;12.37568474;3.221577;0.024188422
478;12.80846951;3.16277;0.022771479
480;12.37319398;3.164401;0.022351182
482;12.41669036;3.054825;0.017373949
484;11.80166292;3.052706;0.029924333
486;11.36727408;3.139215;0.022221524
488;10.92495665;3.16189;0.02265764
490;10.8798431;3.165474;0.013432916
492;10.77729435;3.071885;0.015648733
494;10.85410642;3.136522;0.029596803
496;10.19079441;3.137109;0.010036516
498;9.655322858;3.073786;0.018928447
500;9.948350218;3.054592;0.014023781
502;8.985276889;3.053315;0.0275635
504;8.509145628;3.051762;0.016193274
506;9.108952606;3.050279;0.015761162
508;8.906768237;3.02342;0.014848458
510;8.906824994;3.046686;0.016213506
512;9.369007584;3.045422;0.008570944
514;9.134407648;3.028356;0.010634116
516;8.922845913;2.956904;0.042168875
518;9.243483697;3.050568;0.019524694
520;9.200128766;2.933935;0.008667218
522;8.230288299;2.96258;0.025601404
524;8.778674164;3.028045;0.020743791
526;8.515718153;2.940282;0.008553875
528;7.467741988;3.045116;0.006474127
530;7.979856721;2.940226;0.020379518
532;7.610073231;2.936665;0.017404942
534;7.661679032;2.944019;0.006660718
536;7.955834715;2.937404;-0.000589048
538;5.617340126;2.940206;0.026680314
540;5.287882555;2.866422;0.020519479
542;5.138867109;2.940876;0.01968949
544;4.714550754;2.937092;0.036164585
546;5.047013038;2.881273;0.024635634
548;5.264352868;2.876977;0.027686325
550;4.878284606;2.860862;0.016018296
552;4.212113394;2.875709;0.01926466
554;4.344122726;2.865684;0.020415479
556;3.74633155;2.869268;0.019408483
558;3.306991969;2.930852;0.025800229
560;3.337678426;2.940573;0.021087227
562;2.920956561;2.945943;0.01684304
564;3.242801732;2.862425;0.034975363
566;3.307908851;2.876136;0.030751999
568;2.239471424;2.941322;0.017084582
570;2.603670335;2.861535;0.025733051
572;2.439056759;2.923836;0.016011382
574;1.520193384;2.940867;0.017365652
576;1.903798196;2.877107;0.017174467
578;1.631133134;2.864334;0.019607754
580;1.420246243;2.866236;0.008601602
582;1.934548442;2.864219;0.017196126
584;0.832518192;2.866953;0.038927202
586;-0.374120781;2.926729;0.016893456
588;-0.899697279;2.924441;0.021856636
590;-1.235829336;2.868431;0.027040346
592;-2.790082777;2.864343;0.018221983
594;-2.238673976;2.925371;0.02031642
596;-1.885735231;2.881189;0.014627887
598;-0.755792349;2.880343;0.038228262
600;0.089308351;2.922953;0.017646626
602;-0.063528111;2.883323;0.011243775
604;-0.923777518;2.922314;0.014623649
606;-0.887928965;2.861281;0.004432352
608;-1.309048821;2.863066;0.016017661
610;-1.078534022;2.862327;0.036706222
612;-1.884116446;2.878473;0.001390535
614;-2.324525673;2.865897;0.000101841
616;-2.103424964;2.925593;0.008686827
