Keywords
Material1;Material2;Material3;Material4;Product;Object;Scenario;Method;Reference;Comment;Owner;IsPublic;ImportDate
Polyurethane, type PIR;;;;Self-supporting double skin steel faced polyurethane insulated sandwich element (sandwich panel);;;ISO 5660;SURSHIP-FIRE Project, VTT Research Report No. VTT-S-11586-09;test date 9.10.2008, specimen consisted of insulation material only (no steel faces); Owner Huurre Insulation Oy, Finland;;1;2009-04-06 13:23:47
Scalars
Flux (kW/m2);tig (s);qmax (kw/m2);qtotal (MJ/m2);q180 (kw/m2);q300 (kw/m2);Mass loss (g);DHc (MJ/kg);Peak smoke production (m2/m2s);Total smoke produced (m2/m2);Specific extinction area (avg) (m2/kg);Area (m2);Thickness (mm);Density (kg/m3)
50;2;74;17.1;36.7;29.7;14.6;10.3;7.5;442;267;0.00884;50;39
VectorData
Time (s);HRR (kW/m2);SPR (m2/s)
802;9.945694082;-0.000444878
803;8.959206761;-0.001952806
804;8.696973067;0.001783089
805;8.795884186;0.002867285
806;8.796414124;-0.000435748
807;9.072485453;-0.002897942
808;9.253508484;0.00044384
809;8.949648916;0.002497997
810;8.978086355;0.000638251
811;8.981973812;-0.001378008
812;9.108145813;-0.000660201
813;9.265439667;0.002812037
814;9.244706496;0.002064556
815;8.773415491;-0.001193869
816;7.99323796;-0.002582962
817;7.849719793;0.001684917
818;7.840113315;0.00193673
819;7.999595079;0.000376979
820;7.942125898;-0.002295779
821;7.700959715;0.000878169
822;7.605194916;0.002256318
823;7.754617546;0.000592285
824;8.155200585;-0.002595879
825;8.248480785;-0.001139168
826;7.373130229;0.001934599
827;7.051233269;0.002111151
828;7.049989711;-0.001557336
829;7.153893512;-0.001829284
830;7.446930146;0.001381071
831;7.275315308;0.002373528
832;7.102935317;-7.56E-05
833;7.061859334;-0.002579305
834;7.05511278;6.90E-05
835;7.415648184;0.002382002
836;7.611971557;0.001241062
837;7.63198108;-0.002984223
838;7.526851213;-0.000369591
839;7.4006683;0.002420401
840;7.387257781;0.002089014
841;7.485177266;-0.002044654
842;7.565954994;-0.001288059
843;7.556700522;0.001096937
844;7.382195234;0.002312483
845;7.364473373;-0.001875282
846;7.495525475;-0.001562037
847;7.620196025;0.000881671
848;7.502138099;0.002466674
849;7.359493891;-0.0015084
850;7.144887266;-0.002570594
851;6.849036225;0.00013421
852;7.105392874;0.002833155
853;7.211200008;-0.000892868
854;7.40668863;-0.001517522
855;7.330535471;0.001354751
856;7.165902575;0.002351369
857;7.094957732;-0.001381216
858;7.20512234;-0.002302739
859;7.36719411;0.001035589
860;7.108452108;0.00242906
861;6.963661985;-0.000749166
862;6.732172866;-0.001702556
863;6.798067955;0.001717407
864;7.179570154;0.001766029
865;7.466439029;-0.001814812
866;7.580280155;-0.002556722
867;7.331566964;0.002073657
868;6.521307537;0.002686268
869;6.101747881;-0.000752105
870;6.120636272;-0.001981948
871;6.33730668;0.001915308
872;6.359201413;0.001456269
873;6.149885112;-0.001345237
874;6.167499065;-0.002554631
875;6.162989501;0.002422171
876;6.391931119;0.00253869
877;6.576030141;-0.000422191
878;6.437944761;-0.002352605
879;6.26440613;0.001330241
880;6.297371504;0.00175129
881;6.285273421;-0.000220761
882;6.501742416;-0.002100857
883;6.795803693;0.001714173
884;6.698749325;0.002583174
885;6.639795069;0.000206384
886;6.521232494;-0.002771327
887;6.377056931;0.000121206
888;6.669599202;0.002374022
889;6.816409139;0.000591454
890;6.520204239;-0.002338403
891;6.375773724;3.36E-05
892;6.201742004;0.003199302
893;6.968217531;0.001556426
894;7.871972846;-0.00207934
895;7.911171256;-0.000812056
896;7.746073168;0.002175666
897;7.699055024;0.001259711
898;7.437721836;-0.001569828
899;7.505111497;-0.002114005
900;7.817340545;0.002273405
901;7.867875394;0.002428239
902;7.886450876;-0.000303514
903;7.751765755;-0.002267102
904;7.516581441;0.001496857
905;7.852370021;0.001815087
906;7.936578957;-0.000156459
907;7.767195417;-0.002648141
908;7.612756975;0.001388896
909;7.49039899;0.00271473
910;7.363535646;0.000234697
911;7.665800175;-0.002911346
912;7.950696938;0.000607762
913;7.045298617;0.002423163
914;6.436799887;0.001147885
915;6.353936648;-0.001944216
916;6.219936444;0.000357728
917;6.360691931;0.002625035
918;6.730040918;0.001023752
919;6.46032679;-0.002237236
920;6.277941214;0.000172704
921;6.459034441;0.001994404
922;6.502078148;0.000861988
923;6.602286258;-0.001948343
924;6.109634689;-0.000289827
925;5.744150767;0.002547621
926;5.685416621;0.000680425
927;5.473440993;-0.002139312
928;5.741058897;-0.00027472
929;5.723473789;0.003017468
930;6.046875948;0.001137891
931;5.90337481;-0.00193747
932;5.62097425;-0.000338606
933;5.401150271;0.002438927
934;5.567303988;0.000481858
935;5.735955806;-0.001763097
936;6.291178431;0.000246962
937;6.113927175;0.003110985
938;6.017454987;0.000703984
939;5.805825424;-0.002042434
940;5.952781863;-0.001618731
941;6.222698955;0.002434416
942;6.289375338;0.001117235
943;6.072708973;-0.000843694
944;5.941099802;-0.001508313
945;6.007819187;0.002924395
946;5.928036156;0.002378871
947;6.099604149;-0.001506514
948;6.14910486;-0.003001216
949;6.041323414;0.001506196
950;5.801623995;0.002400476
951;5.851458522;-0.000379423
952;5.894497768;-0.001932527
953;6.113294984;0.001670875
954;6.051314292;0.002521578
955;5.999433875;-0.001314472
956;5.950437911;-0.003098049
957;5.799871723;0.000513533
958;5.991612134;0.002634338
959;6.377453581;0.000749036
960;6.168162723;-0.001843411
961;5.978437213;-0.00107765
962;5.833258115;0.002726913
963;6.026121979;0.000533138
964;6.196570888;-0.002504828
965;6.340283099;-0.001960273
966;6.273536558;0.002891439
967;6.0379916;0.001803712
968;5.979584791;-0.001170174
969;5.84129669;-0.0020792
970;6.080791228;0.001952734
971;6.475966788;0.001681121
972;6.343424345;-0.001279913
973;6.125321856;-0.003302907
974;5.987497259;0.000859579
975;6.27143355;0.001975794
976;6.363842687;0.000296633
977;6.4800752;-0.002539347
978;6.396278134;0.000174101
979;6.18027258;0.002455103
980;6.151715769;0.000606044
981;5.917811075;-0.002601955
982;5.960648875;-0.000570881
983;6.22966116;0.002060222
984;5.816172459;0.000353272
985;5.499579449;-0.001995687
986;5.477239807;-0.001481681
987;5.464169157;0.002559958
988;5.63828457;0.001232751
989;5.677874851;-0.002458642
990;5.569161474;-0.001735376
991;5.437400536;0.002839173
992;4.550818134;0.001068335
993;4.440146189;-0.00144475
994;5.034937427;-0.001454713
995;5.06433292;0.002442071
996;4.878952227;0.000521163
997;4.665197882;-0.00181681
998;4.732826459;-0.00196641
999;4.998375947;0.0027111
1000;5.290012743;0.001575247
1001;5.332793799;-0.001140607
1002;5.138442862;-0.001719417
1003;4.911830054;0.002010242
1004;5.234802869;0.00121116
1005;5.322388168;-0.001346733
1006;5.426318375;-0.002131298
1007;5.560723877;0.002192404
1008;5.662829541;0.002364496
1009;6.305770169;-0.000449311
1010;6.24640692;-0.002363479
1011;6.438324544;0.000325832
1012;6.58093342;0.001974895
1013;6.481458587;-0.000133808
1014;6.357285904;-0.002443867
1015;6.228543822;2.64E-05
1016;6.190444816;0.003065597
1017;6.427411835;0.001183651
1018;6.607875556;-0.001909513
1019;6.631217542;-0.001295291
1020;6.398271408;0.002246684
1021;6.45649324;0.001131022
1022;6.37095406;-0.001612932
1023;6.41933172;-0.00192822
1024;6.670802366;0.002286374
1025;6.722842902;0.001635527
1026;6.46746879;-0.000941725
1027;6.411046604;-0.002487045
1028;6.57287838;0.001086456
1029;6.875236186;0.001739646
1030;7.023528532;-7.91E-05
1031;6.830304705;-0.002762784
1032;6.731166765;0.001307889
1033;5.595460944;0.002119069
1034;5.673793552;-0.000246267
1035;5.89989959;-0.00285847
1036;5.82683041;0.000720143
1037;5.815013087;0.002135319
1038;5.168225643;0.000126686
1039;4.578449877;-0.002424641
1040;4.614756831;0.000131938
1041;4.773422162;0.002852828
1042;5.11252073;0.000465285
1043;4.753277087;-0.002603631
1044;4.100099418;-0.000500966
1045;3.863326388;0.002555412
1046;3.890498896;0.000577782
1047;4.234452083;-0.001285885
1048;4.322103903;-0.001274749
1049;3.993534744;0.002604329
1050;3.423894062;0.001983052
1051;3.078604732;-0.000946033
1052;3.013074501;-0.002663388
1053;3.129361319;0.000950149
1054;3.160803797;0.001859394
1055;3.041383989;-0.00013119
1056;2.692111532;-0.002198766
1057;2.575546247;0.001476042
1058;2.972843447;0.002394567
1059;3.196225409;0.000595074
1060;3.221021851;-0.002897217
1061;2.890275013;-0.00071585
1062;2.814828527;0.001904454
1063;2.929113522;0.001253173
1064;3.14622245;-0.002370904
1065;3.327598082;-0.001007634
1066;3.040894479;0.002441885
1067;2.843218821;0.001443007
1068;2.916936703;-0.001881943
1069;2.95305146;-0.002284339
1070;3.177800071;0.000877548
1071;3.33543234;0.001754722
1072;3.099748461;-0.000405221
1073;2.913566882;-0.002971067
1074;2.763503923;0.001562432
1075;2.855299932;0.002937313
1076;2.882529142;0.000850993
1077;3.094824658;-0.003164335
1078;3.048890953;-0.001021333
1079;2.79278257;0.001403964
1080;2.854106524;0.001917204
1081;3.062900288;-0.002139285
1082;3.311995907;-0.00175695
1083;3.141699177;0.000554254
1084;3.200371165;0.002341429
1085;2.913954025;-0.000769686
1086;2.718990642;-0.003080358
1087;3.130375726;-0.000468127
1088;3.448586167;0.002203284
1089;3.38869396;-0.000159072
1090;2.94196922;-0.002692886
1091;2.928204556;-0.000756725
1092;2.943088716;0.001850209
1093;2.943124452;0.002609635
1094;3.054970068;-0.001731072
1095;3.359960829;-0.002195531
1096;2.980384813;0.000831718
1097;2.645813599;0.002711337
1098;2.796998725;-0.001644613
1099;2.911469514;-0.001959336
1100;3.127751867;-0.000141873
1101;2.870675177;0.002870365
1102;2.683005281;0.00023081
1103;2.859081957;-0.002118799
1104;2.914648828;-0.001498188
1105;2.923367568;0.001718094
1106;3.135347659;0.000426825
1107;3.191368906;-0.002246387
1108;2.869534487;-0.002092443
1109;2.575305963;0.00150252
1110;2.73075662;0.002568882
1111;2.199873346;-0.001355831
1112;2.15577007;-0.002300133
1113;1.975805769;0.000838983
1114;1.766426955;0.002289907
1115;1.938086424;-0.000841382
1116;2.336624936;-0.00222733
1117;2.421522977;-3.90E-05
1118;2.643244247;0.002898929
1119;2.47586669;0.00012587
1120;2.110440327;-0.001870874
1121;2.023413279;-0.000807543
1122;2.135626169;0.002090546
1123;2.379708444;0.000283268
1124;2.419952992;-0.001649612
1125;2.316481885;-0.001515788
1126;2.298578646;0.002609112
1127;2.13787554;0.001588594
1128;2.196756856;-0.002040333
1129;2.792740882;-0.00252618
1130;2.721367206;0.001024254
1131;2.345008052;0.001406161
1132;2.266563526;-0.001343707
1133;2.263085687;-0.002431918
1134;2.474770605;0.001217081
1135;2.860318238;0.002208665
1136;2.78106974;-0.001339633
1137;2.472248639;-0.002955845
1138;2.295310676;0.000459215
1139;3.233186379;0.001912736
1140;3.758920333;-0.001208644
1141;3.621752329;-0.001918163
1142;3.34490732;0.000796983
1143;3.350582707;0.002489787
1144;3.201953054;-0.000611874
1145;3.279509226;-0.002538386
1146;3.644925654;-0.00043763
1147;3.939614901;0.002532389
1148;3.667563467;-0.000281734
1149;3.412907192;-0.001578983
1150;3.473310336;-0.000540789
1151;3.284098718;0.002964959
1152;3.405297396;0.000665053
1153;3.791207843;-0.002402054
1154;3.640084017;-0.002297157
1155;3.369918775;0.002011495
1156;3.3039528;0.000943897
1157;2.333565152;-0.00138831
1158;2.410959019;-0.001317465
1159;2.547825374;0.002246814
1160;2.358526479;0.001190613
1161;2.083729514;-0.002146345
1162;2.131397646;-0.002493984
1163;2.277525066;0.001268045
1164;2.511688602;0.001921029
1165;2.345116762;-0.001082016
1166;2.469616685;-0.001891141
1167;2.28575536;0.001193934
1168;2.170802741;0.002378246
1169;2.385756157;-0.00083918
1170;2.482351311;-0.003187639
1171;2.470036025;-0.000898286
1172;2.412246097;0.002570371
1173;2.293256054;0.000352975
1174;2.036821817;-0.001238893
1175;2.235161169;-0.001280709
1176;2.474009321;0.00208324
1177;2.242690186;0.000771397
1178;1.964178515;-0.001638351
1179;1.956431923;-0.003093353
1180;1.865820294;0.000522151
1181;1.992378857;0.002204287
1182;2.02374979;0.001236365
1183;2.028829746;-0.002518552
1184;1.755495825;-0.00116687
1185;1.479563412;0.00241098
1186;1.737090464;0.001856537
1187;1.924988341;-0.001155729
1188;2.357184732;-0.002935344
1189;2.259478057;-0.000162978
1190;2.042903553;0.002113287
1191;1.89358546;0.000959155
1192;2.07351971;-0.003112633
1193;2.24185553;-0.001216006
1194;2.480379605;0.001809251
1195;2.099687741;0.00291924
1196;1.987265586;-0.001689796
1197;1.878223616;-0.002390575
1198;1.965858722;-0.000177121
1199;2.207746572;0.002575111
1200;2.384328437;0.000556113
1201;2.186039703;-0.002647086
1202;1.914458953;-0.001899462
1203;1.108194745;0.001853209
1204;0.892037521;0.002490651
1205;0.991294413;-0.001441753
1206;1.117574285;-0.002336599
1207;0.821450879;-0.000268124
1208;0.643925852;0.002881347
1209;1.112117588;0.001046432
1210;1.144969149;-0.002093471
1211;1.337266912;-0.002607084
1212;1.392743561;0.001066596
1213;1.186219621;0.001567436
1214;1.013572972;0.00018596
1215;0.92733613;-0.002459146
1216;0.383706549;-0.000221106
1217;0.354637101;0.002704002
1218;0.163280654;0.001114415
1219;0.214895237;-0.002348304
1220;0.162404665;-0.002515713
1221;0.253109531;0.001201659
1222;0.391063712;0.001839868
1223;0.523373289;-5.17E-05
1224;0.444413629;-0.003204864
1225;0.309743543;0.000551096
1226;0.125099352;0.00245994
1227;0.296196873;0.00135685
1228;0.573331654;-0.002860173
1229;0.848612262;-0.001321473
1230;0.462620141;0.001495065
1231;0.358258647;0.002176246
1232;0.356467252;-0.00170301
1233;0.036225524;-0.001944268
1234;0;0.000218692
1235;0;0.002479275
1236;0;0.000411749
1237;0;-0.002641049
1238;0;-0.000847492
1239;0;0.002173665
1240;0;0.00059414
1241;0;-0.002752327
1242;0;-0.001282286
1243;0;0.001845565
1244;0;0.002879466
1245;0;-0.001187628
1246;0;-0.001752968
1247;0;0.000872312
1248;0;0.002622481
1249;0;-0.001528034
1250;0;-0.002375107
1251;0;-5.73E-05
1252;0;0.003239775
1253;0;0.000234332
1254;0;-0.002363478
1255;0;-0.001441999
1256;0;0.001863109
1257;0;0.001003494
1258;0;-0.002420409
1259;0;-0.002778842
1260;0;0.002204225
1261;0;0.002388173
1262;0;-0.002640267
1263;0;-0.002335196
1264;0;0.001465045
1265;0;0.001692115
1266;0;-0.001988011
1267;0;-0.002010991
1268;0;0.001344567
1269;0;0.003234527
1270;0;-0.001294128
1271;0;-0.00135422
1272;0;0.001795503
1273;0;-0.000121729
1274;0;-0.001834569
1275;0;0.00133952
