Keywords
Material1;Material2;Material3;Material4;Product;Object;Scenario;Method;Reference;Comment;Owner;IsPublic;ImportDate
FR-polyolefin;;;;E2A-1;Cable containment;;ISO 5660;TRANSFEU;;TRANSFEU;1;2011-11-09 14:59:32
Scalars
Flux (kW/m2);tig (s);qmax (kw/m2);qtotal (MJ/m2);q180 (kw/m2);q300 (kw/m2);Sample mass (g);Mass loss (g);DHc (MJ/kg);Peak smoke production (m2/m2s);Total smoke produced (m2/m2);Specific extinction area (avg) (m2/kg);MARHE (kW/m2);Area exposed (m2);Observations;Test date (YYYY-MM-DD);Test identifier;Product thickness (mm);Thickness1 (mm);Thickness2 (mm);Thickness3 (mm);Thickness4 (mm);Product density (kg/m3);Density1 (kg/m3);Density2 (kg/m3);Density3 (kg/m3);Density4 (kg/m3);Product area weight (kg/m2);Area weight1 (kg/m2);Area weight2 (kg/m2);Area weight3 (kg/m2);Area weight4 (kg/m2)
25;19;258.3;96.84;;;25.93;25.3;33.69;;1637;;185.0;0.00884;Swell up approximately 100 mm;2011-08-17;BRd6011d2;2.5;;;;;;;;;;;;;;
VectorData
Time (s);HRR (kW/m2);SPR (m2/(m2*s));Mass (g)
Time (s);HRR (kW/m);RSR ((m/s)/m);Specimen mass (g)
0;25.9491868123176;-0.00539244427343954;25.93
2;26.257155485627;-0.00670843953222992;25.857004
4;25.8384131833249;-0.0098229096250799;26.038816
6;25.8769253278171;-0.0108180335292192;25.948313
8;25.6244057557632;0.0198181890266528;26.018224
10;25.2066310337719;0.0909929119583453;25.910528
12;27.2180475448457;0.228282793711231;26.019333
14;29.5889439422126;0.321063398452545;25.855254
16;34.4214425742969;0.380977549351022;26.000401
18;71.2851336366749;1.02609849578839;25.922235
20;104.472003246447;2.06061557779501;25.855476
22;113.304913502781;9.67147222728139;25.859918
24;120.703309580885;4.58708407510518;25.72618
26;118.785682761507;5.39144902395636;25.615763
28;116.517777871275;5.53618683202188;25.437604
30;111.270004951695;4.34652794170306;25.342601
32;107.610742174739;3.91758247775219;25.32484
34;109.49651845712;4.78288497592116;25.235567
36;108.559230430723;4.40703642245709;25.035344
38;110.208528565135;4.51088014807224;24.944682
40;109.610083496769;4.45138048035807;24.926563
42;111.5914672464;4.78836987222524;24.748838
44;115.497091484788;4.43071872966028;24.702032
46;119.919827593445;4.885788806952;24.660793
48;124.86700181869;4.86730588699934;24.532191
50;134.430637549429;6.31421295948443;24.419835
52;138.661625678436;5.79917161450604;24.350626
54;146.305149221607;6.22540258621941;24.217506
56;149.994874778716;6.24098462600057;24.20214
58;155.669740287203;6.5917346584163;23.945207
60;160.43585613472;7.12948585512648;23.814033
62;169.32140493375;7.45215423544147;23.743805
64;179.828796531305;7.83547926505361;23.562464
66;191.965661075812;8.32182295115869;23.310546
68;195.235372967212;9.02581439895683;23.247295
70;206.4990455572;9.79481691959852;23.134621
72;209.899208101865;9.45283057687819;22.948761
74;221.697254971261;9.46326290503984;22.930108
76;218.695589858021;8.97463549514312;22.639818
78;218.013241232804;8.60474095616149;22.366496
80;218.0110825611;7.45551516565276;22.217684
82;224.391521433807;8.18407149962657;22.14601
84;228.848442397082;7.622140623501;22.018094
86;234.538153610095;8.22276486026721;21.816359
88;233.516787126991;8.83086923616997;21.642485
90;235.300739540428;9.06205931429754;21.441062
92;228.830386763531;9.23706432007046;21.129015
94;238.125966022958;9.05723484468989;21.036385
96;236.320160356375;9.80944076318822;20.834529
98;239.534935320245;10.7567093784235;20.637014
100;238.417120730208;9.80082908978785;20.460818
102;245.567798540149;9.86699549412;20.311331
104;249.698833085728;9.47888202774647;19.94602
106;258.318980671488;8.82164584158289;19.905691
108;254.427952967119;8.01430009302461;20.20806
110;250.386038430404;8.45791169235687;25.540291
112;241.800963296198;6.14478849129425;28.184637
114;238.416497428766;6.1093539867863;34.262636
116;228.761197436405;5.851272530187;36.076635
118;227.401713404637;5.65068690562585;38.447507
120;215.694478674119;5.33820433697201;39.491098
122;208.595417058093;5.72773798115272;39.82837
124;203.242928827509;4.32293710457442;39.887989
126;196.295924763488;3.92074565311712;38.020107
128;193.311564156966;3.84352239495691;36.355596
130;193.455231443706;3.8303755961606;29.493109
132;199.427223924756;3.44423382811788;20.795946
134;211.788282005105;5.01315373548021;22.099043
136;219.893829939944;4.91681471263348;32.930856
138;237.580070565504;6.20809492089875;34.634448
140;240.413111101363;6.10433581191473;35.221822
142;252.695258918597;7.03594193926833;42.792016
144;255.566967888389;7.4018662113144;50.036431
146;251.711772751439;6.79148701673998;50.841947
148;251.977427680738;6.65324730916364;55.879195
150;255.495450338738;6.53454348629582;67.664204
152;252.980162509118;6.32504913489137;70.975414
