Keywords
Material1;Material2;Material3;Material4;Product;Object;Scenario;Method;Reference;Comment;Owner;IsPublic;ImportDate
Silicone rubber;;;;IN6-3;Interior Surfaces of gangways;;ISO 5660;TRANSFEU;;TRANSFEU;1;2011-11-09 15:42:03
Scalars
Flux (kW/m2);tig (s);qmax (kw/m2);qtotal (MJ/m2);q180 (kw/m2);q300 (kw/m2);Sample mass (g);Mass loss (g);DHc (MJ/kg);Peak smoke production (m2/m2s);Total smoke produced (m2/m2);Specific extinction area (avg) (m2/kg);MARHE (kW/m2);Area exposed (m2);Observations;Test date (YYYY-MM-DD);Test identifier;Product thickness (mm);Thickness1 (mm);Thickness2 (mm);Thickness3 (mm);Thickness4 (mm);Product density (kg/m3);Density1 (kg/m3);Density2 (kg/m3);Density3 (kg/m3);Density4 (kg/m3);Product area weight (kg/m2);Area weight1 (kg/m2);Area weight2 (kg/m2);Area weight3 (kg/m2);Area weight4 (kg/m2)
25;39;271.43;34.90;;;25.66;83.9;8.09;;1239.1;;141.9;0.00884;;2011-08-16;BRD6011a3;2;;;;;;;;;;;;;;
VectorData
Time (s);HRR (kW/m2);SPR (m2/(m2*s));Mass (g)
0;0.772409554036455;-0.00691372826056957;25.66
2;0.665665147333369;0.0199761690050355;25.45742
4;0.269623472350159;0.00124397545253645;25.708014
6;0.527716501730108;0.00565254046377056;25.685712
8;0.516517192826139;0.00846762249062445;25.660061
10;0.085928223756297;0.00310892357741286;25.660932
12;-1.33702719161212;0.0121829806046108;25.572887
14;-0.108889845893999;0.0113873241457805;25.460041
16;-0.643045828555591;0.0398448924185706;25.57139
18;-0.0984638135640016;0.0746224756102035;25.663667
20;-0.731971410574683;0.080864437843152;25.661554
22;-0.959723858399566;0.115277080819197;25.589894
24;-0.48604574272752;0.176423807158005;25.459533
26;1.03976830583053;0.166653419181492;25.321942
28;1.90455053259395;0.202402785181926;25.366629
30;3.73041687365735;0.223679852299325;34.598164
32;5.35303556555443;0.293731083212075;70.819186
34;12.1023242817732;0.528391297364192;79.140036
36;38.3798719196008;0.744879065971839;59.568825
38;60.4467613970307;0.602274586119687;93.979948
40;76.0374379403411;1.03807933563207;47.852389
42;97.2253281146139;1.37932035531682;24.673024
44;123.662978844557;1.47155804202532;24.7782
46;144.6301927605;1.39304843225351;24.777395
48;162.953966321114;2.35262999013975;24.689748
50;170.545451308376;3.88509061945351;24.555287
52;176.634912655375;4.07574525990749;24.377342
54;172.46776043913;5.91090233652262;23.946733
56;168.872573629154;5.64309319056877;24.045248
58;166.559835292596;6.0950259456395;23.975109
60;166.183784829265;6.57182856127617;23.788531
62;164.059485554979;7.48000384397339;23.593962
64;173.292521458158;8.72530743416469;23.487569
66;182.773295629135;10.1727595684683;23.465446
68;196.02939436388;11.1548756735078;23.19808
70;210.396027680704;10.9955684293686;23.067209
72;220.420700534961;14.0475664259734;22.884702
74;238.281280644957;14.5319010345183;22.591039
76;243.707999993907;13.0755346117848;22.47161
78;255.313031453988;16.1846427448899;22.016831
80;263.024001152757;15.1552175882141;21.798548
82;260.788930820211;15.6490634312415;21.487781
84;271.431884319054;17.3441666700412;21.193464
86;269.795176575922;13.8726789390959;20.973437
88;254.443015929383;14.2104078443697;19.898546
90;256.193883883621;13.5943278344748;19.933298
92;242.678891716774;11.4785984073963;19.776906
94;233.31235915554;11.6421039100328;19.664228
96;228.829713099664;12.0853642488374;19.396007
98;227.005749186455;10.9416610644977;18.957509
100;220.894315657617;10.0139558126337;18.727159
102;221.265679572707;9.45392913564034;18.576766
104;222.812491865266;11.6184326528181;18.463795
106;214.775844040411;9.36055089187733;18.2824
108;217.697916757319;11.5165850584627;17.992548
110;210.984125030222;9.87380647154099;17.774502
112;199.356589634763;9.68405378572161;17.576342
114;196.411418307006;10.1448704149898;17.375312
116;196.10301080737;11.1406574788005;17.022751
118;187.943773959109;9.489146181473;16.860648
120;179.371606192153;9.29197542778431;16.660383
122;179.939741019933;9.15261532408507;16.628116
124;173.630399885917;9.11159251947663;16.460457
126;169.517708796133;8.96764705050851;16.441161
128;165.294878324477;9.0543792959915;16.262526
130;160.704148442385;8.40182896697404;15.882338
132;154.908595000946;7.91696059634966;15.77016
134;152.037624165411;6.98629960035411;15.751245
136;148.076181974382;7.1837940737999;15.663799
138;146.134239720836;7.18104145581973;15.619304
140;142.977970706018;8.55579424448516;15.461301
142;143.541272956711;5.62795932813923;15.258833
144;140.022483516915;5.67665290162482;15.146211
146;135.879420633928;6.87531886201957;15.035289
148;134.841143587361;6.15999621189728;14.76764
150;134.387130647875;6.55076454209827;14.673101
152;134.079789856897;5.5514952694692;14.568558
154;132.869407985857;6.21334956652661;14.548574
156;135.03759025156;5.6692810315312;14.435901
158;133.017598727286;5.55948402455005;14.259993
160;134.170192815966;5.84202878498908;14.23835
162;129.928799132817;5.39155883961757;14.145482
164;127.139512424947;5.02561279067542;14.032425
166;125.703037886612;5.63076632495993;13.964662
168;124.483946347585;4.86463264015713;13.832763
