Keywords
Material1;Material2;Material3;Material4;Product;Object;Scenario;Method;Reference;Comment;Owner;IsPublic;ImportDate
Fabric;Foam;;;F1A-2-1;Upholstery for passenger seats for trains, not vandalise protected;;ISO 5660;TRANSFEU;;TRANSFEU;1;2012-06-20 12:57:03
Scalars
Flux (kW/m2);tig (s);qmax (kw/m2);qtotal (MJ/m2);q180 (kw/m2);q300 (kw/m2);Sample mass (g);Mass loss (g);DHc (MJ/kg);Peak smoke production (m2/m2s);Total smoke produced (m2/m2);Specific extinction area (avg) (m2/kg);MARHE (kW/m2);Area exposed (m2);Observations;Test date (YYYY-MM-DD);Test identifier;Product thickness (mm);Thickness1 (mm);Thickness2 (mm);Thickness3 (mm);Thickness4 (mm);Product density (kg/m3);Density1 (kg/m3);Density2 (kg/m3);Density3 (kg/m3);Density4 (kg/m3);Product area weight (kg/m2);Area weight1 (kg/m2);Area weight2 (kg/m2);Area weight3 (kg/m2);Area weight4 (kg/m2)
25;25;164.79;38.5;;;;;15.19;;917.3;;55.16;0.00943;;2011-06-18;c_EW_F1A-2-1_1;;;;;;;;;;;;;;;
VectorData
Time (s);HRR (kW/m2);SPR (m2/(m2*s))
290;0.517839301;2.100939355
292;0.600997567;2.316347767
294;0.159640796;2.201840387
296;0.27227966;2.183675653
298;0.22269764;2.182057452
300;0.494572296;2.172995126
302;1.128173425;1.985778479
304;0.341661775;2.218642427
306;0.257391604;2.178814466
308;-0.210108056;2.093914931
310;0.107377566;2.133237277
312;-0.343000357;2.090584594
314;0.529135998;2.071609967
316;-0.188961265;2.075287579
318;0.075042693;2.194240318
320;-0.392455436;2.222200197
322;0.330723667;2.281832788
324;-0.418915269;2.1108957
326;0.713457619;2.362390688
328;-0.397972166;2.327802175
330;0.464061822;1.438611361
332;2.014819407;0.838152672
334;8.359471157;0.585082953
336;15.71300191;0.458280815
338;23.12682952;0.479099494
340;29.10671503;0.420873853
342;34.87467906;0.382792061
344;38.02265246;0.362668771
346;41.51529958;0.450510507
348;42.74248482;0.430414024
350;45.66622172;0.423326232
352;46.87646772;0.403382595
354;48.43089837;0.413344489
356;50.14003208;0.423641947
358;51.21239127;0.39352504
360;52.36441323;0.373201306
362;52.19170532;0.384022776
364;53.07745376;0.384305351
366;52.91321662;0.442727715
368;54.05470466;0.393960906
370;55.43015966;0.364571379
372;56.10218675;0.394810893
374;56.42885939;0.483972856
376;56.29421384;0.42466757
378;57.49951899;0.522752533
380;57.42829955;0.491840093
382;58.83219295;0.48118223
384;59.74695396;0.453494961
386;61.39150337;0.563214382
388;62.36463788;0.592321584
390;64.6290083;0.522586783
392;65.93577602;0.582838332
394;68.05030895;0.708743828
396;69.46076076;0.898034666
398;72.89485894;0.966130302
400;74.38047751;1.01423153
402;76.97173813;0.935892236
404;78.66198383;1.162864453
406;80.76718964;1.12234287
408;82.693149;1.218507709
410;84.77921292;1.305615557
412;87.30988333;1.38339162
414;90.88398369;1.453650225
416;94.606918;1.591448246
418;97.74639889;1.477639536
420;102.494153;1.657002017
422;106.8222856;1.701523212
424;112.1818357;1.888147542
426;116.7097211;1.890091649
428;121.9079304;1.926017619
430;126.495184;1.966904245
432;131.1680013;1.974820415
434;135.6794984;1.902350421
436;139.8563674;2.012856227
438;143.4727812;2.007574854
440;147.4482728;2.034541738
442;149.2090272;2.161541962
444;152.4287763;2.040997304
446;154.993827;1.895667749
448;157.6553629;2.011897445
450;159.8933295;2.17938355
452;161.1527759;2.13119772
454;162.5847431;1.983990388
456;163.6396872;2.104785354
458;164.7346908;2.147798614
460;164.7876985;2.082457316
462;164.577841;2.03940927
464;163.0810869;2.05177557
466;161.9953389;2.005119497
468;161.8038209;2.045120806
470;161.088965;1.930381945
472;159.4374411;1.918993725
474;157.7370739;2.078237858
476;154.592161;1.867700592
478;153.1376255;1.906731455
480;151.736275;1.742589313
482;147.8673296;1.868094656
484;145.2290773;1.658975751
486;143.3996632;1.719501726
488;140.8719767;1.729012537
490;138.046678;1.687896263
492;134.9860771;1.679547865
494;131.5041138;1.617400029
496;128.7941782;1.457490266
498;127.1113555;1.467453413
500;123.6075586;1.336052152
502;121.2115274;1.305386001
504;117.3932405;1.226281801
506;115.2386947;1.245651561
508;112.4619624;1.155033193
510;109.4836198;1.14438369
512;107.3142469;1.085783941
514;103.8715496;0.955338515
516;101.7325467;0.833983524
518;98.62005632;0.795291201
520;96.40703733;0.755079113
522;93.99415772;0.753188255
524;91.59201415;0.773914598
526;91.68982194;0.777706149
528;86.30203837;0.694705717
530;85.07927194;0.663415383
532;83.30491363;0.625398844
534;81.71251245;0.527227881
536;80.14975044;0.486040904
538;77.29968769;0.377651648
540;76.48626663;0.436901847
542;74.49902011;0.337595539
544;73.41071417;0.337501082
546;71.10949316;0.277742226
548;69.46397308;0.247369381
550;67.10285827;0.177997713
552;66.46078035;0.168328171
554;65.13263806;0.148490472
556;63.95338431;0.138794009
558;62.80386864;0.148622666
560;59.90704431;0.099181103
562;59.40254321;0.089070082
564;57.40102817;0.019814316
566;56.14911035;0.039631033
568;54.82243372;0.069337964
570;52.88939706;0.049569089
572;52.48988102;0.069400752
574;50.74529178;0.088989484
576;50.0392993;0.138142527
578;47.77308237;0.069187748
580;48.51948776;0.088877543
582;46.78965752;0.127612402
584;46.31249171;0.187476423
586;45.68614731;0.167925898
588;45.31320955;0.177420272
590;44.01683907;0.187610155
592;43.80405184;0.148150216
594;42.37625092;0.157918572
596;41.67128899;0.207188276
598;40.49680996;0.187447272
600;40.44250943;0.266896128
602;40.63935861;0.227623923
604;39.26297478;0.296770907
606;39.06170785;0.23704619
608;38.34752281;0.295654818
610;37.30657522;0.295074164
612;36.74105962;0.335915008
614;37.40566724;0.40517386
616;35.48560541;0.443769932
618;35.47935248;0.365466065
620;34.37125698;0.375160961
622;34.76910586;0.304796145
624;33.8564763;0.275354496
626;33.60718178;0.325623222
628;33.20161202;0.365057504
630;33.28769893;0.285749371
632;32.76500994;0.285944809
634;33.08136338;0.335311371
636;33.15672973;0.325306402
638;32.00886961;0.29564592
640;32.40233333;0.246035278
642;31.68835775;0.256239952
644;31.53529621;0.236609978
646;30.20652618;0.246396033
648;30.65399226;0.275411526
650;29.321744;0.246396979
652;29.9405196;0.227037925
654;28.47435496;0.23635549
656;29.29694308;0.245856235
658;29.10503616;0.246156373
660;29.47587884;0.274642972
662;29.13581483;0.284592099
664;28.62390715;0.362975176
666;29.29057217;0.422312335
668;28.1576276;0.442215345
670;28.61875028;0.511578353
672;27.72349459;0.393598625
674;28.35843157;0.491902263
676;27.53444336;0.43211397
678;27.65082241;0.392273292
680;27.31984942;0.402611767
682;27.75819976;0.412451758
684;26.84314913;0.41309744
686;27.66949742;0.422975713
688;26.29254863;0.391849115
690;27.18571661;0.459924361
692;26.30386108;0.462365907
694;26.89628533;0.403420583
696;25.97732098;0.36454003
698;26.61911812;0.354670352
700;25.37625356;0.335717911
702;25.72739037;0.285693832
704;24.84614162;0.254840611
706;25.25251328;0.324672749
708;25.75478791;0.314866033
710;24.96959226;0.314866033
712;24.90617989;0.354637053
714;24.08773681;0.35475933
716;24.70352135;0.334985228
718;23.77995508;0.325036429
720;24.72701128;0.344820969
722;23.97485099;0.324626481
724;24.72709248;0.334869735
726;23.24565919;0.324626481
728;24.49775578;0.363975145
730;23.90639308;0.344267271
732;24.50606608;0.364417065
734;24.07260519;0.433339761
736;24.32773991;0.394138251
738;24.28616496;0.324988885
740;23.76068426;0.344167782
742;24.72726626;0.314005851
744;23.33944262;0.353309333
746;24.23463021;0.364436161
748;23.84889827;0.423533916
750;24.36581478;0.384116736
752;23.256647;0.432625936
754;23.25029754;0.462281007
756;22.26528512;0.462190815
758;22.83141385;0.42299982
760;21.64787375;0.37363149
762;22.59686947;0.374451158
764;21.97843858;0.403912992
766;22.90683671;0.422937943
768;22.23138812;0.403716519
770;22.98245026;0.423430593
772;22.90178623;0.402969951
774;22.97030134;0.37370446
776;22.93793988;0.413164209
778;23.71661873;0.42370026
780;23.57615392;0.374285423
782;23.01793282;0.373815237
784;23.02838899;0.344099445
786;22.31090375;0.333795901
788;22.69300323;0.333730553
790;22.61644361;0.373833467
792;23.23034523;0.382790059
794;22.07074299;0.480941357
796;22.31018348;0.473747831
798;22.52371904;0.432921358
800;22.91954357;0.383482689
802;21.9183725;0.40393418
804;22.14264675;0.344085311
806;20.94353216;0.333649253
808;20.64465777;0.34280612
810;21.54407387;0.422462068
812;21.48523937;0.424785038
814;21.28239606;0.47403792
816;19.9320775;0.532548457
818;18.51886566;0.551893935
820;15.18953128;0.609896422
822;14.67830633;0.628253566
824;13.32018736;0.689418373
826;12.78164587;0.69909676
828;11.46871317;0.658364454
830;11.87846916;0.629617108
832;11.02250709;0.607928755
834;11.76730571;0.58952486
836;11.65124184;0.608576345
838;11.83867512;0.610027894
840;10.99141212;0.60126122
842;11.28351387;0.590234086
844;11.18745332;0.531129537
846;11.51544463;0.53110383
848;11.08329272;0.461940299
850;11.16591947;0.481693244
852;11.48765644;0.501575473
854;11.1585975;0.530841569
856;12.07063244;0.541564337
858;11.24192421;0.552313299
860;11.23413318;0.472820418
862;10.646329;0.452969291
864;11.547879;0.482413451
866;10.95252543;0.423426708
868;11.18260402;0.430944762
870;10.88047905;0.362932792
872;11.50051987;0.34279697
874;11.09312562;0.323681076
876;11.4286123;0.382571279
878;11.13632262;0.43071307
880;11.34090829;0.480642346
882;11.43571463;0.549462941
884;11.40859066;0.569117185
886;11.28609178;0.607978245
888;10.98706466;0.638643408
890;11.22771393;0.61925792
892;11.04933807;0.621047624
894;12.09606901;0.561143026
896;11.18189237;0.540569656
898;11.61764918;0.541297103
900;11.11724546;0.580891931
902;11.81180521;0.482584025
904;12.22758975;0.49159743
906;14.03284045;0.471956378
908;13.53745267;0.511924597
910;13.18674381;0.482579704
912;12.91300914;0.422605748
914;12.11298182;0.462472378
916;11.843277;0.421807238
918;12.14242009;0.46274442
920;13.05647142;0.40296917
922;12.21160589;0.441582444
924;12.39117875;0.520970082
926;11.34325945;0.571899456
928;11.83701991;0.493040479
930;11.99393187;0.472026585
932;11.96543237;0.431766545
934;12.03714433;0.443189411
936;11.7820064;0.374025504
938;12.12475602;0.453055857
940;11.9296157;0.443782106
942;12.28580656;0.383941263
944;11.60100315;0.374060532
946;12.64618647;0.344050024
948;11.63779663;0.344016719
950;12.31769901;0.33417415
952;11.37807983;0.294328563
954;12.43119098;0.334007785
956;11.76892253;0.354088454
958;12.8143278;0.314592315
960;12.63500583;0.314180914
962;13.0264901;0.343332665
964;12.36940759;0.354376362
966;12.06035355;0.384170584
968;12.48652496;0.433192097
970;12.33288322;0.393810997
972;13.22374961;0.35451316
974;12.04619237;0.393221359
976;12.62647599;0.403656272
978;11.63285096;0.353899224
980;12.68696596;0.383965722
982;11.74963288;0.382478381
984;12.23340837;0.412964809
986;11.72657778;0.364347802
988;12.71525997;0.364453283
990;12.51410468;0.314517996
992;12.8201891;0.41294482
994;12.28489409;0.433921828
996;12.47889431;0.473574086
998;12.92126731;0.434030543
1000;12.63213773;0.422797304
1002;13.76785959;0.413440562
1004;12.88918025;0.394474389
1006;13.52721551;0.422486912
1008;12.59733489;0.442419461
1010;13.02155327;0.452837708
1012;13.22302966;0.501359066
1014;13.834971;0.500582717
1016;13.30552143;0.531858262
1018;13.18384631;0.522054703
1020;13.76593401;0.51203166
1022;13.1352157;0.492338134
1024;13.32155023;0.481048874
1026;13.01635974;0.551631572
1028;13.31011744;0.54170262
1030;11.78495828;0.561296127
1032;12.60240789;0.570036252
1034;12.61508847;0.600676026
1036;13.0329786;0.582105551
1038;12.67754214;0.541836772
1040;13.6564646;0.541571948
1042;12.74800019;0.569037251
1044;13.63921035;0.609288771
1046;13.21474071;0.678281942
1048;13.58629895;0.609495335
1050;13.32751032;0.650041356
1052;13.27241689;0.61059157
1054;12.83095046;0.640383432
1056;13.21476298;0.61085673
1058;12.98873057;0.551693339
1060;12.5324023;0.570122419
1062;13.0767636;0.581276389
1064;12.9948529;0.582167448
1066;13.41494854;0.541862904
1068;13.62194013;0.621486977
1070;13.83245109;0.610744385
1072;13.2227046;0.599491842
1074;12.86018346;0.629435755
1076;12.72260817;0.609652689
1078;12.87982002;0.669945668
1080;12.06960637;0.629405294
1082;12.51668392;0.59107148
1084;12.48739033;0.550840727
1086;13.04085478;0.591066151
1088;12.83973023;0.589981782
1090;13.41271078;0.53100931
1092;12.82950709;0.510223654
1094;12.72094876;0.502285047
1096;13.06868805;0.492436321
1098;13.60453741;0.472875728
1100;13.08402811;0.461973371
1102;12.58318915;0.453088051
1104;12.94586892;0.462174769
1106;13.17359202;0.501168803
1108;13.12780114;0.520973935
1110;12.96283734;0.570457184
1112;12.51902733;0.521125344
1114;12.88637414;0.52982557
1116;12.65220867;0.558471158
1118;12.51687144;0.493291081
1120;12.78996418;0.512282039
1122;12.38012545;0.502328907
1124;12.96208684;0.522061427
1126;12.43460934;0.510425625
1128;12.43944398;0.512161772
1130;12.26223832;0.542592391
1132;13.18570995;0.512211211
1134;12.36064933;0.51136705
1136;12.92191232;0.550924017
1138;12.00344666;0.550568503
1140;11.79842759;0.561435194
1142;12.76962774;0.540083039
1144;13.43820659;0.500487326
1146;12.21110229;0.539771235
1148;12.7858245;0.560431734
1150;12.33759392;0.481751313
1152;13.10172701;0.472787531
1154;12.64335101;0.462960133
1156;12.60744784;0.471730285
1158;12.87012357;0.530931043
1160;13.34790914;0.500661118
1162;12.85641724;0.551612074
1164;12.843698;0.550572929
1166;13.89409783;0.550595156
1168;13.29707213;0.540976961
1170;13.2036439;0.551558832
1172;13.21872487;0.550786247
1174;14.16804274;0.512058289
1176;13.84288874;0.610683895
1178;15.10403348;0.570429572
1180;13.88030598;0.550648459
1182;14.39849265;0.560237279
1184;13.28769945;0.550568503
1186;13.77650214;0.531141016
1188;12.97497012;0.570314476
1190;14.01188155;0.512206533
1192;12.86233994;0.49174558
1194;13.45759428;0.521905564
1196;13.0052076;0.492430433
1198;12.98143587;0.54100641
1200;12.97884439;0.570401958
1202;12.97507384;0.521077951
1204;13.00269912;0.581129383
